"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6158-1.id.csv";"peptide.count.P6158-2.id.csv";"spectra.count.P6158-1.id.csv";"spectra.count.P6158-2.id.csv";"dNSAF.P6158-1.id.csv";"dNSAF.P6158-2.id.csv";"Go.Cc"
"11";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";1;1;0,0509210551316942;0;1;0;1;NA;0,0827485644756527;"plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, cell surface"
"12";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";1;2;0,00344348033776163;1;1;1;1;0,00381861820364497;0,00566239708166727;"lysosomal membrane, MHC class II protein complex, extracellular vesicular exosome, plasma membrane, late endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, transport vesicle membrane, integral component of plasma membrane, lysosome, Golgi membrane, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, endocytic vesicle membrane, ER to Golgi transport vesicle membrane"
"13";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";4;5;0,00287711844010346;4;1;4;1;0,00510488959855696;0,00189243270887301;"cell surface, endosome, plasma membrane, integral component of plasma membrane, perinuclear region of cytoplasm, extracellular region, extracellular space, blood microparticle, melanosome, external side of plasma membrane, intracellular membrane-bounded organelle, membrane, cytoplasmic membrane-bounded vesicle, extracellular vesicular exosome, coated pit"
"14";"P04075";"P04075-1";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";9;20;0,0260310716009361;8;8;10;10;NA;NA;"actin cytoskeleton, platelet alpha granule lumen, cytosol, extracellular space, extracellular vesicular exosome, extracellular region, I band"
"15";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0;"MHC class I protein complex, cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, plasma membrane, ER to Golgi transport vesicle membrane, early endosome membrane"
"16";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";4;5;0,00339535716533949;2;3;2;3;0,00301220193703671;0,00669991704383612;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament"
"17";"P04406";"P04406-1";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";10;19;0,0248033374776681;9;6;12;7;NA;NA;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane"
"18";"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"MHC class I protein complex, integral component of plasma membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane"
"19";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";2;2;0,00144092916934342;2;NA;2;NA;0,00319581226927783;NA;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"20";"P04908";"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST3H2A";1;3;0,00240844001594748;1;1;1;2;0,00267640459085492;0,00555614901280596;"nucleus, extracellular vesicular exosome, nucleosome"
"21";"P05023";"P05023-1,P05023-3,P05023-4";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";7;9;0,00128246921670301;3;6;3;6;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, endoplasmic reticulum, T-tubule, membrane, extracellular vesicular exosome, caveola, sodium:potassium-exchanging ATPase complex, Golgi apparatus, melanosome, plasma membrane"
"22";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";3;6;0,00341213526316562;3;3;3;3;0,00378385835003572;0,00561085380524117;"integrin complex, extracellular vesicular exosome, receptor complex, plasma membrane"
"23";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";2;2;0,00760560005036046;2;NA;2;NA;0,0168683308474056;NA;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"24";"P05388";"P05388";"RLA0_HUMAN";"60S acidic ribosomal protein P0";"RPLP0";3;4;0,005518258711618;3;1;3;1;0,00917913902579642;0,00453706264587851;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, cytosolic large ribosomal subunit, nucleus, cytosol"
"25";"P05534";"P05534,P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, extracellular vesicular exosome, Golgi membrane, MHC class I protein complex, plasma membrane, early endosome membrane, phagocytic vesicle membrane"
"26";"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";6;6;0,00328813536011825;6;NA;6;NA;NA;NA;"focal adhesion, alpha9-beta1 integrin complex, receptor complex, basement membrane, melanosome, myelin sheath abaxonal region, lamellipodium, hemidesmosome, membrane raft, alpha7-beta1 integrin complex, alpha3-beta1 integrin complex, cell surface, sarcolemma, plasma membrane, intercalated disc, alpha8-beta1 integrin complex, external side of plasma membrane, integrin complex, extracellular vesicular exosome, neuromuscular junction, cytoplasm, filopodium, recycling endosome, acrosomal vesicle, ruffle, cleavage furrow"
"27";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";10;14;0,0115737392070703;10;3;10;4;0,0183351422254409;0,0108752276653572;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane"
"28";"P06733";"P06733-1,P06733-2";"ENOA_HUMAN";"Alpha-enolase";"ENO1";2;4;0,00201530876910473;2;2;2;2;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol"
"29";"P06899";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;2;0,00520621432018722;1;1;1;1;0,00481115587165586;0,0114146734820912;"nucleoplasm, nucleosome"
"30";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";1;1;0,000860870084440407;1;NA;1;NA;0,00190930910182248;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, extracellular region, plasma membrane, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment"
"31";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";2;4;0,00919295501582609;2;2;2;2;0,0104857191754143;0,0145768465413191;"cytosol, cell body, microtubule, nuclear envelope lumen, extracellular vesicular exosome, cytoskeleton"
"32";"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";2;3;0,00238973772074168;2;1;2;1;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm"
"33";"P07910";"P07910-1";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";1;1;0,00619301311290245;0;1;0;1;NA;NA;"spliceosomal complex, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"34";"P07910";"P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";1;2;0,0123860262258049;1;1;1;1;NA;NA;"spliceosomal complex, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"35";"P07954";"P07954-1,P07954-2";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";1;1;0,000428747061662477;1;NA;1;NA;NA;NA;"extracellular vesicular exosome, tricarboxylic acid cycle enzyme complex, cytoplasm, mitochondrial matrix, mitochondrion"
"36";"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";9;21;0,00364435002413106;9;6;12;9;NA;NA;"integral component of membrane, apical plasma membrane, cytoplasm, nucleus, melanosome, cell junction, plasma membrane, extracellular vesicular exosome"
"37";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";2;3;0,00507390169105539;2;1;2;1;0,00625184453598596;0,00761503769592546;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome"
"38";"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";20;33;0,00553359896302108;19;11;21;12;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion"
"39";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";3;3;0,0012506825630955;3;NA;3;NA;0,00277386756070302;NA;"ruffle, external side of plasma membrane, alphav-beta3 integrin-vitronectin complex, integrin complex, synapse, plasma membrane, cytoplasm"
"40";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";1;1;0,00148244746744314;NA;1;NA;1;NA;0,00487541986014741;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"41";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";2;3;0,00610216748226595;2;NA;3;NA;0,0135338933543138;NA;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space"
"42";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";1;2;0,00171835757522879;1;1;1;1;0,00190555800339061;0,00282563626472198;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion"
"43";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";7;15;0,00674879634098344;7;6;9;6;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"44";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;4;0,00520621432018722;1;1;2;2;0,00577338704598703;0,00856100511156837;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome"
"45";"P0C0S5";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;3;0,00768730083215145;2;0;3;0;0,0340990672403609;NA;"nucleosome, nucleus"
"46";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, extracellular vesicular exosome, Golgi membrane"
"47";"P10599";"P10599-1,P10599-2";"THIO_HUMAN";"Thioredoxin";"TXN";1;1;0,00208248572807489;1;NA;1;NA;NA;NA;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol"
"48";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";11;18;0,0137378639653108;11;6;12;6;0,0203126497115355;0,0150601974737538;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"49";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";6;7;0,0053495046225777;3;4;3;4;0,00508481794875922;0,0100532904062454;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"50";"P11142";"P11142-1,P11142-2";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";5;7;0,00270787617892091;4;3;4;3;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"51";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";2;2;0,000935448134536314;2;NA;2;NA;0,00207471448925309;NA;"extracellular vesicular exosome, mitochondrion, cytosol"
"52";"P12235";"P12235";"ADT1_HUMAN";"ADP/ATP translocase 1";"SLC25A4";2;2;0,00293504699930018;2;NA;2;NA;0,00650959076326055;NA;"mitochondrion, mitochondrial inner membrane, integral component of plasma membrane"
"53";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";3;3;0,00179230329055626;3;NA;3;NA;0,00397511894969599;NA;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex"
"54";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";5;6;0,00254256978427748;4;2;4;2;0,00375941482064272;0,00278730398981296;"plasma membrane, extracellular vesicular exosome, integrin complex, cell surface, external side of plasma membrane"
"55";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";3;5;0,00254849652037137;3;2;3;2;0,00339136022281756;0,00335256144229251;"polysome, cytosol, extracellular vesicular exosome, ribonucleoprotein complex"
"56";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";2;2;0,00683315629524573;2;NA;2;NA;0,015155140995716;NA;"extracellular space, sarcolemma, anchored component of external side of plasma membrane, compact myelin, membrane, cell surface, extracellular vesicular exosome, extracellular region, plasma membrane"
"57";"P14209";"P14209-1,P14209-3";"CD99_HUMAN";"CD99 antigen";"CD99";2;5;0,0059097567958882;2;2;2;3;NA;NA;"plasma membrane, cytoplasm, integral component of plasma membrane"
"58";"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";10;12;0,00988298311628761;10;2;10;2;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"59";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";9;12;0,00740669892824643;9;2;10;2;0,0130853853346157;0,00477625191778659;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"60";"P14866";"P14866-1,P14866-2";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";3;3;0,00111372326713683;3;NA;3;NA;NA;NA;"nucleoplasm, ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, nucleus"
"61";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";3;4;0,0059702662511362;3;NA;4;NA;0,0132413518597382;NA;"extracellular vesicular exosome, cytosol, nucleoplasm, cytosolic small ribosomal subunit"
"62";"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";4;7;0,00027504528484008;3;3;4;3;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, cell surface, Golgi apparatus, cytoplasm, plasma membrane, basolateral plasma membrane"
"63";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";4;7;0,00765313505067522;4;3;4;3;0,00969929023725822;0,0107868664405761;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"64";"P16284";"P16284-1,P16284-2,P16284-3,P16284-4,P16284-5,P16284-6";"PECA1_HUMAN";"Platelet endothelial cell adhesion molecule";"PECAM1";1;1;9,87628732826844e-05;1;NA;1;NA;NA;NA;"extracellular vesicular exosome, integral component of membrane, plasma membrane, cell junction, extracellular space, platelet alpha granule membrane"
"65";"P16402";"P10412,P16402,P16403";"H12_HUMAN, H13_HUMAN, H14_HUMAN";"Histone H1.2, Histone H1.3, Histone H1.4";"HIST1H1C, HIST1H1D, HIST1H1E";4;16;0,010715393639099;4;4;8;8;0,0118827445479427;0,0176202004133965;"nuclear chromatin, nucleosome"
"66";"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";1;1;8,39389640874715e-05;1;NA;1;NA;NA;NA;"sarcoplasmic reticulum membrane, sarcoplasmic reticulum, integral component of plasma membrane, membrane, endoplasmic reticulum membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane"
"67";"P17813";"P17813-1,P17813-2";"EGLN_HUMAN";"Endoglin";"ENG";1;1;0,000332311552352376;1;NA;1;NA;NA;NA;"cell surface, external side of plasma membrane, endothelial microparticle, transforming growth factor beta receptor homodimeric complex, cytoplasm, nucleus, extracellular space"
"68";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";2;2;0,00352679034593328;2;NA;2;NA;0,0078220082558534;NA;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol"
"69";"P18462";"P18462,P30450,P30453,P30457";"1A25_HUMAN, 1A26_HUMAN, 1A34_HUMAN, 1A66_HUMAN";"HLA class I histocompatibility antigen, A-25 alpha chain, HLA class I histocompatibility antigen, A-26 alpha chain, HLA class I histocompatibility antigen, A-34 alpha chain, HLA class I histocompatibility antigen, A-66 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;0;"Golgi membrane, MHC class I protein complex, early endosome membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane"
"70";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;0;0;0;0;0;NA;0;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"71";"P18621";"P18621-1,P18621-2,P18621-3";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";1;1;0,000792250005245882;1;NA;1;NA;NA;NA;"cytosolic large ribosomal subunit, cytosol"
"72";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";3;6;0,00369567889771037;3;2;4;2;0,00546438886606097;0,00405140523589714;"nucleolus, extracellular vesicular exosome, nucleus, nucleoplasm, ribonucleoprotein complex, cell cortex"
"73";"P20701";"P20701-1,P20701-2,P20701-3";"ITAL_HUMAN";"Integrin alpha-L";"ITGAL";4;7;0,00087215214252709;3;4;3;4;NA;NA;"plasma membrane, external side of plasma membrane, extracellular vesicular exosome, integrin complex, immunological synapse"
"74";"P22061";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";1;2;0,00192652864711774;1;1;1;1;NA;NA;"cytoplasm, endoplasmic reticulum"
"75";"P22626";"P22626-1,P22626-2";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";9;12;0,00853445520287537;8;3;9;3;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm"
"76";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";3;4;0,00809855560918012;2;2;2;2;0,00898082429375761;0,0133171190624397;"macromolecular complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum, endoplasmic reticulum lumen"
"77";"P23396";"P23396-1";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";5;10;0,0179967902426225;5;5;5;5;NA;NA;"cytoplasm, nucleus, cytosol, extracellular vesicular exosome, ruffle membrane, cytosolic small ribosomal subunit, ribonucleoprotein complex"
"78";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";3;3;0,00307251992666787;2;1;2;1;0,00454299308536685;0,00336826430619083;"mitochondrion, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial matrix"
"79";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";1;1;0,000541240102593721;NA;1;NA;1;NA;0,00178001096379144;"perinuclear region of cytoplasm, centrosome, nucleoplasm, nucleus, MCM complex, alpha DNA polymerase:primase complex, intracellular membrane-bounded organelle"
"80";"P25705";"P25705-1";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";15;22;0,0173979820320181;11;10;11;11;NA;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
"81";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";5;9;0,00682131373667511;4;3;6;3;0,0100859170578075;0,00747789701253113;"microvillus, blood microparticle, plasma membrane, basolateral plasma membrane, extracellular vesicular exosome, apical part of cell, cytoskeleton, filopodium, uropod, apical plasma membrane, microvillus membrane, cytoplasm, extrinsic component of membrane"
"82";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";3;3;0,00627734932386211;3;NA;3;NA;0,0139224261778826;NA;"extracellular space, cytoplasm, nucleoplasm, protein complex, condensed chromosome, perinuclear region of cytoplasm, nucleus"
