"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5746-3.id.csv";"peptide.count.P5746-4.id.csv";"spectra.count.P5746-3.id.csv";"spectra.count.P5746-4.id.csv";"dNSAF.P5746-3.id.csv";"dNSAF.P5746-4.id.csv";"Go.Cc"
"11";"O00233";"O00233-1,O00233-2";"PSMD9_HUMAN";"26S proteasome non-ATPase regulatory subunit 9";"PSMD9";2;3;0,00019363152162039;1;2;1;2;NA;NA;"nucleoplasm, nucleus, cytosol, proteasome regulatory particle"
"12";"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";11;25;0,00298615693785249;11;11;13;12;0,00401890369314191;0,00378230013535485;"extracellular space, cytoplasm, brush border, blood microparticle, nuclear envelope, extracellular vesicular exosome, perinuclear region of cytoplasm, mitochondrion, nucleus, chloride channel complex, plasma membrane, nuclear membrane"
"13";"O00303";"O00303";"EIF3F_HUMAN";"Eukaryotic translation initiation factor 3 subunit F";"EIF3F";7;12;0,000967615222887329;7;5;7;5;0,00146086846160965;0,00106388227430033;"eukaryotic 43S preinitiation complex, cytosol, eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex"
"14";"O00410";"O00410-1,O00410-3";"IPO5_HUMAN";"Importin-5";"IPO5";13;21;0,000275532183454357;10;11;10;11;NA;NA;"intracellular membrane-bounded organelle, nuclear pore, nuclear membrane, Golgi apparatus, nucleus, cytoplasm"
"15";"O00418";"O00418";"EF2K_HUMAN";"Eukaryotic elongation factor 2 kinase";"EEF2K";2;4;0,000158822360722196;2;2;2;2;0,000205529080116117;0,000209548122441499;"cytoplasm, cytosol"
"16";"O00425";"O00425-1";"IF2B3_HUMAN";"Insulin-like growth factor 2 mRNA-binding protein 3";"IGF2BP3";1;1;6,96047910764374e-05;0;1;0;1;NA;NA;"nucleus, cytosol, cytoplasm"
"17";"O00487";"O00487";"PSDE_HUMAN";"26S proteasome non-ATPase regulatory subunit 14";"PSMD14";4;6;0,000557159088017381;3;3;3;3;0,00072100927298799;0,000735108332758484;"cytosol, proteasome complex, proteasome regulatory particle, lid subcomplex, nucleoplasm, extracellular vesicular exosome, proteasome accessory complex, nucleus"
"18";"O00541";"O00541-1,O00541-2";"PESC_HUMAN";"Pescadillo homolog";"PES1";3;5;0,000122391806466403;2;3;2;3;NA;NA;"cytoplasm, nucleolus, condensed chromosome, PeBoW complex, nucleoplasm, preribosome, large subunit precursor"
"19";"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";4;8;0,000387697681897617;4;3;4;4;0,00050171240095685;0,000511523194512076;"box C/D snoRNP complex, pre-snoRNP complex, nucleoplasm, nucleolus, small nucleolar ribonucleoprotein complex, cytoplasm"
"20";"O00571";"O00571-1,O00571-2";"DDX3X_HUMAN";"ATP-dependent RNA helicase DDX3X";"DDX3X";11;17;0,000383056436989703;9;8;9;8;NA;NA;"nuclear speck, cytoplasmic stress granule, nucleus, cytoplasm, extracellular vesicular exosome, mitochondrial outer membrane"
"21";"O00584";"O00584-1";"RNT2_HUMAN";"Ribonuclease T2";"RNASET2";1;2;0,000224894944382016;1;1;1;1;NA;NA;"lysosomal lumen, lysosome, extracellular region, extracellular space, extracellular vesicular exosome, endoplasmic reticulum lumen"
"22";"O00625";"O00625";"PIR_HUMAN";"Pirin";"PIR";3;5;0,000496319877256863;2;3;2;3;0,000513822700290291;0,00078580545915562;"nucleus, cytoplasm"
"23";"O00629";"O00629";"IMA3_HUMAN";"Importin subunit alpha-3";"KPNA4";2;2;0,000110505001462181;2;NA;2;NA;0,000286004957935095;NA;"cytosol, extracellular vesicular exosome, nucleoplasm"
"24";"O14578";"O14578-4";"CTRO_HUMAN";"Citron Rho-interacting kinase";"CIT";2;2;2,84031108839645e-05;2;NA;2;NA;NA;NA;"Golgi cisterna, ruffle, plasma membrane, vacuole, actin cytoskeleton, neuronal cell body"
"25";"O14579";"O14579-1,O14579-2";"COPE_HUMAN";"Coatomer subunit epsilon";"COPE";4;4;0,000186925668057779;2;2;2;2;NA;NA;"COPI vesicle coat, cytosol, nucleus, Golgi apparatus"
"26";"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";4;10;0,00230292423047184;4;4;5;5;0,00298017166168369;0,00303844777540173;"nucleus, cytoplasm, extracellular vesicular exosome"
"27";"O14744";"O14744-1,O14744-2";"ANM5_HUMAN";"Protein arginine N-methyltransferase 5";"PRMT5";3;5;0,000112977052122834;3;2;3;2;NA;NA;"nucleus, cytoplasm, methylosome, cytosol"
"28";"O14773";"O14773-1,O14773-2";"TPP1_HUMAN";"Tripeptidyl-peptidase 1";"TPP1";1;1;2,55653222743322e-05;NA;1;NA;1;NA;NA;"lysosomal lumen, melanosome, mitochondrion, extracellular vesicular exosome, lysosome"
"29";"O14818";"O14818-1";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";4;10;0,00116074810003621;4;4;5;5;NA;NA;"extracellular vesicular exosome, proteasome core complex, alpha-subunit complex, proteasome complex, nucleoplasm, nucleus, cytosol, proteasome core complex"
"30";"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";1;2;8,2958365651003e-05;1;1;1;1;NA;NA;"integral component of membrane, extracellular vesicular exosome, Golgi membrane"
"31";"O14929";"O14929-1,O14929-2";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";4;5;0,000171757475423019;2;3;2;3;NA;NA;"nucleoplasm, protein complex, cytoplasm, intracellular membrane-bounded organelle, nuclear matrix, nuclear chromatin, nucleus"
"32";"O14933";"O14933-1,O14933-2";"UB2L6_HUMAN";"Ubiquitin/ISG15-conjugating enzyme E2 L6";"UBE2L6";1;1;9,4073702225157e-05;1;NA;1;NA;NA;NA;"cytosol"
"33";"O14950";"O14950,P19105";"ML12A_HUMAN, ML12B_HUMAN";"Myosin regulatory light chain 12A, Myosin regulatory light chain 12B";"MYL12A, MYL12B";5;10;0,000839258101483908;5;5;5;5;0,00108606838982642;0,0011073060405983;"Z disc, apical part of cell, extracellular vesicular exosome, cytosol, myosin II complex, stress fiber"
"34";"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";4;6;0,000177027508873006;3;3;3;3;NA;NA;"nucleus, cytoplasm, spliceosomal complex, extracellular vesicular exosome"
"35";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";18;31;0,000833224219708533;12;16;14;17;0,000973912307739768;0,00120573324420704;"kinetochore, annulate lamellae, Cajal body, cytoplasm, nucleolus, ribonucleoprotein complex, nuclear envelope, nuclear membrane, cytosol, nucleoplasm, nucleus, intracellular membrane-bounded organelle"
"36";"O15042";"O15042-1,O15042-2";"SR140_HUMAN";"U2 snRNP-associated SURP motif-containing protein";"U2SURP";3;4;5,59505400989272e-05;2;2;2;2;NA;NA;"nucleus"
"37";"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";15;28;0,000602409178374548;13;12;14;14;0,000779566578168379;0,000794810703580423;"extracellular vesicular exosome, cytosol"
"38";"O15069";"O15069";"NACAD_HUMAN";"NAC-alpha domain-containing protein 1";"NACAD";1;1;1,84292912169642e-05;NA;1;NA;1;NA;4,86307262388241e-05;"nucleus, cytoplasm"
"39";"O15116";"O15116";"LSM1_HUMAN";"U6 snRNA-associated Sm-like protein LSm1";"LSM1";2;4;0,000865760988899189;1;2;2;2;0,00112036528634725;0,00114227359977509;"cytoplasm, nucleus, cytosol, ribonucleoprotein complex"
"40";"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";4;6;0,000464299240014484;3;3;3;3;0,000600841060823325;0,000612590277298736;"Arp2/3 protein complex, actin cytoskeleton, extracellular vesicular exosome, cytoplasm"
"41";"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";8;17;0,00163123799658422;7;7;9;8;0,00223512874626277;0,00202563185026782;"cytosol, actin cytoskeleton, Arp2/3 protein complex, plasma membrane, Golgi apparatus, endosome, neuron projection, cytoplasm, focal adhesion, cell leading edge, extracellular vesicular exosome, synapse"
"42";"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";2;4;0,000646888828784225;2;2;2;2;0,000837126871259463;0,000853496566124082;"lamellipodium, Arp2/3 protein complex, cytosol, actin cytoskeleton, extracellular vesicular exosome"
"43";"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";5;8;0,000421780994591913;3;5;3;5;0,000409364239242265;0,000695615333196367;"cytoplasm, nucleus"
"44";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";5;11;0,000577832265857442;3;5;4;7;0,000543826945562717;0,000970307227546174;"eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex"
"45";"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";8;15;0,00122669969662918;6;7;7;8;0,0014816194340757;0,00172639078147826;"extracellular vesicular exosome, eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, cytosol"
"46";"O15382";"O15382-1,O15382-2";"BCAT2_HUMAN";"Branched-chain-amino-acid aminotransferase, mitochondrial";"BCAT2";1;2;7,34350838798419e-05;1;1;1;1;NA;NA;"mitochondrion, mitochondrial matrix"
"47";"O15400";"O15400-1,O15400-2";"STX7_HUMAN";"Syntaxin-7";"STX7";2;2;0,000110293306057081;2;NA;2;NA;NA;NA;"early endosome membrane, lysosomal membrane, extracellular vesicular exosome, SNARE complex, perinuclear region of cytoplasm, intracellular membrane-bounded organelle, integral component of membrane"
"48";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";17;31;0,00112249451485263;14;13;16;15;0,00149945743984085;0,00143323008273667;"U12-type spliceosomal complex, nucleus, nucleolus"
"49";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";11;18;0,000972153755827701;8;9;9;9;0,00125804619864696;0,00128264680950355;"extracellular vesicular exosome, cytosol"
"50";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";7;11;0,00059298142638554;6;5;6;5;0,000837126871259463;0,000711247138436735;"proteasome accessory complex, nucleoplasm, cytoplasm, extracellular vesicular exosome, proteasome complex, nucleus, cytosol"
"51";"O43390";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";12;25;0,00138955626509513;12;12;12;13;NA;NA;"spliceosomal complex, nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex"
"52";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";6;9;0,000896467044733849;6;3;6;3;0,00154680190052787;0,000788524509187301;"nucleus, cytoplasm, proteasome complex, extracellular vesicular exosome"
"53";"O43399";"O43399-2,O43399-3,O43399-4";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";3;5;0,000232900913275874;2;3;2;3;NA;NA;"perinuclear region of cytoplasm, cytoplasm"
"54";"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";2;3;0,000487907675947424;2;NA;3;NA;0,00126278460240834;NA;"U4/U6 snRNP, cytoplasm, U4/U6 x U5 tri-snRNP complex, spliceosomal complex, nuclear speck"
"55";"O43488";"O43488";"ARK72_HUMAN";"Aflatoxin B1 aldehyde reductase member 2";"AKR7A2";2;6;0,000481112304416123;2;2;3;3;0,000622598536563445;0,000634773212131281;"Golgi apparatus, extracellular vesicular exosome"
"56";"O43491";"O43491-1,O43491-2";"E41L2_HUMAN";"Band 4.1-like protein 2";"EPB41L2";3;5;7,16083404997464e-05;3;2;3;2;NA;NA;"plasma membrane, extrinsic component of membrane, spectrin, extracellular vesicular exosome"
"57";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";6;9;0,000269312864790106;5;4;5;4;0,000387236442526467;0,000315846962099972;"cytoplasm, nucleoplasm, nucleus"
"58";"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";1;1;6,36870638957921e-05;NA;1;NA;1;NA;0,000168055739789919;"mitochondrial inner membrane, mitochondrion, mitochondrial matrix"
"59";"O43663";"O43663-1,O43663-3";"PRC1_HUMAN";"Protein regulator of cytokinesis 1";"PRC1";2;2;4,64299240014484e-05;2;NA;2;NA;NA;NA;"spindle microtubule, plasma membrane, nucleus, spindle pole, cytoplasm, microtubule cytoskeleton, spindle"
"60";"O43670";"O43670-1,O43670-2";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;4;0,000120445827953548;2;2;2;2;NA;NA;"microtubule, nucleus, kinetochore, condensed chromosome kinetochore"
"61";"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";5;5;0,000413599897714052;5;NA;5;NA;0,00107046395893811;NA;"nucleolus, nucleus, cytoplasm, endoplasmic reticulum, extracellular vesicular exosome"
"62";"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";6;8;0,000351055522937781;3;5;3;5;NA;NA;"condensed chromosome kinetochore, kinetochore, cytosol, nucleus"
"63";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";23;39;0,00166669573710179;19;17;20;19;0,00221020211974438;0,00214641950069985;"ribonucleoprotein complex, neuron projection, extracellular vesicular exosome, nucleus, protein complex, cell-cell junction, Z disc, extracellular space, extracellular region, perinuclear region of cytoplasm, stress fiber, cortical cytoskeleton, pseudopodium, cytoplasm, platelet alpha granule lumen"
"64";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";4;6;0,000228767307662766;2;4;2;4;0,000197362361700907;0,000402443413960494;"nucleus"
"65";"O43747";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";3;5;8,75503433117337e-05;3;2;3;2;NA;NA;"trans-Golgi network membrane, perinuclear region of cytoplasm, clathrin-coated vesicle, clathrin adaptor complex, Golgi membrane, cytosol, AP-type membrane coat adaptor complex, clathrin-coated vesicle membrane, Golgi apparatus, cytoplasmic vesicle membrane, recycling endosome, lysosomal membrane, cytoplasm, intracellular membrane-bounded organelle"
"66";"O43765";"O43765";"SGTA_HUMAN";"Small glutamine-rich tetratricopeptide repeat-containing protein alpha";"SGTA";3;6;0,000551818905065138;3;2;3;3;0,00071409864097852;0,00072806256599083;"cytoplasm"
"67";"O43768";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-9";"ENSA_HUMAN";"Alpha-endosulfine";"ENSA";3;6;0,000285486474851881;3;3;3;3;NA;NA;"nucleoplasm, cytoplasm"
"68";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";9;16;0,000840483295792643;8;7;8;8;0,00108765389112543;0,00110892254576706;"cytosol, extracellular vesicular exosome, mitochondrion, cytoplasm"
"69";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";7;12;0,00152175609943073;6;5;6;6;0,00196927642842535;0,00200778487361348;"mRNA cleavage factor complex, nucleus, centrosome, nucleoplasm, paraspeckles"
"70";"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";3;5;0,000207995324283945;2;3;2;3;0,000215330322375989;0,000329311536351344;"mitochondrion, condensed chromosome, Golgi apparatus, nuclear matrix, nucleus, female pronucleus"
"71";"O60234";"O60234";"GMFG_HUMAN";"Glia maturation factor gamma";"GMFG";3;4;0,000810888813546424;2;2;2;2;0,00104935621890271;0,00106987597725413;"intracellular"
"72";"O60256";"O60256-1,O60256-2,Q14558-1,Q14558-2";"KPRA_HUMAN, KPRB_HUMAN";"Phosphoribosyl pyrophosphate synthase-associated protein 1, Phosphoribosyl pyrophosphate synthase-associated protein 2";"PRPSAP1, PRPSAP2";2;4;7,9411180361098e-05;2;2;2;2;NA;NA;"ribose phosphate diphosphokinase complex"
"73";"O60361";"O60361";"NDK8_HUMAN";"Putative nucleoside diphosphate kinase";"NME2P1";1;1;0,000714410801423747;0;1;0;1;0;0,00184820424294509;"nucleus"
"74";"O60488";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";2;2;4,04874161475359e-05;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, neuronal cell body, mitochondrial outer membrane, peroxisome, peroxisomal membrane, cytoplasm, integral component of membrane, mitochondrial membrane, endoplasmic reticulum membrane, lipid particle"
"75";"O60502";"O60502-1";"NCOAT_HUMAN";"Bifunctional protein NCOAT";"MGEA5";3;3;9,42791033217185e-05;3;NA;3;NA;NA;NA;"cytoplasm, nucleus"
"76";"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";11;20;0,000282372107802638;10;6;12;8;NA;NA;"histone pre-mRNA 3'end processing complex, membrane, GAIT complex, ribonucleoprotein complex, endoplasmic reticulum, nucleoplasm, CRD-mediated mRNA stability complex, catalytic step 2 spliceosome, nucleus"
"77";"O60610";"O60610-1,O60610-2,O60610-3";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";10;16;0,00012069833493039;7;7;9;7;NA;NA;"ruffle membrane, neuron projection, cytoplasm, mitotic spindle"
"78";"O60664";"O60664-1,O60664-3";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";2;4;0,000132656925718424;2;2;2;2;NA;NA;"cytoplasm, intracellular membrane-bounded organelle, endosome, lipid particle, Golgi apparatus, endosome membrane"
"79";"O60711";"O60711-1,O60711-2";"LPXN_HUMAN";"Leupaxin";"LPXN";3;4;0,000149153123735223;3;1;3;1;NA;NA;"nucleus, perinuclear region of cytoplasm, podosome, cytoplasm, cell projection, focal adhesion, plasma membrane"
"80";"O60832";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";4;7;0,000392034766860479;4;3;4;3;NA;NA;"nucleus, cytoplasm, telomerase holoenzyme complex, nucleoplasm, nucleolus, Cajal body"
"81";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";5;9;0,000212359816334494;4;5;4;5;0,000244276365711778;0,000311316370430505;"cytosol"
"82";"O60869";"O60869-1,O60869-2";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";2;2;0,000194503735681744;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, nucleolus, nucleus, intracellular, cytoplasm"
"83";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";3;5;0,000349351369913811;3;1;4;1;0,000723342636330993;0,000184371831031658;"cytosol, membrane, extracellular vesicular exosome"
"84";"O60888";"O60888-1,O60888-2,O60888-3";"CUTA_HUMAN";"Protein CutA";"CUTA";3;6;0,000321637462356403;3;2;3;3;NA;NA;"membrane, extracellular vesicular exosome"
"85";"O75083";"O75083-1";"WDR1_HUMAN";"WD repeat-containing protein 1";"WDR1";12;19;0,000902548687684922;9;10;9;10;NA;NA;"extracellular region, extracellular vesicular exosome, podosome, cytoplasm, cell junction, cytosol, cell projection"
"86";"O75131";"O75131";"CPNE3_HUMAN";"Copine-3";"CPNE3";2;4;0,000214424974904268;2;2;2;2;0,000277483394942615;0,000282909476294389;"extracellular vesicular exosome, cytosol, cytoplasm"
"87";"O75179";"O75179-1,O75179-2,O75179-4";"ANR17_HUMAN";"Ankyrin repeat domain-containing protein 17";"ANKRD17";2;2;7,37266048940915e-06;NA;2;NA;2;NA;NA;"cytoplasm, nucleus"
"88";"O75223";"O75223-1";"GGCT_HUMAN";"Gamma-glutamylcyclotransferase";"GGCT";3;5;0,000765599810662182;2;3;2;3;NA;NA;"cytosol, extracellular vesicular exosome"
"89";"O75340";"O75340";"PDCD6_HUMAN";"Programmed cell death protein 6";"PDCD6";2;2;0,000301429873098409;2;NA;2;NA;0,000780149649655416;NA;"endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, cytoplasm, endosome, endoplasmic reticulum, cytoplasmic vesicle, nuclear membrane"
"90";"O75347";"O75347";"TBCA_HUMAN";"Tubulin-specific chaperone A";"TBCA";3;3;0,000799626468913834;3;NA;3;NA;0,00206956365394701;NA;"nucleolus, cytoplasm, extracellular vesicular exosome, microtubule, microtubule cytoskeleton"
"91";"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";2;2;0,000487907675947424;2;NA;2;NA;0,00126278460240834;NA;"plasma membrane, lysosomal membrane, vacuolar proton-transporting V-type ATPase complex, cytosol, extracellular vesicular exosome"
"92";"O75351";"O75351";"VPS4B_HUMAN";"Vacuolar protein sorting-associated protein 4B";"VPS4B";3;6;0,000389007471363487;3;2;4;2;0,000671209833712543;0,00034216754227497;"early endosome, nucleus, extracellular vesicular exosome, endosome membrane, late endosome, cytoplasm, late endosome membrane, cytosol, endosome, lysosome, vacuolar membrane"
"93";"O75368";"O75368";"SH3L1_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein";"SH3BGRL";8;14;0,00353519070467169;5;8;5;9;0,00326773208517948;0,00599693639881921;"nucleus, cytoplasm, extracellular space, extracellular vesicular exosome"
"94";"O75369";"O75369-1,O75369-2,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";29;39;0,000115400139243818;18;20;19;20;NA;NA;"stress fiber, Z disc, plasma membrane, cytosol, actin cytoskeleton, integral component of membrane, focal adhesion, extracellular vesicular exosome, cytoplasm, cell cortex"
"95";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";7;12;0,000741284623542439;6;6;6;6;0,000959282723717926;0,000978041129421158;"nucleus, mitochondrial matrix, extracellular vesicular exosome, mitochondrion"
"96";"O75436";"O75436";"VP26A_HUMAN";"Vacuolar protein sorting-associated protein 26A";"VPS26A";2;4;0,000352129087228111;2;2;2;2;0,000455683740318607;0,000464594461070601;"endosome membrane, vesicle, intracellular membrane-bounded organelle, extracellular vesicular exosome, cytosol, endosome"
"97";"O75494";"O75494-1,O75494-2,O75494-3,O75494-4,O75494-5";"SRS10_HUMAN";"Serine/arginine-rich splicing factor 10";"SRSF10";2;2;4,39489356960275e-05;2;NA;2;NA;NA;NA;"nucleus, cytoplasm, nucleoplasm, nuclear speck"
"98";"O75526";"O75526";"RMXL2_HUMAN";"RNA-binding motif protein, X-linked-like-2";"RBMXL2";1;1;8,54294809135494e-05;0;1;0;1;0;0,000222525925466389;"nucleus, ribonucleoprotein complex"
"99";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";4;9;0,00291099972952901;4;3;5;4;0,00418563435629732;0,00341398626449633;"cytoplasm, chromosome, cytosol, extracellular vesicular exosome, nucleoplasm, nucleus"
"100";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";19;39;0,000860947517143423;15;18;19;20;0,00108556866510717;0,00116504899363563;"nuclear speck, nucleoplasm, U12-type spliceosomal complex, nucleus, intracellular membrane-bounded organelle, catalytic step 2 spliceosome, spliceosomal complex"
"101";"O75534";"O75534-1,O75534-2";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";5;8;0,000144293498149865;4;4;4;4;NA;NA;"Golgi apparatus, cytoplasm, CRD-mediated mRNA stability complex, plasma membrane"
"102";"O75608";"O75608-1,O75608-2";"LYPA1_HUMAN";"Acyl-protein thioesterase 1";"LYPLA1";5;9;0,000563215165061049;5;3;5;4;NA;NA;"cytosol, extracellular vesicular exosome, mitochondrion"
"103";"O75643";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";15;22;0,00029649071319277;12;10;12;10;NA;NA;"membrane, nucleoplasm, nucleus, U5 snRNP, catalytic step 2 spliceosome, spliceosomal complex"
"104";"O75663";"O75663-1";"TIPRL_HUMAN";"TIP41-like protein";"TIPRL";4;6;0,00063499749001981;2;3;2;4;NA;NA;"cytoplasm, intracellular membrane-bounded organelle"
"105";"O75695";"O75695";"XRP2_HUMAN";"Protein XRP2";"RP2";1;1;8,2247293945423e-05;NA;1;NA;1;NA;0,000217031983957267;"plasma membrane, cytoplasmic vesicle, extracellular vesicular exosome, cytoplasm, ciliary basal body"
