"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5839-1.id.csv";"peptide.count.P5839-2.id.csv";"spectra.count.P5839-1.id.csv";"spectra.count.P5839-2.id.csv";"dNSAF.P5839-1.id.csv";"dNSAF.P5839-2.id.csv"
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";22;52;0,00201938028366895;21;21;26;26;0,00202323735520064;0,00201655965387337
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";21;41;0,000649666676407682;17;20;18;23;0,000571528587086412;0,000727876214935044
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";21;43;0,00178856405120773;19;16;25;18;0,00208369797375254;0,00149531091981221
"P26639";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";21;43;0,00100931415337864;18;20;19;24;0,000893655695299016;0,00112510254547419
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";21;61;0,00248250416075278;20;21;31;30;0,00252802033304769;0,00243839670377051
"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";21;44;0,00105342268194565;16;19;20;24;0,000962156318646518;0,00114477280919209
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";21;40;0,000537894175279369;19;16;22;18;0,000592813724640343;0,000483428569955136
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";25;49;0,000654769685254441;22;20;25;24;0,000669408482906329;0,000640511134155782
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";21;35;0,000654151589264585;16;14;19;16;0,000711578268393379;0,000597246064888284
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";20;55;0,0017711211909934;19;20;28;27;0,00180676779143446;0,00173649010042708
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";20;39;0,000819123623728341;19;18;20;19;0,000841731458703998;0,000797005655279446
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";20;51;0,00146199091677917;19;18;27;24;0,00155094708640933;0,00137406949388149
"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";20;44;0,0014931276660445;17;16;23;21;0,00154922413695367;0,00143861265629924
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";20;43;0,000994188191951983;17;19;21;22;0,000972922301858953;0,00101588789102592
"P46940";"P46940";"P46940";"IQGA1_HUMAN";"Ras GTPase-activating-like protein IQGAP1";"IQGAP1";20;35;0,000358460858812458;14;17;16;19;0,000328361626376744;0,000388642467993839
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";20;52;0,00195236545124631;18;20;23;29;0,00173039130846848;0,00217459670639357
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";20;48;0,000901091746729066;19;18;25;23;0,000940430058950263;0,000862340073225036
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";24;87;0,00138486832615537;24;24;44;43;0,00137290110512895;0,00139586063291028
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";19;43;0,00131247146203733;18;17;23;20;0,00140672099177654;0,00121919835188526
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";19;45;0,00314269652408594;17;18;22;23;0,00307872806788524;0,00320804702138038
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";19;58;0,00291210814007017;19;18;30;28;0,00301827966848889;0,00280776330505172
"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-[1-4]";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";19;38;0,000161543418522654;18;18;19;19;0,000161851970867031;0,000161317777922293
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";19;43;0,00158983471218465;17;17;21;22;0,0015558278204019;0,00162453532028981
"Q8WUM4";"Q8WUM4";"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";19;33;0,000645194148147598;13;18;14;19;0,000548483079542605;0,000741913098462894
"Q9P2J5";"Q9P2J5";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";19;36;0,000519506976430533;15;18;16;20;0,000462665999069952;0,000576423710585206
"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";18;90;0,00440374154430452;18;18;43;47;0,0041845692824536;0,0046241061438992
"P06737";"P06737";"P06737";"PYGL_HUMAN";"Glycogen phosphorylase, liver form";"PYGL";18;39;0,000857642035268306;15;15;21;18;0,000919770273132302;0,000796111598890885
"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";18;33;0,000907663728674416;17;14;17;16;0,000936954887905844;0,000878929379122466
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";18;44;0,00148636718256514;16;16;22;22;0,00147659361405304;0,00149634889768241
"P55884-1,P55884-2";"P55884-1,P55884-2";"P55884-[1,2]";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";18;40;0,000416967106389781;15;17;19;21;0,000396875348710804;0,000437203929871383
"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";18;33;0,000622253911769016;14;17;16;17;0,000604550238784738;0,000640214601223302
"Q13813-1,Q13813-2,Q13813-3";"Q13813-1,Q13813-2,Q13813-3";"Q13813-[1-3]";"SPTN1_HUMAN";"Spectrin alpha chain, non-erythrocytic 1";"SPTAN1";18;32;7,32278801728763e-05;16;14;17;15;7,79532316394155e-05;6,85552471327065e-05
"O15067";"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";17;35;0,000443923500039045;14;14;16;19;0,000406648142680317;0,000481300874040203
"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";17;32;0,000416455490308321;15;14;17;15;0,000443329114906369;0,000389881681546128
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";17;74;0,00403240446480217;17;16;37;37;0,004109592328157;0,00396328693783006
"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"P11413-[1-3]";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";17;36;0,000395430552933532;15;14;18;18;0,000396185836096794;0,00039487822348439
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";17;43;0,00125398235690129;15;16;20;23;0,00117261899764281;0,00133571287418365
"P23526";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";17;41;0,00161063196859404;15;15;20;21;0,00157434958016859;0,00164761110608938
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";17;35;0,00128843740358404;15;14;20;15;0,00147531240484345;0,00110283234866844
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";17;37;0,00147051701525145;16;16;18;19;0,00143350612826592;0,00150815121654752
"P37837";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";17;36;0,00181287894445788;15;15;18;18;0,00181634159278797;0,00181034675158274
"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";17;43;0,00151083671406368;13;17;18;25;0,00126730251919161;0,00175433303221584
"P53618";"P53618";"P53618";"COPB_HUMAN";"Coatomer subunit beta";"COPB1";17;31;0,000552032946623281;12;15;15;16;0,000535245817392049;0,000569044519326927
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";24;50;0,000436935150104636;18;21;23;27;0,000402748131528195;0,000471230835697772
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";17;43;0,00276414444277559;14;16;20;23;0,00257620840391224;0,00295286146286149
"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"Q8N163-[1,2]";"CCAR2_HUMAN";"Cell cycle and apoptosis regulator protein 2";"CCAR2";17;33;0,000303374063159325;15;14;18;15;0,000331585653721315;0,000275409378513625
"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";17;37;0,00090766910157672;16;14;21;16;0,00103014889763709;0,000785840707293658
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";17;41;0,00176597210769702;16;16;20;21;0,0017261904026214;0,0018065177609914
"P04844-1,P04844-2";"P04844-1,P04844-2";"P04844-[1,2]";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";16;33;0,000443762694605479;14;14;16;17;0,000431137254283886;0,000456571427179851
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";16;36;0,000242436589000915;14;14;19;17;0,000256394074484599;0,000228648071865465
"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";16;30;0,000789328429305306;13;15;14;16;0,000738113663632529;0,000840774305300096
"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";16;28;0,000213562118850245;12;14;13;15;0,000198686454881501;0,000228496949544338
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";16;32;0,00071174044477333;16;13;19;13;0,000846806117563812;0,000577481368769766
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";16;38;0,00153862888126123;15;13;22;16;0,00176550069733596;0,00131404201634291
"P60174-1,P60174-3";"P60174-1,P60174-3";"P60174-[1,3]";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";16;70;0,0020768169337491;15;16;33;37;0,00196188178451778;0,00219242556774331
"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";16;30;0,000683561811092807;13;13;15;15;0,000674721248643681;0,000691708452702247
"Q04446";"Q04446";"Q04446";"GLGB_HUMAN";"1,4-alpha-glucan-branching enzyme";"GBE1";16;29;0,000701063070757633;14;13;15;14;0,000726622883154733;0,000675943017882823
"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-[1-6]";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";18;38;0,000120223960988523;14;17;17;21;0,000107774266561877;0,000132693511899816
"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";16;33;0,000515680037377638;14;13;16;17;0,000501008485180722;0,000530564586649145
"Q14839-1,Q14839-2";"Q14839-1,Q14839-2";"Q14839-[1,2]";"CHD4_HUMAN";"Chromodomain-helicase-DNA-binding protein 4";"CHD4";19;35;0,00015532678950111;15;16;18;17;0,000160069852711702;0,000150678122672848
"Q16555";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";16;27;0,000801057960160367;12;14;13;14;0,000772862521173671;0,00082956643103801
"O43143";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";16;29;0,000619051919084098;13;13;13;16;0,000556072153599169;0,000682137643922719
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";15;29;0,000923351361485663;13;14;14;15;0,000893214470999965;0,000953856871925237
"O43776";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";15;29;0,000898077145386603;14;13;15;14;0,000930819824771209;0,00086589780757982
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";15;118;0,00597769022432108;15;15;57;61;0,00578608717344348;0,00617169123918512
"P12814-1,P12814-2,P12814-3";"P12814-1,P12814-2,P12814-3";"P12814-[1-3]";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";15;29;0,000240499214856318;12;14;14;15;0,000232649658552681;0,000248444783158405
"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";15;34;0,00115169477409617;15;12;17;17;0,00115389454259063;0,00115008610998198
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";15;42;0,00157342951801919;15;15;23;19;0,00172657146010542;0,00142159066107239
"P34897-1,P34897-2,P34897-3";"P34897-1,P34897-2,P34897-3";"P34897-[1-3]";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";15;33;0,000390966412817834;12;12;16;17;0,000381019058057608;0,000401136968185026
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";17;48;0,00153406203209619;16;17;21;27;0,00134486811594062;0,00172340919571577
"P53621-1,P53621-2";"P53621-1,P53621-2";"P53621-[1,2]";"COPA_HUMAN";"Coatomer subunit alpha";"COPA";15;28;0,000194107726487661;15;11;15;13;0,000208369797375254;0,000179991129236655
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";15;35;0,00223296858290317;15;13;20;15;0,00255683841591289;0,00191129967194042
"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"Q15046-[1,2]";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";15;31;0,000440609211165818;13;15;15;16;0,000427210438839717;0,000454187124722413
"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"Q96AE4-[1,2]";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";15;35;0,000473966459474918;14;14;18;17;0,000487424045842926;0,000460911133009435
"Q9Y262";"Q9Y262";"Q9Y262";"EIF3L_HUMAN";"Eukaryotic translation initiation factor 3 subunit L";"EIF3L";15;26;0,000782330836846926;10;14;11;15;0,00066323663164549;0,00090142856868112
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";14;28;0,00101969037433861;11;13;12;16;0,000875689723561584;0,0011637326757909
"P00491";"P00491";"P00491";"PNPH_HUMAN";"Purine nucleoside phosphorylase";"PNP";14;35;0,00205525828045759;14;13;16;19;0,00188268240451994;0,00222830646873976
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";14;34;0,000565685374335469;13;13;17;17;0,000566765848860692;0,000564895236373502
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";20;78;0,00256108739700581;20;19;37;41;0,00238413704106748;0,00274247061263552
"P25786-1,P25786-2";"P25786-1,P25786-2";"P25786-[1,2]";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";14;30;0,000967902731752704;13;13;14;16;0,000905101355595021;0,00103098750364746
"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";15;43;0,00366700569292842;14;15;20;23;0,00341768351071774;0,00391736395073082
"P49915";"P49915";"P49915";"GUAA_HUMAN";"GMP synthase [glutamine-hydrolyzing]";"GMPS";14;26;0,000636702152931697;13;12;13;13;0,000637918271444934;0,000635812820160651
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";14;37;0,00198079105839865;13;13;19;18;0,0020382115700353;0,00192456421225042
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";14;31;0,00182669235462495;13;14;15;16;0,00177114327768966;0,00188298412124501
"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-[1,3-6]";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";14;29;7,79718927476782e-05;12;13;14;15;7,54269997733303e-05;8,05479136292423e-05
"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";14;38;0,00258988484635516;13;13;21;17;0,00286797176531916;0,00231402867912037
"Q92499";"Q92499";"Q92499";"DDX1_HUMAN";"ATP-dependent RNA helicase DDX1";"DDX1";14;30;0,000687995725543138;12;13;14;16;0,000643355828436461;0,000732837063403462
"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";14;27;0,000575634614587601;12;13;13;14;0,000555373570491633;0,000596120601198168
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";13;26;0,0010261269580969;11;11;13;13;0,00102808688863102;0,00102469368458449
"P18206-1,P18206-2";"P18206-1,P18206-2";"P18206-[1,2]";"VINC_HUMAN";"Vinculin";"VCL";17;31;0,000231960933920629;16;12;17;14;0,000254894693932057;0,000209220457916112
"P25788-1,P25788-2";"P25788-1,P25788-2";"P25788-[1,2]";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";13;28;0,000931717087140773;11;11;16;12;0,0010668533625613;0,000797499157233179
