"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"30";30;"O00571";"O00571-1,O00571-2";"DDX3X_HUMAN";"ATP-dependent RNA helicase DDX3X";"DDX3X";13;26;0,000341695685786406;11;13;12;14;0,000316541063624327;0,000366925908822667;"cytoplasm, mitochondrial outer membrane, extracellular vesicular exosome, nucleus, cytoplasmic stress granule, nuclear speck";0,00114190346523782
"31";31;"O00584";"O00584-1";"RNT2_HUMAN";"Ribonuclease T2";"RNASET2";3;5;0,000331456274024689;2;3;2;3;0,000265671491653449;0,000397191963075118;"extracellular vesicular exosome, lysosomal lumen, extracellular space, lysosome, endoplasmic reticulum lumen, extracellular region";0,000219596820238043
"33";33;"O00629";"O00629";"IMA3_HUMAN";"Importin subunit alpha-3";"KPNA4";2;6;0,000195438325106304;2;2;3;3;0,000195811617648608;0,000195165340781632;"extracellular vesicular exosome, cytosol, nucleoplasm";0,000263516184285652
"34";34;"O00764";"O00764-1,O00764-2";"PDXK_HUMAN";"Pyridoxal kinase";"PDXK";1;1;2,71964122276668e-05;1;NA;1;NA;5,4496716236605e-05;NA;"cytosol, extracellular vesicular exosome, cytoplasm, nucleus";4,39193640476086e-05
"43";43;"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";2;4;9,07516643318935e-05;2;2;2;2;9,09250024910201e-05;9,06249042310431e-05;"cytoplasm, nucleus, plasma membrane, postsynaptic density, membrane, integral component of membrane, extracellular vesicular exosome, Golgi-associated vesicle, cell surface, tetraspanin-enriched microdomain, Golgi apparatus, perinuclear endoplasmic reticulum";0,000175677456190434
"44";44;"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";4;8;0,0010861159187241;4;4;4;4;0,00108819042981253;0,00108459885383712;"cytoplasm, nucleus, extracellular vesicular exosome";0,000351354912380869
"46";46;"O14745";"O14745";"NHRF1_HUMAN";"Na(+)/H(+) exchange regulatory cofactor NHE-RF1";"SLC9A3R1";2;3;0,000142211406955844;2;NA;3;NA;0,000284966069259566;NA;"microvillus membrane, filopodium, sperm midpiece, plasma membrane, actin cytoskeleton, ruffle, intracellular membrane-bounded organelle, apical plasma membrane, membrane, microvillus, vesicle, brush border membrane, extracellular vesicular exosome, cell periphery, membrane raft, centrosome, endomembrane system, cytoplasm";0,000131758092142826
"47";47;"O14773";"O14773-1,O14773-2";"TPP1_HUMAN";"Tripeptidyl-peptidase 1";"TPP1";2;6;9,04292783129525e-05;2;2;3;3;9,0602000705972e-05;9,03029685144141e-05;"lysosome, lysosomal lumen, extracellular vesicular exosome, mitochondrion, melanosome";0,000263516184285652
"49";49;"O14818";"O14818-1";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";6;14;0,000958015553310069;5;6;6;8;0,000822724619313907;0,00109334561878742;"cytosol, proteasome core complex, alpha-subunit complex, proteasome complex, proteasome core complex, nucleoplasm, nucleus, extracellular vesicular exosome";0,00061487109666652
"50";50;"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";2;5;0,000122266291282882;2;2;2;3;9,79998585926268e-05;0,000146514614621369;"integral component of membrane, Golgi membrane, extracellular vesicular exosome";0,000219596820238043
"51";51;"O14920";"O14920-1,O14920-2,O14920-4";"IKKB_HUMAN";"Inhibitor of nuclear factor kappa-B kinase subunit beta";"IKBKB";2;2;1,49652215432664e-05;2;NA;2;NA;2,99876110508303e-05;NA;"cytosol, cytoplasm, IkappaB kinase complex, nucleus, membrane raft, CD40 receptor complex, cytoplasmic side of plasma membrane";8,78387280952172e-05
"54";54;"O14950";"O14950,P19105";"ML12A_HUMAN, ML12B_HUMAN";"Myosin regulatory light chain 12A, Myosin regulatory light chain 12B";"MYL12A, MYL12B";6;15;0,00074215282347219;6;6;7;8;0,000693998998604929;0,000790523945945425;"stress fiber, cytosol, Z disc, apical part of cell, myosin II complex, extracellular vesicular exosome";0,000658790460714129
"55";55;"O14964";"O14964-1,O14964-2";"HGS_HUMAN";"Hepatocyte growth factor-regulated tyrosine kinase substrate";"HGS";1;1;1,09205670721133e-05;1;NA;1;NA;2,18828513073626e-05;NA;"cytoplasm, early endosome, intracellular membrane-bounded organelle, secretory granule, cytosol, endosome, multivesicular body membrane, extracellular vesicular exosome, early endosome membrane";4,39193640476086e-05
"57";57;"O14975";"O14975-1,O14975-2";"S27A2_HUMAN";"Very long-chain acyl-CoA synthetase";"SLC27A2";1;1;1,36859364758581e-05;NA;1;NA;1;NA;2,73336404696856e-05;"endoplasmic reticulum lumen, extracellular vesicular exosome, endoplasmic reticulum membrane, integral component of peroxisomal membrane, integral component of endoplasmic reticulum membrane, mitochondrion, peroxisomal membrane";4,39193640476086e-05
"58";58;"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";3;4;7,78875644663258e-05;3;1;3;1;0,000112774837273301;4,07572320615802e-05;"cytoplasm, nucleus, extracellular vesicular exosome, spliceosomal complex";0,000175677456190434
"61";61;"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";17;35;0,000443923500039045;14;14;16;19;0,000406648142680317;0,000481300874040203;"cytosol, extracellular vesicular exosome";0,0015371777416663
"64";64;"O15127";"O15127";"SCAM2_HUMAN";"Secretory carrier-associated membrane protein 2";"SCAMP2";1;3;0,000154746758936755;1;1;2;1;0,000206723105967426;0,000103020407849271;"integral component of membrane, intracellular membrane-bounded organelle, transport vesicle, trans-Golgi network membrane, extracellular vesicular exosome, recycling endosome membrane, nucleus, Golgi apparatus";0,000131758092142826
"65";65;"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";7;15;0,000684296823792906;6;7;7;8;0,000639896926133039;0,000728897079191615;"actin cytoskeleton, cytoplasm, Arp2/3 protein complex, extracellular vesicular exosome";0,000658790460714129
"66";66;"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";11;25;0,00141421343583867;11;9;14;11;0,00158694437680994;0,0012427695200217;"cell leading edge, synapse, extracellular vesicular exosome, Arp2/3 protein complex, focal adhesion, actin cytoskeleton, Golgi apparatus, neuron projection, endosome, plasma membrane, cytosol, cytoplasm";0,00109798410119021
"67";67;"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";4;8;0,000762721853036588;4;3;4;4;0,000764178672621157;0,000761656498481126;"extracellular vesicular exosome, membrane, cytosol, Arp2/3 protein complex, actin cytoskeleton, lamellipodium";0,000351354912380869
"72";72;"O15294";"O15294-1,O15294-2,O15294-3,O15294-4";"OGT1_HUMAN";"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit";"OGT";1;1;4,05606147946082e-06;NA;1;NA;1;NA;8,10079210860662e-06;"mitochondrion, cytoplasm, nucleus, cytosol, microtubule organizing center, histone acetyltransferase complex, MLL5-L complex, plasma membrane, nucleoplasm";4,39193640476086e-05
"73";73;"O15305";"O15305";"PMM2_HUMAN";"Phosphomannomutase 2";"PMM2";1;2;0,000137972042520846;1;1;1;1;0,000138235572892852;0,000137779325944757;"cytosol, extracellular vesicular exosome, neuronal cell body";8,78387280952172e-05
"77";77;"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";7;16;0,000771389146821095;6;6;8;8;0,000772862521173671;0,000770311685963866;"cytosol, eukaryotic 48S preinitiation complex, extracellular vesicular exosome, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, membrane";0,000702709824761737
"79";79;"O15400";"O15400-1,O15400-2";"STX7_HUMAN";"Syntaxin-7";"STX7";1;2;6,50213073948815e-05;1;1;1;1;6,5145499869045e-05;6,4930486939483e-05;"perinuclear region of cytoplasm, extracellular vesicular exosome, SNARE complex, early endosome membrane, lysosomal membrane, integral component of membrane, intracellular membrane-bounded organelle";8,78387280952172e-05
"80";80;"O15511";"O15511-1,O15511-2";"ARPC5_HUMAN";"Actin-related protein 2/3 complex subunit 5";"ARPC5";3;8;0,000449551290862625;3;3;4;4;0,000450409946114457;0,000448923366654438;"actin cytoskeleton, cytoplasm, cytosol, cell projection, Arp2/3 protein complex, extracellular vesicular exosome";0,000351354912380869
"83";83;"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";15;29;0,000923351361485663;13;14;14;15;0,000893214470999965;0,000953856871925237;"cytosol, extracellular vesicular exosome";0,00127366155738065
"85";85;"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";8;17;0,000540261312567583;7;7;9;8;0,000573134004465868;0,000507770998987417;"cytoplasm, proteasome accessory complex, cytosol, extracellular vesicular exosome, proteasome complex, nucleus, membrane, nucleoplasm";0,000746629188809346
"88";88;"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";3;7;0,000682723727646256;3;3;3;4;0,000586309498821405;0,000779165843273795;"cytosol, extracellular vesicular exosome, cytoplasm, nucleus";0,00030743554833326
"90";90;"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;11;0,000645938316715242;5;4;6;5;0,000706005901694979;0,000586396439142043;"cytoplasm, nucleus, extracellular vesicular exosome, proteasome complex";0,000483113004523694
"96";96;"O43464";"O43464-1,O43464-2,O43464-3";"HTRA2_HUMAN";"Serine protease HTRA2, mitochondrial";"HTRA2";1;1;1,2351209046626e-05;NA;1;NA;1;NA;2,4667914252118e-05;"endoplasmic reticulum membrane, mitochondrial membrane, chromatin, membrane, nucleus, mitochondrial intermembrane space, cytoplasmic side of plasma membrane, cytoskeleton, mitochondrion, CD40 receptor complex, cytosol, endoplasmic reticulum";4,39193640476086e-05
"97";97;"O43488";"O43488";"ARK72_HUMAN";"Aflatoxin B1 aldehyde reductase member 2";"AKR7A2";4;6;0,000283630549806085;2;4;2;4;0,000189448194605245;0,000377645840472536;"Golgi apparatus, extracellular vesicular exosome";0,000263516184285652
"98";98;"O43491";"O43491-1,O43491-2";"E41L2_HUMAN";"Band 4.1-like protein 2";"EPB41L2";1;2;2,70178089234851e-05;1;1;1;1;2,96071712091406e-05;2,52938165540374e-05;"spectrin, plasma membrane, extracellular vesicular exosome, extrinsic component of membrane";8,78387280952172e-05
"101";101;"O43665";"O43665-3";"RGS10_HUMAN";"Regulator of G-protein signaling 10";"RGS10";1;2;0,000196191459307099;1;1;1;1;0,000196566190356309;0,000195917423019712;"cytoplasm, plasma membrane, axon terminus, neuronal cell body, nucleus, dendritic spine";8,78387280952172e-05
"103";103;"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";6;14;0,000682723727646256;5;6;7;7;0,000684027748624973;0,000681770112864571;"cytoplasm, nucleolus, endoplasmic reticulum, nucleus, extracellular vesicular exosome";0,00061487109666652
"105";105;"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";23;49;0,00119365680187819;21;21;25;24;0,00122034359080872;0,00116766320918883;"ribonucleoprotein complex, nucleus, extracellular region, cortical cytoskeleton, extracellular space, Z disc, platelet alpha granule lumen, perinuclear region of cytoplasm, stress fiber, neuron projection, extracellular vesicular exosome, protein complex, cell-cell junction, pseudopodium, cytoplasm";0,00215204883833282
"110";110;"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";15;29;0,000898077145386603;14;13;15;14;0,000930819824771209;0,00086589780757982;"extracellular vesicular exosome, cytosol, mitochondrion, cytoplasm";0,00127366155738065
"112";112;"O43813";"O43813";"LANC1_HUMAN";"LanC-like protein 1";"LANCL1";1;3;0,000127598204737324;1;1;1;2;8,52279471970965e-05;0,000169893304172482;"cytoplasm, nucleus, integral component of plasma membrane, extracellular vesicular exosome";0,000131758092142826
"115";115;"O43852";"O43852-1,O43852-2,O43852-3,O43852-4";"CALU_HUMAN";"Calumenin";"CALU";5;11;0,000148155693278337;5;3;6;5;0,000161933099674483;0,000134498865803215;"sarcoplasmic reticulum lumen, Golgi apparatus, extracellular region, membrane, endoplasmic reticulum, melanosome";0,000483113004523694
"120";120;"O60343";"O60343-1,O60343-2,O60343-3,O60343-4,O60343-5";"TBCD4_HUMAN";"TBC1 domain family member 4";"TBC1D4";1;1;2,61487846380032e-06;NA;1;NA;1;NA;5,2224521082296e-06;"cytoplasm, cytoplasmic vesicle membrane, extracellular vesicular exosome";4,39193640476086e-05
"121";121;"O60488";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";7;15;0,000195288391600277;6;7;7;8;0,00018413911545263;0,000206572097689326;"endoplasmic reticulum membrane, lipid particle, membrane, neuronal cell body, mitochondrial outer membrane, cytoplasm, peroxisomal membrane, integral component of membrane, extracellular vesicular exosome";0,000658790460714129
"123";123;"O60547";"O60547";"GMDS_HUMAN";"GDP-mannose 4,6 dehydratase";"GMDS";2;3;0,000136859364758581;2;1;2;1;0,000182827693180868;9,11121348989519e-05;"cytoplasm, extracellular vesicular exosome";0,000131758092142826
"126";126;"O60711";"O60711-1,O60711-2";"LPXN_HUMAN";"Leupaxin";"LPXN";3;5;0,000109912961334612;2;3;2;3;8,80983184757552e-05;0,000131711324543044;"perinuclear region of cytoplasm, nucleus, focal adhesion, membrane, podosome, plasma membrane, cytoplasm, cell projection";0,000219596820238043
"127";127;"O60749";"O60749";"SNX2_HUMAN";"Sorting nexin-2";"SNX2";5;8;0,00030518671447771;4;3;4;4;0,0002995294329239;0,000313467876831538;"retromer complex, early endosome membrane, extracellular vesicular exosome, cytoplasmic membrane-bounded vesicle, intracellular membrane-bounded organelle, endosome membrane, cytoplasm";0,000351354912380869
"131";131;"O60869";"O60869-1";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";4;6;0,000687995725543138;2;4;2;4;0,000459539877454615;0,000916046329254327;"intracellular, nucleus, cytoplasm, extracellular vesicular exosome, nucleolus";0,000263516184285652
"132";132;"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";4;6;0,000247144095583457;4;1;4;2;0,000330154863413995;0,000164532593118496;"extracellular vesicular exosome, cytosol, membrane";0,000263516184285652
"133";133;"O60888";"O60888-1,O60888-2,O60888-3";"CUTA_HUMAN";"Protein CutA";"CUTA";2;6;0,000189615209274459;2;2;3;3;0,000189977379506377;0,00018935035856095;"membrane, extracellular vesicular exosome";0,000263516184285652
"137";137;"O75083";"O75083-1";"WDR1_HUMAN";"WD repeat-containing protein 1";"WDR1";13;22;0,000616092981949521;10;10;12;10;0,000673385166963198;0,00055930221423119;"podosome, cell projection, extracellular region, cytosol, extracellular vesicular exosome, cytoplasm, cell junction";0,000966226009047389
"138";138;"O75122";"O75122-1";"CLAP2_HUMAN";"CLIP-associating protein 2";"CLASP2";1;2;2,62296155024174e-05;1;1;1;1;2,62797147848852e-05;2,61929785026353e-05;"kinetochore microtubule, microtubule organizing center, plasma membrane, condensed chromosome kinetochore, cell cortex, cytosol, ruffle membrane, trans-Golgi network, microtubule, cytoplasmic microtubule, cytoplasm, membrane, Golgi apparatus";8,78387280952172e-05
"139";139;"O75131";"O75131";"CPNE3_HUMAN";"Copine-3";"CPNE3";9;17;0,000537243092944301;7;8;8;9;0,000506606345350339;0,000568051075682851;"cytoplasm, extracellular vesicular exosome, cytosol";0,000746629188809346
"141";141;"O75223";"O75223-1";"GGCT_HUMAN";"Gamma-glutamylcyclotransferase";"GGCT";4;8;0,000722151541704854;4;4;4;4;0,000723530870885989;0,000721142854944896;"extracellular vesicular exosome, cytosol";0,000351354912380869
"143";143;"O75323";"O75323-1";"NIPS2_HUMAN";"Protein NipSnap homolog 2";"GBAS";6;9;0,000569641216114039;4;5;4;5;0,000475607705337643;0,000658386056379373;"membrane, mitochondrion, integral component of plasma membrane";0,000395274276428477
"144";144;"O75340";"O75340";"PDCD6_HUMAN";"Programmed cell death protein 6";"PDCD6";5;11;0,000977362165082224;5;4;7;4;0,00124629139540047;0,000709816003820107;"cytoplasmic vesicle, nuclear membrane, cytoplasm, nucleus, endosome, endoplasmic reticulum, endoplasmic reticulum membrane, extracellular vesicular exosome";0,000483113004523694
"145";145;"O75347";"O75347";"TBCA_HUMAN";"Tubulin-specific chaperone A";"TBCA";6;13;0,00204275274065586;5;6;6;7;0,00188921949620231;0,00219681480811917;"microtubule, nucleolus, cytoplasm, extracellular vesicular exosome, microtubule cytoskeleton";0,000570951732618912
"146";146;"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";3;4;0,000575273262036071;2;2;2;2;0,000576372049688839;0,000574469731905256;"cytosol, lysosomal membrane, vacuolar proton-transporting V-type ATPase complex, plasma membrane, extracellular vesicular exosome";0,000175677456190434
"147";147;"O75351";"O75351";"VPS4B_HUMAN";"Vacuolar protein sorting-associated protein 4B";"VPS4B";1;2;0,000229331908514379;1;1;1;1;0,000382949897878846;0,000165397253893142;"late endosome, cytoplasm, endosome, endosome membrane, lysosome, early endosome, late endosome membrane, extracellular vesicular exosome, cytosol, vacuolar membrane, nucleus";8,78387280952172e-05
"148";148;"O75352";"O75352";"MPU1_HUMAN";"Mannose-P-dolichol utilization defect 1 protein";"MPDU1";1;1;6,87067256277898e-05;1;NA;1;NA;0,000137675914703002;NA;"integral component of membrane, endoplasmic reticulum, extracellular vesicular exosome, endoplasmic reticulum membrane, membrane, mitochondrion";4,39193640476086e-05
"149";149;"O75368";"O75368";"SH3L1_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein";"SH3BGRL";7;17;0,00253069772729026;6;7;9;8;0,00268468033670854;0,00237850625841474;"nucleus, cytoplasm, extracellular vesicular exosome, extracellular space";0,000746629188809346
"150";150;"O75369";"O75369-1,O75369-2,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";34;66;0,000112334968294398;28;30;34;32;0,00011655118576387;0,000108140575756388;"extracellular vesicular exosome, cytoplasm, integral component of membrane, actin cytoskeleton, focal adhesion, stress fiber, cytosol, cell cortex, plasma membrane, Z disc";0,00289867802714217
"152";152;"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";14;28;0,00101969037433861;11;13;12;16;0,000875689723561584;0,0011637326757909;"extracellular vesicular exosome, mitochondrial matrix, mitochondrion, nucleus";0,00122974219333304
"155";155;"O75436";"O75436";"VP26A_HUMAN";"Vacuolar protein sorting-associated protein 26A";"VPS26A";4;9;0,000467079666882498;4;3;5;4;0,000519968668679534;0,000414602008347524;"endosome membrane, intracellular membrane-bounded organelle, cytosol, endosome, extracellular vesicular exosome, vesicle";0,000395274276428477
"157";157;"O75449";"O75449-1,O75449-2";"KTNA1_HUMAN";"Katanin p60 ATPase-containing subunit A1";"KATNA1";1;2;3,45632611610266e-05;1;1;1;1;3,46292779344618e-05;3,45149838924746e-05;"midbody, spindle, lipid particle, plasma membrane, growth cone, spindle pole, cytoplasm, axon, nucleus, microtubule, neuronal cell body, centrosome";8,78387280952172e-05
"161";161;"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";3;7;0,00133476324281403;3;2;4;3;0,00152835734524231;0,00114248474772169;"nucleus, chromosome, cytoplasm, cytosol, extracellular vesicular exosome, nucleoplasm";0,00030743554833326
"163";163;"O75534";"O75534-1,O75534-2";"CSDE1_HUMAN";"Cold shock domain-containing protein E1";"CSDE1";3;8;8,50654698248826e-05;2;3;4;4;8,52279471970965e-05;8,49466520862409e-05;"CRD-mediated mRNA stability complex, cytoplasm, plasma membrane, Golgi apparatus";0,000351354912380869
"166";166;"O75608";"O75608-1,O75608-2";"LYPA1_HUMAN";"Acyl-protein thioesterase 1";"LYPLA1";5;12;0,000442710292958193;4;5;5;7;0,000369629901430886;0,000515773911471458;"mitochondrion, extracellular vesicular exosome, cytosol";0,000527032368571303
"169";169;"O75695";"O75695";"XRP2_HUMAN";"Protein XRP2";"RP2";2;4;0,000193949271200732;2;2;2;2;0,00019431971960938;0,000193678366756629;"plasma membrane, ciliary basal body, extracellular vesicular exosome, cytoplasmic vesicle, cytoplasm";0,000175677456190434
"174";174;"O75844";"O75844";"FACE1_HUMAN";"CAAX prenyl protease 1 homolog";"ZMPSTE24";5;8;0,000285819978611606;3;5;3;5;0,000214774426936683;0,000356775938762212;"extracellular vesicular exosome, integral component of membrane, membrane, endoplasmic reticulum membrane, nuclear inner membrane";0,000351354912380869
"175";175;"O75874";"O75874";"IDHC_HUMAN";"Isocitrate dehydrogenase [NADP] cytoplasmic";"IDH1";8;13;0,000574687471795767;6;5;8;5;0,000700927813083754;0,000448329552677382;"cytoplasm, peroxisome, cytosol, extracellular vesicular exosome, peroxisomal matrix, mitochondrion";0,000570951732618912
"177";177;"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";2;2;0,000180537885426214;2;NA;2;NA;0,000361765435442995;NA;"extracellular vesicular exosome, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane, membrane";8,78387280952172e-05
"179";179;"O75947";"O75947-1";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";8;15;0,0015811081891364;7;7;7;8;0,00147851960572354;0,00168415971092721;"extracellular vesicular exosome, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrion, mitochondrial proton-transporting ATP synthase complex";0,000658790460714129
"180";180;"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";4;6;0,00098857638233383;3;3;3;3;0,000990464590241986;0,000987195558710974;"mitochondrion, extracellular vesicular exosome, mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane";0,000263516184285652
"182";182;"O76003";"O76003";"GLRX3_HUMAN";"Glutaredoxin-3";"GLRX3";1;1;5,06583917315346e-05;NA;1;NA;1;NA;0,00010117526621615;"extracellular vesicular exosome, cell cortex, Z disc";4,39193640476086e-05
"189";189;"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";5;7;0,000153401250788286;2;5;2;5;0,00010539034379641;0,000204249310672237;"extracellular vesicular exosome, plasma membrane";0,00030743554833326
"191";191;"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";3;7;0,000431977922219813;3;3;3;4;0,000370974010163362;0,000492999479016874;"extracellular vesicular exosome, cytoplasm, mitochondrion, intracellular";0,00030743554833326
"192";192;"O94905";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";2;4;0,000280339654537932;2;1;3;1;0,000376172023580105;0,000199962915530443;"extracellular vesicular exosome, endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, protein complex";0,000175677456190434
