"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838-1.id.csv";"peptide.count.P5838-2.id.csv";"spectra.count.P5838-1.id.csv";"spectra.count.P5838-2.id.csv";"dNSAF.P5838-1.id.csv";"dNSAF.P5838-2.id.csv"
"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";30;101;0,0043158946113358;30;28;50;51;0,00415473864437882;0,004474693901148
"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";30;57;0,000759204094179262;29;23;31;26;0,000825013079684794;0,000693261843284314
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";29;62;0,00208258559372698;27;27;30;32;0,00201348259263784;0,00215179756859949
"P52272-1,P52272-2";"P52272-1,P52272-2";"P52272-[1,2]";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";29;67;0,000844721748334951;29;27;36;31;0,000906894625286741;0,000782421598787844
"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";29;66;0,00150730320487308;26;27;34;32;0,00155149742208553;0,00146300876872521
"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-[1-3]";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";29;49;6,87365571273518e-05;26;19;27;22;7,56782209029859e-05;6,17809582357763e-05
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";28;62;0,00168079072954696;27;24;31;31;0,00167918715187686;0,00168237928458064
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";27;55;0,00108278643772522;25;22;29;26;0,00114075812342961;0,0010246929063304
"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";27;85;0,00295156838806441;27;26;42;43;0,00294573578388968;0,00295731604064473
"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";27;60;0,00203396347417997;25;26;27;33;0,00182882065320254;0,00223947440323165
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";27;59;0,0020568840853;25;25;30;29;0,002089750872662;0,00202393270360932
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";27;61;0,00104939208964585;22;26;28;33;0,000962457224343768;0,00113648093547176
"P08133";"P08133";"P08133";"ANXA6_HUMAN";"Annexin A6";"ANXA6";25;50;0,00136756087974211;20;22;24;26;0,00131160589689811;0,00142360752959721
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";25;70;0,00208378441975683;24;24;34;36;0,00203568172124948;0,00213179879230746
"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";25;65;0,00192051206049177;25;24;34;31;0,00200723422504164;0,00183360438881261
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";25;49;0,00122882984008871;20;21;24;25;0,00120260322699241;0,00125509309816983
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";70;161;0,00182533673363655;67;64;80;81;0,00181199385999725;0,00183857894494782
"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";25;47;0,00117069873307504;24;20;25;22;0,00124423597289754;0,00109700911227315
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";25;52;0,00109267489834372;20;21;25;27;0,00104964655704484;0,001135773288563
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";25;54;0,00109230543937555;25;19;29;25;0,00117209763231504;0,00101234981764468
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";24;50;0,00151625777935163;18;24;23;27;0,0013936262821311;0,00163910609683886
"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";24;68;0,00176295932677515;23;24;35;33;0,0018130796303659;0,00171272479007716
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";24;48;0,0020218620896654;21;23;22;26;0,00185160534987351;0,00219242074924238
"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";24;51;0,000673440345414467;22;22;26;25;0,000685989956477855;0,000660859637056424
"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";24;47;0,00170944848467181;20;21;24;23;0,00174546255238669;0,00167343074964753
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";24;57;0,00127797814635291;23;22;29;28;0,00129915815518475;0,00125674413415768
"Q99798";"Q99798";"Q99798";"ACON_HUMAN";"Aconitate hydratase, mitochondrial";"ACO2";24;50;0,00117995957957236;20;22;24;26;0,00113168047258004;0,00122831777874221
"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";28;138;0,00609164744101528;27;28;67;71;0,00590943460202165;0,00627414117199257
"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";23;63;0,00209704208825265;22;21;32;31;0,0021282960062988;0,00206570621018129
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";23;59;0,00183451823824054;23;21;29;30;0,00180170413075453;0,00186737500146619
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";23;48;0,00102381660855595;19;22;22;26;0,000937603172531547;0,00111018292864301
"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";23;46;0,000874730366013558;19;21;23;23;0,000873895819476835;0,000875557094351367
"O43707";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";22;48;0,00130874344512959;20;20;24;24;0,00128385485006747;0,00133201284662826
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";22;46;0,00207534067230668;20;19;24;22;0,00216350678581477;0,00198698464208298
"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";22;49;0,00178606158935665;22;21;24;25;0,00174794211606421;0,00182423432486466
"P53396-1,P53396-2";"P53396-1,P53396-2";"P53396-[1,2]";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";22;49;0,000409609946696235;22;20;24;25;0,000400867742330803;0,00041836436605661
"O60610-1,O60610-2,O60610-3";"O60610-1,O60610-2,O60610-3";"O60610-[1-3]";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";21;42;0,000202596833473744;15;19;17;25;0,000163850487709767;0,00024141465777166
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";21;92;0,00320128164197022;21;19;50;42;0,00347633415490086;0,00292567183594552
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";21;43;0,00112936532000381;18;18;22;21;0,00115345907041301;0,00110521141418123
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";21;46;0,00152291186025382;20;18;25;21;0,00165375968340158;0,0013917989219561
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";21;42;0,000956818708583921;21;17;24;18;0,00109246382254013;0,000820905446189099
"P26639";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";21;44;0,00112022718591766;21;17;25;19;0,00127177093218711;0,000968383311041574
"P34932";"P34932";"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";21;45;0,00103288534894069;19;18;24;21;0,00111603753483075;0,000948333579175969
"P46940";"P46940";"P46940";"IQGA1_HUMAN";"Ras GTPase-activating-like protein IQGAP1";"IQGAP1";21;38;0,000431313293041552;18;17;20;18;0,000443930179346423;0,000418491984747304
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";21;49;0,00196505686846429;19;21;24;25;0,00192311714294647;0,00200705519402321
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";24;51;0,000739193575990368;23;23;25;26;0,000724008176355338;0,00075439989560545
"Q6P2Q9";"Q6P2Q9";"Q6P2Q9";"PRP8_HUMAN";"Pre-mRNA-processing-splicing factor 8";"PRPF8";21;34;0,000268030218845901;18;16;18;16;0,000283525942809131;0,000252502155801396
"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";20;35;0,000494062830097015;15;16;17;18;0,00047948885053717;0,000508659202853368
"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";20;36;0,00107401183126067;19;16;19;17;0,00113259755562102;0,00101530318826341
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";20;51;0,00207693770245081;20;18;25;26;0,0020342707609984;0,00211966342349319
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";19;35;0,000601548020958457;16;18;17;18;0,000583803418394463;0,000619319888441449
"O15067";"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";19;37;0,000509022921770676;17;17;18;19;0,000494793031733423;0,000523274390047129
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";19;44;0,00153685816967451;19;18;23;21;0,00160518245399161;0,00146838747743376
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";25;91;0,00150454891984674;25;24;48;43;0,0015550202487345;0,0014525493870909
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";19;44;0,000321398514054947;18;18;24;20;0,000350282051036678;0,00029245661398624
"P21333-1,P21333-2";"P21333-1,P21333-2";"P21333-[1,2]";"FLNA_HUMAN";"Filamin-A";"FLNA";19;37;0,000145778308981047;16;16;19;18;0,000144886687052808;0,000146362899108634
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";19;43;0,000875571776523382;19;18;21;22;0,00085439371961933;0,000896780679170196
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";19;40;0,00146024810359207;15;16;19;21;0,00138695188435241;0,00153358447582041
"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";18;34;0,00097031094729485;15;17;16;18;0,000912362551537393;0,00102835907057487
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";18;62;0,00273682711118078;18;18;34;28;0,00299881755923487;0,00247430919458862
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";18;54;0,00294082233678034;16;18;28;26;0,00304683204156163;0,00283457948940509
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";18;30;0,000437576135689274;14;14;14;16;0,000408014750415147;0,000467189012516846
"P55884-1,P55884-2";"P55884-1,P55884-2";"P55884-[1,2]";"EIF3B_HUMAN";"Eukaryotic translation initiation factor 3 subunit B";"EIF3B";18;35;0,000395735829512597;14;15;17;18;0,000384062322543286;0,00040742727304717
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";18;40;0,00232269645947366;18;15;21;19;0,00243650448749487;0,00220864711004119
"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";18;35;0,000593239346635826;15;14;17;18;0,000575739835267467;0,000610765746335904
"Q8WUM4";"Q8WUM4";"Q8WUM4";"PDC6I_HUMAN";"Programmed cell death 6-interacting protein";"PDCD6IP";18;35;0,000742232638763257;16;15;18;17;0,000762710917579863;0,000721707450643463
"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";18;44;0,00118239222603775;17;18;22;22;0,00119356166613403;0,0011702161383087
"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";17;36;0,00130445925174771;15;17;16;20;0,00115841308216854;0,00145076903001048
"P12814-1,P12814-2,P12814-3";"P12814-1,P12814-2,P12814-3";"P12814-[1-3]";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";18;35;0,000324872981657612;15;16;16;19;0,000291378118687461;0,000358990569916053
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";17;40;0,0012694737545744;16;17;18;22;0,0011474756844305;0,00139169009414142
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";17;43;0,00325727113570838;17;15;22;21;0,00332984171973138;0,00318452757451683
"P31939";"P31939";"P31939";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";17;37;0,00115046059008305;16;17;18;19;0,00111829911564074;0,00118267083426192
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";17;39;0,00168123514803705;17;16;20;19;0,00172269861165579;0,00163967478661138
"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-[1-4]";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";17;24;5,22194877768192e-05;12;10;13;11;5,6517139440315e-05;4,79131048445542e-05
"Q15046-1,Q15046-2";"Q15046-1,Q15046-2";"Q15046-[1,2]";"SYK_HUMAN";"Lysine--tRNA ligase";"KARS";17;35;0,000539579506236606;14;15;18;17;0,000554466563198761;0,000524658347703958
"Q9P2J5";"Q9P2J5";"Q9P2J5";"SYLC_HUMAN";"Leucine--tRNA ligase, cytoplasmic";"LARS";17;31;0,000485228276089449;15;15;16;15;0,000500402930052397;0,000470019558192171
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";17;40;0,00186876847120089;17;16;20;20;0,00186698555121072;0,00187053468843991
"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";16;59;0,00336721934717557;16;15;28;31;0,00317213465798949;0,00356237692587397
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";16;92;0,00505515817493208;16;16;44;48;0,00483075545011776;0,00527993313847397
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";24;89;0,00302872474354934;23;22;45;44;0,00300104362780537;0,00305882709301789
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";16;35;0,00142220293696801;14;14;18;17;0,00146144166988813;0,00138287432043825
"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";16;39;0,00148637088122039;14;16;18;21;0,00141978320391598;0,00155269680628163
"P37837";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";16;33;0,00180250205211825;14;15;15;18;0,00163707486760465;0,00196822433388959
"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";16;41;0,00156253032524737;15;14;22;19;0,00167526198321889;0,00144956756497528
"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";16;31;0,000634031614090213;14;15;15;16;0,000612993589314186;0,000655102815329177
"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-[1-4]";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";16;28;0,000129109805700703;14;13;15;13;0,000138199957510713;0,000120000985398162
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";16;27;0,000547355699246561;13;13;13;14;0,0005265803961069;0,000568164611312475
"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C";16;23;0,00046371248318791;10;13;10;13;0,000402843541717975;0,00052469215083183
"P06737";"P06737";"P06737";"PYGL_HUMAN";"Glycogen phosphorylase, liver form";"PYGL";15;31;0,000734951318254192;14;13;15;16;0,00073819771086242;0,000734767030180305
"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"P11413-[1-3]";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";15;31;0,000369338804324396;12;13;16;15;0,000380889220544737;0,000357762459827827
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";15;30;0,000522936631855931;15;11;18;12;0,000626925261798599;0,00041874469729848
"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";15;32;0,00117572020383737;13;13;17;15;0,00124801090040014;0,00110327944198402
"P25786-1,P25786-2";"P25786-1,P25786-2";"P25786-[1,2]";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";15;30;0,00104984996813662;11;13;14;16;0,000978925123619612;0,00112089835322483
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";15;29;0,001157947318435;14;12;15;14;0,00119673368846587;0,00111907476588227
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";20;36;0,000341228269767166;16;16;18;18;0,000340902717023337;0,000341550772667761
"P60174-1,P60174-3";"P60174-1,P60174-3";"P60174-[1,3]";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";15;55;0,00176993936935854;15;14;26;29;0,0016718006981296;0,00186824557256245
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";15;37;0,00257982071715593;13;14;17;20;0,00236838432235026;0,0027916313153232
"Q04446";"Q04446";"Q04446";"GLGB_HUMAN";"1,4-alpha-glucan-branching enzyme";"GBE1";15;27;0,000707975747743415;14;12;14;13;0,000733496602598171;0,000682398765967893
"Q13451";"Q13451";"Q13451";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";15;30;0,00120836123247235;14;13;16;14;0,00128768894035365;0,00112886973101034
"Q16555";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";17;33;0,00106196362161512;15;15;16;17;0,00102880042961821;0,00109517843908833
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";14;51;0,00302901338315686;13;14;26;25;0,00315523524158787;0,00291143186079116
"P23526";"P23526";"P23526";"SAHH_HUMAN";"Adenosylhomocysteinase";"AHCY";14;36;0,00161468152994112;14;13;19;17;0,00169850307039139;0,00153065834310854
"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";14;35;0,00134220402176356;14;12;19;16;0,00145585977462119;0,00122831777874221
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";19;45;0,00155994656282447;17;18;22;23;0,00152382587174148;0,00159611914751812
"Q14839-1,Q14839-2";"Q14839-1,Q14839-2";"Q14839-[1,2]";"CHD4_HUMAN";"Chromodomain-helicase-DNA-binding protein 4";"CHD4";14;26;0,000143696146847503;9;13;11;15;0,000125035303259693;0,000162613984175796
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";14;29;0,00116621353517634;12;13;14;15;0,00112539100323698;0,00120708207556104
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";14;33;0,00123213629120456;14;12;18;15;0,00134286628085055;0,00112118255666124
"Q92499";"Q92499";"Q92499";"DDX1_HUMAN";"ATP-dependent RNA helicase DDX1";"DDX1";14;26;0,000646745412803443;11;12;12;14;0,000596426195008397;0,000697153333880712
"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";14;26;0,000601245735520789;13;12;13;13;0,000600672110131991;0,000601813987072187
"Q9Y266";"Q9Y266";"Q9Y266";"NUDC_HUMAN";"Nuclear migration protein nudC";"NUDC";14;33;0,00183517580532885;13;12;16;17;0,001777866603449;0,00189257422102274
"Q9Y3F4";"Q9Y3F4";"Q9Y3F4";"STRAP_HUMAN";"Serine-threonine kinase receptor-associated protein";"STRAP";14;27;0,00141999707118822;13;12;15;12;0,00157626922966505;0,00126341257242056
"O43143";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";14;25;0,00057884809563927;12;11;13;12;0,000601427672534673;0,000556219371505905
"O43776";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";13;28;0,00094052252619928;12;12;13;15;0,000872509123476396;0,00100865511028101
"P00491";"P00491";"P00491";"PNPH_HUMAN";"Purine nucleoside phosphorylase";"PNP";13;31;0,00197449291585188;12;12;15;16;0,00190897657571892;0,00204011257368948
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";13;27;0,00048725389697635;12;12;14;13;0,000504818250023447;0,000469650915401432
"P30041";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";13;33;0,00271179996233861;13;12;17;16;0,00279131009419852;0,00263210952587616
"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";13;30;0,00154156009589292;13;13;16;14;0,00163202496994464;0,00145081702898583
"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";13;22;0,000550968881237052;12;10;12;10;0,000607989560013662;0,00049352053610178
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";13;31;0,00198134879403192;13;12;16;15;0,00204331196438062;0,0019192465292847
"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-[1-6]";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";13;25;0,000112188550630481;11;12;11;14;0,000102851273374863;0,000121824209226483
"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";13;27;0,00070937490930022;11;12;13;14;0,000679169033615149;0,000740058697700779
"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";13;21;0,000431904757841234;9;12;9;12;0,000369850880703531;0,00049407195569519
"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";13;24;0,000759066781085723;11;10;13;11;0,000821537800111795;0,000696468843616716
"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"Q8N163-[1,2]";"CCAR2_HUMAN";"Cell cycle and apoptosis regulator protein 2";"CCAR2";13;26;0,000269230213930594;13;11;14;12;0,0002789353277486;0,000259503756072297
"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"Q92598-[1-3]";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";13;25;0,000189778581876488;12;10;13;12;0,000202009251023993;0,000176845422690157
"Q9Y3I0";"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"RTCB";13;28;0,00102060662248952;13;11;15;13;0,00109246382254013;0,000948601848929626
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";12;26;0,00111300373366174;12;9;14;12;0,00119747584889283;0,00102835907057487
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";12;23;0,000557065127829687;11;9;13;10;0,000629124999559296;0,00048486228108245
"P08758";"P08758";"P08758";"ANXA5_HUMAN";"Annexin A5";"ANXA5";12;31;0,00187019995924476;12;12;16;15;0,00193092980633969;0,00180957529903986
"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";12;31;0,00218631591065591;12;9;17;14;0,00239560713065314;0,0019766033221139
"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";12;26;0,000931112072907681;11;9;14;12;0,00100177940666132;0,000860300389780534
