"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6284-1.id.csv";"peptide.count.P6284-2.id.csv";"spectra.count.P6284-1.id.csv";"spectra.count.P6284-2.id.csv";"dNSAF.P6284-1.id.csv";"dNSAF.P6284-2.id.csv"
"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";9;16;0,00228442052543963;8;8;8;8;0,003013665418772;0,00310416875904723
"P40925-1,P40925-2,P40925-3";"P40925-1,P40925-2,P40925-3";"P40925-[1-3]";"MDHC_HUMAN";"Malate dehydrogenase, cytoplasmic";"MDH1";9;18;0,00139270996854085;8;8;9;9;NA;NA
"P50991-1,P50991-2";"P50991-1,P50991-2";"P50991-[1,2]";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";9;15;0,00116866625761526;7;7;8;7;NA;NA
"P53396-1,P53396-2";"P53396-1,P53396-2";"P53396-[1,2]";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";9;12;0,000422493305624564;6;6;6;6;NA;NA
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";9;12;0,00352397825373216;6;6;6;6;0,00464892137043521;0,00478853305728024
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";9;16;0,00314832574952721;8;7;9;7;0,00467251995607194;0,00374332025797542
"O15031";"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";8;14;0,000590525191593855;5;8;6;8;0,000667744962891673;0,000917064002264769
"O60610-1,O60610-2,O60610-3";"O60610-1,O60610-2,O60610-3";"O60610-[1-3]";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";8;12;0,000243797237679584;6;6;6;6;NA;NA
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";8;10;0,00146554861213814;6;4;6;4;0,00232006661965009;0,00159316033663766
"P06748-1,P06748-2,P06748-3";"P06748-1,P06748-2,P06748-3";"P06748-[1-3]";"NPM_HUMAN";"Nucleophosmin";"NPM1";8;19;0,00167009400233565;8;7;10;9;NA;NA
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";13;31;0,00562941436268959;10;13;13;18;0,00625914905910351;0,00885519570103205
"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";8;15;0,00112685351136784;8;6;9;6;0,00178388843284142;0,00122497357279262
"P22234-1,P22234-2";"P22234-1,P22234-2";"P22234-[1,2]";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";8;14;0,00127692388488177;8;4;9;5;NA;NA
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";8;17;0,00610170308748069;6;6;9;8;0,00852302251246455;0,00780353535260484
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";8;23;0,0107417650384848;7;8;11;12;0,0135546864053653;0,0152309967123131
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";8;13;0,00441842413249502;6;7;6;7;0,00539479227162592;0,00644986085266318
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";8;19;0,00854091366482437;8;8;9;10;0,0107336711811401;0,0121584157034483
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";8;13;0,000793588803596377;7;6;7;6;NA;NA
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";7;14;0,00203637017288838;7;5;8;6;0,00307020698385215;0,00237180624225513
"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";7;12;0,00230185460980252;6;5;7;5;0,003335095765747;0,00283544607532536
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";7;14;0,00367927221067629;6;5;8;6;0,00554718753353625;0,00428533127837961
"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";7;12;0,00171557213195391;5;7;5;7;0,00204319032833054;0,00252545921514095
"P17813-1,P17813-2";"P17813-1,P17813-2";"P17813-[1,2]";"EGLN_HUMAN";"Endoglin";"ENG";7;9;0,000530203415075204;5;4;5;4;NA;NA
"P23396-1,P23396-2";"P23396-1,P23396-2";"P23396-[1,2]";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";7;11;0,0017547381428049;4;7;4;7;NA;NA
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";7;13;0,00550524526001118;6;6;7;6;0,00828649844274066;0,00648072143090559
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";7;12;0,00212890219447435;6;6;6;6;0,00280850169747116;0,00289284376915786
"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";7;10;0,00131625673314274;5;5;5;5;0,00173643922155475;0,00178858620136104
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";7;8;0,000718679226717104;3;5;3;5;0,000711074879371319;0,00122071526373309
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";7;9;0,00154368958902427;5;4;5;4;0,00226274933959236;0,00186456154442771
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";7;15;0,00561793634652953;7;6;8;7;0,00790541218547437;0,00712496706107398
"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";7;22;0,0143328191160199;6;7;10;12;0,0171892891007689;0,0212466004558317
"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6,Q04637-7,Q04637-8,Q04637-9";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6,Q04637-7,Q04637-8,Q04637-9";"Q04637-[1,3-9]";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";7;11;6,66668806600362e-05;7;4;7;4;NA;NA
"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"Q13085-1,Q13085-2,Q13085-3,Q13085-4";"Q13085-[1-4]";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";7;11;9,0878382076213e-05;5;6;5;6;NA;NA
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";7;11;0,000937145865278223;4;6;4;7;0,000899132045270986;0,00162073426554101
"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";7;13;0,00533258084956295;5;6;6;7;0,00649373143806823;0,00780353535260484
"Q9UBT2";"Q9UBT2";"Q9UBT2";"SAE2_HUMAN";"SUMO-activating enzyme subunit 2";"UBA2";7;10;0,00121136752472043;5;5;5;5;0,0015980667210871;0,00164605823844008
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";6;9;0,000932817773046749;5;4;5;4;0,00136732981483389;0,00112671366053653
"O15067";"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";6;7;0,00040559988869563;3;4;3;4;0,000458637982733519;0,000629881777340301
"P05388,Q8NHW5";"P05388,Q8NHW5";"P05388, Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";6;11;0,00134511472776527;6;4;7;4;0,00225846653327136;0,00132930886132701
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;19;0,00166657212005055;8;8;9;10;NA;NA
"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"P11413-[1-3]";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";6;8;0,000401437004955897;4;4;4;4;NA;NA
"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";6;12;0,0035644837509015;4;5;5;7;0,00391863104021359;0,00565083594498971
"P14866-1,P14866-2";"P14866-1,P14866-2";"P14866-[1,2]";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";6;9;0,000592315529914234;5;4;5;4;NA;NA
"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"P26599-[1-3]";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";6;7;0,000340673352840397;5;2;5;2;NA;NA
"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";6;9;0,00139721503775517;3;6;3;6;0,00123742084536538;0,00251648203891764
"P52292";"P52292";"P52292";"IMA1_HUMAN";"Importin subunit alpha-1";"KPNA2";6;10;0,00173201199616326;5;5;5;5;0,00225562032465981;0,00238974050495649
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";6;9;0,00459044535683532;3;6;3;6;0,00403722119011479;0,00831692583632884
"P78527-1,P78527-2";"P78527-1,P78527-2";"P78527-[1,2]";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";6;9;8,45140133525882e-05;6;3;6;3;NA;NA
"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"Q15084-[1,2]";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";6;9;0,000792895107089736;5;4;5;4;NA;NA
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";6;11;0,00266168145256924;6;5;6;5;0,00383057191571441;0,00328800646879417
"Q16851-1,Q16851-2";"Q16851-1,Q16851-2";"Q16851-[1,2]";"UGPA_HUMAN";"UTP--glucose-1-phosphate uridylyltransferase";"UGP2";6;11;0,000839372773034629;5;4;6;5;NA;NA
"Q92841-1,Q92841-2,Q92841-3,Q92841-4";"Q92841-1,Q92841-2,Q92841-3,Q92841-4";"Q92841-[1-4]";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";6;10;0,000398804123364751;4;5;4;6;NA;NA
"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";6;9;0,00133668140658806;5;4;5;4;0,00195931552010679;0,00161452455571135
"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";6;12;0,00389259522587988;4;6;5;7;0,00427934184726254;0,00617099657590927
"O00231-1,O00231-2";"O00231-1,O00231-2";"O00231-[1,2]";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";5;7;0,000643000771415584;3;4;3;4;NA;NA
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";5;9;0,00149731264858148;4;5;4;5;0,00175581579655922;0,00226068084249282
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";5;10;0,00777868109519474;4;4;5;5;0,0103758534934351;0,0104693393550475
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";14;36;0,0066046611984259;13;11;19;17;NA;NA
"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";5;6;0,00091567938876505;2;4;2;4;0,000805324961807674;0,00165901932693174
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";5;11;0,00609144812430845;5;4;7;4;0,0102276270149575;0,00601987012915231
"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";5;10;0,00574277937645241;5;5;5;5;0,0075760200110796;0,00780353535260484
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";10;19;0,00155989718399972;8;8;9;10;NA;NA
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";19;48;0,00690452951428289;17;18;24;24;NA;NA
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";5;9;0,00066074592257478;2;5;3;6;NA;NA
"P23193-1,P23193-2";"P23193-1,P23193-2";"P23193-[1,2]";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";8;14;0,00180296561818855;6;7;6;8;NA;NA
"P23921";"P23921";"P23921";"RIR1_HUMAN";"Ribonucleoside-diphosphate reductase large subunit";"RRM1";5;7;0,000685217993781254;3;4;3;4;0,000774820228405869;0,00106411845717339
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";5;7;0,000739363284842988;3;4;3;4;0,000836045805037395;0,00114820411182742
"P35527";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";5;6;0,000746653498383058;3;3;3;3;0,00098500420689799;0,00101458485322792
"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";5;7;0,00166275120632077;4;3;4;3;0,00248847372626702;0,00195735657815835
"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";5;6;0,00320803537581135;5;NA;6;NA;0,00846424304686135;NA
"P42166-1,P42167-1,P42167-2";"P42166-1,P42167-1,P42167-2";"P42166-1, P42167-[1,2]";"LAP2A_HUMAN, LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoform alpha, Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";5;9;0,000435547874056784;3;5;3;6;NA;NA
"P46060";"P46060";"P46060";"RAGP1_HUMAN";"Ran GTPase-activating protein 1";"RANGAP1";5;9;0,00118866728149739;5;4;5;4;0,00174235553917504;0,00143574415346052
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";5;10;0,00171521065447141;5;4;6;4;0,00271529920751083;0,00186456154442771
"P50552";"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";5;7;0,00142813855545988;3;4;3;4;0,00161488847604592;0,00221784688968769
"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";5;9;0,00144461220339331;5;4;5;4;0,00211752112110921;0,00174488989250791
"P55060-1,P55060-3,P55060-4";"P55060-1,P55060-3,P55060-4";"P55060-[1,3,4]";"XPO2_HUMAN";"Exportin-2";"CSE1L";5;5;0,000133071612739628;2;3;2;3;NA;NA
"P60709,P63261";"P60709,P63261";"P63261, P60709";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";9;33;0,0140346964784067;9;8;18;15;0,0175699866193796;0,0200160681794314
"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";5;8;0,00334630418735794;5;3;5;3;0,00554987512439552;0,00339223450927187
"P61160-1,P61160-2";"P61160-1,P61160-2";"P61160-[1,2]";"ARP2_HUMAN";"Actin-related protein 2";"ACTR2";5;7;0,000688696257709077;3;4;3;4;NA;NA
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";7;11;0,00516850143880717;6;4;7;4;0,00867798655814573;0,00510776859443226
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";12;37;0,00310445703304976;10;12;16;21;0,0035420353298554;0,00478853305728024
"Q12905";"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";5;9;0,00178909665189479;4;5;4;5;0,00209797477229897;0,00270122377590168
"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"Q13263-[1,2]";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";5;11;0,000510660321798313;4;5;5;6;NA;NA
"Q13451-1";"Q13451-1";"Q13451-1";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";5;12;0,00203573360828291;5;5;7;5;NA;NA
"Q13813-1,Q13813-2,Q13813-3";"Q13813-1,Q13813-2,Q13813-3";"Q13813-[1-3]";"SPTN1_HUMAN";"Spectrin alpha chain, non-erythrocytic 1";"SPTAN1";5;7;7,31786206950853e-05;3;4;3;4;NA;NA
"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";5;8;0,00104678510153057;3;5;3;5;0,00120832724227346;0,00148168392770978
"Q9H3N1";"Q9H3N1";"Q9H3N1";"TMX1_HUMAN";"Thioredoxin-related transmembrane protein 1";"TMX1";5;8;0,00221507204520307;5;2;6;2;0,00438326872069606;0,00150496753228808
