"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5774-3.id.csv";"peptide.count.P5774-4.id.csv";"spectra.count.P5774-3.id.csv";"spectra.count.P5774-4.id.csv";"dNSAF.P5774-3.id.csv";"dNSAF.P5774-4.id.csv"
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";11;20;0,0049760365006946;10;8;11;9;0,0059606550495925;0,00589762056464437
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";28;46;0,00228383435389878;19;23;21;25;NA;NA
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";11;16;0,00252551378180704;8;7;9;7;0,00335149214377009;0,00265053476528778
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";11;16;0,00480549150149395;6;9;6;10;0,00425142984904169;0,0072048266437386
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";10;20;0,00405146824481925;7;8;10;10;0,00477912488885249;0,00485946153020309
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";10;16;0,00306190608944747;6;7;7;9;0,00316035493203099;0,00413161740278107
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";9;15;0,00415258763860255;6;7;7;8;0,00458237947800901;0,00530137184420718
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";9;16;0,00472348652706572;7;8;8;8;0,00557183980215703;0,00566550190688524
"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";9;11;0,0011805053564464;8;3;8;3;0,00202549511418363;0,000772328811437984
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";9;14;0,00458706006960786;7;7;7;7;0,00541091071696215;0,00550186761885493
"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";9;15;0,00713909954064663;8;7;8;7;0,00926777001541301;0,00775526502021822
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";12;20;0,00380039659392023;9;9;9;11;0,0039767518334455;0,00507920375547539
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";11;15;0,00180045634266968;8;7;8;7;0,00227224614889812;0,00200981465528947
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";8;13;0,00202245505638414;6;7;6;7;0,00220217949015109;0,00261239757442033
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";8;10;0,00413870081468378;3;7;3;7;0,00292921482422011;0,0069497275185536
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";8;12;0,00237525438060113;5;6;6;6;0,00280185765794967;0,00284895662251266
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";8;15;0,00311146931751407;7;6;9;6;0,00440435898030218;0,00298559722790895
"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";8;12;0,00521601087599343;6;6;6;6;0,00615282309811059;0,00625625147757804
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";8;13;0,00378614481935887;6;6;7;6;0,00480969841507747;0,00419189913817519
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";8;13;0,00422738726071272;7;5;7;6;0,00537022717773687;0,00468042873698508
"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";12;22;0,00723564499844716;10;9;12;10;0,00931111632337648;0,00788969609656547
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";8;13;0,00033566716756704;5;7;5;8;NA;NA
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";8;16;0,00963241937170979;6;7;8;8;0,0116841489135837;0,0111854193083971
"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";8;15;0,000938844215197804;6;8;6;9;0,000885970909206952;0,00135129599569974
"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";8;14;0,00405011323871731;8;6;8;6;0,00546003030779936;0,00416385967905696
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";8;13;0,00285402287144564;6;7;6;7;0,00310764415361423;0,00368653058725305
"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";7;9;0,000638106248559032;6;3;6;3;0,00100361622665902;0,000510243460671324
"P06744-1,P06744-2";"P06744-1,P06744-2";"P06744-[1,2]";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";7;11;0,000852587201877958;4;7;4;7;NA;NA
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";7;10;0,000572082321606422;6;4;6;4;0,000809796161722227;0,000548939172856274
"P08708,P0CW22";"P08708,P0CW22";"P08708, P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";7;8;0,00256292880079677;4;4;4;4;0,00302323900376298;0,00307405936799514
"P22626-1,P22626-2";"P22626-1,P22626-2";"P22626-[1,2]";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";7;13;0,00172017537146962;7;4;8;5;NA;NA
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";11;22;0,0114637026180217;9;10;10;12;0,0122932911297591;0,0149999282414221
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";7;12;0,00491936570769049;6;6;6;6;0,00580289950959245;0,00590044570634138
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";7;10;0,00187633073811043;4;6;4;6;0,00177066058788721;0,00270063783956189
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";7;11;0,00466415351615589;7;3;8;3;0,00800269148054907;0,00305145599028929
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";7;17;0,00683944371840534;7;6;9;8;0,00854240788272563;0,00772089329635988
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";7;9;0,00158229598219923;5;4;5;4;NA;NA
"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";7;11;0,00466415351615589;5;5;5;6;0,00500168217534317;0,00610291198057858
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";7;12;0,000747290255091931;5;7;5;7;NA;NA
"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";7;12;0,00403885667051631;5;7;5;7;0,00397020686291831;0,0056517239353218
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";9;22;0,0115331796035855;8;9;10;12;0,0123677959244849;0,0150908368974307
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";7;10;0,0018845064711741;4;6;4;6;0,00177837588456646;0,00271240532470159
"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-[1-4]";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";7;13;0,000689022678523029;6;7;6;7;NA;NA
"O00299";"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";6;8;0,00287133102163954;4;4;4;4;0,00338703124902907;0,00344396692679953
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";24;47;0,00936738665959419;21;18;24;23;NA;NA
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";6;16;0,00988558251735898;5;5;9;7;0,0131186978199001;0,0103749503669836
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";6;9;0,00313907106145976;5;4;5;4;0,00411428695068551;0,00334675818289793
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";6;9;0,00360411862612046;4;4;5;4;0,00472381094337966;0,00384257420999392
"P25786-1,P25786-2";"P25786-1,P25786-2";"P25786-[1,2]";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";6;9;0,00148001829513692;3;6;3;6;NA;NA
"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";6;11;0,00175227866905304;6;4;7;4;0,00263071902261143;0,0015285378072904
"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";6;8;0,00127909570464904;4;4;4;4;0,00150882538080592;0,00153418859400866
"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";6;11;0,00473376774774031;5;5;5;6;0,00507633414810948;0,00619400021909468
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";6;9;0,00512164225817118;4;5;4;5;0,00537022717773687;0,00682562524143657
"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";6;10;0,0034738492781884;6;4;6;4;0,00491731645190364;0,00333331738698268
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";8;16;0,00427154800132795;5;8;7;9;0,00440889021382101;0,00576386131499088
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";13;34;0,003182858007483;11;12;17;17;0,00375450947707578;0,00381762242940955
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";6;8;0,000646720351602924;2;6;2;6;NA;NA
"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"Q01518-[1,2]";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";6;9;0,000819462761307389;6;3;6;3;NA;NA
"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";6;10;0,00491470721743699;6;4;6;4;0,00695688520752277;0,00471588653044709
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;10;0,00460100250143037;5;4;5;5;0,00542735725409578;0,00551859062073595
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";6;9;0,00157908645688036;3;6;3;6;0,0012417969538783;0,00252534288851528
"Q99832-1,Q99832-2,Q99832-3,Q99832-4";"Q99832-1,Q99832-2,Q99832-3,Q99832-4";"Q99832-[1-4]";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";6;9;0,000358420636851758;5;3;6;3;NA;NA
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";5;96;0,0359475727903963;4;5;51;45;0,0450541137249093;0,0404218845466893
"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"P00387-[1-3]";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";5;9;0,000862114754420841;4;5;4;5;NA;NA
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";5;9;0,00128251997239212;5;4;5;4;0,00168096073108732;0,00136737401871283
"P05166-1,P05166-2";"P05166-1,P05166-2";"P05166-[1,2]";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";5;9;0,000722161060521354;5;4;5;4;NA;NA
"P06454-1,P06454-2";"P06454-1,P06454-2";"P06454-[1,2]";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";5;13;0,005065247798872;5;5;6;7;NA;NA
"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";5;9;0,00267825567096524;5;2;6;3;0,00454782974624015;0,00199825700442673
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";5;8;0,0007400970868611;3;5;3;5;0,000654765666590378;0,0011096203601052
"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";10;14;0,00476765298573415;6;8;6;8;0,00482051888395278;0,00653540180597391
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";5;8;0,00118087163176643;4;4;4;4;0,00139295995053926;0,00141637547672131
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";5;6;0,0011456800930714;4;2;4;2;0,00180193053204416;0,00091611040768067
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";5;8;0,00284769866755197;4;3;4;4;0,00335915444862553;0,0034156215199946
"P23588";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";5;8;0,00113255446189055;3;5;3;5;0,00100197364690999;0,00169802788330337
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";5;5;0,00101286706120481;2;3;2;3;0,000955824977770497;0,00145783845906093
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";5;9;0,00401866733553015;3;5;3;6;0,0032671804570513;0,00622390265541221
"P31946-1,P31946-2";"P31946-1,P31946-2";"P31946-[1,2]";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";5;9;0,00200116564472538;5;4;5;4;NA;NA
"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";5;5;0,0026053869586413;1;4;1;4;0,00163910548396788;0,00444442318264357
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";5;6;0,000977388101998769;3;3;3;3;0,00115293012855368;0,00117231077593035
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";5;6;0,00068020063192837;3;3;3;3;0,000802366839137619;0,000815854550483637
"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";5;6;0,00267522207299663;3;3;3;3;0,00315570050650517;0,00320874753618049
"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";5;7;0,00366964805568629;2;5;2;5;0,00247355918489698;0,00628784870726278
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";5;7;0,000669791957066634;3;4;3;4;0,000677218914006641;0,000918137200618017
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";5;8;0,0012838418853713;4;3;5;3;0,00189302998844157;0,00115491098704827
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";5;7;0,00114676501740196;5;2;5;2;0,00193246811320077;0,000785981088407848
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;39;0,0123211429100733;7;6;23;16;0,0161781077188866;0,0130340117202994
"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";5;7;0,0044521465381488;4;3;4;3;0,0060020186104118;0,00457718398543394
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";5;8;0,0033268787318035;3;5;3;5;0,00294329758779809;0,00498795690720365
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";5;9;0,00492714951419;5;4;5;4;0,00645786812512662;0,0052531394263208
"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";5;10;0,00617848907334936;5;4;6;4;0,00874579854660005;0,00592854306684776
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";5;6;0,00163720215192854;2;4;2;4;0,00128749926027761;0,00261828400428608
"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";5;9;0,00495853263211477;5;4;5;4;0,00649900104312106;0,00528659891311266
"Q01469";"Q01469";"Q01469";"FABP5_HUMAN";"Fatty acid-binding protein, epidermal";"FABP5";5;7;0,00448512540139435;3;4;3;4;0,00453485850564447;0,00614811873599027
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";5;5;0,000340546641838154;NA;5;NA;5;NA;NA
"Q14204";"Q14204";"Q14204";"DYHC1_HUMAN";"Cytoplasmic dynein 1 heavy chain 1";"DYNC1H1";5;7;0,000130325425998329;2;5;2;5;8,78470222789501e-05;0,000223309306220051
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";5;5;0,000526789567764257;5;NA;5;NA;0,0012428053151888;NA
"Q15056-1,Q15056-2";"Q15056-1,Q15056-2";"Q15056-[1,2]";"IF4H_HUMAN";"Eukaryotic translation initiation factor 4H";"EIF4H";5;6;0,00104635702048659;NA;5;NA;6;NA;NA
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";5;9;0,00258436289636013;4;5;4;5;0,00275148718320002;0,00340003055097777
"Q16555";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";5;9;0,00136099584482871;5;4;5;4;0,00178381671987763;0,00145104200936833
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";5;7;0,0006653757463607;3;4;3;4;0,00067275373435385;0,00091208354874581
"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"Q92598-[1-3]";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";5;5;0,000192027632427331;5;NA;5;NA;NA;NA
"Q96AE4-1,Q96AE4-2";"Q96AE4-1,Q96AE4-2";"Q96AE4-[1,2]";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";5;7;0,000512839013993425;3;4;3;4;NA;NA
"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";5;8;0,0036613268582811;5;3;5;3;0,00539864107814818;0,00329363503713765
"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";5;8;0,00132565282799833;4;4;4;4;0,0015637443122912;0,00159003070758369
"Q9Y490";"Q9Y490";"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";5;7;0,000238288834784824;3;4;3;4;0,000240931089438018;0,000326641491286378
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";4;6;0,000973720604430293;3;3;3;3;0,0011486039367017;0,0011679118611989
"O75347";"O75347";"O75347";"TBCA_HUMAN";"Tubulin-specific chaperone A";"TBCA";4;5;0,00400457625124496;3;2;3;2;0,00566857313205559;0,00384257420999392
"O75947-1,O75947-2";"O75947-1,O75947-2";"O75947-[1,2]";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";4;5;0,00134314979855421;3;2;3;2;NA;NA
"O76094";"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";4;7;0,000902372472709743;4;3;4;3;0,00121650451716245;0,000927715383038771
"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";9;13;0,00387678769321216;4;9;4;9;0,00303830998583558;0,00600747179932528
"P05388,Q8NHW5";"P05388,Q8NHW5";"P05388, Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";4;7;0,00095503458862498;4;3;4;3;0,00128749926027761;0,00098185650160728
"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";4;6;0,00494279125867949;2;3;2;4;0,00388702157626669;0,00790472408913035
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";12;23;0,00411454976018007;10;8;12;11;NA;NA
"P11940-1,P11940-2";"P11940-1,P11940-2";"P11940-[1,2]";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";10;14;0,000952031335201631;7;6;7;7;NA;NA
"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";4;8;0,00265130565599666;3;4;3;5;0,0023456164684368;0,00397507676895923
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";4;6;0,000852205389427498;2;3;3;3;0,00100526420075863;0,00102216259773237
"P21291";"P21291";"P21291";"CSRP1_HUMAN";"Cysteine and glycine-rich protein 1";"CSRP1";4;6;0,00268908332726086;2;4;2;4;0,00211470085755442;0,00430049756144397
"P27695";"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";4;5;0,00136004476457376;2;3;2;3;0,00128345052046542;0,00195753780509124
