"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5831-1.id.csv";"peptide.count.P5831-2.id.csv";"spectra.count.P5831-1.id.csv";"spectra.count.P5831-2.id.csv";"dNSAF.P5831-1.id.csv";"dNSAF.P5831-2.id.csv";"Go.Cc"
"11";"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";1;1;0,000520719470119661;1;NA;1;NA;0,00113804479520362;NA;"nucleus, chromosome"
"12";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";7;8;0,00152034881786762;4;4;4;4;0,00166137926307097;0,00210446473692117;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex"
"13";"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";2;3;0,000887590005885785;1;2;1;2;0,000646616360911145;0,00163813448271704;"eukaryotic translation initiation factor 3 complex, cytosol, extracellular vesicular exosome, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex"
"14";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";1;1;0,000195026018771408;NA;1;NA;1;NA;0,000539909492431086;"cytoplasm, nucleus, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm, extracellular vesicular exosome"
"15";"O43290";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";1;1;0,000130179867529915;NA;1;NA;1;NA;NA;"nucleus, nucleoplasm, Cajal body, catalytic step 2 spliceosome, Golgi apparatus, cytoplasm, cytosol"
"16";"O43390";"O43390-1,O43390-2";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";4;5;0,000560878360749311;4;1;4;1;NA;NA;"cytoplasm, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleus, nucleoplasm"
"17";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;9;0,00324323545403249;5;2;7;2;0,00551301976915246;0,00199523646337855;"nucleus, cytoplasm, proteasome complex"
"18";"O43670";"O43670-1,O43670-2,O43670-3";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;2;0,000145249503520128;2;NA;2;NA;NA;NA;"kinetochore, nucleus"
"19";"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";4;8;0,00127004748809673;3;4;4;4;NA;NA;"nucleus, kinetochore, cytosol, condensed chromosome kinetochore"
"20";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";3;4;0,000551755729928117;3;1;3;1;0,000904406459764463;0,000381869760209536;"nucleus"
"21";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";2;3;0,000570130806700358;2;1;2;1;0,000830689631535486;0,000526116184230292;"cytoplasm, mitochondrion, extracellular vesicular exosome, cytosol"
"22";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";1;2;0,000917567348228477;1;1;1;1;0,00100268263894592;0,00127009545796564;"nucleoplasm, centrosome, paraspeckles, mRNA cleavage factor complex, nucleus"
"23";"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";4;6;0,000341928734209612;4;2;4;2;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex"
"24";"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";2;2;0,000734701192408692;1;1;1;1;0,00116127019918736;0,0011440939244373;"nucleosome, nucleoplasm"
"25";"O75369";"O75369-1,O75369-2,O75369-3,O75369-4,O75369-5,O75369-6,O75369-7,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";2;2;8,89434571901376e-06;NA;2;NA;2;NA;NA;"integral component of membrane, cell cortex, actin cytoskeleton, focal adhesion, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm, stress fiber, Z disc"
"26";"O75417";"O75417-1,O75417-2";"DPOLQ_HUMAN";"DNA polymerase theta";"POLQ";2;2;4,02099976926379e-05;2;NA;2;NA;NA;NA;"nucleoplasm"
"27";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";1;2;0,000788968894120698;1;1;1;1;0,000862155147881527;0,0010920896551447;"mitochondrial inner membrane, nucleus, mitochondrial membrane, mitochondrial respiratory chain complex I, mitochondrion"
"28";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";2;2;0,000159729898809712;2;NA;2;NA;0,000349093495461232;NA;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle"
"29";"O75643";"O75643-1,O75643-2";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";1;1;2,43782523464261e-05;1;NA;1;NA;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U5 snRNP"
"30";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";5;10;0,00325449668824788;4;5;4;6;0,00284511198800904;0,00540584379296625;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, perinuclear region of cytoplasm, eukaryotic translation initiation factor 3 complex, nucleus, cytosol"
"31";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";2;2;0,00082327188951725;2;NA;2;NA;0,00179928030862232;NA;"nucleoplasm"
"32";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";1;1;0,000212538559232515;NA;1;NA;1;NA;0,000588391161139183;"nucleolus"
"33";"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";1;1;0,000155206995564727;NA;1;NA;1;NA;0,000429674618417585;"endoplasmic reticulum, cytosol, signal recognition particle, endoplasmic reticulum targeting"
"34";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";2;2;0,00021517333476019;2;NA;2;NA;0,000470266444299015;NA;"plasma membrane, cytoplasm, extracellular vesicular exosome"
"35";"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";1;1;0,000140925431696796;1;NA;1;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion"
"36";"O95232";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";1;2;0,000482147657518204;1;1;1;1;NA;NA;"plasma membrane, focal adhesion, nucleus, U1 snRNP, nuclear speck"
"37";"O95831";"O95831-1,O95831-3,O95831-4";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";2;2;0,000113261439939024;2;NA;2;NA;NA;NA;"cytosol, mitochondrial inner membrane, nucleus, mitochondrion, mitochondrial intermembrane space, perinuclear region of cytoplasm"
"38";"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";3;4;0,000746551211641091;2;2;2;2;0,000815802720576068;0,00103337515755627;"cytoplasm, mitochondrion, mitochondrial matrix"
"39";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";9;15;0,00538513840501448;8;6;9;6;0,00687739300698588;0,00622255400629208;"extracellular vesicular exosome, cytosol"
"40";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";5;8;0,00305565500861297;5;3;5;3;0,00396771088658316;0,00334964448072543;"keratin filament, cytosol, cell periphery, intermediate filament, extracellular vesicular exosome, nucleus, cytoplasm"
"41";"P02538";"P02538,P48668";"K2C6A_HUMAN, K2C6C_HUMAN";"Keratin, type II cytoskeletal 6A, Keratin, type II cytoskeletal 6C";"KRT6A, KRT6C";1;1;0,000512733387696545;1;0;1;0;0,000721131888306114;NA;"extracellular vesicular exosome, intermediate filament, keratin filament"
"42";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";14;38;0,0113448675764245;14;12;19;19;0,0123972390495186;0,0157035500531461;"actin cytoskeleton, platelet alpha granule lumen, cytosol, extracellular space, extracellular vesicular exosome, extracellular region, I band"
"43";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";17;41;0,0076760302841656;16;14;22;19;0,0091008240610227;0,0097212452709952;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament"
"44";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";11;52;0,016165619370879;11;10;31;21;0,0210623215828729;0,0180732688003648;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane"
"45";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";2;4;0,0006862859573241;2;2;2;2;0,000749947146756913;0,00094995607564481;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"46";"P04908";"P04908,P0C0S8,P20671,Q16777,Q6FI13,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST2H2AA4,HIST2H2AA3, HIST2H2AC, HIST3H2A";2;5;0,000402410718794174;2;1;3;2;0,000586117491091991;0,000494955654863862;"nucleus, extracellular vesicular exosome, nucleosome"
"47";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";1;1;0,000330615536583912;NA;1;NA;1;NA;0,000915275139549841;"polysome, nucleus, extracellular vesicular exosome, cytoplasmic stress granule, eukaryotic translation initiation factor 2 complex, cytosol"
"48";"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";1;2;0,00237521161808968;1;0;2;0;0,0051340366700915;0;"cytosol, cytoplasm, cytosolic large ribosomal subunit"
"49";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";4;8;0,00941823041607734;4;3;5;3;0,0127234821824007;0,0100282319637635;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"50";"P05388";"P05388,Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";5;13;0,00213544262194183;5;5;7;6;0,00251303267079663;0,0027285015989735;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, cytosolic large ribosomal subunit, nucleus, cytosol"
"51";"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";3;6;0,00281469983848465;3;3;3;3;NA;NA;"nucleus"
"52";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";6;12;0,00236243237861472;5;5;6;6;0,00258157609497985;0,00327007564035765;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane"
"53";"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";10;17;0,0040793691207531;10;7;10;7;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol"
"54";"P06748";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";10;24;0,00850154236930058;9;7;14;10;NA;NA;"spindle pole centrosome, centrosome, cytosol, nucleolus, ribonucleoprotein complex, nucleoplasm, nucleus, cytoplasm"
"55";"P06899";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";1;2;0,00165307768291956;1;1;1;1;0,00203222284857788;0,00200216436776528;"nucleoplasm, nucleosome"
"56";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";2;2;0,000623616131879833;2;NA;2;NA;0,00136292789844744;NA;"extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol"
"57";"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";1;1;0,000359009227000965;1;0;1;0;0,000764154778553986;0;"cytoplasm"
"58";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";3;5;0,00102503832700721;3;2;3;2;0,00134414739590978;0,00113508531085905;"endoplasmic reticulum, endoplasmic reticulum lumen, extracellular region, plasma membrane, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, melanosome, endoplasmic reticulum-Golgi intermediate compartment"
"59";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";3;7;0,00623925130864098;3;2;5;2;0,00878799069655301;0,00606060565377597;"cytosol, cell body, microtubule, nuclear envelope lumen, extracellular vesicular exosome, cytoskeleton"
"60";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";2;2;0,0014877699146276;2;NA;2;NA;0,00325155655772462;NA;"extracellular vesicular exosome, synapse, nucleus, cytosol, cytoskeleton, neuron projection, blood microparticle"
"61";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";2;2;0,00013775647357663;NA;2;NA;2;NA;0,0003813646414791;"ribonucleoprotein complex, cytoplasm, GAIT complex, cytosol"
"62";"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";4;7;0,00074256563301984;2;4;3;4;NA;NA;"cytosol, plasma membrane, mitochondrion, extracellular vesicular exosome, melanosome, nucleus, extracellular region, endocytic vesicle lumen, cytoplasm"
"63";"P07910";"P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";9;18;0,00612611141317248;8;8;10;8;NA;NA;"spliceosomal complex, extracellular vesicular exosome, catalytic step 2 spliceosome, nucleus, nucleoplasm"
"64";"P08107";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";1;2;0,000344225118131703;1;1;1;1;NA;NA;"nucleus, cytosol, blood microparticle, nuclear speck, inclusion body, perinuclear region of cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, aggresome, endoplasmic reticulum, mitochondrion, cytoplasm"
"65";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";5;11;0,0023595653027134;5;5;5;6;0,00270713540909393;0,00310612019043364;"brush border membrane, inclusion body, cytosol, basolateral plasma membrane, apical plasma membrane, extracellular vesicular exosome, cell surface, mitochondrion, cytoplasm, melanosome"
"66";"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";2;2;7,98649494048559e-05;NA;2;NA;2;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion"
"67";"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";1;1;0,000462861751217476;NA;1;NA;1;NA;0,00128138519536978;"catalytic step 2 spliceosome, nucleolus, nucleoplasm, U2 snRNP, nucleus, spliceosomal complex"
"68";"P08621";"P08621-1";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";10;17;0,00405136429841384;9;5;10;7;NA;NA;"nuclear speck, nucleoplasm, nucleus, spliceosomal complex, U1 snRNP"
"69";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";3;4;0,000893939004497272;3;NA;4;NA;0,00195372497030664;NA;"cell leading edge, cell projection, intermediate filament, intermediate filament cytoskeleton, peroxisome, cytoplasm, extracellular vesicular exosome, cytoskeleton, cytosol"
"70";"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;3;0,00115715437804369;3;NA;3;NA;0,00252898843378581;NA;"ribosome, cytosolic small ribosomal subunit, cytosol"
"71";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";1;3;0,00114344806876215;1;1;1;2;0,000791864498294821;0,00222837518661367;"intermediate filament, extracellular vesicular exosome"
"72";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;12;0,00423636179080402;4;4;6;6;0,0046293347601503;0,00586396614830237;"plasma membrane, cytoplasm, nucleus, 90S preribosome, cytosol, cytosolic small ribosomal subunit, extracellular vesicular exosome"
"73";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";3;4;0,0019375608190499;2;2;2;2;0,00211729264223928;0,00268196901356465;"nucleoplasm, condensed chromosome, cell surface, nucleus, extracellular region, extracellular space"
"74";"P09496";"P09496-2";"CLCA_HUMAN";"Clathrin light chain A";"CLTA";1;2;0,000839870113096227;1;1;1;1;NA;NA;"clathrin complex, clathrin-coated endocytic vesicle membrane, cytoplasmic membrane-bounded vesicle, trans-Golgi network membrane, plasma membrane, clathrin coat of trans-Golgi network vesicle, clathrin coat, cytosol, intracellular membrane-bounded organelle, clathrin coat of coated pit"
"75";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";1;4;0,000818419599402217;1;1;2;2;0,000894337756545081;0,00113285528077878;"nucleus, cilium, acrosomal matrix, mitochondrial matrix, mitochondrion"
"76";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";10;28;0,00265251907772478;9;8;15;13;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"77";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";2;4;0,00163362971017933;2;2;2;2;0,00178516830620175;0,00226126799182902;"catalytic step 2 spliceosome, small nuclear ribonucleoprotein complex, nucleoplasm, U2 snRNP, spliceosomal complex, nucleus"
"78";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";2;2;0,000205412019771069;NA;2;NA;2;NA;0,000568662068951084;"transcription factor complex, nucleus, nucleolus, nuclear envelope, nucleoplasm"
"79";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";4;8;0,00238839317398411;4;2;4;4;0,00260994506305655;0,00330601053750444;"axon, mitochondrion, cytosol, cytoskeleton, extracellular vesicular exosome"
"80";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";2;3;0,0029755398292552;2;1;2;1;0,00433540874363282;0,00274582541864952;"mitochondrion, extracellular vesicular exosome, cytoplasm, nucleus, nucleoplasm, cytosol"
"81";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";6;14;0,00254452795171911;6;5;8;6;0,00317778651365756;0,00301897035558324;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"82";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";7;14;0,00235687721629784;7;5;9;5;0,00313223338129435;0,0025312169746725;"endoplasmic reticulum chaperone complex, endoplasmic reticulum, cell surface, nucleus, midbody, melanosome, integral component of endoplasmic reticulum membrane, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum lumen, endoplasmic reticulum membrane"
"83";"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";11;20;0,00370177902182898;9;6;12;8;NA;NA;"extracellular vesicular exosome, intracellular, plasma membrane, ribonucleoprotein complex, nucleolus, blood microparticle, Prp19 complex, cytosol, melanosome, spliceosomal complex, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleus"
"84";"P11177";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";2;2;0,000193396274881954;2;NA;2;NA;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex"
"85";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";16;27;0,00300736378464831;15;11;16;11;0,00389491266807654;0,00339190198774353;"extracellular vesicular exosome, mitochondrion, cytosol"
"86";"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";6;10;0,000818741305219592;4;6;4;6;NA;NA;"ribonucleoprotein complex, cytoplasmic stress granule, catalytic step 2 spliceosome, cytosol, cytoplasm, nucleus"
"87";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;0;NA;"keratin filament, intermediate filament"
"88";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";15;24;0,00105774585551179;12;10;13;11;0,00125218640183216;0,00134211949155319;"nuclear envelope, mitotic spindle, extrinsic component of membrane, kinetochore, nuclear membrane, nuclear inclusion body, cytoplasm, nuclear pore, cytoplasmic dynein complex, nucleus, nuclear pore nuclear basket, nucleoplasm, nuclear periphery"
"89";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";5;12;0,00205209643396911;4;5;5;7;0,00186871066535897;0,0033139272294046;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex"
"90";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";3;5;0,000711365396338334;2;3;2;3;0,000621882401750609;0,00118160520064836;"cytosol, nuclear chromosome, telomeric region, nonhomologous end joining complex, nuclear telomere cap complex, nucleus, nucleoplasm, Ku70:Ku80 complex"
