"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6169-1.id.csv";"peptide.count.P6169-2.id.csv";"spectra.count.P6169-1.id.csv";"spectra.count.P6169-2.id.csv";"dNSAF.P6169-1.id.csv";"dNSAF.P6169-2.id.csv";"Go.Cc"
"11";"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";3;5;0,00395004071250146;3;2;3;2;NA;NA;"external side of plasma membrane, membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, focal adhesion"
"12";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";1;2;0,00861552488021824;1;1;1;1;NA;NA;"spliceosomal complex, extracellular vesicular exosome, intermediate filament cytoskeleton, cytoplasm, ribonucleoprotein complex, nucleus, nucleoplasm, catalytic step 2 spliceosome"
"13";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";3;4;0,0143828358508954;2;2;2;2;0,0183187968024681;0,0153335008798454;"mitochondrion, coated pit, secretory granule, mitochondrial matrix, extracellular space, protein complex, mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, early endosome, cytoplasm, cell surface, coated vesicle, cytosol, lipopolysaccharide receptor complex"
"14";"P14618";"P14618-1,P14618-2";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";4;7;0,0135804036247508;2;4;3;4;NA;NA;"cilium, cytosol, mitochondrion, plasma membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"15";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";1;1;0,00256580477663856;NA;1;NA;1;NA;0,00547079452313289;"extracellular vesicular exosome, melanosome, midbody, cytosol, endoplasmic reticulum, endoplasmic reticulum lumen, perinuclear region of cytoplasm, plasma membrane, endoplasmic reticulum membrane, endocytic vesicle lumen, extracellular region"
"16";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";1;6;0,0309051185346114;1;1;3;3;0,0393625146293033;0,0329478600155678;"extracellular vesicular exosome, plasma membrane, uropod, basement membrane, integral component of plasma membrane, external side of plasma membrane, extracellular space, cell surface"
"17";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;0;0;0;0;0;0;0;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface"
"18";"P20671";"P04908,P20671,Q7L7L0";"H2A1B_HUMAN, H2A1D_HUMAN, H2A3_HUMAN";"Histone H2A type 1-B/E, Histone H2A type 1-D, Histone H2A type 3";"HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST3H2A";1;1;0,0158487787356982;0;1;0;1;0;0,0366087333506309;"nucleosome, extracellular vesicular exosome, nucleus"
"19";"P22626";"P22626-1,P22626-2";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";1;1;0,00680943751156059;1;0;1;0;NA;NA;"spliceosomal complex, cytoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm"
"20";"P25705";"P25705-1,P25705-2";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";6;10;0,0186287634325566;6;4;6;4;NA;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, plasma membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, catalytic core F(1), mitochondrion"
"21";"P30461";"P30461,P30479,P30481,P30485,Q04826";"1B13_HUMAN, 1B40_HUMAN, 1B41_HUMAN, 1B44_HUMAN, 1B47_HUMAN";"HLA class I histocompatibility antigen, B-13 alpha chain, HLA class I histocompatibility antigen, B-40 alpha chain, HLA class I histocompatibility antigen, B-41 alpha chain, HLA class I histocompatibility antigen, B-44 alpha chain, HLA class I histocompatibility antigen, B-47 alpha chain";"HLA-B";1;2;0,00796817052457753;1;1;1;1;0,0144981637676992;0,00485419668737647;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane, early endosome membrane, cell surface, plasma membrane"
"22";"P35613";"P35613-1,P35613-2,P35613-3,P35613-4";"BASI_HUMAN";"Basigin";"BSG";4;34;0,0454880532544064;4;3;18;16;NA;NA;"sarcolemma, Golgi membrane, plasma membrane, membrane raft, integral component of plasma membrane, acrosomal membrane, melanosome, mitochondrion, extracellular vesicular exosome"
"23";"P60709";"P60709,P62736,P63261,P63267-1,P68032,P68133";"ACTA_HUMAN, ACTB_HUMAN, ACTC_HUMAN, ACTG_HUMAN, ACTH_HUMAN, ACTS_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle, Actin, aortic smooth muscle, Actin, cytoplasmic 1, Actin, cytoplasmic 2, Actin, gamma-enteric smooth muscle";"ACTA1, ACTA2, ACTB, ACTC1, ACTG1, ACTG2";2;2;0,00182573436919873;2;NA;2;NA;0,00558036712802457;NA;"extracellular vesicular exosome, nucleoplasm, cortical cytoskeleton, cytoplasm, MLL5-L complex, axon, cytosol, ribonucleoprotein complex, extracellular space, NuA4 histone acetyltransferase complex, cytoskeleton, blood microparticle, postsynaptic density"
"24";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";2;7;0,141395967151817;2;1;4;3;0,205817069957142;0,129207294178697;"mitochondrial matrix, mitochondrion, extracellular vesicular exosome"
"25";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";2;2;0,0346275837922817;NA;2;NA;2;NA;0,0738327395306842;"MHC class I protein complex, early endosome membrane, extracellular space, phagocytic vesicle membrane, external side of plasma membrane, extracellular region, Golgi apparatus, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, plasma membrane, Golgi membrane, endoplasmic reticulum lumen, cytoplasm, early endosome lumen"
"26";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";3;5;0,10001656483693;3;2;3;2;0,152864134482731;0,0853019029529264;"nucleosome, extracellular vesicular exosome, extracellular region, nucleoplasm, nucleus"
"27";"P68104";"P68104,Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";4;21;0,0468259371736537;3;3;10;11;0,0568001654102501;0,0522981905009013;"cytoplasm, nucleolus, cytosol, extracellular vesicular exosome, eukaryotic translation elongation factor 1 complex, plasma membrane, extracellular space, nucleus"
"28";"P68363";"P68363,Q71U36-1,Q71U36-2,Q9BQE3";"TBA1A_HUMAN, TBA1B_HUMAN, TBA1C_HUMAN";"Tubulin alpha-1A chain, Tubulin alpha-1B chain, Tubulin alpha-1C chain";"TUBA1A, TUBA1B, TUBA1C";3;6;0,00686018169469732;3;2;3;3;0,017494450946357;0,0146434933402524;"cytoplasmic microtubule, microtubule"
"29";"Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;1;0,00528292624523272;NA;1;NA;1;NA;0,011264225646348;"plasma membrane, integral component of membrane"
"30";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";3;3;0,0310604206378004;NA;3;NA;3;NA;0,0662268543026489;"cytoplasm, cytosol, extracellular vesicular exosome, nucleolus, mitochondrial matrix, nucleus, peroxisomal matrix, melanosome, extracellular space, nuclear euchromatin"
"31";"Q09160";"Q09160";"1A80_HUMAN";"HLA class I histocompatibility antigen, A-80 alpha chain";"HLA-A";1;1;0,00635036682218043;1;NA;1;NA;0,0179737509722846;NA;"plasma membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, integral component of plasma membrane, early endosome membrane, MHC class I protein complex"
"32";"Q30167";"P01911,P04229,P13760,P20039,Q29974,Q30154,Q30167,Q5Y7A7,Q95IE3";"2B11_HUMAN, 2B14_HUMAN, 2B1A_HUMAN, 2B1B_HUMAN, 2B1C_HUMAN, 2B1D_HUMAN, 2B1F_HUMAN, 2B1G_HUMAN, DRB5_HUMAN";"HLA class II histocompatibility antigen, DR beta 5 chain, HLA class II histocompatibility antigen, DRB1-1 beta chain, HLA class II histocompatibility antigen, DRB1-10 beta chain, HLA class II histocompatibility antigen, DRB1-11 beta chain, HLA class II histocompatibility antigen, DRB1-12 beta chain, HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-15 beta chain, HLA class II histocompatibility antigen, DRB1-16 beta chain, HLA class II histocompatibility antigen, DRB1-4 beta chain";"HLA-DRB1, HLA-DRB5";1;1;0,000860627082556709;NA;1;NA;1;NA;0,0018350242281018;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, clathrin-coated endocytic vesicle membrane, plasma membrane, Golgi membrane, lysosomal membrane, late endosome membrane, transport vesicle membrane, endocytic vesicle membrane, MHC class II protein complex, trans-Golgi network membrane"
"33";"Q31610";"P30486,Q31610";"1B48_HUMAN, 1B81_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, cell surface, phagocytic vesicle membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, Golgi membrane, plasma membrane"
"34";"Q71DI3";"P68431,P84243,Q16695,Q71DI3";"H31_HUMAN, H31T_HUMAN, H32_HUMAN, H33_HUMAN";"Histone H3.1, Histone H3.1t, Histone H3.2, Histone H3.3";"H3F3B,H3F3A, HIST1H3A,HIST1H3B,HIST1H3J,HIST1H3E,HIST1H3D,HIST1H3H,HIST1H3F,HIST1H3I,HIST1H3G,HIST1H3C, HIST2H3D,HIST2H3C,HIST2H3A, HIST3H3";7;23;0,0871100154774587;7;7;11;12;0,106124426696651;0,096905470634023;"extracellular vesicular exosome, nucleosome, nucleoplasm, extracellular region"
"35";"Q93077";"P0C0S8,Q6FI13,Q93077,Q96KK5,Q99878";"H2A1_HUMAN, H2A1C_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN";"Histone H2A type 1, Histone H2A type 1-C, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A";"HIST1H2AC, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST2H2AA4,HIST2H2AA3";1;8;0,0765451852250438;1;1;5;3;0,113741012344736;0,0663037430653841;"nucleus, nucleosome"
"36";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;NA;"integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, plasma membrane"
