"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5824-1.id.csv";"peptide.count.P5824-2.id.csv";"spectra.count.P5824-1.id.csv";"spectra.count.P5824-2.id.csv";"dNSAF.P5824-1.id.csv";"dNSAF.P5824-2.id.csv"
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";21;48;0,00318025901735823;20;18;24;24;0,00397488785605114;0,00389302767463403
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";20;42;0,00247637141374569;17;18;20;22;0,00294773793606239;0,00317573434926186
"Q9Y4L1";"Q9Y4L1";"Q9Y4L1";"HYOU1_HUMAN";"Hypoxia up-regulated protein 1";"HYOU1";20;44;0,00198142764436508;16;18;22;22;0,00247651296269986;0,00242551081930611
"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";19;66;0,00551170289801405;18;18;32;34;0,00698152011052151;0,00665682777056813
"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";21;61;0,00521041566732359;18;21;30;31;0,00644140055937401;0,00644666896835207
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";19;49;0,00208748417310854;17;19;25;24;NA;NA
"P54886-1,P54886-2";"P54886-1,P54886-2";"P54886-[1,2]";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";19;39;0,00110346487209989;17;17;20;19;NA;NA
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";23;37;0,000496875916001808;19;17;20;17;NA;NA
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";18;39;0,00323845457866746;15;17;17;22;0,00355896141191424;0,00444125103944616
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";18;53;0,0110385784392043;17;17;26;27;0,0135363947165754;0,0137675301618568
"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"Q15084-[1,2]";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";18;40;0,00204488245529;16;17;19;21;NA;NA
"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";20;39;0,00388848505728015;17;17;18;21;0,00449358807317014;0,00511850772648432
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";16;38;0,00167600169864945;16;16;19;19;NA;NA
"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";16;37;0,00343987639936764;13;15;17;20;0,00414313899376424;0,00435499437839996
"P52272-1,P52272-2";"P52272-1,P52272-2";"P52272-[1,2]";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";16;31;0,000955212215416287;14;15;15;16;NA;NA
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";15;38;0,00397563193633125;14;15;17;21;0,00444594288007736;0,00537894201672545
"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";15;28;0,00317291585002176;13;13;14;14;0,00396570990340283;0,0038840387358387
"Q5JRX3-1,Q5JRX3-2";"Q5JRX3-1,Q5JRX3-2";"Q5JRX3-[1,2]";"PREP_HUMAN";"Presequence protease, mitochondrial";"PITRM1";15;24;0,000520587240305265;11;12;12;12;NA;NA
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";14;32;0,00189420690595284;14;12;17;15;0,00251546768214903;0,00217382055187213
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";14;28;0,000499860155737555;11;14;12;16;NA;NA
"P31040";"P31040";"P31040";"DHSA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";14;35;0,00237132453399593;12;14;17;18;0,0028791497566766;0,00298572943269184
"Q8NBS9";"Q8NBS9";"Q8NBS9";"TXND5_HUMAN";"Thioredoxin domain-containing protein 5";"TXNDC5";14;31;0,00322826350580504;10;13;13;18;0,00338409867914385;0,00458917672061894
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";13;24;0,00204876268765298;11;11;12;12;0,00256067253724737;0,00250793718318454
"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";13;23;0,000977987261225651;13;6;16;7;0,00170066090375471;0,000728716152234387
"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";13;25;0,00263598129002226;11;10;13;12;0,00340400514196234;0,00312064017002088
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";41;80;0,00207957556800576;34;38;39;41;NA;NA
"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";13;28;0,00204156822116473;12;12;14;14;0,00255168044027702;0,00249913027249265
"Q9NYU2-1,Q9NYU2-2";"Q9NYU2-1,Q9NYU2-2";"Q9NYU2-[1,2]";"UGGG1_HUMAN";"UDP-glucose:glycoprotein glucosyltransferase 1";"UGGT1";13;21;0,000303773535158836;12;8;13;8;NA;NA
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";12;21;0,00155640147338382;10;11;10;11;0,00185265572093542;0,00199595165443723
"P08575-1,P08575-2";"P08575-1,P08575-2";"P08575-[1,2]";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";12;23;0,00039674483219967;10;10;11;12;NA;NA
"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";12;30;0,00265151752552338;10;12;13;17;0,00287216233671934;0,00367855422792245
"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";12;27;0,00141568785366231;12;11;15;12;0,00196601752204161;0,00154042295517279
"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";12;21;0,00177248723141459;10;10;11;10;0,00232085970894668;0,00206642103742691
"P55809";"P55809";"P55809";"SCOT1_HUMAN";"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial";"OXCT1";13;28;0,00242239921626661;12;12;14;14;0,00302766698394408;0,00296531418870762
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4J,HIST1H4D,HIST1H4K,HIST1H4C,HIST2H4A,HIST4H4,HIST1H4E,HIST1H4A,HIST1H4B,HIST1H4I,HIST2H4B,HIST1H4H,HIST1H4L,HIST1H4F";12;92;0,0401829329078345;12;11;46;46;0,0502231582912222;0,0491888456268282
"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";12;24;0,000994196994837126;11;9;14;10;0,00144971163135444;0,00101418270068927
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";12;22;0,00223689217011793;11;8;12;10;0,00303366300591089;0,00250546499760816
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";11;22;0,000712543634528696;10;10;11;11;NA;NA
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";22;51;0,00248307155285214;18;20;26;25;0,00316435201166698;0,00297998488351879
"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";11;35;0,0060684129607991;10;11;17;18;0,00737510484467713;0,00763365702540946
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";11;19;0,000975754413597282;10;9;10;9;0,00128374660115046;0,00113157782152248
"Q9Y265-1,Q9Y265-2";"Q9Y265-1,Q9Y265-2";"Q9Y265-[1,2]";"RUVB1_HUMAN";"RuvB-like 1";"RUVBL1";11;21;0,00103589440169296;9;9;10;11;NA;NA
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";10;17;0,00164117175596236;9;8;9;8;0,00217190090203224;0,00189081959304471
"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";10;23;0,00330842693006152;10;9;13;10;0,00458454541590711;0,00360170834842559
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";10;44;0,00590879467677826;10;8;26;18;0,00872794405606055;0,00591798311435039
"P11717";"P11717";"P11717";"MPRI_HUMAN";"Cation-independent mannose-6-phosphate receptor";"IGF2R";10;16;0,000288959704641541;8;6;9;7;0,000406305026233248;0,000309506900467275
"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";10;20;0,00126725109905296;8;8;11;9;0,00174227918995575;0,00139614390373759
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";10;22;0,00218481922375355;10;10;11;11;0,00273072455820879;0,00267448709546004
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";10;24;0,00421757006403562;10;10;12;12;0,00527138448097407;0,00516282381069631
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";10;18;0,00100219486670153;9;8;9;9;0,00125260621330077;0,00122680961838328
"P30040";"P30040";"P30040";"ERP29_HUMAN";"Endoplasmic reticulum resident protein 29";"ERP29";10;25;0,00430913927359961;10;9;14;11;0,00603213345460124;0,0046419258783272
"P36776";"P36776";"P36776";"LONM_HUMAN";"Lon protease homolog, mitochondrial";"LONP1";10;21;0,000985125854373284;10;9;11;10;0,00128990430121854;0,00114849052445104
"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";10;20;0,00274313500099878;7;9;8;12;0,00274283420148244;0,00402952102298248
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";10;21;0,00115071339140558;9;8;10;11;0,00136974667796322;0,00147569141807966
"Q16836-1,Q16836-2";"Q16836-1,Q16836-2";"Q16836-[1,2]";"HCDH_HUMAN";"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial";"HADH";10;23;0,00164762822034513;9;9;11;12;NA;NA
"Q96HE7";"Q96HE7";"Q96HE7";"ERO1A_HUMAN";"ERO1-like protein alpha";"ERO1L";10;18;0,00173028515447615;8;10;8;10;0,00192232824377402;0,00235342395929176
"Q9NZ08-1,Q9NZ08-2";"Q9NZ08-1,Q9NZ08-2";"Q9NZ08-[1,2]";"ERAP1_HUMAN";"Endoplasmic reticulum aminopeptidase 1";"ERAP1";10;22;0,000525889005504973;8;9;10;12;NA;NA
"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";10;21;0,00395286901399154;8;8;10;11;0,00470528042932135;0,00506921612654142
"P05388,Q8NHW5";"P05388,Q8NHW5";"P05388, Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";9;14;0,000993412927806497;6;7;7;7;0,00124162999341555;0,00121605944647316
"P07099";"P07099";"P07099";"HYEP_HUMAN";"Epoxide hydrolase 1";"EPHX1";9;16;0,0015819749983782;9;7;9;7;0,00222440839636708;0,00169446525069007
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";9;26;0,00374078796461733;9;9;14;12;0,00512362285749454;0,0041455693900544
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";13;31;0,00329336815855018;13;12;16;15;0,00452602596326233;0,00364800781438344
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";9;18;0,00333240103825037;9;8;10;8;0,00462782725353005;0,0036260161743162
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";9;20;0,00210713882980702;9;9;11;9;0,00289699818470394;0,00232145707647234
"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";13;24;0,00187122692615792;13;10;14;10;0,00272857336507959;0,00190884300337703
"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";9;18;0,00297710828049573;8;8;10;8;0,00413441920076398;0,00323941886161337
"P38117-1,P38117-2";"P38117-1,P38117-2";"P38117-[1,2]";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";9;19;0,00167600169864945;9;8;10;9;NA;NA
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";9;15;0,00074647257770542;7;8;7;8;0,000870789176798077;0,00097469240083942
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";9;18;0,0015336618414675;8;8;10;8;0,00212985231554508;0,00166879153477052
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";9;13;0,00221528932656416;6;7;6;7;0,0025558227786541;0,00292038518584842
"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";9;32;0,0141136985149427;9;7;15;17;0,0165376768030559;0,0183567068824758
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";9;18;0,00374895116803166;8;8;9;9;0,00499805343381245;0,00428323160591101
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";9;18;0,000756797618967139;8;6;9;9;NA;NA
"Q15758-1";"Q15758-1";"Q15758-1";"AAAT_HUMAN";"Neutral amino acid transporter B(0)";"SLC1A5";9;17;0,00141365256613394;8;8;8;9;NA;NA
"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";9;21;0,00297086696334585;8;8;10;11;0,00353635856165975;0,00380988256051384
"Q9BS26";"Q9BS26";"Q9BS26";"ERP44_HUMAN";"Endoplasmic reticulum resident protein 44";"ERP44";10;19;0,00210532233081581;9;8;10;9;0,00276985719854138;0,00244153244249678
"Q9HAV7";"Q9HAV7";"Q9HAV7";"GRPE1_HUMAN";"GrpE protein homolog 1, mitochondrial";"GRPEL1";9;17;0,00352435962340304;8;8;8;9;0,00414585077459098;0,00456802844080042
"Q9UBS4";"Q9UBS4";"Q9UBS4";"DJB11_HUMAN";"DnaJ homolog subfamily B member 11";"DNAJB11";9;19;0,00238760018522687;6;9;7;12;0,00219886429001526;0,00369185166351468
"Q9Y230";"Q9Y230";"Q9Y230";"RUVB2_HUMAN";"RuvB-like 2";"RUVBL2";9;18;0,00174897073929771;7;9;8;10;0,00194308772804804;0,00237883890485647
"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-[1-4]";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";9;13;9,54990826605061e-05;5;8;5;8;NA;NA
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";8;13;0,000960322466687914;6;7;6;7;0,00110794287941655;0,00126597978499833
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";8;17;0,00104478966977932;6;8;7;10;0,00107540084129161;0,00150464810512096
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";8;19;0,00201852684182119;7;8;9;10;0,00243992360429353;0,00255311670218681
"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";10;17;0,00189773210490933;9;8;9;8;0,00251142883460799;0,00218640677508396
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";8;14;0,00049906798433385;5;7;6;8;0,000534657063046499;0,000698194873501455
"P42126-1,P42126-2";"P42126-1,P42126-2";"P42126-[1,2]";"ECI1_HUMAN";"Enoyl-CoA delta isomerase 1, mitochondrial";"ECI1";8;18;0,00134068452366695;7;7;10;8;NA;NA
"P50454";"P50454";"P50454";"SERPH_HUMAN";"Serpin H1";"SERPINH1";8;15;0,00161438088575526;7;8;7;8;0,00188323783690302;0,0021079472018154
"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";8;18;0,00170838281074861;8;8;9;9;0,00213524434672367;0,00209127040433268
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";10;69;0,0082188526893194;10;9;32;37;0,0099814123971812;0,0103429734510093
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";8;17;0,00523826053615383;8;8;8;9;0,0061619836855222;0,00678946692913487
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";8;11;0,00186038178263225;4;6;5;6;0,00211383838836053;0,00248436634499672
"Q06323";"Q06323";"Q06323";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";8;13;0,00234874049081502;8;5;8;5;0,00361305067504515;0,00221165143162358
"O00116";"O00116";"O00116";"ADAS_HUMAN";"Alkyldihydroxyacetonephosphate synthase, peroxisomal";"AGPS";7;10;0,00068369930116079;5;5;5;5;0,000854530412315959;0,000836931924732937
"O95202-1";"O95202-1";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";7;10;0,000608760676811637;3;7;3;7;NA;NA
"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"P00387-[1-3]";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";7;15;0,000747299236152491;5;7;7;8;NA;NA
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";7;18;0,00578409608782028;7;4;12;6;0,00963910305092402;0,00472029605549376
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;15;0,000684291550268172;6;7;7;8;NA;NA
"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";7;14;0,00220432349712966;7;6;7;7;0,00284105003296767;0,00260118029344173
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;14;0,00214956927040723;7;4;8;6;0,00307047651223973;0,00225543156235197
"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";9;17;0,00149664586747252;8;8;9;8;0,00198063761320357;0,00172430906136759
"P30084";"P30084";"P30084";"ECHM_HUMAN";"Enoyl-CoA hydratase, mitochondrial";"ECHS1";7;15;0,00232693520774379;7;6;8;7;0,00310224006236635;0,00265855754849649
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";7;12;0,00126428329788421;7;5;7;5;0,00184354429935705;0,00128969837581797
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";7;13;0,00110138678382851;7;6;7;6;0,00148247347613081;0,00124452250050683
"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";7;20;0,00422417033017652;7;7;9;11;0,00475167051806114;0,0056879936818939
"P80303-1,P80303-2";"P80303-1,P80303-2";"P80303-[1,2]";"NUCB2_HUMAN";"Nucleobindin-2";"NUCB2";7;11;0,000725071874256673;5;6;5;6;NA;NA
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";7;15;0,000932059682659806;7;6;8;7;NA;NA
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";7;15;0,000531347409642283;6;6;7;8;NA;NA
"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";7;12;0,000793273366276292;7;5;7;5;0,00115544488118321;0,000810183390206671
"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"Q13263-[1,2]";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";7;12;0,000323262855207521;5;7;5;7;NA;NA
"Q16822-1";"Q16822-1";"Q16822-1";"PCKGM_HUMAN";"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial";"PCK2";11;19;0,00133556385361128;8;10;9;10;NA;NA
"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"Q8N163-[1,2]";"K1967_HUMAN";"DBIRD complex subunit KIAA1967";"KIAA1967";7;14;0,000341182988206565;7;7;7;7;NA;NA
"Q8TCS8";"Q8TCS8";"Q8TCS8";"PNPT1_HUMAN";"Polyribonucleotide nucleotidyltransferase 1, mitochondrial";"PNPT1";7;12;0,000689462283775938;5;6;5;7;0,000718111125547766;0,000984650943887588
"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";7;15;0,0022568936797515;7;6;9;6;0,00338496929881947;0,00221017206611748
"Q9H9B4";"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";7;15;0,00209568698834068;7;7;7;8;0,0024447000491474;0,00273640351043117
"Q9Y2B0-1";"Q9Y2B0-1";"Q9Y2B0-1";"CNPY2_HUMAN";"Protein canopy homolog 2";"CNPY2";10;21;0,00519085546342846;10;9;11;10;NA;NA
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";6;11;0,00092844569264574;5;6;5;6;0,0010549362313394;0,00123985262245615
"O75367-1,O75367-2,O75367-3";"O75367-1,O75367-2,O75367-3";"O75367-[1-3]";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";6;9;0,000362801725938548;6;3;6;3;NA;NA
"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";6;17;0,00540293916127488;6;6;8;9;0,00637335672768031;0,0069854045653448
"P05166-1,P05166-2";"P05166-1,P05166-2";"P05166-[1,2]";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";6;8;0,000333858360047347;4;4;4;4;NA;NA
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;12;0,00182999650236122;5;6;6;6;0,00228724479174468;0,00224014050091229
"P10515";"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";6;10;0,000695323246002781;4;6;4;6;0,000695247000066647;0,00102139327321349
"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";6;9;0,000645752354302105;4;5;4;5;0,000717423937867816;0,000878311334089749
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";6;10;0,00080912615137374;4;5;4;6;0,000809037426336548;0,00118856375498044
"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";6;13;0,0021113226794691;5;5;6;7;0,00243587441720101;0,00278332739734289
