"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6285-1.id.csv";"peptide.count.P6285-2.id.csv";"spectra.count.P6285-1.id.csv";"spectra.count.P6285-2.id.csv";"dNSAF.P6285-1.id.csv";"dNSAF.P6285-2.id.csv"
"P08133-1,P08133-2";"P08133-1,P08133-2";"P08133-[1,2]";"ANXA6_HUMAN";"Annexin A6";"ANXA6";8;12;0,00100647227701171;6;6;6;6;NA;NA
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";8;13;0,00324691222403225;7;5;8;5;0,00494912367709521;0,00357008125127738
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";8;15;0,00344184879282968;6;6;7;8;NA;NA
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";16;31;0,00806376002891525;14;12;18;13;NA;NA
"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";7;10;0,00222229607096089;4;6;4;6;0,00220177549414078;0,00381183478482845
"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";7;14;0,00605554392976011;5;7;6;8;0,00642817213231907;0,00989227111465058
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";7;12;0,00627181335582297;6;6;6;6;0,00776737465988554;0,00896487069765209
"P25398";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";7;15;0,0128287091369106;6;5;8;7;0,0169469992579321;0,0171147531500631
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";7;19;0,0114089310506122;7;6;10;9;0,0145426195005138;0,0158255317970975
"P29401-1,P29401-2";"P29401-1,P29401-2";"P29401-[1,2]";"TKT_HUMAN";"Transketolase";"TKT";7;14;0,00126845663376195;6;7;7;7;NA;NA
"P37837";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";7;11;0,00368492298057255;5;6;5;6;0,00414874610913768;0,00574602988336158
"Q13263-1,Q13263-2";"Q13263-1,Q13263-2";"Q13263-[1,2]";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";7;11;0,000743604218235298;6;5;6;5;NA;NA
"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"Q15084-[1,2]";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";7;13;0,00166773218779838;6;7;6;7;NA;NA
"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";7;12;0,00716778669236911;6;6;6;6;0,00887699961129776;0,0102455665116024
"P08758";"P08758";"P08758";"ANXA5_HUMAN";"Annexin A5";"ANXA5";6;9;0,00317510551138538;4;5;4;5;0,0034953185969485;0,0050427397674293
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";11;25;0,00273540246756598;10;9;13;12;NA;NA
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";6;11;0,00132814871064486;5;6;5;6;0,00149532346393518;0,00207102895261268
"P14866-1,P14866-2";"P14866-1,P14866-2";"P14866-[1,2]";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";6;10;0,000958341599361744;6;4;6;4;NA;NA
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";6;7;0,00180834893096955;3;4;3;4;0,00191962577406782;0,00295409926879154
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";6;11;0,00209766730481917;5;4;6;5;0,00283404210563391;0,00272580527969151
"P40227-1,P40227-2";"P40227-1,P40227-2";"P40227-[1,2]";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";8;18;0,00191343458313243;8;7;10;8;NA;NA
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";6;12;0,00664074355322432;5;5;7;5;0,00959499222691744;0,00791018002734008
"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";6;19;0,0180248753587517;6;5;10;9;0,0234979401475529;0,0244085555129351
"Q15233-1,Q15233-2";"Q15233-1,Q15233-2";"Q15233-[1,2]";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";6;11;0,00140919505007839;3;5;5;6;NA;NA
"162648";"162648";"162648";"162648";"albumin [Bos taurus]";"";5;7;0,00130189206397643;4;3;4;3;0,00184267207746873;0,00159506760353612
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";5;8;0,00118834358320856;5;3;5;3;0,001839641366815;0,00127395530966635
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";5;7;0,00130189206397643;3;4;3;4;0,00138200405810155;0,00212675680471483
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";5;8;0,0064510080231322;4;4;4;4;0,00798929965016799;0,00922100986044215
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";5;10;0,00110679059220405;5;5;5;5;NA;NA
"P21333-1,P21333-2";"P21333-1,P21333-2";"P21333-[1,2]";"FLNA_HUMAN";"Filamin-A";"FLNA";5;8;0,000204716537190444;4;4;4;4;NA;NA
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";5;10;0,00264385574718533;5;4;6;4;0,0039291637623777;0,00302328192145644
"P40925-1,P40925-2,P40925-3";"P40925-1,P40925-2,P40925-3";"P40925-[1-3]";"MDHC_HUMAN";"Malate dehydrogenase, cytoplasmic";"MDH1";5;8;0,000901338446345816;4;4;4;4;NA;NA
"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";5;7;0,00146071808287189;2;5;2;5;0,00103373562941175;0,00298276659071604
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";5;6;0,00128287091369106;3;3;3;3;0,00158878118043113;0,00183372355179247
"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";5;12;0,0132814871064486;5;5;6;6;0,016448558103287;0,0189844320656162
"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";5;8;0,00403188001445762;5;3;5;3;0,00624164035169374;0,00432234837208226
"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";5;11;0,00380926087255506;5;4;5;6;0,00428873447478343;0,00593991432727869
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";5;9;0,00206092041306962;4;4;5;4;0,00283595829367018;0,0026185423538781
"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";5;8;0,00377883315162555;5;3;5;3;0,00584990560158744;0,00405107127760011
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";4;18;0,008796829122453;4;3;13;5;0,0157364993109369;0,00698561353063799
"P05107";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";4;6;0,000880826843210508;4;2;4;2;0,00145448888299547;0,000839363706412159
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";4;5;0,00106703818908141;3;2;3;2;0,00158577781336038;0,00122017143710955
"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";4;4;0,000430477179808631;4;NA;4;NA;0,00106625543472213;NA
"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";4;6;0,00145355330993322;3;3;3;3;0,00180016408426532;0,00207769535482066
"P11940-1,P11940-2";"P11940-1,P11940-2";"P11940-[1,2]";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";7;15;0,0017602495031673;6;7;7;8;NA;NA
"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";4;4;0,000191100533905736;2;2;2;2;0,00023666990076672;0,000273157295908147
"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";4;8;0,000875136747324135;4;3;5;3;0,00135477464998004;0,000938184142777544
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";4;5;0,000963247785024006;3;2;3;2;0,00143152980079802;0,00110148581950674
"P22234-1,P22234-2";"P22234-1,P22234-2";"P22234-[1,2]";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";4;8;0,00106251896851589;3;4;4;4;NA;NA
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";6;11;0,00748083761718643;5;4;6;5;0,010106945340574;0,0097209441299842
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";4;9;0,00125746752926154;4;4;5;4;0,00173035574106361;0,00159769972829443
"P25685";"P25685";"P25685";"DNJB1_HUMAN";"DnaJ homolog subfamily B member 1";"DNAJB1";4;10;0,00332037177661216;4;4;5;5;0,00411213952582176;0,00474610801640405
"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"P26599-[1-3]";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";4;7;0,000496075632663964;3;4;3;4;NA;NA
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";4;9;0,006513842516864;3;4;5;4;0,00883664961306459;0,00839300081174939
"P31939-1,P31939-2";"P31939-1,P31939-2";"P31939-[1,2]";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";4;4;0,000381394055421667;4;NA;4;NA;NA;NA
"P34932";"P34932";"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";4;4;0,000786827493730518;1;3;1;3;0,000582553099491416;0,00148194801328535
"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";4;8;0,0062285594706104;3;3;4;4;0,00771380655878289;0,00890304400318553
"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";4;8;0,000647877419826763;4;4;4;4;0,000802368687965221;0,000926069856859327
"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";4;6;0,00318007437760038;4;2;4;2;0,00525118286865502;0,00303037882737535
"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";4;7;0,000816372399621585;3;3;3;4;0,0008666079165988;0,00133361712857634
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";4;7;0,00381762552093572;3;4;3;4;0,00405254330080985;0,00623643178967102
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";8;25;0,0114962172451138;8;7;12;13;0,0138333699173473;0,0168969882909347
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";4;8;0,00342098910317617;3;3;4;4;0,00423674981448302;0,0048899294714466
"P61586";"P61586";"P61586";"RHOA_HUMAN";"Transforming protein RhoA";"RHOA";4;11;0,00643429556711372;3;4;5;6;0,00724418362061864;0,0100332231642117
"P63167";"P63167";"P63167";"DYL1_HUMAN";"Dynein light chain 1, cytoplasmic";"DYNLL1";4;7;0,00887919643633364;3;4;3;4;0,00942557823896223;0,0145049593310326
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";8;12;0,0014661381870755;6;6;6;6;0,00181574992049272;0,0020956840591914
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";4;9;0,000303293660789051;3;4;4;5;NA;NA
"Q00839-1,Q00839-2";"Q00839-1,Q00839-2";"Q00839-[1,2]";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";4;4;0,000273679128254093;NA;4;NA;4;NA;NA
"Q06323-1,Q06323-2";"Q06323-1,Q06323-2";"Q06323-[1,2]";"PSME1_HUMAN";"Proteasome activator complex subunit 1";"PSME1";4;9;0,00204022844105085;4;3;5;4;NA;NA
"Q13740-1,Q13740-2";"Q13740-1,Q13740-2";"Q13740-[1,2]";"CD166_HUMAN";"CD166 antigen";"ALCAM";4;9;0,000871384016846759;4;4;4;5;NA;NA
"Q14697-1,Q14697-2";"Q14697-1,Q14697-2";"Q14697-[1,2]";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";4;8;0,000478358645783108;4;3;5;3;NA;NA
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";4;5;0,000644364385872223;4;NA;5;NA;0,00159603588901758;NA
"Q15459";"Q15459";"Q15459";"SF3A1_HUMAN";"Splicing factor 3A subunit 1";"SF3A1";4;10;0,00142361463309979;3;4;4;6;0,00141046904290482;0,00244188155194559
"Q15691";"Q15691";"Q15691";"MARE1_HUMAN";"Microtubule-associated protein RP/EB family member 1";"MAPRE1";4;6;0,00252744717324209;3;2;3;3;0,0031301360569688;0,00361270908711353
"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"Q92598-[1-3]";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";4;6;0,000385160311616337;3;3;3;3;NA;NA
"Q99653";"Q99653";"Q99653";"CHP1_HUMAN";"Calcineurin B homologous protein 1";"CHP1";4;6;0,00347361970476349;3;3;3;3;0,00430193058085969;0,0049651591556227
"O00299";"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";3;6;0,00281060515530656;3;3;3;3;0,00348081520028066;0,00401745242882334
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";3;4;0,000603703959384029;3;NA;4;NA;0,00149532346393518;NA
"O14828-1,O14828-2";"O14828-1,O14828-2";"O14828-[1,2]";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";3;5;0,0008133475533488;2;3;2;3;NA;NA
"O15355";"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";3;3;0,000620289232993481;3;NA;3;NA;0,00153640377887846;NA
"O43707-1,O43707-2,O43707-3";"O43707-1,O43707-2,O43707-3";"O43707-[1-3]";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";3;5;0,000265546433443971;2;3;2;3;NA;NA
"O60664-1,O60664-3,O60664-4";"O60664-1,O60664-3,O60664-4";"O60664-[1,3,4]";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";3;5;0,000433535485425551;2;2;2;3;NA;NA
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";3;5;0,00121129442494435;2;3;2;3;0,00120010938951021;0,00207769535482066
"O75964";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";3;6;0,0065762703148435;3;3;3;3;0,00814443168221009;0,00940005859559637
"O94903";"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";3;5;0,0020525934619057;3;2;3;2;0,00305045986642778;0,00234716614629437
"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";3;3;0,000788846089785187;0;3;0;3;0;0,00200456736096568
"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";3;8;0,00903141123238508;3;3;4;4;0,0111850195102352;0,012909413804619
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";3;5;0,0049083756697745;2;3;2;3;0,00486305196097182;0,00841918291605588
"P06744-1,P06744-2";"P06744-1,P06744-2";"P06744-[1,2]";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";3;3;0,000303474839797886;NA;3;NA;3;NA;NA
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";3;6;0,00229612149975892;3;3;3;3;0,00284364902802589;0,00328205435710653
"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";3;5;0,00418120890388198;3;2;3;2;0,00621389972790844;0,00478126437208112
"P09429";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";10;25;0,0145928187856668;9;10;13;12;0,0183778126432075;0,0205118520656954
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";20;41;0,00783836873156502;19;16;22;19;NA;NA
"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";3;6;0,00105016409678896;3;3;3;3;0,00130058366398084;0,00150109462844407
"P13693";"P13693";"P13693";"TCTP_HUMAN";"Translationally-controlled tumor protein";"TPT1";5;14;0,00918893584690342;5;5;7;7;0,0113801070598323;0,0131345779988856
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";3;3;0,000320717728422766;NA;3;NA;3;NA;NA
"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;6;0,0016933896060722;3;3;3;3;0,0020971911581691;0,00242051508836606
"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";10;20;0,00888918428384358;9;9;10;10;0,0110088774707039;0,0127061159494282
"P20073-1,P20073-2";"P20073-1,P20073-2";"P20073-[1,2]";"ANXA7_HUMAN";"Annexin A7";"ANXA7";3;4;0,000462674755757432;2;2;2;2;NA;NA
"P23396-1,P23396-2";"P23396-1,P23396-2";"P23396-[1,2]";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";3;6;0,00139373630129399;3;2;3;3;NA;NA
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";3;7;0,00308690813606912;2;3;3;4;0,00327686118463921;0,0050427397674293
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";3;7;0,00189508029456521;3;3;3;4;0,00201169415651712;0,003095782686959
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";3;3;0,000734659265107246;NA;3;NA;3;NA;0,00210023001159745
"P38159-1,P38159-2";"P38159-1,P38159-2";"P38159-[1,2]";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";3;5;0,000721819951437426;3;2;3;2;NA;NA
"P41250";"P41250";"P41250";"SYG_HUMAN";"Glycine--tRNA ligase";"GARS";3;8;0,00122211248070163;3;2;5;3;0,00189191804976914;0,00131015701670694
"P42081-1,P42081-3,P42081-4";"P42081-1,P42081-3,P42081-4";"P42081-[1,3,4]";"CD86_HUMAN";"T-lymphocyte activation antigen CD86";"CD86";3;3;0,000343138724634691;3;NA;3;NA;NA;NA
"P43243-1,P43243-2";"P43243-1,P43243-2";"P43243-[1,2]";"MATR3_HUMAN";"Matrin-3";"MATR3";3;3;0,000199927934601204;3;NA;3;NA;NA;NA
"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";3;8;0,00449323941909705;3;3;4;4;0,00556468632350009;0,00642259393264627
"P49915";"P49915";"P49915";"GUAA_HUMAN";"GMP synthase [glutamine-hydrolyzing]";"GMPS";3;3;0,000488712729025166;NA;3;NA;3;NA;0,0013971227061276
"P52565-1,P52565-2";"P52565-1,P52565-2";"P52565-[1,2]";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";3;3;0,00083009294415304;3;NA;3;NA;NA;NA
"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";3;4;0,00194307470576271;2;2;2;2;0,00222352797492627;0,00311070212159494
"P53396-1,P53396-2";"P53396-1,P53396-2";"P53396-[1,2]";"ACLY_HUMAN";"ATP-citrate synthase";"ACLY";3;5;0,000256341145333364;2;3;2;3;NA;NA
"P60866-1,P60866-2";"P60866-1,P60866-2";"P60866-[1,2]";"RS20_HUMAN";"40S ribosomal protein S20";"RPS20";3;8;0,00379471060184247;3;3;4;4;NA;NA
