"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6157-1.id.csv";"peptide.count.P6157-2.id.csv";"spectra.count.P6157-1.id.csv";"spectra.count.P6157-2.id.csv";"dNSAF.P6157-1.id.csv";"dNSAF.P6157-2.id.csv";"Go.Cc"
"29";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";3;4;0,000353408713925678;2;2;2;2;0,000445807822667791;0,000495577267367139;"U12-type spliceosomal complex, nucleolus, nucleus"
"30";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";5;5;0,000658911650025597;NA;5;NA;5;NA;0,0018479546320679;"cytosol, extracellular vesicular exosome"
"31";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";2;2;0,000263071093231193;2;NA;2;NA;0,000663702657342497;NA;"cytoplasm, nucleus, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm, extracellular vesicular exosome"
"32";"O43278";"O43278-1,O43278-2";"SPIT1_HUMAN";"Kunitz-type protease inhibitor 1";"SPINT1";3;3;0,000199168190622104;3;NA;3;NA;NA;NA;"extracellular region, membrane"
"33";"O43390";"O43390-1,O43390-3";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";9;13;0,000815341502841619;5;8;5;8;NA;NA;"cytoplasm, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleus, nucleoplasm"
"34";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";1;2;0,000486089840088087;1;1;1;1;0,000613178579620923;0,000681633092658955;"nucleus, cytoplasm, proteasome complex"
"35";"O43670";"O43670-1,O43670-2,O43670-3,O43670-4";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;2;7,34727844066199e-05;2;NA;2;NA;NA;NA;"kinetochore, nucleus"
"36";"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";6;9;0,000963658288162435;5;4;5;4;NA;NA;"nucleus, kinetochore, cytosol, condensed chromosome kinetochore"
"37";"O43707";"O43707-1";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";1;1;0,000115653098615909;1;NA;1;NA;NA;NA;"pseudopodium, platelet alpha granule lumen, extracellular vesicular exosome, extracellular region, cell-cell junction, Z disc, ribonucleoprotein complex, neuron projection, stress fiber, protein complex, cortical cytoskeleton, perinuclear region of cytoplasm, cytoplasm, nucleus"
"38";"O43736";"O43736-1,O43736-2";"ITM2A_HUMAN";"Integral membrane protein 2A";"ITM2A";3;4;0,000534144348994134;2;2;2;2;NA;NA;"integral component of membrane"
"39";"O60488";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";5;5;0,00024697602634574;3;2;3;2;NA;NA;"endoplasmic reticulum membrane, lipid particle, extracellular vesicular exosome, peroxisomal membrane, cytoplasm, mitochondrial outer membrane, integral component of membrane, neuronal cell body"
"40";"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";9;10;0,000318626479379396;7;3;7;3;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex"
"41";"O60814";"O60814";"H2B1K_HUMAN";"Histone H2B type 1-K";"HIST1H2BK";0;0;NA;0;0;0;0;NA;NA;"nucleosome, nucleoplasm"
"42";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";3;6;0,000345442533898665;3;2;4;2;0,000581011834460481;0,000322937645538423;"cytosol"
"43";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";2;2;0,000340970785887032;2;NA;2;NA;0,000860235968497314;NA;"membrane, extracellular vesicular exosome"
"44";"O75323";"O75323-1";"NIPS2_HUMAN";"Protein NipSnap homolog 2";"GBAS";3;3;0,000736783026846803;1;2;1;2;NA;NA;"mitochondrion, membrane, integral component of plasma membrane"
"45";"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";1;2;0,00119050816767337;1;1;1;1;0,00150176787720718;0,00166942342185117;"vacuolar proton-transporting V-type ATPase complex, lysosomal membrane, cytosol, extracellular vesicular exosome, plasma membrane"
"46";"O75367";"O75367-1,O75367-2,O75367-3";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";5;8;0,000503512415001639;4;3;5;3;NA;NA;"sex chromatin, Barr body, nucleosome, condensed chromosome"
"47";"O75380";"O75380";"NDUS6_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial";"NDUFS6";1;1;0,000566451466876843;NA;1;NA;1;NA;0,00158864486918095;"mitochondrial respiratory chain complex I, mitochondrial inner membrane"
"48";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";4;7;0,0010551070241397;3;4;3;4;0,00114082795822176;0,00169091814402093;"mitochondrion, extracellular vesicular exosome, mitochondrial matrix"
"49";"O75400";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";1;4;9,78613471163059e-05;1;1;2;2;NA;NA;"nuclear speck, nuclear matrix, cytoplasm, nucleus"
"50";"O75475";"O75475-1,O75475-2,O75475-3";"PSIP1_HUMAN";"PC4 and SFRS1-interacting protein";"PSIP1";3;3;0,000132528267722129;3;NA;3;NA;NA;NA;"nucleus, nuclear periphery, cytosol, nucleoplasm, transcriptionally active chromatin, nuclear heterochromatin"
"51";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";1;1;0,00078921327969358;1;NA;1;NA;0,00199110797202749;NA;"cytosol, chromosome, nucleoplasm"
"52";"O75533";"O75533-1";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";6;8;0,000430920134311218;5;3;5;3;NA;NA;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle"
"53";"O75643";"O75643-1,O75643-2";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";3;3;4,93258299808487e-05;3;NA;3;NA;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U5 snRNP"
"54";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";3;3;0,000658499830244331;3;NA;3;NA;0,00166133071416044;NA;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, perinuclear region of cytoplasm, eukaryotic translation initiation factor 3 complex, nucleus, cytosol"
"55";"O75822";"O75822";"EIF3J_HUMAN";"Eukaryotic translation initiation factor 3 subunit J";"EIF3J";3;3;0,000816743975496844;NA;3;NA;3;NA;0,00229060422998184;"cytosol, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex, eukaryotic 43S preinitiation complex"
"56";"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";1;1;0,000373616924961322;1;NA;1;NA;0,000942598986757696;NA;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"57";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";2;3;0,000832885160783343;2;1;2;1;0,00140085857320511;0,000778624362760624;"nucleoplasm"
"58";"O75947";"O75947-1";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";5;7;0,00305391225620559;2;5;2;5;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"59";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";2;4;0,00272776628709626;2;2;2;2;0,00344094387398926;0,00382508667530947;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrion"
"60";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";2;3;0,000430040705465685;2;NA;3;NA;0,00108495067047212;NA;"nucleolus"
"61";"O76094";"O76094-1,O76094-2";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";1;2;0,000104679555726868;1;1;1;1;NA;NA;"endoplasmic reticulum, cytosol, signal recognition particle, endoplasmic reticulum targeting"
"62";"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";4;6;0,000630898040952652;3;3;3;3;0,000795847048699611;0,000884694448106757;"nucleus, histone deacetylase complex, transcription factor complex, NuRD complex"
"63";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";4;7;0,000507933753356508;3;3;3;4;0,000549200236086095;0,000814016379249744;"plasma membrane, cytoplasm, extracellular vesicular exosome"
"64";"O94905";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";2;2;0,000414395173408428;NA;2;NA;2;NA;NA;"endoplasmic reticulum membrane, endoplasmic reticulum, protein complex, integral component of membrane"
"65";"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";3;4;0,000380189347186623;2;2;2;2;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion"
"66";"O95232";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";1;1;0,000162592550677612;1;NA;1;NA;NA;NA;"plasma membrane, focal adhesion, nucleus, U1 snRNP, nuclear speck"
"67";"O95297";"O95297-1,O95297-2,O95297-3";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";2;5;0,000435191957204019;2;1;3;2;NA;NA;"integral component of plasma membrane"
"68";"O95831";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";11;18;0,00103125585160613;10;8;10;8;NA;NA;"cytosol, mitochondrial inner membrane, nucleus, mitochondrion, mitochondrial intermembrane space, perinuclear region of cytoplasm"
"69";"P00338";"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";2;2;0,000282088280693689;2;0;2;0;NA;NA;"extracellular vesicular exosome, cytosol, cilium, mitochondrion"
"70";"P00367";"P00367,P49448";"DHE3_HUMAN, DHE4_HUMAN";"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial";"GLUD1, GLUD2";3;3;0,000188817155625615;3;NA;3;NA;0,000476367229866793;NA;"cytoplasm, mitochondrion, mitochondrial matrix"
"71";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";4;4;0,000653395180397475;2;2;2;2;0,000824226090746264;0,000916241691992735;"mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, plasma membrane, mitochondrial matrix"
"72";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";15;23;0,00387414768233275;12;9;14;9;0,00594944971977519;0,00425162511752024;"extracellular vesicular exosome, cytosol"
"73";"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";2;2;0,000386997145414483;NA;2;NA;2;NA;0,00108535517233299;"neuronal cell body, cell junction, extracellular space, membrane, cytosol, lysosome, plasma membrane, cell surface, cytoplasm, cytoplasmic membrane-bounded vesicle lumen, dendrite cytoplasm, external side of plasma membrane"
"74";"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, early endosome membrane, cell surface, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, integral component of plasma membrane, plasma membrane"
"75";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";5;15;0,0132301335756852;4;5;8;7;0,0165071033516581;0,018754714359728;"plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, cell surface"
"76";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";6;10;0,00276535361782396;4;5;5;5;0,00348835845493005;0,00387779456256768;"lysosomal membrane, MHC class II protein complex, extracellular vesicular exosome, plasma membrane, late endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, transport vesicle membrane, integral component of plasma membrane, lysosome, Golgi membrane, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, endocytic vesicle membrane, ER to Golgi transport vesicle membrane"
"77";"P01912";"P01912,Q5Y7A7";"2B13_HUMAN, 2B1D_HUMAN";"HLA class II histocompatibility antigen, DRB1-13 beta chain, HLA class II histocompatibility antigen, DRB1-3 chain";"HLA-DRB1";1;1;0,00118827037036571;0;1;0;1;NA;0,0025919995234005;"transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, lysosomal membrane, Golgi membrane, endocytic vesicle membrane, late endosome membrane, MHC class II protein complex, trans-Golgi network membrane, clathrin-coated endocytic vesicle membrane, ER to Golgi transport vesicle membrane"
"78";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";22;31;0,00286505189299288;17;12;19;12;0,00443021523776117;0,0031103994280806;"cell surface, endosome, plasma membrane, integral component of plasma membrane, perinuclear region of cytoplasm, extracellular region, extracellular space, blood microparticle, melanosome, external side of plasma membrane, intracellular membrane-bounded organelle, membrane, cytoplasmic membrane-bounded vesicle, extracellular vesicular exosome, coated pit"
"79";"P03989";"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, extracellular vesicular exosome, ER to Golgi transport vesicle membrane, MHC class I protein complex, membrane, Golgi membrane"
"80";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";7;8;0,00106626158470935;4;4;4;4;0,00134503688432977;0,00149519517099384;"endoplasmic reticulum, peroxisome, cytosol, intracellular membrane-bounded organelle, plasma membrane, mitochondrial intermembrane space, peroxisomal matrix, peroxisomal membrane, lysosome, Golgi apparatus"
"81";"P04075";"P04075-1";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";22;46;0,00887648122820196;20;16;25;21;NA;NA;"actin cytoskeleton, platelet alpha granule lumen, cytosol, extracellular space, extracellular vesicular exosome, extracellular region, I band"
"82";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, plasma membrane, ER to Golgi transport vesicle membrane, early endosome membrane"
"83";"P04259";"P02538,P04259,P48668";"K2C6A_HUMAN, K2C6B_HUMAN, K2C6C_HUMAN";"Keratin, type II cytoskeletal 6A, Keratin, type II cytoskeletal 6B, Keratin, type II cytoskeletal 6C";"KRT6A, KRT6B, KRT6C";0;0;0;0;0;0;0;0;0;"extracellular vesicular exosome, keratin filament"
"84";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";18;28;0,00372942018167411;17;10;18;10;0,00613133678672301;0,00367065771015723;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament"
"85";"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";1;1;0,00163279673987601;0;1;0;1;NA;0,003312777769247;"cilium, cytosol, myelin sheath, microtubule, internode region of axon, neuronal cell body"
"86";"P04406";"P04406-1";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";18;45;0,00943522144827698;17;13;23;22;NA;NA;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane"
"87";"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;0;"MHC class I protein complex, integral component of plasma membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, early endosome membrane"
"88";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";4;5;0,00171317029006655;4;1;4;1;0,0034577289660575;0,000960936408675307;"spindle, extracellular vesicular exosome, cytoskeleton, cytoplasm, nucleus, extracellular space, Z disc, proteasome complex, plasma membrane, cytosol"
"89";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";11;19;0,00219861557819085;8;9;9;10;0,00262747526457005;0,00324533712979305;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"90";"P04844";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";6;8;0,000445261374914286;5;2;6;2;NA;NA;"autophagic vacuole membrane, endoplasmic reticulum, integral component of membrane, rough endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, oligosaccharyltransferase complex"
"91";"P04899";"P04899-1,P04899-2,P04899-3,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";1;1;4,94647759807948e-05;1;NA;1;NA;NA;NA;"heterotrimeric G-protein complex, nucleus, centrosome, membrane raft, extrinsic component of cytoplasmic side of plasma membrane, extracellular vesicular exosome, cytosol, midbody, plasma membrane, cytoplasm"
"92";"P05023";"P05023-1,P05023-4";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";23;46;0,00157919802886878;22;19;25;21;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, endoplasmic reticulum, T-tubule, membrane, extracellular vesicular exosome, caveola, sodium:potassium-exchanging ATPase complex, Golgi apparatus, melanosome, plasma membrane"
"93";"P05026";"P05026-1,P05026-2";"AT1B1_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-1";"ATP1B1";3;4;0,00046363024351636;3;1;3;1;NA;NA;"extracellular vesicular exosome, apical plasma membrane, basolateral plasma membrane, caveola, plasma membrane, sodium:potassium-exchanging ATPase complex"
"94";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";15;25;0,00228348445685073;13;10;14;11;0,00322616454245287;0,00281783043116101;"integrin complex, extracellular vesicular exosome, receptor complex, plasma membrane"
"95";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";1;1;0,000702399818927286;1;NA;1;NA;0,00177208609510447;NA;"chromatin, cytoplasm, nucleus"
"96";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";1;1;0,000612832056782196;1;0;1;0;0,001585759369221;0;"integral component of membrane, mitochondrial nucleoid, integral component of plasma membrane, mitochondrion, mitochondrial inner membrane, MMXD complex"
