"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836-1.id.csv";"peptide.count.P5836-2.id.csv";"spectra.count.P5836-1.id.csv";"spectra.count.P5836-2.id.csv";"dNSAF.P5836-1.id.csv";"dNSAF.P5836-2.id.csv";"Go.Cc"
"34";"O14641";"O14641,Q92997";"DVL2_HUMAN, DVL3_HUMAN";"Segment polarity protein dishevelled homolog DVL-2, Segment polarity protein dishevelled homolog DVL-3";"DVL2, DVL3";1;2;2,45732319972306e-05;1;1;1;1;2,43981539854641e-05;2,4767947260956e-05;"cytosol, clathrin-coated endocytic vesicle, cytoplasmic vesicle, apical part of cell, cell cortex, cytoplasm, clathrin-coated vesicle, nucleus, plasma membrane"
"35";"O14646";"O14646-1,O14646-2";"CHD1_HUMAN";"Chromodomain-helicase-DNA-binding protein 1";"CHD1";1;1;5,21642293274545e-06;1;NA;1;NA;1,03585144990918e-05;NA;"nucleus, cytoplasm"
"36";"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";4;7;0,000999049320079408;4;3;4;3;0,0011336358267806;0,000863113426149794;"cytoplasm, nucleus, extracellular vesicular exosome"
"37";"O14744";"O14744-1,O14744-2";"ANM5_HUMAN";"Protein arginine N-methyltransferase 5";"PRMT5";7;15;0,000210049055298149;6;7;6;9;0,000166842007473598;0,000254056149769366;"cytosol, cytoplasm, methylosome, nucleus"
"38";"O14773";"O14773-1,O14773-2";"TPP1_HUMAN";"Tripeptidyl-peptidase 1";"TPP1";2;4;6,33753692006729e-05;2;1;2;2;6,29238358559394e-05;6,38775478204406e-05;"lysosome, lysosomal lumen, extracellular vesicular exosome, mitochondrion, melanosome"
"39";"O14776";"O14776-1,O14776-2";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";8;15;0,000121859060314135;5;8;5;10;8,0660563722436e-05;0,000163766208665337;"nucleus"
"40";"O14818";"O14818-1";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";9;19;0,00136678694423306;8;7;10;9;0,00142847256398766;0,00130511102744425;"cytosol, proteasome core complex, alpha-subunit complex, proteasome complex, proteasome core complex, nucleoplasm, nucleus, extracellular vesicular exosome"
"41";"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";1;1;2,57062916858637e-05;1;NA;1;NA;5,10462818254955e-05;NA;"integral component of membrane, Golgi membrane, extracellular vesicular exosome"
"42";"O14929";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";6;14;0,000596091479760983;6;5;7;7;0,000591844479971974;0,000600814835227581;"intracellular membrane-bounded organelle, cytoplasm, nucleoplasm, nucleus, protein complex, nuclear matrix, nuclear chromatin"
"43";"O14933";"O14933-1,O14933-2";"UB2L6_HUMAN";"Ubiquitin/ISG15-conjugating enzyme E2 L6";"UBE2L6";1;2;0,000116602394967251;1;1;1;1;0,000115771632636908;0,00011752633798336;"cytosol"
"44";"O14950";"O14950,P19105";"ML12A_HUMAN, ML12B_HUMAN";"Myosin regulatory light chain 12A, Myosin regulatory light chain 12B";"MYL12A, MYL12B";7;19;0,000988230793497957;7;6;11;8;0,00113611462232021;0,000838788557968702;"stress fiber, cytosol, Z disc, apical part of cell, myosin II complex, extracellular vesicular exosome"
"45";"O14974";"O14974-1,O14974-2,O14974-3,O14974-4";"MYPT1_HUMAN";"Protein phosphatase 1 regulatory subunit 12A";"PPP1R12A";5;8;3,46410998640571e-05;3;4;4;4;3,4394290861062e-05;3,49155916727263e-05;"nucleoplasm, cytoplasm, centrosome, kinetochore, actin cytoskeleton, contractile fiber, PTW/PP1 phosphatase complex"
"46";"O14979";"O14979-1";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";7;13;0,000679097728346537;5;7;6;7;0,000608327306037572;0,000755106721543086;"cytoplasm, nucleus, extracellular vesicular exosome, spliceosomal complex"
"47";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";6;11;0,000183232334948538;6;4;7;4;0,000231543265273816;0,000134315814838125;"intracellular membrane-bounded organelle, nucleolus, membrane, cytoplasm, nucleus, nucleoplasm, ribonucleoprotein complex, cytosol, nuclear envelope, nuclear membrane, Cajal body, annulate lamellae, kinetochore"
"48";"O15042";"O15042-1,O15042-2,O15042-3";"SR140_HUMAN";"U2 snRNP-associated SURP motif-containing protein";"U2SURP";2;2;1,15582548947129e-05;2;NA;2;NA;2,29518105519235e-05;NA;"nucleus"
"49";"O15067";"O15067";"PUR4_HUMAN";"Phosphoribosylformylglycinamidine synthase";"PFAS";21;44;0,000586672139700699;20;18;23;21;0,000608969170776203;0,000564442636682414;"cytosol, extracellular vesicular exosome"
"50";"O15116";"O15116";"LSM1_HUMAN";"U6 snRNA-associated Sm-like protein LSm1";"LSM1";3;8;0,00107309271759335;3;3;4;4;0,00106544720562087;0,00108159577211754;"ribonucleoprotein complex, cytosol, nucleus, cytoplasm"
"51";"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";9;18;0,000863233859515618;8;8;8;10;0,000761852034126751;0,000966748909217959;"actin cytoskeleton, cytoplasm, Arp2/3 protein complex, extracellular vesicular exosome"
"52";"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";12;27;0,00160561497869905;11;12;13;14;0,0015351318487654;0,00167827610640238;"cell leading edge, synapse, extracellular vesicular exosome, Arp2/3 protein complex, focal adhesion, actin cytoskeleton, Golgi apparatus, neuron projection, endosome, plasma membrane, cytosol, cytoplasm"
"53";"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";5;13;0,00130293350331383;5;5;6;7;0,00119413886247957;0,00141427761775481;"extracellular vesicular exosome, membrane, cytosol, Arp2/3 protein complex, actin cytoskeleton, lamellipodium"
"54";"O15212";"O15212";"PFD6_HUMAN";"Prefoldin subunit 6";"PFDN6";2;4;0,000553183455193471;2;2;2;2;0,00054924216413789;0,000557566812758265;"prefoldin complex"
"55";"O15234";"O15234";"CASC3_HUMAN";"Protein CASC3";"CASC3";1;1;2,53771926457887e-05;NA;1;NA;1;NA;5,11565567893429e-05;"nuclear speck, ribonucleoprotein complex, cytosol, perinuclear region of cytoplasm, exon-exon junction complex"
"56";"O15294";"O15294-1,O15294-2,O15294-3";"OGT1_HUMAN";"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit";"OGT";2;3;1,70556084416725e-05;2;NA;3;NA;3,38681831614664e-05;NA;"mitochondrion, cytoplasm, nucleus, cytosol, microtubule organizing center, histone acetyltransferase complex, MLL5-L complex, plasma membrane, nucleoplasm"
"57";"O15305";"O15305";"PMM2_HUMAN";"Phosphomannomutase 2";"PMM2";1;3;0,000217563005243774;1;1;1;2;0,000144008616206886;0,000292382596934212;"cytosol, extracellular vesicular exosome, neuronal cell body"
"58";"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";4;10;0,000892008321499472;4;4;5;5;0,000885652989672348;0,000899076485572702;"chromosome, nucleus"
"59";"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";8;17;0,000555463057343993;7;8;7;10;0,000454181020344794;0,000658664091994654;"nucleus, cytoplasm"
"60";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";6;15;0,000488325723448616;6;5;8;7;0,00051716962900575;0,000459382145913059;"eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, membrane"
"61";"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";6;13;0,000658869782925746;6;4;8;5;0,000805139081520316;0,000510838912257217;"cytosol, eukaryotic 48S preinitiation complex, extracellular vesicular exosome, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, membrane"
"62";"O15382";"O15382-1";"BCAT2_HUMAN";"Branched-chain-amino-acid aminotransferase, mitochondrial";"BCAT2";2;3;0,000136531885943797;2;1;2;1;0,000180745508096397;9,17424985278267e-05;"mitochondrion, mitochondrial matrix"
"63";"O15511";"O15511-1";"ARPC5_HUMAN";"Actin-related protein 2/3 complex subunit 5";"ARPC5";4;10;0,00118146797549599;4;4;5;5;0,00117305031744682;0,0011908297822155;"actin cytoskeleton, cytoplasm, cytosol, cell projection, Arp2/3 protein complex, extracellular vesicular exosome"
"64";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";13;29;0,00069275874512071;12;11;13;16;0,000620673254217818;0,000766360422774512;"U12-type spliceosomal complex, nucleolus, nucleus"
"65";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";9;17;0,000569010936791408;9;8;9;8;0,000598189636551679;0,000539783255878545;"cytosol, extracellular vesicular exosome"
"66";"O43181";"O43181";"NDUS4_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial";"NDUFS4";1;1;0,000101943808171368;NA;1;NA;1;NA;0,000205503196702332;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"67";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";10;20;0,000668171027340428;7;10;8;12;0,000530728383324253;0,000808158638717036;"cytoplasm, proteasome accessory complex, cytosol, extracellular vesicular exosome, proteasome complex, nucleus, membrane, nucleoplasm"
"68";"O43252";"O43252";"PAPS1_HUMAN";"Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1";"PAPSS1";1;1;2,85900103044702e-05;NA;1;NA;1;NA;5,76331080495322e-05;"cytosol"
"69";"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";1;2;4,58027379460576e-05;1;NA;2;NA;9,09528102359278e-05;NA;"spindle pole, cytosol, kinetochore microtubule, nucleus, kinetochore, cytoplasm, endoplasmic reticulum, endoplasmic reticulum membrane, membrane, condensed chromosome kinetochore"
"70";"O43290";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";1;1;2,23002080374868e-05;NA;1;NA;1;NA;4,49538242786351e-05;"Golgi apparatus, cytosol, Cajal body, cytoplasm, catalytic step 2 spliceosome, nucleoplasm, nucleus"
"71";"O43314";"O43314-1,O43314-2";"VIP2_HUMAN";"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2";"PPIP5K2";1;2;2,39208453070387e-05;1;1;1;1;2,85004984608961e-05;1,44662346833902e-05;"cytosol"
"72";"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";3;4;0,000410118768505504;3;1;3;1;0,000610795165291274;0,000206684249556943;"cytosol, extracellular vesicular exosome, cytoplasm, nucleus"
"73";"O43390";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";14;33;0,00111006692203114;12;13;17;16;0,00110007055786711;0,0011211232848005;"spliceosomal complex, cytoplasm, nucleoplasm, catalytic step 2 spliceosome, nucleus, ribonucleoprotein complex"
"74";"O43395";"O43395";"PRPF3_HUMAN";"U4/U6 small nuclear ribonucleoprotein Prp3";"PRPF3";2;3;7,8360906720305e-05;2;1;2;1;0,00010373680698944;5,26545525957659e-05;"U4/U6 x U5 tri-snRNP complex, nucleus, Cajal body, nuclear speck, cytoplasm, spliceosomal complex"
"75";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";5;9;0,000555576117196903;5;4;5;4;0,000612908643371867;0,000497758607929524;"cytoplasm, nucleus, extracellular vesicular exosome, proteasome complex"
"76";"O43399";"O43399-2,O43399-3,O43399-4";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";4;8;0,000230940665760381;4;4;4;4;0,00022929527240708;0,000232770611151509;"perinuclear region of cytoplasm, cytoplasm"
"77";"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";6;13;0,00134619319474032;6;5;7;6;0,00143790226690783;0,00125391781038711;"nuclear speck, U4/U6 snRNP, U4/U6 x U5 tri-snRNP complex, spliceosomal complex, cytoplasm"
"78";"O43488";"O43488";"ARK72_HUMAN";"Aflatoxin B1 aldehyde reductase member 2";"AKR7A2";2;3;0,000149082170724146;2;1;2;1;0,000197359997698573;0,000100175652988602;"Golgi apparatus, extracellular vesicular exosome"
"79";"O43491";"O43491-1,O43491-2";"E41L2_HUMAN";"Band 4.1-like protein 2";"EPB41L2";3;5;7,98813422238333e-05;2;2;2;3;5,2874805353573e-05;0,000107352416187785;"spectrin, plasma membrane, extracellular vesicular exosome, extrinsic component of membrane"
"80";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";2;2;3,70897430976911e-05;NA;2;NA;2;NA;7,47672753075012e-05;"nucleoplasm, cytoplasm, nucleus"
"81";"O43598";"O43598-1";"DNPH1_HUMAN";"2'-deoxynucleoside 5'-phosphate N-hydrolase 1";"DNPH1";2;2;0,000205059384252752;2;NA;2;NA;0,000407196776860849;NA;"cytoplasm, extracellular vesicular exosome, nucleus"
"82";"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";6;10;0,000394693947566138;5;5;5;5;0,000391881853837322;0,000397821453793231;"mitochondrion, mitochondrial matrix, mitochondrial inner membrane"
"83";"O43665";"O43665-1,O43665-2,O43665-3";"RGS10_HUMAN";"Regulator of G-protein signaling 10";"RGS10";1;2;6,87482328708649e-05;1;NA;2;NA;0,00013651683848514;NA;"cytoplasm, plasma membrane, axon terminus, neuronal cell body, nucleus, dendritic spine"
"84";"O43670";"O43670-1,O43670-2";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";2;5;9,33063097802794e-05;2;2;2;3;7,41132208930835e-05;0,000112854788984021;"microtubule, condensed chromosome kinetochore, nucleus, kinetochore"
"85";"O43678";"O43678";"NDUA2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2";"NDUFA2";2;2;0,000360407402626049;NA;2;NA;2;NA;0,000726526452988042;"mitochondrial respiratory chain complex I, mitochondrial membrane, mitochondrial inner membrane"
"86";"O43681";"O43681";"ASNA_HUMAN";"ATPase ASNA1";"ASNA1";4;10;0,00051264846063188;4;3;5;5;0,000508995971076062;0,000516710623892357;"cytoplasm, nucleolus, endoplasmic reticulum, nucleus, extracellular vesicular exosome"
"87";"O43684";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";7;14;0,000380735259176604;7;6;8;6;0,000432025848620657;0,000328930421550989;"kinetochore, condensed chromosome kinetochore, nucleus, cytosol"
"88";"O43707";"O43707";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";20;42;0,00109665128439013;20;17;22;20;0,00112677652724773;0,00106693148078761;"ribonucleoprotein complex, nucleus, extracellular region, cortical cytoskeleton, extracellular space, Z disc, platelet alpha granule lumen, perinuclear region of cytoplasm, stress fiber, neuron projection, extracellular vesicular exosome, protein complex, cell-cell junction, pseudopodium, cytoplasm"
"89";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";5;7;0,000165405516569438;3;4;3;4;0,000140766038093618;0,00019053276515448;"nucleus"
"90";"O43747";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";5;8;8,68134619464206e-05;5;3;5;3;0,000107743672709531;6,56260208447228e-05;"cytosol, cytoplasm, cytoplasmic vesicle membrane, perinuclear region of cytoplasm, clathrin-coated vesicle membrane, membrane, Golgi apparatus, lysosomal membrane, intracellular membrane-bounded organelle, recycling endosome, clathrin-coated vesicle, Golgi membrane, AP-type membrane coat adaptor complex, trans-Golgi network membrane, clathrin adaptor complex"
"91";"O43765";"O43765";"SGTA_HUMAN";"Small glutamine-rich tetratricopeptide repeat-containing protein alpha";"SGTA";4;6;0,000341984021022162;3;3;3;3;0,000339547472078855;0,000344693860283464;"cytoplasm"
"92";"O43768";"O43768-1,O43768-2,O43768-3,O43768-4,O43768-5,O43768-6,O43768-7,O43768-9,P56211-1,P56211-2";"ARP19_HUMAN, ENSA_HUMAN";"Alpha-endosulfine, cAMP-regulated phosphoprotein 19";"ARPP19, ENSA";1;2;2,9933165150989e-05;1;1;1;1;2,97198989822935e-05;3,01703518648558e-05;"cytoplasm, nucleoplasm"
"93";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";15;27;0,000878986302207508;15;11;16;11;0,0010343392580115;0,000721886229291951;"extracellular vesicular exosome, cytosol, mitochondrion, cytoplasm"
"94";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";4;10;0,000785910415418037;4;4;5;5;0,000780311004116606;0,000792137872751279;"nucleus, centrosome, mRNA cleavage factor complex, nucleoplasm, paraspeckles"
"95";"O43813";"O43813";"LANC1_HUMAN";"LanC-like protein 1";"LANCL1";1;2;8,94243931327791e-05;1;1;1;1;8,87872671350724e-05;9,01329810097947e-05;"cytoplasm, nucleus, integral component of plasma membrane, extracellular vesicular exosome"
"96";"O43823";"O43823";"AKAP8_HUMAN";"A-kinase anchor protein 8";"AKAP8";2;6;0,000154683523959446;2;2;3;3;0,000153581443295783;0,000155909217151336;"female pronucleus, condensed chromosome, membrane, mitochondrion, nucleus, Golgi apparatus, nuclear matrix"
"97";"O43837";"O43837-1";"IDH3B_HUMAN";"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial";"IDH3B";6;12;0,00055605713548019;5;5;5;7;0,000460079475154466;0,000653873807689238;"mitochondrion, mitochondrial matrix, nucleus"
