"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"55";55;"O14929";"O14929-1";"O14929-1";"HAT1_HUMAN";"Histone acetyltransferase type B catalytic subunit";"HAT1";8;25;0,000530233780753496;6;5;3;6;7;7;3;8;NA;NA;NA;NA;"intracellular membrane-bounded organelle, nucleoplasm, nucleus, nuclear matrix, cytoplasm"
"60";60;"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";6;20;0,000165951786469255;6;4;5;4;7;4;5;4;0,000306402614290943;0,000176969167341225;0,000223210321543223;0,000174887476600999;"nucleus, cytoplasm, nuclear envelope, annulate lamellae, kinetochore, intracellular membrane-bounded organelle, nucleolus, nuclear membrane, nucleoplasm, Cajal body, cytosol, ribonucleoprotein complex"
"84";84;"O43181";"O43181";"O43181";"NDUS4_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial";"NDUFS4";1;2;0,000101562493319184;NA;1;1;NA;NA;1;1;NA;NA;0,000270762826032074;0,000273209433568905;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"87";87;"O43264";"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";1;5;5,70392693544839e-05;1;NA;1;NA;2;NA;3;NA;0,000120358408181038;NA;0,000184127025190854;NA;"cytoplasm, endoplasmic reticulum membrane, nucleus, cytosol, endoplasmic reticulum, spindle pole, condensed chromosome kinetochore, kinetochore, kinetochore microtubule"
"100";100;"O43615";"O43615";"O43615";"TIM44_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM44";"TIMM44";7;22;0,00043253937973325;5;5;6;5;5;5;6;6;0,000518579645868521;0,000524153700836426;0,000634667931963163;0,000621585688405985;"mitochondrion, mitochondrial matrix, mitochondrial inner membrane"
"103";103;"O43678";"O43678";"O43678";"NDUA2_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2";"NDUFA2";2;2;0,000179529659907648;NA;2;NA;NA;NA;2;NA;NA;NA;0,000957242314254806;NA;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial membrane"
"108";108;"O43747";"O43747-1,O43747-2";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";6;16;8,6488741269378e-05;5;3;5;3;5;3;5;3;NA;NA;NA;NA;"cytoplasm, cytosol, trans-Golgi network membrane, clathrin adaptor complex, clathrin-coated vesicle, intracellular membrane-bounded organelle, AP-type membrane coat adaptor complex, cytoplasmic vesicle membrane, recycling endosome, clathrin-coated vesicle membrane, lysosomal membrane, perinuclear region of cytoplasm, Golgi apparatus, Golgi membrane"
"119";119;"O43920";"O43920";"O43920";"NDUS5_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5";"NDUFS5";1;4;0,000335347855299192;1;1;1;1;1;1;1;1;0,000442260377231267;0,000447014099581254;0,000451053310137342;0,000441755866602996;"mitochondrial inner membrane, mitochondrial respiratory chain complex I, mitochondrial intermembrane space, mitochondrion"
"124";124;"O60313";"O60313-2";"O60313-2";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";5;11;0,000101826978978869;1;3;2;3;1;3;3;4;NA;NA;NA;NA;"integral component of membrane, dendrite, mitochondrion, mitochondrial crista, mitochondrial inner membrane, mitochondrial outer membrane, mitochondrial intermembrane space"
"126";126;"O60343";"O60343-1,O60343-2,O60343-3";"O60343-1,O60343-2,O60343-3";"TBCD4_HUMAN";"TBC1 domain family member 4";"TBC1D4";1;3;6,84647008122387e-06;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"cytoplasm, cytoplasmic vesicle membrane"
"135";135;"O60610";"O60610-1,O60610-2,O60610-3";"O60610-1,O60610-2,O60610-3";"DIAP1_HUMAN";"Protein diaphanous homolog 1";"DIAPH1";32;122;0,000284114155184038;21;25;23;26;26;33;31;32;NA;NA;NA;NA;"ruffle membrane, cytoplasm, mitotic spindle, neuron projection"
"137";137;"O60664";"O60664-1";"O60664-1";"PLIN3_HUMAN";"Perilipin-3";"PLIN3";11;42;0,000860004983751153;8;10;11;10;9;11;12;10;NA;NA;NA;NA;"Golgi apparatus, endosome membrane, cytoplasm, endosome, intracellular membrane-bounded organelle, lipid particle"
"140";140;"O60749";"O60749";"O60749";"SNX2_HUMAN";"Sorting nexin-2";"SNX2";5;12;0,000252171718829818;3;2;2;3;3;2;4;3;0,000325176416091428;0,000228244193427808;0,000421132074865364;0,000360894966165068;"cytoplasm, cytoplasmic membrane-bounded vesicle, intracellular membrane-bounded organelle, early endosome membrane, retromer complex, endosome membrane"
"141";141;"O60763";"O60763-1,O60763-2";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";9;22;0,000101615280477874;6;6;4;6;6;6;4;6;NA;NA;NA;NA;"cytosol, Golgi membrane, nucleolus, Golgi apparatus, endoplasmic reticulum, Golgi stack, ER to Golgi transport vesicle membrane"
"153";153;"O75306";"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";4;9;0,000172743981617402;2;1;3;3;2;1;3;3;0,00020250367164801;0,000102340161027242;0,000309794714090011;0,000303408996932511;"nucleus, mitochondrion, mitochondrial inner membrane, mitochondrial respiratory chain complex I"
"161";161;"O75381";"O75381-1,O75381-2";"O75381-1,O75381-2";"PEX14_HUMAN";"Peroxisomal membrane protein PEX14";"PEX14";1;4;4,71443934505495e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"nucleolus, intracellular membrane-bounded organelle, protein complex, nucleus, intracellular, peroxisome, peroxisomal membrane, integral component of membrane"
"164";164;"O75436";"O75436";"O75436";"VP26A_HUMAN";"Vacuolar protein sorting-associated protein 26A";"VPS26A";5;16;0,000434824130418524;4;5;4;3;4;5;4;3;0,000573450764361031;0,000724518265376344;0,000584851998465545;0,000429597448256124;"endosome membrane, cytosol, intracellular membrane-bounded organelle, endosome, vesicle"
"165";165;"O75439";"O75439";"O75439";"MPPB_HUMAN";"Mitochondrial-processing peptidase subunit beta";"PMPCB";4;10;0,000181732477820625;3;NA;3;2;4;NA;4;2;0,000383473210523634;NA;0,000391097348667144;0,000191517880817659;"mitochondrial inner membrane, mitochondrial matrix"
"167";167;"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";6;15;0,000504927168490261;5;4;4;2;5;4;4;2;0,000887871211865801;0,000717931735691104;0,000724418952644823;0,000354743347423618;"mitochondrial inner membrane, nucleus, mitochondrial membrane, mitochondrial respiratory chain complex I, mitochondrion"
"169";169;"O75521";"O75521-1,O75521-2";"O75521-1,O75521-2";"ECI2_HUMAN";"Enoyl-CoA delta isomerase 2, mitochondrial";"ECI2";2;2;2,25551222472807e-05;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;"peroxisomal matrix, nucleus, mitochondrion, intracellular membrane-bounded organelle"
"171";171;"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";30;90;0,000613347112644611;21;17;18;20;24;20;22;24;0,000862814723678177;0,000726740714043143;0,000806638281625984;0,000861830463679464;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle"
"177";177;"O75663";"O75663-1";"O75663-1";"TIPRL_HUMAN";"TIP41-like protein";"TIPRL";8;21;0,000686106917183825;5;3;6;6;5;3;6;7;NA;NA;NA;NA;"cytoplasm, intracellular membrane-bounded organelle"
"183";183;"O75915";"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";1;1;4,7269777475684e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000254317291885948;NA;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"186";186;"O75947";"O75947-1,O75947-2";"O75947-1,O75947-2";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";5;21;0,000579568576006212;5;5;5;5;5;5;6;5;NA;NA;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"187";187;"O75964";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";2;2;0,000172557634280167;NA;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,000909245084658593;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrion"
"195";195;"O94826";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";8;24;0,000350791506530076;8;5;3;3;9;5;4;6;0,000693941447168797;0,000389666896016553;0,000314550334701041;0,000462099886775502;"integral component of membrane, mitochondrion, mitochondrial outer membrane translocase complex"
"198";198;"O94979";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"O94979-1,O94979-2,O94979-3,O94979-4,O94979-6,O94979-8,O94979-9";"SC31A_HUMAN";"Protein transport protein Sec31A";"SEC31A";6;16;1,66495890687187e-05;2;5;5;4;2;5;5;4;NA;NA;NA;NA;"ER to Golgi transport vesicle membrane, COPII vesicle coat, vesicle coat, perinuclear region of cytoplasm, ER to Golgi transport vesicle, cytoplasm, endoplasmic reticulum membrane, cytosol, Golgi membrane, endoplasmic reticulum, intracellular membrane-bounded organelle"
"202";202;"O95202";"O95202-1";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";7;22;0,000264557239024938;4;4;5;6;5;4;6;7;NA;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion"
"205";205;"O95292";"O95292-1,O95292-2,Q9P0L0-1,Q9P0L0-2";"O95292-1,O95292-2,Q9P0L0-1,Q9P0L0-2";"VAPA_HUMAN, VAPB_HUMAN";"Vesicle-associated membrane protein-associated protein A, Vesicle-associated membrane protein-associated protein B/C";"VAPA, VAPB";1;2;1,80624352955866e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum, Golgi apparatus, integral component of membrane, endoplasmic reticulum membrane"
"206";206;"O95299";"O95299";"O95299";"NDUAA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial";"NDUFA10";1;1;2,50330089167002e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000131904568619486;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial matrix"
"224";224;"O95831";"O95831-1,O95831-3";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";18;69;0,000500149717303893;13;14;12;11;18;19;15;17;NA;NA;NA;NA;"cytosol, mitochondrial inner membrane, nucleus, mitochondrion, mitochondrial intermembrane space, perinuclear region of cytoplasm"
"234";234;"P00403";"P00403";"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";3;5;0,000195742690868471;3;NA;2;NA;3;NA;2;NA;0,000619554184843801;NA;0,000421248025326505;NA;"mitochondrial inner membrane, respiratory chain complex IV, mitochondrion, integral component of membrane"
"251";251;"P04179";"P04179-1,P04179-2";"P04179-1,P04179-2";"SODM_HUMAN";"Superoxide dismutase [Mn], mitochondrial";"SOD2";4;16;0,000320242096051481;4;4;4;2;5;5;4;2;NA;NA;NA;NA;"mitochondrial nucleoid, mitochondrial inner membrane, mitochondrial matrix, mitochondrion"
"258";258;"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";20;64;0,000936985111346671;17;17;15;11;18;17;17;12;0,00139016935709597;0,00132705009463825;0,00133904129302717;0,000925722343194416;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"259";259;"P04844";"P04844-1,P04844-2";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";11;31;0,000218294978707041;6;8;6;10;6;8;7;10;NA;NA;NA;NA;"autophagic vacuole membrane, endoplasmic reticulum, integral component of membrane, rough endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, oligosaccharyltransferase complex"
"285";285;"P06865";"P06865";"P06865";"HEXA_HUMAN";"Beta-hexosaminidase subunit alpha";"HEXA";9;27;0,000465205545958164;8;6;5;8;8;6;5;8;0,000768033774196201;0,000537430940139277;0,000451905962897527;0,000708145510168886;"lysosomal lumen, membrane"
"294";294;"P07686";"P07686";"P07686";"HEXB_HUMAN";"Beta-hexosaminidase subunit beta";"HEXB";7;12;0,000196717612959128;4;2;2;3;4;3;2;3;0,00036536858502679;0,000255666337530285;0,000171984355663879;0,000252658930898836;"acrosomal vesicle, lysosomal lumen, membrane"
"310";310;"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";6;27;0,000738281201435606;6;5;5;4;8;8;6;5;0,00115395938428343;0,00116636294290739;0,000882676631530307;0,000720401874767963;"respiratory chain, integral component of membrane, mitochondrial inner membrane, mitochondrion"
"320";320;"P09110";"P09110";"P09110";"THIK_HUMAN";"3-ketoacyl-CoA thiolase, peroxisomal";"ACAA1";2;5;0,000104796204780997;NA;2;NA;2;NA;2;NA;3;NA;0,000223507049790627;NA;0,000331316899952247;"intracellular membrane-bounded organelle, peroxisomal matrix, peroxisome"
"333";333;"P09936";"P09936";"P09936";"UCHL1_HUMAN";"Ubiquitin carboxyl-terminal hydrolase isozyme L1";"UCHL1";6;28;0,00111582111494171;4;5;4;6;6;7;6;9;0,00126133452878514;0,00148737426856184;0,00128641213115404;0,00188984348313569;"endoplasmic reticulum membrane, axon, nucleus, neuronal cell body, cytosol, cytoplasm"
"341";341;"P10620";"P10620";"P10620";"MGST1_HUMAN";"Microsomal glutathione S-transferase 1";"MGST1";1;1;5,73336655834102e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000302104011999468;"mitochondrial outer membrane, endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, integral component of membrane, mitochondrion, apical part of cell, peroxisomal membrane, mitochondrial inner membrane"
"356";356;"P11802";"P11802";"P11802";"CDK4_HUMAN";"Cyclin-dependent kinase 4";"CDK4";1;1;3,29952407132249e-05;0;0;0;1;0;0;0;1;0;0;0;0,00018544998756403;"perinuclear region of cytoplasm, nuclear membrane, transcription factor complex, nucleoplasm, nucleolus, tight junction, cyclin-dependent protein kinase holoenzyme complex, chromatin, nucleus, cytosol"
"360";360;"P12074";"P12074";"P12074";"CX6A1_HUMAN";"Cytochrome c oxidase subunit 6A1, mitochondrial";"COX6A1";1;1;8,15295244534733e-05;NA;1;NA;NA;NA;1;NA;NA;NA;0,000434710959225806;NA;NA;"mitochondrial inner membrane, mitochondrial respiratory chain complex IV"
"362";362;"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";4;10;0,000589646492062452;3;1;1;3;4;1;1;4;0,00131095078262064;0,000318010030574583;0,000277126713427885;0,00131993095175607;"mitochondrion, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex"
"364";364;"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";16;28;0,000105301781054592;8;3;9;8;8;3;9;8;0,000158712145531999;6,01567853012436e-05;0,000182101082467636;0,000158531093897309;"nuclear envelope, mitotic spindle, extrinsic component of membrane, kinetochore, nuclear membrane, nuclear inclusion body, cytoplasm, nuclear pore, cytoplasmic dynein complex, nucleus, nuclear pore nuclear basket, nucleoplasm, nuclear periphery"
"369";369;"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";24;91;0,00138626966455783;16;20;20;19;21;24;23;23;0,00169351592726324;0,00194513524448329;0,00188420299013038;0,00184536440827261;"membrane, nonhomologous end joining complex, nucleus, nucleoplasm, nucleolus, nuclear telomere cap complex, Ku70:Ku80 complex, cytosol, transcription factor complex"
"380";380;"P13674";"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";4;9;4,9925382951846e-05;2;3;2;2;2;3;2;2;NA;NA;NA;NA;"mitochondrion, intracellular membrane-bounded organelle, endoplasmic reticulum, endoplasmic reticulum lumen"
"390";390;"P14317";"P14317";"P14317";"HCLS1_HUMAN";"Hematopoietic lineage cell-specific protein";"HCLS1";12;45;0,000822844274576721;9;10;10;10;10;11;12;12;0,000964600822767783;0,00107246592615585;0,00118053458949527;0,00115620053975105;"transcription factor complex, nucleus, membrane, cytoplasm, mitochondrion"
"406";406;"P15531";"P15531-1,P15531-2";"P15531-1,P15531-2";"NDKA_HUMAN";"Nucleoside diphosphate kinase A";"NME1";1;8;0,00058765072888799;1;1;1;1;2;2;2;2;NA;NA;NA;NA;"cytoplasm, nucleus, ruffle membrane, mitochondrion, perinuclear region of cytoplasm, centrosome, cytosol"
"414";414;"P16219";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";2;5;0,000107848521425104;1;1;1;2;1;1;1;2;0,000113785436860472;0,000115008481931099;0,000116047696297472;0,000227311271164648;"mitochondrial membrane, mitochondrion, mitochondrial matrix"
"438";438;"P18754";"P18754-1,P18754-2";"P18754-1,P18754-2";"RCC1_HUMAN";"Regulator of chromosome condensation";"RCC1";3;4;4,22171884343401e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"nucleoplasm, nuclear chromatin, cytoplasm, nuclear membrane, condensed nuclear chromosome, nucleus"
"439";439;"P18858";"P18858";"P18858";"DNLI1_HUMAN";"DNA ligase 1";"LIG1";2;6;5,80199227340278e-05;1;2;2;1;1;2;2;1;5,1011534261713e-05;0,000103119683472498;0,000104051470891313;5,09533426114446e-05;"mitochondrion, Golgi apparatus, chromosome, nucleus, intracellular membrane-bounded organelle, nucleoplasm"
"441";441;"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";3;5;1,39775157790274e-05;NA;2;2;NA;NA;2;3;NA;NA;NA;NA;NA;"membrane raft, mitochondrion, mitochondrial outer membrane, cytosol"
"443";443;"P19404";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";4;7;0,000249827418305221;1;2;1;3;1;2;1;3;0,000188271485889616;0,000380590317715766;0,00019201466214682;0,000564170142890573;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion"
"453";453;"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";3;6;9,09902883832278e-05;2;1;2;1;2;1;2;1;0,00015999863476626;8,08592057263019e-05;0,000163179695817605;7,99080577814293e-05;"lamin filament, nuclear inner membrane, nuclear envelope, nuclear membrane, nucleoplasm"
"454";454;"P20810";"P20810-5,P20810-6,P20810-7";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";5;9;3,76555854467313e-05;2;3;2;2;2;3;2;2;NA;NA;NA;NA;"cytosol, membrane, cytoplasm"
"462";462;"P21912";"P21912";"P21912";"DHSB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";6;11;0,000349121070784694;2;2;2;4;2;2;2;5;0,000334854285617959;0,000338453532540092;0,000341511791961131;0,000836180747498528;"mitochondrial respiratory chain complex II, mitochondrion, mitochondrial inner membrane"
"463";463;"P22059";"P22059";"P22059";"OSBP1_HUMAN";"Oxysterol-binding protein 1";"OSBP";5;12;0,000132144508036113;5;2;3;2;5;2;3;2;0,000290456009829704;0,000117431213272894;0,000177738479087577;0,00011604986830215;"cytoplasm, nucleolus, cell junction, nucleus, Golgi membrane, Golgi apparatus"
"468";468;"P22307";"P22307-1";"P22307-1";"NLTP_HUMAN";"Non-specific lipid-transfer protein";"SCP2";7;23;0,000373664566370855;5;6;5;5;5;7;6;5;NA;NA;NA;NA;"cytoplasm, peroxisomal matrix, peroxisome, nucleus, mitochondrion, protein complex, intracellular membrane-bounded organelle"
"471";471;"P22570";"P22570-1,P22570-2";"P22570-1,P22570-2";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";1;4;3,61984446656969e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial matrix, mitochondrion"
"473";473;"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";14;60;0,00117704876363293;11;12;13;12;13;15;17;15;0,0013453306839397;0,00156898988594745;0,00179425621383552;0,00155053383642111;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, mitochondrion"
"474";474;"P22830";"P22830-1,P22830-2";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";2;4;4,20175799783857e-05;1;1;2;NA;1;1;2;NA;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial matrix"
"478";478;"P23368";"P23368-1,P23368-2";"P23368-1,P23368-2";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";4;12;9,13018989598827e-05;3;4;2;3;3;4;2;3;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix, intracellular membrane-bounded organelle"
"485";485;"P23919";"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";4;11;0,000461103301036389;2;3;4;2;2;3;4;2;0,000442260377231267;0,000670521149371881;0,000902106620274685;0,000441755866602996;"mitochondrial matrix, cytosol, mitochondrial intermembrane space"
"488";488;"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";6;19;0,000659561113840403;3;5;5;5;3;5;6;5;0,000549370312341964;0,000925458878039314;0,00112058556737246;0,000914572692576515;"mitochondrial inner membrane, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"492";492;"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";27;98;0,00107784452996535;22;19;19;25;24;22;23;29;0,00139246336593607;0,00129014465374194;0,00136097521053817;0,00168064051229902;"perinuclear region of cytoplasm, centrosome, nucleoplasm, nucleus, MCM complex, alpha DNA polymerase:primase complex, intracellular membrane-bounded organelle"
"502";502;"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";8;39;0,000717561094102929;7;7;6;8;10;9;8;12;0,000970592132225968;0,00088292225880024;0,000791911401648999;0,00116338190956317;"cytosol, cytoplasm, intracellular membrane-bounded organelle, cytoplasmic stress granule, cytoplasmic mRNA processing body, RISC complex"
