"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5830.1.id.csv";"peptide.count.P5830.2.id.csv";"spectra.count.P5830.1.id.csv";"spectra.count.P5830.2.id.csv";"dNSAF.P5830.1.id.csv";"dNSAF.P5830.2.id.csv";"Go.Cc";"norm.sc"
"116";116;"P09234";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";1;1;0,000421978640951449;1;NA;1;NA;0,00106034533596909;NA;"U1 snRNP, U2-type prespliceosome, Cajal body, commitment complex, nucleus";0,000174216027874564
"119";119;"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";9;23;0,00303177974451758;9;9;12;11;0,00397473261498825;0,0035867356735165;"mitochondrial matrix, cilium, mitochondrion, nucleus, acrosomal matrix";0,00400696864111498
"121";121;"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";2;3;0,000789348281309182;2;1;2;1;0,00132231300720851;0,000650855065176434;"spliceosomal complex, U2 snRNP, nucleus, small nuclear ribonucleoprotein complex, nucleoplasm, catalytic step 2 spliceosome";0,000522648083623693
"122";122;"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";8;12;0,000794018981198585;7;5;7;5;0,00116387017646311;0,000818382848224805;"nucleoplasm, nucleus, nucleolus, transcription factor complex, nuclear envelope";0,00209059233449477
"127";127;"P10412";"P10412";"P10412";"H14_HUMAN";"Histone H1.4";"HIST1H1E";7;15;0,00459552081584113;7;7;8;7;0,00615871811576565;0,00530491457232846;"nucleosome, nucleus";0,00261324041811847
"135";135;"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";11;24;0,00126593592285435;10;11;11;13;NA;NA;"catalytic step 2 spliceosome, ribonucleoprotein complex, nucleus, cytosol, cytoplasm, cytoplasmic stress granule";0,00418118466898955
"137";137;"P12035";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;NA;0;"intermediate filament, keratin filament";0
"143";143;"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";20;36;0,00329973461858756;16;17;18;18;0,00414577643653487;0,00408118135131124;"cytosol, Ku70:Ku80 complex, nucleoplasm, nonhomologous end joining complex, nuclear telomere cap complex, nuclear chromosome, telomeric region, nucleus";0,00627177700348432
"153";153;"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";7;16;0,00101658490774667;6;6;8;8;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, intracellular";0,00278745644599303
"156";156;"P14678";"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";1;1;6,98902124075838e-05;1;NA;1;NA;0,00070247878507952;NA;"U4 snRNP, catalytic step 2 spliceosome, U12-type spliceosomal complex, SMN-Sm protein complex, histone pre-mRNA 3'end processing complex, methylosome, small nuclear ribonucleoprotein complex, U7 snRNP, cytosol, spliceosomal complex, nucleoplasm, U1 snRNP";0,000174216027874564
"163";163;"P15927";"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";3;4;0,000331331377339657;3;NA;4;NA;NA;NA;"nucleoplasm, DNA replication factor A complex, PML body, nucleus";0,000696864111498258
"169";169;"P16989";"P16989-1,P16989-3";"P16989-1,P16989-3";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";3;4;0,000515319538489097;2;2;2;2;NA;NA;"perinuclear region of cytoplasm, nucleus, polysome, cytoplasm, tight junction";0,000696864111498258
"170";170;"P17096";"P17096-1";"P17096-1";"HMGA1_HUMAN";"High mobility group protein HMG-I/HMG-Y";"HMGA1";3;6;0,00376231423801573;3;2;3;3;NA;NA;"senescence-associated heterochromatin focus, nucleoplasm, cytosol, transcription factor complex, nucleus";0,00104529616724739
"177";177;"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";4;10;0,00270542757706776;4;3;6;4;0,00407890907465528;0,00267690389709662;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol";0,00174216027874564
"179";179;"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";3;7;0,00255251210532045;2;3;3;4;0,00274883002857203;0,0036080009047824;"cytosol, cytosolic large ribosomal subunit";0,00121951219512195
"185";185;"P20290";"P20290-1";"P20290-1";"BTF3_HUMAN";"Transcription factor BTF3";"BTF3";1;1;0,000325701960734371;1;NA;1;NA;NA;NA;"nucleus, cytoplasm";0,000174216027874564
"190";190;"P22061";"P22061-1,P22061-2";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";5;11;0,00162564018287243;5;4;6;5;NA;NA;"endoplasmic reticulum, cytoplasm";0,00191637630662021
"193";193;"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";15;43;0,008725226609242;14;13;21;22;NA;NA;"catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleoplasm, cytoplasm";0,00749128919860627
"195";195;"P23193";"P23193-1,P23193-2,Q15560";"P23193-1,P23193-2,Q15560";"TCEA1_HUMAN, TCEA2_HUMAN";"Transcription elongation factor A protein 1, Transcription elongation factor A protein 2";"TCEA1, TCEA2";1;1;7,44668189914322e-05;1;NA;1;NA;0,000563862569963494;NA;"nucleolus, nucleoplasm, nucleus";0,000174216027874564
"196";196;"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";7;12;0,00113880515832442;6;6;6;6;NA;NA;"nucleus, nuclear matrix, nucleoplasm, cytoplasm, paraspeckles";0,00209059233449477
"201";201;"P23588";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";3;6;0,00065886681418606;3;3;3;3;0,000827798241010236;0,000814900368019594;"eukaryotic translation initiation factor 4F complex, cytosol";0,00104529616724739
"203";203;"P24534";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";2;3;0,00098405419069878;NA;2;NA;3;NA;0,00258172509186652;"eukaryotic translation elongation factor 1 complex, cytosol";0,000522648083623693
"208";208;"P25398";"P25398";"P25398";"RS12_HUMAN";"40S ribosomal protein S12";"RPS12";3;8;0,00406633963098669;2;3;4;4;0,00510893661876014;0,00502933459454517;"cytosolic small ribosomal subunit, cytosol";0,00139372822299652
"217";217;"P26368";"P26368-1,P26368-2";"P26368-1,P26368-2";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";1;1;7,06258988539794e-05;1;NA;1;NA;NA;NA;"nucleus, spliceosomal complex, nucleoplasm, nuclear speck";0,000174216027874564
"218";218;"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";4;8;0,00254387123834239;3;4;3;5;0,00239708400595855;0,00393289198151636;"cytosol, cytosolic large ribosomal subunit, nucleolus, cytoplasm, cytosolic ribosome";0,00139372822299652
"222";222;"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";7;15;0,00230301844089063;6;7;7;8;0,00270060494035147;0,00303831655139571;"cytosol, eukaryotic translation elongation factor 1 complex";0,00261324041811847
"226";226;"P27635";"P27635";"P27635";"RL10_HUMAN";"60S ribosomal protein L10";"RPL10";3;5;0,00156763093250655;3;2;3;2;0,00236348002456661;0,00155110319271019;"cytosol, cytosolic large ribosomal subunit, endoplasmic reticulum";0,000871080139372822
"227";227;"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";10;16;0,00174271698470858;7;9;7;9;0,00191585123203505;0,00242485775094142;"actin cytoskeleton, lateral element, PML body, DNA replication factor A complex, male germ cell nucleus, nucleus, cytoplasm, nucleoplasm";0,00278745644599303
"228";228;"P27695";"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";2;2;0,000421978640951449;NA;2;NA;2;NA;0,00104382416113202;"nucleus, mitochondrion, endoplasmic reticulum, ribosome, perinuclear region of cytoplasm, centrosome, transcription factor complex, nucleoplasm, nuclear speck, cytoplasm, nucleolus";0,000348432055749129
"239";239;"P29692";"P29692-1,P29692-2";"P29692-1,P29692-2";"EF1D_HUMAN";"Elongation factor 1-delta";"EEF1D";4;7;0,000919267704834269;4;3;4;3;NA;NA;"eukaryotic translation elongation factor 1 complex, nucleolus, cytoplasm, cytosol, nucleus";0,00121951219512195
"242";242;"P30048";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";4;7;0,00183461807569907;3;4;3;4;0,00197572158303615;0,00259325065031235;"cytoplasm, early endosome, mitochondrial matrix, mitochondrion";0,00121951219512195
"245";245;"P30084";"P30084";"P30084";"ECHM_HUMAN";"Enoyl-CoA hydratase, mitochondrial";"ECHS1";1;1;0,000231360703142346;1;NA;1;NA;0,000581361753169258;NA;"mitochondrion, mitochondrial matrix";0,000174216027874564
"262";262;"P31942";"P31942-1,P31942-2";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";5;8;0,000775660160824051;4;4;4;4;NA;NA;"nucleus, spliceosomal complex";0,00139372822299652
"263";263;"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";4;14;0,0046699054597363;4;4;6;8;0,00485248323015354;0,00678016685360218;"catalytic step 2 spliceosome, nucleoplasm, nucleus";0,0024390243902439
"269";269;"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, cell body, blood microparticle";0
"271";271;"P35249";"P35249";"P35249";"RFC4_HUMAN";"Replication factor C subunit 4";"RFC4";2;2;0,000369667239180608;NA;2;NA;2;NA;0,000914424471735485;"nucleoplasm, DNA replication factor C complex";0,000348432055749129
"276";276;"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";5;12;0,00103867257548696;5;4;6;6;NA;NA;"cytoplasm, nucleoplasm, nucleus";0,00209059233449477
"277";277;"P35659";"P35659-1,P35659-2";"P35659-1,P35659-2";"DEK_HUMAN";"Protein DEK";"DEK";3;4;0,000357837887526829;2;2;2;2;NA;NA;"nucleus";0,000696864111498258
"279";279;"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";3;6;0,000929717375214048;3;3;3;3;0,0011680940537119;0,00114989405279439;"proteasome complex, proteasome accessory complex, nucleoplasm, cytoplasm, cytoplasmic mRNA processing body, cytosol";0,00104529616724739
"283";283;"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";7;10;0,00148111708413423;5;5;5;5;0,00186087095385303;0,00183187683907274;"oxoglutarate dehydrogenase complex, mitochondrial matrix";0,00174216027874564
"284";284;"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";2;2;0,000986685351636477;2;NA;2;NA;0,00247933688851595;NA;"cytosol, nucleolus, signal recognition particle, endoplasmic reticulum targeting, cytoplasm, intercellular bridge";0,000348432055749129
"290";290;"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";3;4;0,000652988845851878;2;2;2;2;0,000820413179654914;0,000807630372846669;"nucleus, cytosol, catalytic step 2 spliceosome, nuclear speck, cytoplasm, exon-exon junction complex";0,000696864111498258
"293";293;"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";5;9;0,00371849612038422;5;4;5;4;0,00507815989214111;0,00418966943848513;"cytoplasm, perinuclear region of cytoplasm, nucleoplasm, nucleus, endoplasmic reticulum";0,00156794425087108
"294";294;"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";2;3;0,000529694241404846;NA;2;NA;3;NA;0,0013102740127894;"nucleus, nucleoplasm, nucleolus, mitochondrion";0,000522648083623693
"297";297;"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";1;1;0,000188467988514833;NA;1;NA;1;NA;0,000466202364101097;"DNA replication factor C complex, nucleoplasm";0,000174216027874564
"304";304;"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";2;2;0,0015974905693162;NA;2;NA;2;NA;0,0039516200385712;"nucleus, cytosol, cytosolic small ribosomal subunit, ribosome";0,000348432055749129
"310";310;"P43487";"P43487";"P43487";"RANG_HUMAN";"Ran-specific GTPase-activating protein";"RANBP1";2;2;0,000667607999117218;NA;2;NA;2;NA;0,0016514232997014;"nuclear envelope, cytoplasm, centrosome, nucleus";0,000348432055749129
"311";311;"P46109";"P46109";"P46109";"CRKL_HUMAN";"Crk-like protein";"CRKL";1;1;0,00022143433634086;NA;1;NA;1;NA;0,000547749312277197;"cytosol, endosome";0,000174216027874564
"313";313;"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";3;5;0,00226670959159731;3;2;3;2;0,00341746435984631;0,00224281137324312;"cytosolic large ribosomal subunit, cytosol";0,000871080139372822
"318";318;"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";5;6;0,00243980377859202;2;4;2;4;0,00204357464750406;0,00402346767563613;"cytoplasm, nucleolus, cytosol, ribosome, cytosolic small ribosomal subunit";0,00104529616724739
"321";321;"P47914";"P47914";"P47914";"RL29_HUMAN";"60S ribosomal protein L29";"RPL29";1;1;0,000421978640951449;NA;1;NA;1;NA;0,00104382416113202;"cytosol, cytosolic large ribosomal subunit";0,000174216027874564
"326";326;"P49321";"P49321-1,P49321-3";"P49321-1,P49321-3";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";3;5;0,000212863591089088;2;3;2;3;NA;NA;"nucleus, cytoplasm";0,000871080139372822
"341";341;"P51610";"P51610-1,P51610-2";"P51610-1,P51610-2";"HCFC1_HUMAN";"Host cell factor 1";"HCFC1";3;5;8,24258033308113e-05;NA;3;NA;5;NA;NA;"nucleus, MLL5-L complex, mitochondrion, neuronal cell body, nucleoplasm, MLL1 complex, Set1C/COMPASS complex, cytoplasm, histone acetyltransferase complex";0,000871080139372822
"344";344;"P51991";"P51991-1";"P51991-1";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";9;26;0,00461497275580236;8;7;14;12;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, ribonucleoprotein complex";0,00452961672473868
"347";347;"P52292";"P52292";"P52292";"IMA2_HUMAN";"Importin subunit alpha-2";"KPNA2";4;4;0,000507331598573009;4;NA;4;NA;0,00127481972339573;NA;"nucleus, nucleoplasm, cytoplasm, cytosol";0,000696864111498258
"349";349;"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";4;10;0,00190709977188621;4;4;5;5;0,00234376610406513;0,00240338336451562;"catalytic step 2 spliceosome, nucleoplasm, nucleus";0,00174216027874564
"350";350;"P52732";"P52732";"P52732";"KIF11_HUMAN";"Kinesin-like protein KIF11";"KIF11";2;3;0,000190609670202501;2;1;2;1;0,000319308538672509;0,000157166706079537;"kinesin complex, cytoplasm, spindle, microtubule, cytosol, spindle pole";0,000522648083623693
"361";361;"P55209";"P55209";"P55209";"NP1L1_HUMAN";"Nucleosome assembly protein 1-like 1";"NAP1L1";4;7;0,0014195789248841;2;4;2;5;0,00107797256022433;0,00242554682674447;"melanosome, nucleus";0,00121951219512195
"362";362;"P55265";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"P55265-1,P55265-2,P55265-3,P55265-4,P55265-5";"DSRAD_HUMAN";"Double-stranded RNA-specific adenosine deaminase";"ADAR";2;2;2,18905722385907e-05;NA;2;NA;2;NA;NA;"nucleus, nucleolus, nucleoplasm, cytoplasm, supraspliceosomal complex";0,000348432055749129
"363";363;"P55769";"P55769";"P55769";"NH2L1_HUMAN";"NHP2-like protein 1";"NHP2L1";2;3;0,00157252977917064;1;2;1;2;0,0013171477220241;0,00259325065031235;"nucleoplasm, nucleolus, box C/D snoRNP complex, nucleus, spliceosomal complex";0,000522648083623693
"364";364;"P55795";"P55795";"P55795";"HNRH2_HUMAN";"Heterogeneous nuclear ribonucleoprotein H2";"HNRNPH2";2;5;0,00163669188074559;1;2;2;3;0,00161749441005118;0,00245726119527471;"ribonucleoprotein complex, nucleoplasm, nucleus";0,000871080139372822
