"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6287-1.id.csv";"peptide.count.P6287-2.id.csv";"spectra.count.P6287-1.id.csv";"spectra.count.P6287-2.id.csv";"dNSAF.P6287-1.id.csv";"dNSAF.P6287-2.id.csv";"Go.Cc"
"13";"O14776";"O14776-1,O14776-2";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";5;6;0,000182310644339107;5;1;5;1;NA;NA;"nucleus"
"14";"O14818";"O14818-1,O14818-2";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";5;11;0,00147980373812348;5;4;6;5;NA;NA;"nucleoplasm, proteasome core complex, alpha-subunit complex, proteasome core complex, extracellular vesicular exosome, nucleus, cytosol, proteasome complex"
"15";"O14828";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";2;2;0,000192293071550759;2;NA;2;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, Golgi membrane"
"16";"O14979";"O14979-1,O14979-2,O14979-3";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRNPDL";4;8;0,000500683431899263;4;4;4;4;NA;NA;"cytoplasm, nucleus, spliceosomal complex"
"17";"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";11;12;0,000435641104427291;4;8;4;8;0,000363632952308691;0,000863547034738808;"extracellular vesicular exosome, integral component of plasma membrane, intracellular"
"18";"O15145";"O15145";"ARPC3_HUMAN";"Actin-related protein 2/3 complex subunit 3";"ARPC3";2;2;0,000749726919417004;NA;2;NA;2;NA;0,00222921271046338;"actin cytoskeleton, extracellular vesicular exosome, cytosol, lamellipodium, Arp2/3 protein complex"
"19";"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";5;12;0,00415182107374927;5;5;5;7;0,00433194589296632;0,00720118268913394;"nucleus, chromosome"
"20";"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";3;4;0,000573984480241835;NA;3;NA;4;NA;0,00170666607510745;"plasma membrane, actin cytoskeleton, membrane, nuclear membrane, integral component of plasma membrane"
"21";"O15446";"O15446-1,O15446-2";"RPA34_HUMAN";"DNA-directed RNA polymerase I subunit RPA34";"CD3EAP";2;2;0,000130834697702183;2;NA;2;NA;NA;NA;"chromosome, nucleus, cytoplasm, mitochondrion, DNA-directed RNA polymerase I complex, RNA polymerase I transcription factor complex, nucleolus"
"22";"O43169";"O43169";"CYB5B_HUMAN";"Cytochrome b5 type B";"CYB5B";3;6;0,00274215188334712;3;3;3;3;0,00343334263532556;0,00407671091571043;"integral component of membrane, mitochondrial outer membrane"
"23";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";1;1;0,000125188922754434;NA;1;NA;1;NA;0,000372232516381315;"extracellular vesicular exosome, cytosol"
"24";"O43278";"O43278-1,O43278-2";"SPIT1_HUMAN";"Kunitz-type protease inhibitor 1";"SPINT1";4;5;0,000315338827164997;3;2;3;2;NA;NA;"membrane, extracellular region"
"25";"O43390";"O43390-1,O43390-2";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";12;18;0,00114276019352327;9;9;9;9;NA;NA;"nucleus, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleoplasm, cytoplasm"
"26";"O43432";"O43432-1,O43432-3,Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6,Q04637-7,Q04637-8,Q04637-9";"IF4G1_HUMAN, IF4G3_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1, Eukaryotic translation initiation factor 4 gamma 3";"EIF4G1, EIF4G3";1;1;4,18028416414693e-06;NA;1;NA;1;NA;NA;"cytosol, eukaryotic translation initiation factor 4F complex"
"27";"O43707";"O43707-1";"ACTN4_HUMAN";"Alpha-actinin-4";"ACTN4";2;2;0,00047608893840037;0;2;0;2;NA;NA;"extracellular region, cell-cell junction, stress fiber, protein complex, nucleus, neuron projection, Z disc, perinuclear region of cytoplasm, cortical cytoskeleton, cytoplasm, extracellular vesicular exosome, ribonucleoprotein complex, platelet alpha granule lumen, pseudopodium"
"28";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";3;3;0,000365286655993321;NA;3;NA;3;NA;0,00108613101039001;"mitochondrion, cytosol, extracellular vesicular exosome, cytoplasm"
"29";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";3;5;0,00146972898299809;3;2;3;2;0,00220822918395388;0,00174801701525323;"nucleus, paraspeckles, mRNA cleavage factor complex, centrosome, nucleoplasm"
"30";"O60234";"O60234";"GMFG_HUMAN";"Glia maturation factor gamma";"GMFG";1;1;0,000469899266395164;NA;1;NA;1;NA;0,00139718261430451;"intracellular"
"31";"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";15;26;0,000838574427724538;13;12;13;13;NA;NA;"nucleus, CRD-mediated mRNA stability complex, GAIT complex, histone pre-mRNA 3'end processing complex, catalytic step 2 spliceosome, ribonucleoprotein complex, nucleoplasm, endoplasmic reticulum, membrane"
"32";"O60763";"O60763-1,O60763-2";"USO1_HUMAN";"General vesicular transport factor p115";"USO1";1;1;3,4680715087377e-05;NA;1;NA;1;NA;NA;"Golgi apparatus, nucleolus, cytosol, ER to Golgi transport vesicle membrane, Golgi membrane, endoplasmic reticulum, Golgi stack"
"33";"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";2;6;0,00100870288477874;2;2;3;3;0,00189443697943133;0,00168707424516361;"nucleoplasm, extracellular space, nucleus, nucleosome"
"34";"O60869";"O60869-1";"EDF1_HUMAN";"Endothelial differentiation-related factor 1";"EDF1";5;12;0,00541019155363081;4;5;6;6;NA;NA;"nucleus, cytoplasm, intracellular, nucleolus"
"35";"O75348";"O75348";"VATG1_HUMAN";"V-type proton ATPase subunit G 1";"ATP6V1G1";1;2;0,00113094399708667;1;1;1;1;0,00141601136937156;0,0016813553494173;"vacuolar proton-transporting V-type ATPase complex, plasma membrane, cytosol, extracellular vesicular exosome, lysosomal membrane"
"36";"O75369";"O75369-1,O75369-2,O75369-3,O75369-6,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";5;5;2,36194764551961e-05;5;NA;5;NA;NA;NA;"cytoplasm, focal adhesion, cytosol, cell cortex, stress fiber, actin cytoskeleton, plasma membrane, extracellular vesicular exosome, integral component of membrane, Z disc"
"37";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";8;12;0,00171825826166815;5;6;5;7;0,00179280409426871;0,00298025647772251;"nucleus, extracellular vesicular exosome, mitochondrial matrix, mitochondrion"
"38";"O75400";"O75400-1,O75400-2,O75400-3";"PR40A_HUMAN";"Pre-mRNA-processing factor 40 homolog A";"PRPF40A";2;3;6,97238200920725e-05;1;2;1;2;NA;NA;"nuclear speck, nuclear matrix, cytoplasm, nucleus"
"39";"O75475";"O75475-1";"PSIP1_HUMAN";"PC4 and SFRS1-interacting protein";"PSIP1";7;13;0,00163666801087825;6;7;6;7;NA;NA;"nuclear heterochromatin, nucleus, nuclear periphery, nucleoplasm, cytosol, transcriptionally active chromatin"
"40";"O75477";"O75477,O94905-1";"ERLN1_HUMAN, ERLN2_HUMAN";"Erlin-1, Erlin-2";"ERLIN1, ERLIN2";1;1;9,74097749315523e-05;1;NA;1;NA;0,000482917172213421;NA;"endoplasmic reticulum, integral component of membrane, endoplasmic reticulum membrane, protein complex"
"41";"O75569";"O75569-3";"PRKRA_HUMAN";"Interferon-inducible double-stranded RNA-dependent protein kinase activator A";"PRKRA";2;2;0,000426362273662066;2;NA;2;NA;NA;NA;"cytoplasm, perinuclear region of cytoplasm, cytosol"
"42";"O75643";"O75643-1,O75643-2";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";1;1;1,56193108211876e-05;1;NA;1;NA;NA;NA;"spliceosomal complex, U5 snRNP, membrane, nucleoplasm, catalytic step 2 spliceosome, nucleus"
"43";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";6;9;0,00237364135356925;5;4;5;4;0,003302160900906;0,00313675780602753;"nucleoplasm"
"44";"O75947";"O75947-1,O75947-2";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";2;2;0,000414445315702567;NA;2;NA;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrion"
"45";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";2;2;0,000137863007909325;NA;2;NA;2;NA;0,000409917213287688;"cytoplasm, extracellular vesicular exosome, plasma membrane"
"46";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";2;3;0,000329238630730822;2;1;2;1;0,000549635992058696;0,000326315676367173;"mitochondrion, integral component of membrane, mitochondrial outer membrane translocase complex"
"47";"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";2;4;0,000970555575681648;2;2;2;2;0,00121519521153341;0,00144290859077266;"mitochondrion, intracellular, cytoplasm"
"48";"O95182";"O95182";"NDUA7_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7";"NDUFA7";1;1;0,000590492883434631;NA;1;NA;1;NA;0,00175575160381629;"mitochondrial respiratory chain complex I, mitochondrial inner membrane"
"49";"O95202";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";2;3;0,000270875625824547;2;1;2;1;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion"
"50";"O95297";"O95297-1,O95297-2,O95297-3";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";2;4;0,00033073455181221;2;NA;4;NA;NA;NA;"integral component of plasma membrane"
"51";"O95757";"O95757";"HS74L_HUMAN";"Heat shock 70 kDa protein 4L";"HSPA4L";1;1;9,27850359151357e-05;1;NA;1;NA;0,000232345131327157;NA;"cytoplasm, cytosol, nucleus"
"52";"O95831";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";8;14;0,00076195737487242;6;5;9;5;NA;NA;"mitochondrial inner membrane, nucleus, perinuclear region of cytoplasm, cytosol, mitochondrial intermembrane space, mitochondrion"
"53";"P00338";"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";9;21;0,0022610363797177;9;8;11;10;NA;NA;"mitochondrion, nucleus, cilium, cytosol, extracellular vesicular exosome"
"54";"P00367";"P00367,P49448";"DHE3_HUMAN, DHE4_HUMAN";"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial";"GLUD1, GLUD2";2;2;0,000119580100050382;2;NA;2;NA;0,000299443264490759;NA;"cytoplasm, mitochondrial matrix, mitochondrion"
"55";"P00387";"P00387-1,P00387-2,P00387-3";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";3;5;0,00036946675430849;2;3;2;3;NA;NA;"hemoglobin complex, mitochondrial outer membrane, cytoplasm, lipid particle, endoplasmic reticulum membrane, endoplasmic reticulum, mitochondrion, membrane, mitochondrial inner membrane"
"56";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";7;10;0,00155176036809566;5;5;5;5;0,00194289932076562;0,00230697594454931;"extracellular vesicular exosome, mitochondrial inner membrane, mitochondrial matrix, plasma membrane, mitochondrion"
"57";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";25;45;0,00720061465771007;20;20;22;23;0,00881526502371358;0,0109429218664713;"extracellular vesicular exosome, cytosol"
"58";"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";2;4;0,0007352693755164;2;1;3;1;0,00138090364946978;0,000546556284383584;"cytosol, dendrite cytoplasm, membrane, lysosome, neuronal cell body, cell surface, external side of plasma membrane, cytoplasmic membrane-bounded vesicle lumen, cytoplasm, plasma membrane, cell junction, extracellular space"
"59";"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";1;1;0,00374794424080563;0;1;0;1;NA;0,00548066108373594;"integral component of plasma membrane, extracellular vesicular exosome, Golgi apparatus, ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, cell surface, phagocytic vesicle membrane, Golgi membrane"
"60";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";1;2;0,0110904809504261;1;1;1;1;0,0155644866134759;0,0146761592965576;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, early endosome membrane, Golgi medial cisterna, ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, Golgi membrane, endoplasmic reticulum, plasma membrane, cell surface, Golgi apparatus"
"61";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";6;11;0,00288969548861908;4;6;5;6;0,00328916026743787;0,00468661254876947;"trans-Golgi network membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, clathrin-coated endocytic vesicle membrane, ER to Golgi transport vesicle membrane, transport vesicle membrane, integral component of plasma membrane, endocytic vesicle membrane, MHC class II protein complex, extracellular vesicular exosome, cell surface, late endosome membrane, lysosomal membrane, lysosome"
"62";"P01912";"P01912";"2B13_HUMAN";"HLA class II histocompatibility antigen, DRB1-3 chain";"HLA-DRB1";0;0;NA;0;0;0;0;NA;0;"Golgi membrane, endocytic vesicle membrane, lysosomal membrane, ER to Golgi transport vesicle membrane, transport vesicle membrane, trans-Golgi network membrane, late endosome membrane, clathrin-coated endocytic vesicle membrane, MHC class II protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane"
"63";"P02042";"P02042,P68871";"HBB_HUMAN, HBD_HUMAN";"Hemoglobin subunit beta, Hemoglobin subunit delta";"HBB, HBD";2;7;0,00158870704352651;2;2;3;4;0,0017049932814882;0,00269931879226178;"hemoglobin complex, blood microparticle, cytosol"
"64";"P02533";"P02533,P08779";"K1C14_HUMAN, K1C16_HUMAN";"Keratin, type I cytoskeletal 14, Keratin, type I cytoskeletal 16";"KRT14, KRT16";1;1;8,986625700756e-05;1;0;1;0;0,000247539765312361;NA;"cytosol, intermediate filament, cell periphery, nucleus, cytoplasm, keratin filament, extracellular vesicular exosome"
"65";"P02545";"P02545-1,P02545-2,P02545-3,P02545-6";"LMNA_HUMAN";"Prelamin-A/C";"LMNA";1;1;2,721617864475e-05;1;NA;1;NA;NA;NA;"lamin filament, nucleus, nuclear lamina, perinuclear region of cytoplasm, intermediate filament, nuclear envelope, cytosol, cytoplasm, nuclear speck, nucleoplasm"
"66";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";5;9;0,00163632496581204;5;4;5;4;0,00227642154749106;0,00216239707064023;"extracellular vesicular exosome, extracellular space, extracellular region, blood microparticle"
"67";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";14;22;0,00193153330028749;8;10;10;12;0,00219854396823479;0,00313263049312486;"external side of plasma membrane, cell surface, intracellular membrane-bounded organelle, melanosome, extracellular vesicular exosome, membrane, cytoplasmic membrane-bounded vesicle, coated pit, perinuclear region of cytoplasm, integral component of plasma membrane, extracellular space, blood microparticle, endosome, plasma membrane, extracellular region"
"68";"P02795";"P02795,P04732-1,P13640-1,P13640-2,P80297,Q8N339";"MT1E_HUMAN, MT1G_HUMAN, MT1M_HUMAN, MT1X_HUMAN, MT2_HUMAN";"Metallothionein-1E, Metallothionein-1G, Metallothionein-1M, Metallothionein-1X, Metallothionein-2";"MT1E, MT1G, MT1M, MT1X, MT2A";1;1;0,000181319825619873;1;NA;1;NA;0,000913056511398053;NA;"cytosol, perinuclear region of cytoplasm, cytoplasm, nucleus"
"69";"P03989";"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, Golgi apparatus, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, extracellular vesicular exosome, plasma membrane, Golgi membrane, membrane, MHC class I protein complex, endoplasmic reticulum, cell surface, phagocytic vesicle membrane"
"70";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";17;25;0,00316535558956894;13;11;14;11;0,00443880603833361;0,0041411750351872;"plasma membrane, membrane, Golgi apparatus, peroxisomal membrane, peroxisomal matrix, intracellular membrane-bounded organelle, cytosol, endoplasmic reticulum, peroxisome, mitochondrial intermembrane space, lysosome"
"71";"P04075";"P04075-1";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";23;58;0,0114499714734632;22;19;31;27;NA;NA;"extracellular region, extracellular vesicular exosome, I band, nucleus, cytosol, extracellular space, M band, platelet alpha granule lumen, actin cytoskeleton"
"72";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, Golgi membrane, ER to Golgi transport vesicle membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, plasma membrane, Golgi apparatus, endoplasmic reticulum"
"73";"P04259";"P02538,P04259,P48668";"K2C6A_HUMAN, K2C6B_HUMAN, K2C6C_HUMAN";"Keratin, type II cytoskeletal 6A, Keratin, type II cytoskeletal 6B, Keratin, type II cytoskeletal 6C";"KRT6A, KRT6B, KRT6C";0;0;0;0;0;0;0;0;0;"keratin filament, extracellular vesicular exosome"
"74";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";9;17;0,00242806346573221;9;8;9;8;0,0031134659922828;0,00353943286565051;"blood microparticle, cytoskeleton, membrane, nucleus, plasma membrane, extracellular vesicular exosome, extracellular space, keratin filament"
"75";"P04406";"P04406-1,P04406-2";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";16;48;0,00478034835783498;15;14;25;23;NA;NA;"perinuclear region of cytoplasm, cytoplasm, nucleus, extracellular vesicular exosome, ribonucleoprotein complex, GAIT complex, lipid particle, microtubule cytoskeleton, plasma membrane, cytosol"
"76";"P04439";"P04439";"1A03_HUMAN";"HLA class I histocompatibility antigen, A-3 alpha chain";"HLA-A";0;0;0;0;0;0;0;NA;0;"ER to Golgi transport vesicle membrane, Golgi membrane, MHC class I protein complex, Golgi apparatus, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, integral component of plasma membrane, phagocytic vesicle membrane, cell surface, plasma membrane"
"77";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";3;6;0,00195294719496917;3;3;3;3;0,00244520987686601;0,00290341362777426;"Z disc, spindle, cytosol, proteasome complex, cytoskeleton, plasma membrane, extracellular space, extracellular vesicular exosome, cytoplasm, nucleus"
"78";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";9;18;0,00197868620248112;8;9;8;10;0,00220216595170799;0,00326853263972391;"melanosome, integral component of membrane, oligosaccharyltransferase complex, rough endoplasmic reticulum, endoplasmic reticulum membrane"
"79";"P04844";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";9;12;0,000634475713104089;7;5;7;5;NA;NA;"rough endoplasmic reticulum, endoplasmic reticulum, endoplasmic reticulum membrane, oligosaccharyltransferase complex, autophagic vacuole membrane, nucleus, integral component of membrane"
"80";"P04899";"P04899-1,P04899-2,P04899-3,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";3;3;0,000140969779918549;NA;3;NA;3;NA;NA;"membrane raft, centrosome, extracellular vesicular exosome, heterotrimeric G-protein complex, cytosol, midbody, plasma membrane, cytoplasm, nucleus, extrinsic component of cytoplasmic side of plasma membrane"
"81";"P05023";"P05023-1,P05023-3,P05023-4";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";7;8;0,000173934690982374;4;4;4;4;NA;NA;"integral component of membrane, endoplasmic reticulum, T-tubule, membrane, plasma membrane, sodium:potassium-exchanging ATPase complex, melanosome, endosome, caveola, basolateral plasma membrane, extracellular vesicular exosome, Golgi apparatus"
"82";"P05026";"P05026-1,P05026-2";"AT1B1_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-1";"ATP1B1";3;3;0,000330325226871848;3;NA;3;NA;NA;NA;"caveola, extracellular vesicular exosome, basolateral plasma membrane, plasma membrane, sodium:potassium-exchanging ATPase complex, apical plasma membrane"
"83";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";19;29;0,00251631362680791;14;15;14;15;0,00304193859844189;0,00386995964690327;"integrin complex, receptor complex, extracellular vesicular exosome, plasma membrane, cell surface"
"84";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";2;4;0,00266902783312453;2;2;2;2;0,00334178683171687;0,00396799862462482;"chromatin, nucleus, cytoplasm"
"85";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";4;8;0,00303142035770468;4;4;4;4;0,00411181824931606;0,00418484993968102;"integral component of plasma membrane, mitochondrial nucleoid, nucleus, MMXD complex, mitochondrial inner membrane, mitochondrion"
"86";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";1;1;0,000211827605803534;1;NA;1;NA;0,000530442354240774;NA;"eukaryotic translation initiation factor 2 complex, polysome, nucleus, cytosol, extracellular vesicular exosome, cytoplasmic stress granule"
"87";"P05204";"P05204";"HMGN2_HUMAN";"Non-histone chromosomal protein HMG-17";"HMGN2";4;9;0,00667256958281133;3;2;5;4;0,00928274119921354;0,00881777472138849;"cytoplasm, chromatin, nucleus"
"88";"P05362";"P05362";"ICAM1_HUMAN";"Intercellular adhesion molecule 1";"ICAM1";4;5;0,000627121201392043;1;4;1;4;0,000314077709747826;0,00149172880624993;"extracellular space, external side of plasma membrane, immunological synapse, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome"
