"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6287-1.id.csv";"peptide.count.P6287-2.id.csv";"spectra.count.P6287-1.id.csv";"spectra.count.P6287-2.id.csv";"dNSAF.P6287-1.id.csv";"dNSAF.P6287-2.id.csv"
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";14;27;0,00129704376339745;13;10;15;12;NA;NA
"Q00839-1,Q00839-2";"Q00839-1,Q00839-2";"Q00839-[1,2]";"HNRPU_HUMAN";"Heterogeneous nuclear ribonucleoprotein U";"HNRNPU";14;23;0,000930115760028246;10;12;11;12;NA;NA
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";13;18;0,00227043955558798;12;6;12;6;0,00379030642538776;0,00225028277388931
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";13;20;0,0022542464806795;13;7;13;7;0,00366919162266211;0,00234594513280184
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";13;25;0,00493533253166519;11;12;12;13;0,00593216597346191;0,00763076658581697
"Q9Y490";"Q9Y490";"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";13;18;0,000472673169974829;9;9;9;9;0,000591815849772764;0,000702715222778894
"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";12;18;0,00294378069829912;11;7;11;7;0,00450485969961834;0,00340392038877129
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";16;25;0,00173026305969986;13;8;16;9;NA;NA
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";12;18;0,00128455885016689;9;8;9;9;0,0016083466035001;0,00190973195837558
"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";12;21;0,00272614710581786;11;8;13;8;0,00422599502065363;0,00308793667285978
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";12;14;0,0013757875428477;9;5;9;5;0,0022147335409022;0,00146097151127571
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";12;14;0,000372026977934523;8;6;8;6;0,000532343581316906;0,000474073909752069
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";17;24;0,000478034835783499;15;9;15;9;NA;NA
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";12;20;0,00338709115878748;11;8;12;8;0,00508901547977189;0,00402842499961911
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";11;19;0,00169490403841464;10;6;12;7;0,00268057767250017;0,00185668384842071
"O15031";"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";11;12;0,000435641104427291;4;8;4;8;0,000363632952308691;0,000863547034738808
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";11;21;0,00449499447943877;10;7;13;8;0,00677445559074341;0,00528010462358592
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";16;29;0,00413834873088656;11;14;13;16;0,00444860649392678;0,0071055940547442
"P31040";"P31040";"P31040";"SDHA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";11;18;0,00180882910377416;11;7;11;7;0,00276804632145223;0,00209156554008838
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";11;21;0,00255700659195325;10;8;11;10;0,00335398313402241;0,00362043670130002
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";11;27;0,0103002092655709;10;11;12;15;0,0115116537135102;0,0169487378438749
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";11;17;0,00230088606303839;9;6;10;7;0,00338923613764389;0,00281703756312107
"P17813-1,P17813-2";"P17813-1,P17813-2";"P17813-[1,2]";"EGLN_HUMAN";"Endoglin";"ENG";10;17;0,000861958076806935;9;7;9;8;NA;NA
"P21333-1,P21333-2";"P21333-1,P21333-2";"P21333-[1,2]";"FLNA_HUMAN";"Filamin-A";"FLNA";10;14;0,000195030666031707;7;6;8;6;NA;NA
"Q13162";"Q13162";"Q13162";"PRDX4_HUMAN";"Peroxiredoxin-4";"PRDX4";10;20;0,005343503944781;10;7;11;9;0,00737198282305584;0,00713800490592104
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";10;15;0,00121910528309586;7;7;8;7;0,00162815436380846;0,00169159502876819
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";10;18;0,00137107594167356;8;6;11;7;0,00209815383269895;0,00158538757833184
"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";10;18;0,00230088606303839;7;8;9;9;0,00288085071699731;0,00342068846950416
"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";9;17;0,00242806346573221;9;8;9;8;0,0031134659922828;0,00353943286565051
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";9;18;0,00197868620248112;8;9;8;10;0,00220216595170799;0,00326853263972391
"P04844-1,P04844-2";"P04844-1,P04844-2";"P04844-[1,2]";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";9;12;0,000634475713104089;7;5;7;5;NA;NA
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";9;10;0,000441307512090697;5;5;5;5;0,000552544119000806;0,000656084428674739
"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";11;17;0,0018091496476522;11;4;13;4;0,00346437231358209;0,00126570929015146
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";9;13;0,00156013317583718;8;5;8;5;0,00240416318828552;0,00178417204344641
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";11;24;0,00964708855346217;8;10;13;11;0,0130853098832287;0,0131469833948413
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";9;26;0,00860824146072417;9;9;13;13;0,0107780471978109;0,012797727267087
"P27695";"P27695";"P27695";"APEX1_HUMAN";"DNA-(apurinic or apyrimidinic site) lyase";"APEX1";9;15;0,00314743848245818;5;9;5;10;0,00262719090543779;0,00623899154815224
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";22;32;0,00108939911556103;14;14;15;17;NA;NA
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";9;12;0,00392504093106549;8;4;8;4;0,00655252319944485;0,00389019473002433
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";9;12;0,000885739325151947;7;5;7;5;0,00129383339723552;0,00109734475238518
"P62081";"P62081";"P62081";"RS7_HUMAN";"40S ribosomal protein S7";"RPS7";9;16;0,00550315017139079;7;7;9;7;0,0077515673931577;0,00715876040525097
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";9;15;0,00463372887695231;7;8;7;8;0,0054149323662079;0,00734814560115708
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";9;11;0,00231540269435094;8;3;8;3;0,00421676571825473;0,00187760187285086
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";9;12;0,00278023732617139;8;4;8;4;0,00464137059960677;0,0027555546004339
"Q15084-1,Q15084-2";"Q15084-1,Q15084-2";"Q15084-[1,2]";"PDIA6_HUMAN";"Protein disulfide-isomerase A6";"PDIA6";9;12;0,000909895852201545;9;3;9;3;NA;NA
"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";9;13;0,00149043650475167;6;6;6;7;0,00172257053181282;0,00238625346841699
"Q9P2B2";"Q9P2B2";"Q9P2B2";"FPRP_HUMAN";"Prostaglandin F2 receptor negative regulator";"PTGFRN";9;14;0,00106275283457746;8;5;9;5;0,00171081237118611;0,00112855478516064
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";8;12;0,00171825826166815;5;6;5;7;0,00179280409426871;0,00298025647772251
"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";8;10;0,00171825826166815;7;3;7;3;0,00286848655082994;0,00170300370155572
"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";8;16;0,00209746784528451;8;7;9;7;0,00295442843668486;0,00272848628412316
"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";9;10;0,00145417145329014;4;6;4;6;0,00160222656315193;0,00237808136749775
"P14866-1,P14866-2";"P14866-1,P14866-2";"P14866-[1,2]";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";8;12;0,000679718463444278;5;7;5;7;NA;NA
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";8;19;0,00586938991080627;7;7;10;9;0,00773561766601128;0,00826666380130171
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";8;15;0,0022903556920405;7;7;8;7;0,00305884378189188;0,00317803093505421
"P30041";"P30041";"P30041";"PRDX6_HUMAN";"Peroxiredoxin-6";"PRDX6";8;14;0,00417035598925708;6;8;6;8;0,00447560736390653;0,00708571182968718
"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"P45880-[1-3]";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";8;11;0,000832179879942457;7;3;7;4;NA;NA
"P61769";"P61769";"P61769";"B2MG_HUMAN";"Beta-2-microglobulin";"B2M";8;22;0,0123358429262058;8;6;13;9;0,0182534574841678;0,0150050368158081
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";8;13;0,00570680293266759;7;6;7;6;0,00769490388882175;0,00783157623281215
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";16;51;0,00368291178272054;15;15;27;24;0,0048824807606253;0,00515324496704522
"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-[1-4]";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";15;26;0,000838574427724538;13;12;13;13;NA;NA
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";7;10;0,00155176036809566;5;5;5;5;0,00194289932076562;0,00230697594454931
"P23193-1,P23193-2";"P23193-1,P23193-2";"P23193-[1,2]";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";7;10;0,00110840026292547;7;3;7;3;NA;NA
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";7;8;0,000660650453743696;6;2;6;2;0,00124076243751864;0,000491088938691191
"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";7;11;0,00134183300568418;4;6;4;7;0,00122185990190745;0,0025389387908934
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";7;11;0,000850501337322418;4;7;4;7;0,000774458130177723;0,00160926943061262
"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";7;9;0,00185964115778418;4;4;4;5;0,00227664309703339;0,00281589521212224
"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";7;10;0,000827862231118031;6;4;6;4;0,00124384125250008;0,000984615043331221
"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";7;18;0,0117751227931965;6;7;8;10;0,0131050463988897;0,0194509736501217
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";7;9;0,00411322782502068;7;2;7;2;0,00801113281575963;0,00271780727714029
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";7;10;0,00422314530557679;5;5;5;5;0,00528763739195708;0,00627847883643168
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";7;14;0,00486541532079993;5;7;6;8;0,00618849413280903;0,00707599206037348
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";7;9;0,000659924464234088;4;5;4;5;0,000734458644333379;0,00109010951225957
"Q92688-1,Q92688-2";"Q92688-1,Q92688-2";"Q92688-[1,2]";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";7;13;0,00230394168862011;6;6;6;7;NA;NA
"O75937";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";6;9;0,00237364135356925;5;4;5;4;0,003302160900906;0,00313675780602753
"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";6;11;0,00288969548861908;4;6;5;6;0,00328916026743787;0,00468661254876947
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";19;33;0,00608833537970804;13;16;15;18;NA;NA
"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";6;11;0,000699697477701856;4;6;4;7;0,000637137622824952;0,00132392709115223
"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";6;7;0,000724154838444641;6;NA;7;NA;0,00181337269938125;NA
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";6;12;0,000758246543501288;5;5;6;6;NA;NA
"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"P14678-[1-3], P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";6;9;0,000625553398388562;5;4;5;4;0,00348102794970508;0,00330666552052068
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";6;9;0,00204959475239939;4;5;4;5;0,00228108316158148;0,00338566435548193
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";6;10;0,00144058217024704;5;5;5;5;0,00186695794474675;0,00203139861328916
"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";6;11;0,0027300824032332;5;6;5;6;0,00328012056509312;0,00420635896603338
"P32119-1";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";6;11;0,00390208747532827;6;5;6;5;NA;NA
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";6;7;0,000636348597815795;5;2;5;2;0,00113821077374553;0,000540599267660057
"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";8;14;0,00500219406475816;8;5;9;5;0,00805249838967922;0,00531191248276415
"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";6;10;0,00343946885711924;6;4;6;4;0,00516771159543847;0,00409072023157198
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;6;0,000885739325151947;3;3;3;3;0,0011090000547733;0,00131681370286222
"P50991-1,P50991-2";"P50991-1,P50991-2";"P50991-[1,2]";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";6;9;0,000591896536508658;5;4;5;4;NA;NA
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";6;6;0,000758246543501288;6;NA;6;NA;0,00189874251802095;NA
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";6;17;0,0110129789230867;6;6;7;10;0,011355586321368;0,0192621292457516
"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";6;11;0,00285596363466633;5;6;5;6;0,0032507654005028;0,00463190500928968
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";9;15;0,0066174243796476;8;6;9;6;0,00981503824700061;0,0080161588376259
"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";6;11;0,00327670827727342;6;5;6;5;0,00447560736390653;0,00442856989355449
"Q07955-1,Q07955-2,Q07955-3";"Q07955-1,Q07955-2,Q07955-3";"Q07955-[1-3]";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";6;10;0,000896850750377867;5;5;5;5;NA;NA
"Q13011";"Q13011";"Q13011";"ECH1_HUMAN";"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial";"ECH1";6;8;0,00162745599580764;4;4;4;4;0,00203767489738834;0,00241951135647855
"Q13449";"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";6;9;0,00177671971139947;5;4;5;4;0,00247173582227579;0,00234792818025137
"Q16630-1,Q16630-2,Q16630-3";"Q16630-1,Q16630-2,Q16630-3";"Q16630-[1-3]";"CPSF6_HUMAN";"Cleavage and polyadenylation specificity factor subunit 6";"CPSF6";6;11;0,000444030643744251;4;5;6;5;NA;NA
"Q16891-1,Q16891-2,Q16891-3,Q16891-4";"Q16891-1,Q16891-2,Q16891-3,Q16891-4";"Q16891-[1-4]";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";6;8;0,000176057244929059;5;3;5;3;NA;NA
"O00299";"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";5;5;0,00138435053585297;NA;5;NA;5;NA;0,00411618114587637
"O14776-1,O14776-2";"O14776-1,O14776-2";"O14776-[1,2]";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";5;6;0,000182310644339107;5;1;5;1;NA;NA
"O15347";"O15347";"O15347";"HMGB3_HUMAN";"High mobility group protein B3";"HMGB3";5;12;0,00415182107374927;5;5;5;7;0,00433194589296632;0,00720118268913394
"P02765";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";5;9;0,00163632496581204;5;4;5;4;0,00227642154749106;0,00216239707064023
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";5;9;0,00428950901752157;4;5;4;5;0,00477398118816696;0,00708571182968718
"P07954-1,P07954-2";"P07954-1,P07954-2";"P07954-[1,2]";"FUMH_HUMAN";"Fumarate hydratase, mitochondrial";"FH";5;8;0,000523338790808732;4;4;4;4;NA;NA
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";5;7;0,00158332159592133;3;4;3;4;0,00169921364324587;0,00269016855906768
"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"P09651-[1-3]";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";14;41;0,00298457214030678;13;13;23;18;NA;NA
"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";5;9;0,00235502455863929;5;3;5;4;0,00327626159972243;0,00311215578401947
"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";5;12;0,0020017708748434;5;3;7;5;0,00292406347775227;0,00247999914039051
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";5;7;0,00109386386603464;4;3;4;3;0,00156523973382523;0,00139391052387289
"P25788-1,P25788-2";"P25788-1,P25788-2";"P25788-[1,2]";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";5;7;0,000915842883915281;4;3;4;3;NA;NA
"P26368-1,P26368-2";"P26368-1,P26368-2";"P26368-[1,2]";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";5;9;0,000632138171003179;5;2;6;3;NA;NA
"P29401-1,P29401-2";"P29401-1,P29401-2";"P29401-[1,2]";"TKT_HUMAN";"Transketolase";"TKT";5;8;0,000428415382524002;4;3;5;3;NA;NA
"P30048";"P30048";"P30048";"PRDX3_HUMAN";"Thioredoxin-dependent peroxide reductase, mitochondrial";"PRDX3";5;10;0,00260647249328568;5;5;5;5;0,00326346370284851;0,00387499865686018
"P30405";"P30405";"P30405";"PPIF_HUMAN";"Peptidyl-prolyl cis-trans isomerase F, mitochondrial";"PPIF";5;7;0,00246155399629404;4;3;4;3;0,00347714720505658;0,00319484591354656
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";5;7;0,00101318843990628;4;3;4;3;0,00144979905931318;0,00129110584315341
"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";5;12;0,00588756139659824;4;5;5;7;0,00614299049947955;0,0102117611663139
"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";5;8;0,00134459840459674;4;3;4;4;0,00168351981446694;0,00199899175044072
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;8;0,0017973251401512;4;3;5;3;0,00281295187854956;0,00200403970940648
