"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5767-3.id.csv";"peptide.count.P5767-4.id.csv";"spectra.count.P5767-3.id.csv";"spectra.count.P5767-4.id.csv";"dNSAF.P5767-3.id.csv";"dNSAF.P5767-4.id.csv";"Go.Cc"
"13";"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";4;9;0,000942130371464549;3;4;4;5;0,00132838911122162;0,00156577805693697;"nucleosome, nucleus, nucleoplasm, extracellular space"
"14";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";4;5;0,000486509945920218;2;3;2;3;0,000480179998400602;0,00067918831781233;"cytosol"
"15";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";2;2;0,000182068139270756;NA;2;NA;2;NA;0,000423624615404418;"nuclear speck, nucleoplasm, U12-type spliceosomal complex, nucleus, intracellular membrane-bounded organelle, catalytic step 2 spliceosome, spliceosomal complex"
"16";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";2;2;0,000741927667528332;NA;2;NA;2;NA;0,001726270307773;"eukaryotic 48S preinitiation complex, cytosol, nucleus, perinuclear region of cytoplasm, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex"
"17";"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle subunit SRP72";"SRP72";2;3;0,000530738122822056;2;1;2;1;0,000873054542546549;0,000411629283522624;"cytosol, signal recognition particle, endoplasmic reticulum targeting, endoplasmic reticulum"
"18";"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";3;3;0,000533121677265867;NA;3;NA;3;NA;0,00124043375408839;"nuclear chromatin, protein complex, nucleus, histone deacetylase complex, transcription factor complex, NuRD complex"
"19";"O95831";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";4;6;0,000580954780446329;4;2;4;2;NA;NA;"cytosol, nucleus, mitochondrial intermembrane space, perinuclear region of cytoplasm, mitochondrion, mitochondrial inner membrane"
"20";"P00338";"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";9;15;0,00289619956962867;8;7;8;7;NA;NA;"extracellular vesicular exosome, cilium, nucleus, cytosol, mitochondrion"
"21";"P00387";"P00387-1,P00387-2,P00387-3";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";5;8;0,0010516804146581;4;4;4;4;NA;NA;"cytoplasm, mitochondrial outer membrane, endoplasmic reticulum membrane, endoplasmic reticulum, lipid particle, extracellular vesicular exosome, membrane, mitochondrion, hemoglobin complex, mitochondrial inner membrane"
"22";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";21;45;0,0128102618853813;14;18;21;24;0,0147508531882775;0,0158965898845284;"cytosol, extracellular vesicular exosome"
"23";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";2;3;0,00357751423246538;0;2;0;3;NA;0,00567540923103453;"ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, early endosome membrane, Golgi apparatus, cell surface, MHC class I protein complex, phagocytic vesicle membrane, Golgi medial cisterna, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, plasma membrane, Golgi membrane"
"24";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";9;13;0,00538820689100817;7;6;7;6;0,0080383490604454;0,00507640505760367;"cytoplasm, cell periphery, nucleus, keratin filament, intermediate filament, cytosol, extracellular vesicular exosome"
"25";"P02538";"P02538";"K2C6A_HUMAN";"Keratin, type II cytoskeletal 6A";"KRT6A";4;5;0,00237992009728744;2;3;2;3;0,00258678992481887;0,00303620138252055;"extracellular vesicular exosome, nucleus, keratin filament"
"26";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";1;1;0,000156195298427017;NA;1;NA;1;NA;0,000363425327952211;"endosome, melanosome, perinuclear region of cytoplasm, extracellular region, external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, extracellular space, cytoplasmic membrane-bounded vesicle, coated pit, cell surface, membrane, intracellular membrane-bounded organelle, plasma membrane, blood microparticle"
"27";"P02795";"P02795,P13640-1,P13640-2,P80297";"MT1G_HUMAN, MT1X_HUMAN, MT2_HUMAN";"Metallothionein-1G, Metallothionein-1X, Metallothionein-2";"MT1G, MT1X, MT2A";2;4;0,00193021832202493;2;2;2;2;0,00480179998400602;0,00452792211874886;"perinuclear region of cytoplasm, nucleus, cytosol, cytoplasm"
"28";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";3;5;0,00112626590896141;2;3;2;3;0,00111161214050993;0,00157231451182361;"peroxisomal matrix, lysosome, mitochondrial intermembrane space, membrane, intracellular membrane-bounded organelle, Golgi apparatus, peroxisomal membrane, cytosol, peroxisome, endoplasmic reticulum, extracellular vesicular exosome, plasma membrane"
"29";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";12;20;0,0077648107538287;9;11;9;11;0,00804697250066943;0,0104335018601665;"actin cytoskeleton, platelet alpha granule lumen, extracellular vesicular exosome, I band, extracellular region, nucleus, M band, cytosol, extracellular space"
"30";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";24;83;0,0183544197074767;22;19;40;43;0,0217267360921284;0,0222197127193631;"plasma membrane, extracellular vesicular exosome, membrane, keratin filament, cytoskeleton, nucleus, blood microparticle, extracellular space"
"31";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";8;19;0,0067327167441377;6;8;8;11;0,0069948608722237;0,00906936042292683;"nucleus, extracellular vesicular exosome, cytosol, ribonucleoprotein complex, cytoplasm, microtubule cytoskeleton, lipid particle, plasma membrane, perinuclear region of cytoplasm, GAIT complex"
"32";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";5;9;0,00176009199545436;3;5;4;5;0,00193021284365316;0,00227515032325931;"melanosome, rough endoplasmic reticulum, endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane"
"33";"P04908";"P04908,P0C0S5,P0C0S8,P16104,P20671,Q16777,Q6FI13,Q71UI9-1,Q71UI9-2,Q7L7L0,Q93077,Q96KK5,Q96QV6,Q99878,Q9BTM1-1,Q9BTM1-2";"H2A1_HUMAN, H2A1A_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN, H2A2C_HUMAN, H2A3_HUMAN, H2AJ_HUMAN, H2AV_HUMAN, H2AX_HUMAN, H2AZ_HUMAN";"Histone H2A type 1, Histone H2A type 1-A, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A, Histone H2A type 2-C, Histone H2A type 3, Histone H2A.J, Histone H2A.V, Histone H2A.Z, Histone H2AX";"H2AFJ, H2AFV, H2AFX, H2AFZ, HIST1H2AA, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST2H2AA4,HIST2H2AA3, HIST2H2AC, HIST3H2A";2;5;0,000285219670361685;2;2;3;2;0,000560771791367646;0,000352524887356325;"nucleus, nucleosome, extracellular vesicular exosome"
"34";"P05023";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";2;2;0,000116039517892994;NA;2;NA;2;NA;NA;"protein complex, Golgi apparatus, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, T-tubule, membrane, integral component of membrane, plasma membrane, caveola, melanosome, basolateral plasma membrane, endoplasmic reticulum, endosome"
"35";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";8;13;0,00517855553174138;6;7;6;7;0,00589751273203424;0,00648799578760324;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus"
"36";"P05165";"P05165-1,P05165-2";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";34;83;0,00676703257196171;31;32;41;42;NA;NA;"cytosol, mitochondrial matrix"
"37";"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";11;18;0,00198214441788645;9;8;10;8;NA;NA;"mitochondrial matrix, cytosol, mitochondrion"
"38";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";2;3;0,00113055644575746;2;1;2;1;0,00185974475571027;0,000876835711884701;"nucleus, eukaryotic translation initiation factor 2 complex, cytosol, extracellular vesicular exosome, polysome, cytoplasmic stress granule"
"39";"P05388";"P05388,Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";5;6;0,00112342359751924;4;2;4;2;0,00184801135031147;0,000871303625374387;"extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, cytosol, nucleus, cytosolic large ribosomal subunit"
"40";"P05534";"P05534,P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, Golgi apparatus, cell surface, MHC class I protein complex, Golgi membrane, endoplasmic reticulum, ER to Golgi transport vesicle membrane, early endosome membrane, extracellular vesicular exosome, phagocytic vesicle membrane, plasma membrane"
"41";"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";1;1;0,00014875742707335;1;NA;1;NA;NA;NA;"alpha7-beta1 integrin complex, plasma membrane, alpha9-beta1 integrin complex, extracellular vesicular exosome, filopodium, hemidesmosome, alpha8-beta1 integrin complex, intercalated disc, cell surface, recycling endosome, external side of plasma membrane, membrane raft, acrosomal vesicle, ruffle, melanosome, sarcolemma, myelin sheath abaxonal region, cytoplasm, basement membrane, lamellipodium, receptor complex, alpha3-beta1 integrin complex, integrin complex, focal adhesion, cleavage furrow, neuromuscular junction"
"42";"P05787";"P05787";"K2C8_HUMAN";"Keratin, type II cytoskeletal 8";"KRT8";1;1;0,000294922526592775;1;0;1;0;0,000734480481748269;0;"nucleoplasm, extracellular vesicular exosome, intermediate filament, Z disc, costamere, nuclear matrix, cytoplasm, keratin filament, nucleus, dystrophin-associated glycoprotein complex, sarcolemma"
"43";"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";3;5;0,00267361321631831;2;3;2;3;NA;NA;"extracellular vesicular exosome, nucleus"
"44";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";6;7;0,00157081094070271;3;4;3;4;0,00166111417216087;0,00208849337802405;"mitochondrial nucleoid, mitochondrion, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, plasma membrane, extracellular vesicular exosome, nucleus, cell surface, membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix"
"45";"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";17;29;0,00793212990168539;14;12;16;13;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus"
"46";"P06744";"P06744-1,P06744-2";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";2;2;0,000212739116137156;NA;2;NA;2;NA;NA;"cytoplasm, cytosol, neuron projection, extracellular vesicular exosome, plasma membrane, nucleus, extracellular space"
"47";"P06748";"P06748-1,P06748-2,P06748-3";"NPM_HUMAN";"Nucleophosmin";"NPM1";4;7;0,000942130371464549;3;3;4;3;NA;NA;"ribonucleoprotein complex, cytosol, cytoplasm, nucleus, spindle pole centrosome, centrosome, nucleoplasm, nucleolus"
"48";"P06753";"P06753-2,P06753-3";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";4;7;0,00255118987430795;3;4;3;4;NA;NA;"podosome, growth cone, stress fiber, filamentous actin, cortical cytoskeleton, extracellular vesicular exosome, cleavage furrow, muscle thin filament tropomyosin, cytosol, cytoskeleton"
"49";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";5;10;0,00383847607631425;4;4;5;5;0,00472217547943476;0,00447934411198584;"cytosol, extracellular vesicular exosome, mitochondrion, cytoplasm"
"50";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";5;7;0,00163574603864514;3;4;3;4;0,00172978227770296;0,00217482873420221;"procollagen-proline 4-dioxygenase complex, endoplasmic reticulum lumen, endoplasmic reticulum-Golgi intermediate compartment, melanosome, extracellular vesicular exosome, extracellular region, plasma membrane, endoplasmic reticulum"
"51";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";3;6;0,00862240262262656;3;3;3;3;0,0103903813843103;0,0102643099381098;"nucleus, nuclear envelope lumen, cytoskeleton, microtubule, cell body, cytosol, extracellular vesicular exosome"
"52";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";6;12;0,0101750080118171;4;6;5;7;0,0104610642508703;0,013810162462184;"neuron projection, blood microparticle, cytoskeleton, synapse, nucleus, extracellular vesicular exosome, cytosol"
"53";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";7;11;0,000863619507175836;4;6;5;6;0,000968617060265765;0,00109604463985588;"GAIT complex, cytoplasm, cytosol, ribonucleoprotein complex"
"54";"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";7;14;0,00198658227917422;7;6;7;7;NA;NA;"plasma membrane, cytosol, endocytic vesicle lumen, mitochondrion, extracellular region, nucleus, extracellular vesicular exosome, cytoplasm, melanosome"
"55";"P07910";"P07910-1,P07910-2,P07910-3,P07910-4";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";2;2;0,000193968017654466;2;NA;2;NA;NA;NA;"catalytic step 2 spliceosome, spliceosomal complex, nuclear chromatin, cytosol, nucleoplasm, extracellular vesicular exosome, nucleus, membrane, protein complex"
"56";"P08107";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";1;2;0,00041536440788868;1;1;1;1;NA;NA;"blood microparticle, nucleus, endoplasmic reticulum, centriole, mitochondrion, aggresome, perinuclear region of cytoplasm, cytoplasm, cytosol, nuclear speck, extracellular vesicular exosome, inclusion body, ribonucleoprotein complex"
"57";"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";1;2;9,42130371464549e-05;1;1;1;1;NA;NA;"plasma membrane, cytoplasm, apical plasma membrane, cell junction, nucleus, melanosome, extracellular vesicular exosome, integral component of membrane"
"58";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";6;10;0,00294741062343536;5;4;5;5;0,00354000102412046;0,0034970485056175;"extracellular vesicular exosome, cytoplasm, brush border membrane, basolateral plasma membrane, cell surface, apical plasma membrane, cytosol, inclusion body, mitochondrion, melanosome"
"59";"P08559";"P08559-1,P08559-2,P08559-3,P08559-4";"ODPA_HUMAN";"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial";"PDHA1";2;4;0,000304380581550085;2;2;2;2;NA;NA;"mitochondrial matrix, mitochondrion, nucleus, pyruvate dehydrogenase complex"
"60";"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";19;29;0,00131999400971298;14;14;15;14;NA;NA;"membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, external side of plasma membrane, focal adhesion"
"61";"P08708";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";3;3;0,00131898252005037;NA;3;NA;3;NA;0,00306892499159645;"extracellular vesicular exosome, cytosolic small ribosomal subunit, ribosome, cytosol"
"62";"P08729";"P08729";"K2C7_HUMAN";"Keratin, type II cytoskeletal 7";"KRT7";1;3;0,000893183496225966;1;1;1;2;0,000735104176297618;0,0013847787875194;"cytoplasm, keratin filament, nucleus, intermediate filament"
"63";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";5;7;0,00289520825628411;3;4;3;4;0,00343772342784376;0,00337711513345868;"intermediate filament, extracellular vesicular exosome, cytoskeleton, nucleus"
"64";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";1;1;0,000402401446795028;NA;1;NA;1;NA;0,000936282200826036;"cytoplasm, nucleus, plasma membrane, cytosolic small ribosomal subunit, extracellular vesicular exosome, 90S preribosome, cytosol"
"65";"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";2;4;0,00226111289151492;2;2;2;2;0,0027896171335654;0,0026305071356541;"cytoplasm, mitochondrion, intracellular, cytosol, nucleus, extracellular space, extracellular vesicular exosome, plasma membrane, TRAF2-GSTP1 complex"
"66";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";5;6;0,00331279330617302;NA;5;NA;6;NA;0,00770799765331202;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface"
"67";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";1;1;0,000233218913171971;NA;1;NA;1;NA;0,000542638996549471;"nucleus, mitochondrion, mitochondrial matrix, acrosomal matrix, cilium"
"68";"P09651";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";6;10;0,00114551831766161;6;4;6;4;NA;NA;"nucleus, extracellular vesicular exosome, ribonucleoprotein complex, cytoplasm, spliceosomal complex, intermediate filament cytoskeleton, nucleoplasm, catalytic step 2 spliceosome"
"69";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";3;3;0,000351208363327021;NA;3;NA;3;NA;0,000817169376460594;"nucleus, nuclear envelope, transcription factor complex, nucleolus, nucleoplasm"
"70";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;1;0,000388240537691435;0;1;0;1;NA;0,000948500169106046;"axon, mitochondrion, cytosol, extracellular vesicular exosome, cytoskeleton"
"71";"P10412";"P10412";"H14_HUMAN";"Histone H1.4";"HIST1H1E";1;1;0,00216819044391841;1;0;1;0;0,0040124630003338;NA;"nucleus, nucleosome, nuclear heterochromatin, extracellular vesicular exosome"
"72";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";3;8;0,00904445156605967;3;3;4;4;0,0111584685342616;0,0105220285426164;"nucleus, mitochondrion, nucleoplasm, cytoplasm, cytosol, extracellular vesicular exosome"
"73";"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";2;2;0,000841903736202363;NA;2;NA;2;NA;0,00195888829250837;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, cytoplasm, plasma membrane, nucleus"
"74";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";21;37;0,00766529108510947;15;18;17;20;0,00869016855744196;0,00964060206784226;"protein complex, mitochondrial matrix, cytoplasm, coated vesicle, mitochondrion, lipopolysaccharide receptor complex, cell surface, mitochondrial inner membrane, plasma membrane, early endosome, coated pit, cytosol, secretory granule, extracellular vesicular exosome, extracellular space"
"75";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";4;6;0,00116417628311943;4;2;4;2;0,00191093039118853;0,000904990987036962;"endoplasmic reticulum, melanosome, endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, endoplasmic reticulum lumen, midbody, endoplasmic reticulum chaperone complex"
"76";"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";11;21;0,005163715457126;9;9;10;11;NA;NA;"cytosol, nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, plasma membrane, extracellular space, melanosome, spliceosomal complex, nucleus, intracellular, blood microparticle, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, Prp19 complex"
"77";"P11413";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";2;2;0,000153667866413635;2;NA;2;NA;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasmic side of plasma membrane, cytoplasm, cytosol"
"78";"P11498";"P11498";"PYC_HUMAN";"Pyruvate carboxylase, mitochondrial";"PC";28;42;0,00423238873157079;21;21;21;21;0,00522165176529008;0,00492382702386867;"cytosol, mitochondrion, mitochondrial inner membrane, mitochondrial matrix"
"79";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";4;5;0,000634804421414616;2;3;2;3;0,000626545024651053;0,000886213633936943;"cytosol, mitochondrion, extracellular vesicular exosome"
"80";"P11940";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";7;9;0,000839918114183017;4;5;4;5;NA;NA;"cytosol, cytoplasm, ribonucleoprotein complex, nucleus, cytoplasmic stress granule, catalytic step 2 spliceosome"
"81";"P12035";"P12035";"K2C3_HUMAN";"Keratin, type II cytoskeletal 3";"KRT3";0;0;0;0;0;0;0;0;0;"keratin filament, intermediate filament"
"82";"P12814";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";1;1;6,65405979846038e-05;NA;1;NA;1;NA;NA;"cytosol, cytoskeleton, plasma membrane, focal adhesion, dendritic spine, cell projection, extracellular region, pseudopodium, ruffle, cytoplasm, extracellular space, fascia adherens, platelet alpha granule lumen, nucleus, Z disc, extracellular vesicular exosome"
"83";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";5;6;0,00116954115078358;3;3;3;3;0,00144290541391314;0,00136060713913143;"nuclear telomere cap complex, nucleoplasm, nonhomologous end joining complex, membrane, nucleus, transcription factor complex, cytosol, Ku70:Ku80 complex, nucleolus"
