"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5767-3.id.csv";"peptide.count.P5767-4.id.csv";"spectra.count.P5767-3.id.csv";"spectra.count.P5767-4.id.csv";"dNSAF.P5767-3.id.csv";"dNSAF.P5767-4.id.csv"
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";8;11;0,00288892189126076;6;4;7;4;0,0045362137017048;0,00244427654197948
"P60174-1,P60174-3";"P60174-1,P60174-3";"P60174-[1,3]";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";8;12;0,00249038657631888;6;6;6;6;NA;NA
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";8;15;0,00128194845361267;7;7;7;8;NA;NA
"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";8;13;0,0061976287086704;4;8;4;9;0,0047053782975802;0,00998324997266316
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";8;17;0,0120534629791167;7;7;8;9;0,0140649038057485;0,0147817316806291
"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-[1,2]";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";8;15;0,00158137335885257;6;6;8;7;NA;NA
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";7;11;0,000863619507175836;4;6;5;6;0,000968617060265765;0,00109604463985588
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";7;11;0,00394622485669957;6;5;6;5;0,00569988138594775;0,00386984618835995
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;11;0,00445663035784937;6;5;6;5;0,00599815288104506;0,00471336602804916
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";7;10;0,00488512044463099;2;7;3;7;0,00361617035832552;0,00795647220043525
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";7;13;0,00731378932918925;5;6;6;7;0,0083291885978493;0,0091631409701695
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";7;14;0,00280729387713423;7;5;7;7;0,00346346046143677;0,00326591679848947
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";7;7;0,00122379821447972;7;NA;7;NA;0,00301968864973574;NA
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";7;10;0,00351208363327021;4;6;4;6;0,00346638815413452;0,00490301625876356
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";7;9;0,00217149561227804;7;2;7;2;NA;NA
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";7;10;0,00449653131835353;6;4;6;4;0,00665704088691744;0,00418489771581334
"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";7;11;0,00659387729215133;6;5;6;5;0,00884707148073599;0,0069965556333657
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";8;10;0,000354353512849353;5;5;5;5;NA;NA
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";6;7;0,00157081094070271;3;4;3;4;0,00166111417216087;0,00208849337802405
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";6;12;0,0101750080118171;4;6;5;7;0,0104610642508703;0,013810162462184
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";6;8;0,00382930409046881;5;3;5;3;0,00590543949645902;0,00334116833762517
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";6;12;0,00243088928609965;4;6;5;7;0,00249923036710211;0,00329935621963441
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";6;9;0,0024447959753794;3;5;4;5;0,00268109655857544;0,00316022024306271
"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";6;8;0,00152434576956062;3;5;3;5;0,00141048057315105;0,00221671949633773
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";6;9;0,00231751809379783;5;4;5;4;0,00317689586794325;0,0023965574771686
"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";6;11;0,00673089017963848;6;5;6;5;0,00905906594920724;0,00711864044442476
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";6;11;0,00894378558116346;4;6;4;7;0,00802492600066759;0,0132426215390806
"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";6;9;0,00680494166395413;3;6;3;6;0,00559700252912804;0,0105555381876566
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";6;12;0,00316189208628172;4;6;5;7;0,00345493983279508;0,00410493151742201
"Q16555";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";8;12;0,00249038657631888;5;7;5;7;0,00256040034112209;0,00338010969354155
"Q16658";"Q16658";"Q16658";"FSCN1_HUMAN";"Fascin";"FSCN1";6;10;0,00240787883984854;4;5;4;6;0,00237655009350399;0,0033614999907953
"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";6;11;0,00436719964832731;5;5;5;6;0,00489815717432052;0,00554254011860229
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";5;106;0,0544722651137685;5;3;56;50;0,0710084361271193;0,0597842530830478
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";5;7;0,00155902249086629;5;2;5;2;0,00274774670754566;0,00103640994087685
"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"P00387-[1-3]";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";5;8;0,0010516804146581;4;4;4;4;NA;NA
"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";9;13;0,00538820689100817;7;6;7;6;0,0080383490604454;0,00507640505760367
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";5;9;0,00176009199545436;3;5;4;5;0,00193021284365316;0,00227515032325931
"P05388,Q8NHW5";"P05388,Q8NHW5";"P05388, Q8NHW5";"RLA0_HUMAN, RLA0L_HUMAN";"60S acidic ribosomal protein P0, 60S acidic ribosomal protein P0-like";"RPLP0, RPLP0P6";5;6;0,00112342359751924;4;2;4;2;0,00184801135031147;0,000871303625374387
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";17;29;0,00793212990168539;14;12;16;13;NA;NA
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";5;10;0,00383847607631425;4;4;5;5;0,00472217547943476;0,00447934411198584
"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";5;7;0,00163574603864514;3;4;3;4;0,00172978227770296;0,00217482873420221
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";7;14;0,00198658227917422;7;6;7;7;NA;NA
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";6;10;0,00294741062343536;5;4;5;5;0,00354000102412046;0,0034970485056175
"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";5;7;0,00289520825628411;3;4;3;4;0,00343772342784376;0,00337711513345868
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";5;6;0,00116954115078358;3;3;3;3;0,00144290541391314;0,00136060713913143
"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";5;8;0,00206225280007875;5;3;5;3;0,00306676150676978;0,00188933818700889
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";5;8;0,00454386322696778;4;4;4;4;0,00560592916793047;0,0052861865883958
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";5;10;0,00599443390195576;4;5;5;5;0,00737255956727999;0,0069965556333657
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";5;5;0,000808640509567664;NA;5;NA;5;NA;0,00188149352345832
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";5;7;0,000658446107473639;4;3;4;3;0,000928398729078819;0,00065658458615772
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;8;0,00441705774156402;3;5;3;5;0,00408711347475861;0,00642333137776002
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";5;8;0,00173296973437275;4;4;4;4;0,00213802773010487;0,00201608211126774
"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";5;6;0,000883685559338956;2;4;2;4;0,00072682332264111;0,00137073572825648
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;37;0,0122497858244628;6;7;19;18;0,0157771446350681;0,0136260269626882
"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";5;10;0,00581904052963398;4;4;5;5;0,00717916174079331;0,00676968748146276
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";5;9;0,00676187241291644;4;4;5;4;0,00926929743747998;0,00699248732262483
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";5;8;0,00357017824976039;4;3;5;3;0,00550582328993171;0,00311507423959038
"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";9;18;0,00812453111209733;7;9;7;11;0,00779607830102879;0,0115522271546787
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";5;12;0,0138301079772272;4;5;6;6;0,0170627067392835;0,0160895096646804
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";5;7;0,00384703235014691;3;4;3;4;0,00406819165311621;0,00511487498599409
"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";5;10;0,00461900493402853;5;4;5;5;0,00569863422226395;0,00537360407088873
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";8;17;0,0122305651859216;8;7;10;7;0,0177521090317798;0,0117177136042774
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";13;27;0,00346875273130129;12;8;16;11;0,0050720311519371;0,00328813391956763
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";5;8;0,001311695323807;1;5;1;7;NA;NA
"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"Q01518-[1,2]";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";5;6;0,000749737432449683;4;2;4;2;NA;NA
"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";5;5;0,000663175568740409;5;NA;5;NA;0,0016363675923149;NA
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";5;9;0,0011740393859789;4;5;4;5;0,00128751560010711;0,00151760027056967
"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";5;8;0,00163173095263963;5;3;5;3;0,00251640720811312;0,00142372808888495
"Q9P258";"Q9P258";"Q9P258";"RCC2_HUMAN";"Protein RCC2";"RCC2";5;5;0,00113705389659514;3;2;3;2;0,00168338964956533;0,00105824999710222
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";5;6;0,00180774254017056;2;4;2;4;0,0014868517716973;0,00280409390095107
"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";4;5;0,000486509945920218;2;3;2;3;0,000480179998400602;0,00067918831781233
"P06748-1,P06748-2,P06748-3";"P06748-1,P06748-2,P06748-3";"P06748-[1-3]";"NPM_HUMAN";"Nucleophosmin";"NPM1";4;7;0,000942130371464549;3;3;4;3;NA;NA
"P0CG47,P0CG48,P62979,P62987";"P0CG47,P0CG48,P62979,P62987";"P62979, P62987, P0CG48, P0CG47";"RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN";"Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40";"RPS27A, UBA52, UBB, UBC";4;10;0,000990888370655535;4;3;5;5;0,00122249498758083;0,00115276815210217
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";4;6;0,00116417628311943;4;2;4;2;0,00191093039118853;0,000904990987036962
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";4;5;0,000634804421414616;2;3;2;3;0,000626545024651053;0,000886213633936943
"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";4;14;0,00415479493815866;4;4;8;6;0,00585819598048735;0,00414304873865521
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";4;6;0,00128102618853813;3;3;3;3;0,00158044855588687;0,00149030530167454
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";4;6;0,00157229704376865;4;2;4;2;0,00258639999138514;0,00121944039401184
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";8;18;0,0128719980872385;6;8;8;10;0,0141161348927406;0,0166387499544386
"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";4;4;0,000874463549204664;4;NA;4;NA;0,00215771490994009;NA
"P32119-1";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";4;7;0,00454649277744635;4;3;4;3;NA;NA
"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";4;5;0,00298262378905862;2;3;2;3;0,00294381707562178;0,00416386807905046
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";4;4;0,000894225437322284;4;NA;4;NA;0,00220647682880879;NA
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";4;5;0,00199845836371268;3;2;3;2;0,00295868483862997;0,00185995454036149
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";4;5;0,00131314631420944;3;2;3;2;0,00194409158644492;0,00122213827098974
"P49321-1,P49321-2,P49321-3";"P49321-1,P49321-2,P49321-3";"P49321-[1-3]";"NASP_HUMAN";"Nuclear autoantigenic sperm protein";"NASP";4;6;0,000301290423361759;3;3;3;3;NA;NA
"P50552";"P50552";"P50552";"VASP_HUMAN";"Vasodilator-stimulated phosphoprotein";"VASP";4;6;0,00187434358112421;4;2;4;2;0,00308326104236176;0,00145370131180885
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";4;6;0,00342428154243846;3;3;3;3;0,00422466056285145;0,0039837007102454
"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";4;6;0,00471689113130595;2;4;2;4;0,00387959998707771;0,00731664236407101
"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";4;9;0,00763125600886284;4;3;5;4;0,0104610642508703;0,00789152140696231
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";4;4;0,00044376981983003;4;NA;4;NA;NA;NA
"Q02543";"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";4;7;0,0047213578842712;3;4;3;4;0,00499278066518808;0,00627734657372002
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";4;8;0,00505142241721418;4;4;4;4;0,00623212338349717;0,00587666487752512
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";4;5;0,000467356011041469;3;2;3;2;NA;NA
"Q14008-1,Q14008-2,Q14008-3";"Q14008-1,Q14008-2,Q14008-3";"Q14008-[1-3]";"CKAP5_HUMAN";"Cytoskeleton-associated protein 5";"CKAP5";4;5;9,73658356336394e-05;2;3;2;3;NA;NA
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";4;4;0,00057836017931563;4;NA;4;NA;0,00142708793678133;NA
"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";4;4;0,000772087328809972;NA;4;NA;4;NA;0,00179644389751987
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";4;8;0,00373464713542351;4;4;4;4;0,00460756987229342;0,00434477021282194
"Q16181-1,Q16181-2";"Q16181-1,Q16181-2";"Q16181-[1,2]";"SEPT7_HUMAN";"Septin-7";"SEPT7";4;5;0,000679109993160945;3;2;3;2;NA;NA
"Q29RF7-1";"Q29RF7-1";"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";4;7;0,000621510087981849;2;4;3;4;NA;NA
"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"Q32MZ4-[1-3]";"LRRF1_HUMAN";"Leucine-rich repeat flightless-interacting protein 1";"LRRFIP1";4;6;0,000293832739615181;3;3;3;3;NA;NA
"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"Q7Z6Z7-[1-3]";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";4;4;3,6186077367637e-05;2;2;2;2;NA;NA
"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-1,Q86UP2-2,Q86UP2-3";"Q86UP2-[1-3]";"KTN1_HUMAN";"Kinectin";"KTN1";4;4;0,000116638100520298;NA;4;NA;4;NA;NA
"Q86YV0-1,Q86YV0-2";"Q86YV0-1,Q86YV0-2";"Q86YV0-[1,2]";"RASL3_HUMAN";"RAS protein activator like-3";"RASAL3";4;6;0,000352250524642532;2;4;2;4;NA;NA
"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"Q92598-[1-3]";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";4;5;0,000230591349659155;3;2;3;2;NA;NA
"Q96PK6-1";"Q96PK6-1";"Q96PK6-1";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";4;6;0,00106464956775366;3;3;3;3;NA;NA
"Q99497";"Q99497";"Q99497";"PARK7_HUMAN";"Protein DJ-1";"PARK7";4;7;0,00439660840016789;4;3;4;3;0,00619914918570089;0,0043841785594235
"Q9Y266";"Q9Y266";"Q9Y266";"NUDC_HUMAN";"Nuclear migration protein nudC";"NUDC";4;6;0,00215181438316374;3;3;3;3;0,00265477159236587;0,00250335271217838
"O94776";"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";3;3;0,000533121677265867;NA;3;NA;3;NA;0,00124043375408839
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";3;5;0,00112626590896141;2;3;2;3;0,00111161214050993;0,00157231451182361
