"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6160-1.id.csv";"peptide.count.P6160-2.id.csv";"spectra.count.P6160-1.id.csv";"spectra.count.P6160-2.id.csv";"dNSAF.P6160-1.id.csv";"dNSAF.P6160-2.id.csv"
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";1;2;0,0535727708592772;1;NA;2;NA;0,0865422693053656;NA
"A5A3E0,P60709,P62736,P63261,P63267-1,P63267-2,P68032,P68133,Q562R1,Q6S8J3-1,Q9BYX7";"A5A3E0,P60709,P62736,P63261,P63267-1,P63267-2,P68032,P68133,Q562R1,Q6S8J3-1,Q9BYX7";"A5A3E0, P60709, P62736, P63261, P63267-[1,2], P68032, P68133, Q562R1, Q6S8J3-1, Q9BYX7";"ACTA_HUMAN, ACTB_HUMAN, ACTBL_HUMAN, ACTBM_HUMAN, ACTC_HUMAN, ACTG_HUMAN, ACTH_HUMAN, ACTS_HUMAN, POTEE_HUMAN, POTEF_HUMAN";"Actin, alpha cardiac muscle 1, Actin, alpha skeletal muscle, Actin, aortic smooth muscle, Actin, cytoplasmic 1, Actin, cytoplasmic 2, Actin, gamma-enteric smooth muscle, Beta-actin-like protein 2, POTE ankyrin domain family member E, POTE ankyrin domain family member F, Putative beta-actin-like protein 3";"ACTA1, ACTA2, ACTB, ACTBL2, ACTC1, ACTG1, ACTG2, POTEE, POTEF, POTEKP";1;1;0,00111811619700877;1;NA;1;NA;0,00269642085372801;NA
"O60814,P57053,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"O60814,P57053,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"O60814, P57053, P58876, P62807, Q5QNW6-[1,2], Q93079, Q99877, Q99879, Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN, H2BFS_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F, Histone H2B type F-S";"H2BFS, HIST1H2BD, HIST1H2BH, HIST1H2BI,HIST1H2BG,HIST1H2BC,HIST1H2BE,HIST1H2BF, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";3;3;0,0147325119863012;3;NA;3;NA;0,0297489050737194;NA
"P01891,P01892,P10314,P10316,P16189,P16190,P18462,P30450,P30453,P30456,P30457,P30459,P30512";"P01891,P01892,P10314,P10316,P16189,P16190,P18462,P30450,P30453,P30456,P30457,P30459,P30512";"P16189, P10316, P30457, P10314, P30456, P01891, P30512, P30453, P30450, P16190, P18462, P30459, P01892";"1A02_HUMAN, 1A25_HUMAN, 1A26_HUMAN, 1A29_HUMAN, 1A31_HUMAN, 1A32_HUMAN, 1A33_HUMAN, 1A34_HUMAN, 1A43_HUMAN, 1A66_HUMAN, 1A68_HUMAN, 1A69_HUMAN, 1A74_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain, HLA class I histocompatibility antigen, A-25 alpha chain, HLA class I histocompatibility antigen, A-26 alpha chain, HLA class I histocompatibility antigen, A-29 alpha chain, HLA class I histocompatibility antigen, A-31 alpha chain, HLA class I histocompatibility antigen, A-32 alpha chain, HLA class I histocompatibility antigen, A-33 alpha chain, HLA class I histocompatibility antigen, A-34 alpha chain, HLA class I histocompatibility antigen, A-43 alpha chain, HLA class I histocompatibility antigen, A-66 alpha chain, HLA class I histocompatibility antigen, A-68 alpha chain, HLA class I histocompatibility antigen, A-69 alpha chain, HLA class I histocompatibility antigen, A-74 alpha chain";"HLA-A";1;1;0,00326009222036171;0;1;0;1;NA;0,0068554516500293
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";1;2;0,0233937808478129;1;1;1;1;0,0188953347916252;0,040994477730799
"P07900-1,P07900-2,P08238";"P07900-1,P07900-2,P08238";"P07900-[1,2], P08238";"HS90A_HUMAN, HS90B_HUMAN";"Heat shock protein HSP 90-alpha, Heat shock protein HSP 90-beta";"HSP90AA1, HSP90AB1";2;2;0,00565599180461291;2;NA;2;NA;0,0276122433833418;NA
"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;2;0,0339981045837721;1;NA;2;NA;0,0549210555207128;NA
"P18465,P30464,P30484,P30492,P30493,P30495,Q29940";"P18465,P30464,P30484,P30492,P30493,P30495,Q29940";"P30495, P18465, P30492, P30464, P30484, P30493, Q29940";"1B15_HUMAN, 1B46_HUMAN, 1B54_HUMAN, 1B55_HUMAN, 1B56_HUMAN, 1B57_HUMAN, 1B59_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain, HLA class I histocompatibility antigen, B-46 alpha chain, HLA class I histocompatibility antigen, B-54 alpha chain, HLA class I histocompatibility antigen, B-55 alpha chain, HLA class I histocompatibility antigen, B-56 alpha chain, HLA class I histocompatibility antigen, B-57 alpha chain, HLA class I histocompatibility antigen, B-59 alpha chain";"HLA-B";1;1;0,00610463203852261;0;1;0;1;NA;0,0128370631726081
"P25705-1,P25705-2";"P25705-1,P25705-2";"P25705-[1,2]";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";1;2;0,011189249609849;1;1;1;1;NA;NA
"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";1;1;0,0145250118174801;1;0;1;0;0,0208568223365044;0
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";1;1;0,0183066716989542;1;NA;1;NA;0,0295728760496146;NA
"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";1;2;0,121326569298951;1;1;1;1;0,0979963931840169;0,212608614897968
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";1;1;0,0297483415108006;NA;1;NA;1;NA;0,104259993844196
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";1;1;0,06007432072084;1;NA;1;NA;0,0970449718909682;NA
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";3;3;0,020089789072229;NA;3;NA;3;NA;0,0704093464921841
"P68363,Q71U36-1,Q71U36-2,Q9BQE3";"P68363,Q71U36-1,Q71U36-2,Q9BQE3";"P68363, Q71U36-[1,2], Q9BQE3";"TBA1A_HUMAN, TBA1B_HUMAN, TBA1C_HUMAN";"Tubulin alpha-1A chain, Tubulin alpha-1B chain, Tubulin alpha-1C chain";"TUBA1A, TUBA1B, TUBA1C";6;9;0,0309039374629405;5;4;5;4;0,0555312894709429;0,0963825720870786
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";1;1;0,0329130586928006;1;NA;1;NA;0,0531682558764347;NA
"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908,P0C0S8,P20671,Q7L7L0,Q93077,Q96KK5,Q99878,Q9BTM1-1";"P04908, P0C0S8, P20671, Q7L7L0, Q93077, Q96KK5, Q99878, Q9BTM1-1";"H2A1_HUMAN, H2A1B_HUMAN, H2A1C_HUMAN, H2A1D_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A3_HUMAN, H2AJ_HUMAN";"Histone H2A type 1, Histone H2A type 1-B/E, Histone H2A type 1-C, Histone H2A type 1-D, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 3, Histone H2A.J";"H2AFJ, HIST1H2AC, HIST1H2AD, HIST1H2AE,HIST1H2AB, HIST1H2AH, HIST1H2AJ, HIST1H2AK,HIST1H2AI,HIST1H2AG,HIST1H2AL,HIST1H2AM, HIST3H2A";3;5;0,0298920533055387;3;1;4;1;0,0441308260696235;0,0239360692269235
"P68371";"P68371";"P68371";"TBB4B_HUMAN";"Tubulin beta-4B chain";"TUBB4B";1;2;0,0324446331383713;1;1;1;1;0,0299494594899467;0,048732761167624
