"";"X";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5834.1.id.csv";"peptide.count.P5834.2.id.csv";"spectra.count.P5834.1.id.csv";"spectra.count.P5834.2.id.csv";"dNSAF.P5834.1.id.csv";"dNSAF.P5834.2.id.csv";"Go.Cc";"norm.sc"
"57";57;"O15031";"O15031";"PLXB2_HUMAN";"Plexin-B2";"PLXNB2";2;2;2,03527649377488e-05;NA;2;NA;2;NA;4,06720143679377e-05;"extracellular vesicular exosome, integral component of plasma membrane, intracellular";9,48181861280994e-05
"58";58;"O15118";"O15118";"NPC1_HUMAN";"Niemann-Pick C1 protein";"NPC1";6;8;0,000117084137576158;4;4;4;4;0,000117221503356031;0,000116987734598231;"integral component of membrane, endoplasmic reticulum, lysosome, nuclear envelope, lysosomal membrane, membrane raft, late endosome membrane, membrane, extracellular region, Golgi apparatus, extracellular vesicular exosome, perinuclear region of cytoplasm, integral component of plasma membrane";0,000379272744512397
"59";59;"O15121";"O15121";"DEGS1_HUMAN";"Sphingolipid delta(4)-desaturase DES1";"DEGS1";2;5;0,000289538560027727;2;2;3;2;0,000347853903921844;0,000231440131294952;"mitochondrion, integral component of plasma membrane, endoplasmic reticulum membrane, endoplasmic reticulum, membrane";0,000237045465320248
"63";63;"O15162";"O15162";"PLS1_HUMAN";"Phospholipid scramblase 1";"PLSCR1";5;10;0,000588182106219848;5;5;5;5;0,000588872174878175;0,000587697817675075;"extracellular matrix, integral component of plasma membrane, nucleus, cytosol, plasma membrane, extracellular vesicular exosome, membrane raft, nucleolus, membrane, Golgi apparatus";0,000474090930640497
"70";70;"O15287";"O15287";"FANCG_HUMAN";"Fanconi anemia group G protein";"FANCG";1;1;3,00710465880887e-05;1;NA;1;NA;6,02126532512089e-05;NA;"Fanconi anaemia nuclear complex, mitochondrion, plasma membrane, nucleolus, cytoplasm, nucleoplasm";4,74090930640497e-05
"75";75;"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";5;11;0,000442464732807963;5;4;6;5;0,000483255100932283;0,000401909475313277;"actin cytoskeleton, plasma membrane, integral component of plasma membrane, membrane, nuclear membrane";0,000521500023704547
"76";76;"O15439";"O15439-1,O15439-2";"MRP4_HUMAN";"Multidrug resistance-associated protein 4";"ABCC4";4;6;4,23491116478291e-05;3;3;3;3;4,23987965912286e-05;4,23142428726054e-05;"integral component of membrane, platelet dense granule membrane, membrane, plasma membrane";0,000284454558384298
"77";77;"O15498";"O15498";"YKT6_HUMAN";"Synaptobrevin homolog YKT6";"YKT6";2;2;0,000188931221997891;2;NA;2;NA;0,000378305760830827;NA;"SNARE complex, extracellular vesicular exosome, endoplasmic reticulum, Golgi apparatus, integral component of plasma membrane, mitochondrion, cytosol, cytoplasmic vesicle membrane, endosome, cytoplasm, Golgi membrane";9,48181861280994e-05
"92";92;"O43493";"O43493-1,O43493-2,O43493-3,O43493-5";"TGON2_HUMAN";"Trans-Golgi network integral membrane protein 2";"TGOLN2";2;3;2,92252984027987e-05;1;2;1;2;1,95063907928395e-05;3,89349804209737e-05;"nucleus, integral component of membrane, plasma membrane, Golgi apparatus, trans-Golgi network, transport vesicle";0,000142227279192149
"100";100;"O43699";"O43699-1,O43699-3";"SIGL6_HUMAN";"Sialic acid-binding Ig-like lectin 6";"SIGLEC6";1;2;4,1289604807486e-05;1;1;1;1;4,13380467133023e-05;4,12556083930848e-05;"membrane, extracellular region, integral component of plasma membrane";9,48181861280994e-05
"103";103;"O43752";"O43752";"STX6_HUMAN";"Syntaxin-6";"STX6";3;5;0,000451383191017585;3;2;3;2;0,000566504929244147;0,000342017082913652;"Golgi apparatus, early endosome, clathrin-coated vesicle, integral component of membrane, Golgi membrane, SNARE complex, trans-Golgi network membrane, perinuclear region of cytoplasm, plasma membrane";0,000237045465320248
"130";130;"O60906";"O60906";"NSMA_HUMAN";"Sphingomyelin phosphodiesterase 2";"SMPD2";1;2;8,84358911479488e-05;1;1;1;1;8,85396461518958e-05;8,83630761327064e-05;"plasma membrane, caveola, integral component of plasma membrane";9,48181861280994e-05
"132";132;"O75122";"O75122-1";"CLAP2_HUMAN";"CLIP-associating protein 2";"CLASP2";1;1;1,92727367107585e-05;1;NA;1;NA;3,85906958498217e-05;NA;"kinetochore microtubule, microtubule organizing center, plasma membrane, condensed chromosome kinetochore, cell cortex, cytosol, ruffle membrane, trans-Golgi network, microtubule, cytoplasmic microtubule, cytoplasm, membrane, Golgi apparatus";4,74090930640497e-05
"140";140;"O75379";"O75379-1,O75379-2";"VAMP4_HUMAN";"Vesicle-associated membrane protein 4";"VAMP4";1;2;0,000132653836721923;1;1;1;1;0,000132809469227844;0,00013254461419906;"cell surface, integral component of membrane, trans-Golgi network, endosome, Golgi membrane, lysosome, SNARE complex";9,48181861280994e-05
"142";142;"O75387";"O75387-1,O75387-2";"LAT3_HUMAN";"Large neutral amino acids transporter small subunit 3";"SLC43A1";2;3;5,01901367919262e-05;1;2;1;2;3,34993473365402e-05;6,68650826549817e-05;"integral component of plasma membrane, plasma membrane";0,000142227279192149
"150";150;"O75695";"O75695";"XRP2_HUMAN";"Protein XRP2";"RP2";10;20;0,00106881091301664;10;8;11;9;0,00117707135298506;0,000961137802392037;"plasma membrane, ciliary basal body, extracellular vesicular exosome, cytoplasmic vesicle, cytoplasm";0,000948181861280994
"152";152;"O75787";"O75787";"RENR_HUMAN";"Renin receptor";"ATP6AP2";7;12;0,000641286547809983;6;5;6;6;0,000642038919810033;0,000640758534928025;"neuron projection, external side of plasma membrane, integral component of membrane, cell body, plasma membrane, extracellular vesicular exosome";0,000568909116768596
"162";162;"O94759";"O94759-1,O94759-2";"TRPM2_HUMAN";"Transient receptor potential cation channel subfamily M member 2";"TRPM2";1;1;6,22228575442154e-06;1;NA;1;NA;1,24591717638895e-05;NA;"plasma membrane, integral component of plasma membrane";4,74090930640497e-05
"181";181;"O95210";"O95210";"STBD1_HUMAN";"Starch-binding domain-containing protein 1";"STBD1";4;5;0,000261231717566916;3;2;3;2;0,000313845840689262;0,000208813302816395;"integral component of plasma membrane, membrane";0,000237045465320248
"184";184;"O95297";"O95297-1,O95297-2,O95297-3";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";3;7;0,000162242053091125;3;3;4;3;0,000185637027619588;0,000138950116000501;"integral component of plasma membrane";0,000331863651448348
"191";191;"O95466";"O95466-2";"FMNL_HUMAN";"Formin-like protein 1";"FMNL1";21;35;0,000595133349293355;18;16;19;16;0,000646902851020715;0,000543673908423779;"phagocytic vesicle, cell cortex, cytosol, extracellular vesicular exosome, plasma membrane, membrane, bleb";0,00165931825724174
"196";196;"O95716";"O95716";"RAB3D_HUMAN";"Ras-related protein Rab-3D";"RAB3D";1;2;0,000503155372097515;1;1;1;1;0,000547384460801733;0,000459423524824402;"extracellular vesicular exosome, plasma membrane, zymogen granule, mitochondrion, transport vesicle";9,48181861280994e-05
"197";197;"O95721";"O95721";"SNP29_HUMAN";"Synaptosomal-associated protein 29";"SNAP29";1;2;0,000144993728510009;1;1;1;1;0,000145163838458341;0,00014487434575246;"SNARE complex, plasma membrane, cell junction, cytoplasm, synapse, centrosome, neuron projection";9,48181861280994e-05
"202";202;"O95857";"O95857";"TSN13_HUMAN";"Tetraspanin-13";"TSPAN13";1;3;0,000275061632026341;1;1;1;2;0,000183589560403196;0,000366446874550341;"membrane, integral component of plasma membrane";0,000142227279192149
"203";203;"O95858";"O95858";"TSN15_HUMAN";"Tetraspanin-15";"TSPAN15";2;4;0,000254478788813485;2;2;2;2;0,000254777349130965;0,000254269259892073;"extracellular vesicular exosome, integral component of membrane, plasma membrane";0,000189636372256199
"204";204;"O95864";"O95864-1";"FADS2_HUMAN";"Fatty acid desaturase 2";"FADS2";10;23;0,000997408170185605;9;9;12;11;0,00101222352222302;0,000980492988661723;"endoplasmic reticulum membrane, membrane, integral component of plasma membrane";0,00109040914047314
"206";206;"O95977";"O95977";"S1PR4_HUMAN";"Sphingosine 1-phosphate receptor 4";"S1PR4";2;2;9,74176613426623e-05;NA;2;NA;2;NA;0,000194674902104869;"plasma membrane, integral component of plasma membrane";9,48181861280994e-05
"208";208;"O96005";"O96005";"CLPT1_HUMAN";"Cleft lip and palate transmembrane protein 1";"CLPTM1";13;24;0,000671002366916275;10;13;11;13;0,000615807135343455;0,000726320710992156;"integral component of plasma membrane, external side of plasma membrane, integral component of membrane, membrane";0,00113781823353719
"219";219;"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";9;20;0,00103053393817031;8;8;11;9;0,00113491728249248;0,000926716889358714;"cytosol, neuronal cell body, extracellular space, lysosome, cytoplasm, plasma membrane, membrane, external side of plasma membrane, cytoplasmic membrane-bounded vesicle lumen, dendrite cytoplasm, cell junction, cell surface";0,000948181861280994
"221";221;"P01111";"P01111,P01112-1";"RASH_HUMAN, RASN_HUMAN";"GTPase HRas, GTPase NRas";"HRAS, NRAS";5;10;0,000494819867137332;5;5;5;5;0,000495400401087988;0,000494412449790143;"Golgi membrane, extracellular vesicular exosome, plasma membrane, membrane";0,000474090930640497
"222";222;"P01730";"P01730";"CD4_HUMAN";"T-cell surface glycoprotein CD4";"CD4";1;2;8,16776898593501e-05;1;1;1;1;8,17735159874496e-05;8,1610439310338e-05;"membrane raft, endoplasmic reticulum membrane, plasma membrane, external side of plasma membrane, endoplasmic reticulum lumen, T cell receptor complex, early endosome, integral component of membrane";9,48181861280994e-05
"223";223;"P01889";"P01889";"1B07_HUMAN";"HLA class I histocompatibility antigen, B-7 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"extracellular vesicular exosome, cell surface, membrane, MHC class I protein complex, endoplasmic reticulum, Golgi apparatus, Golgi membrane, early endosome membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, phagocytic vesicle membrane, plasma membrane";0
"224";224;"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, Golgi medial cisterna, Golgi membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, endoplasmic reticulum, ER to Golgi transport vesicle membrane, endoplasmic reticulum exit site, Golgi apparatus, MHC class I protein complex, phagocytic vesicle membrane";0
"225";225;"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";8;20;0,00147277094313316;8;7;10;10;0,00147449883158472;0,00147155831512342;"clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, plasma membrane, cell surface, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, trans-Golgi network membrane, lysosomal membrane, ER to Golgi transport vesicle membrane, lysosome, transport vesicle membrane, late endosome membrane, MHC class II protein complex, Golgi membrane, integral component of plasma membrane";0,000948181861280994
"226";226;"P01920";"P01920";"DQB1_HUMAN";"HLA class II histocompatibility antigen, DQ beta 1 chain";"HLA-DQB1";1;1;7,16635669647171e-05;1;NA;1;NA;0,000143495288591003;NA;"ER to Golgi transport vesicle membrane, MHC class II protein complex, lysosomal membrane, transport vesicle membrane, Golgi membrane, endosome membrane, trans-Golgi network membrane, plasma membrane, membrane, endocytic vesicle membrane, clathrin-coated endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane";4,74090930640497e-05
"230";230;"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";28;69;0,00169814365456262;26;25;35;34;0,00172477560694581;0,00167215494860603;"perinuclear region of cytoplasm, blood microparticle, integral component of plasma membrane, membrane, coated pit, external side of plasma membrane, extracellular vesicular exosome, cell surface, extracellular region, endosome, cytoplasmic membrane-bounded vesicle, extracellular space, intracellular membrane-bounded organelle, plasma membrane, melanosome";0,00327122742141943
"236";236;"P03952";"P03952,P20718";"GRAH_HUMAN, KLKB1_HUMAN";"Granzyme H, Plasma kallikrein";"GZMH, KLKB1";1;1;2,11585870789493e-05;NA;1;NA;1;NA;4,22823316788855e-05;"extracellular space, plasma membrane, extracellular region";4,74090930640497e-05
"237";237;"P03989";"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"extracellular vesicular exosome, cell surface, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, MHC class I protein complex, membrane, Golgi apparatus, endoplasmic reticulum";0
"238";238;"P04049";"P04049-1,P04049-2";"RAF1_HUMAN";"RAF proto-oncogene serine/threonine-protein kinase";"RAF1";2;4;5,77289844993554e-05;2;2;2;2;5,77967134602653e-05;5,76814524755166e-05;"mitochondrial outer membrane, nucleus, pseudopodium, plasma membrane, cytoplasm, cytosol, Golgi apparatus";0,000189636372256199
"240";240;"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, early endosome membrane, plasma membrane, MHC class I protein complex, cell surface, endoplasmic reticulum, Golgi apparatus, Golgi membrane";0
"241";241;"P04229";"P04229";"2B11_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain";"HLA-DRB1";1;1;0,000138121711033635;1;0;1;0;0,00023935661484146;0;"endocytic vesicle membrane, late endosome membrane, lysosomal membrane, integral component of lumenal side of endoplasmic reticulum membrane, external side of plasma membrane, MHC class II protein complex, Golgi membrane, extracellular vesicular exosome, transport vesicle membrane, trans-Golgi network membrane, clathrin-coated endocytic vesicle membrane, ER to Golgi transport vesicle membrane, plasma membrane";4,74090930640497e-05
"242";242;"P04233";"P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";7;14;0,000884657681382015;6;7;7;7;0,000885695581945147;0,000883929285232917;"integral component of membrane, lysosomal lumen, clathrin-coated endocytic vesicle membrane, membrane, intracellular, NOS2-CD74 complex, MHC class II protein complex, lysosomal membrane, macrophage migration inhibitory factor receptor complex, integral component of lumenal side of endoplasmic reticulum membrane, trans-Golgi network membrane, plasma membrane, vacuole, endocytic vesicle membrane, extracellular vesicular exosome, cell surface, ER to Golgi transport vesicle membrane, transport vesicle membrane, multivesicular body, Golgi membrane, external side of plasma membrane";0,000663727302896696
"244";244;"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";8;24;0,00079182501851061;8;8;11;13;0,000731537480142057;0,000852267502121086;"extracellular vesicular exosome, plasma membrane, keratin filament, nucleus, cytoskeleton, extracellular space, membrane, blood microparticle";0,00113781823353719
"246";246;"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";8;15;0,000837501088557813;7;8;7;8;0,000782584753002279;0,000892598954128592;"plasma membrane, GAIT complex, microtubule cytoskeleton, membrane, cytoplasm, ribonucleoprotein complex, cytosol, perinuclear region of cytoplasm, extracellular vesicular exosome, nucleus, lipid particle, vesicle";0,000711136395960745
"247";247;"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";3;3;0,000209375272139453;NA;3;NA;3;NA;0,000418405759747777;"extracellular vesicular exosome, cytoplasm, plasma membrane, cytosol, membrane";0,000142227279192149
"249";249;"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";12;26;0,00237223885571985;11;12;13;13;0,00237502202043549;0,00237028563733538;"spindle, nucleus, Z disc, extracellular vesicular exosome, proteasome complex, plasma membrane, cytosol, extracellular space, cytoplasm, cytoskeleton";0,00123263641966529
"252";252;"P04899";"P04899-1";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";11;33;0,00282774086020752;11;11;16;17;0,00267300025842226;0,00298527337717255;"midbody, heterotrimeric G-protein complex, membrane raft, cytoplasm, centrosome, membrane, extracellular vesicular exosome, nucleus, cytosol, plasma membrane";0,00156450007111364
"254";254;"P05023";"P05023-1";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";23;47;0,00155733819422929;20;22;23;24;0,00155813159815742;0,00155704789736752;"melanosome, membrane, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, endoplasmic reticulum, Golgi apparatus, basolateral plasma membrane, protein complex, T-tubule, caveola, integral component of membrane, endosome, plasma membrane";0,00222822737401034
"255";255;"P05067";"P05067-1,P05067-10,P05067-3,P05067-4,P05067-5,P05067-6,P05067-7,P05067-8,P05067-9";"A4_HUMAN";"Amyloid beta A4 protein";"APP";1;1;2,69901745711272e-06;1;NA;1;NA;5,40436801186896e-06;NA;"membrane raft, Golgi apparatus, platelet alpha granule lumen, neuromuscular junction, extracellular space, axon, coated pit, extracellular region, plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, perinuclear region of cytoplasm, ciliary rootlet, integral component of membrane, dendritic shaft, cytoplasm, intracellular membrane-bounded organelle, cell surface, dendritic spine, receptor complex, spindle midzone, synapse, nuclear envelope lumen, cytosol, apical part of cell";4,74090930640497e-05
"256";256;"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";11;20;0,000486454901893138;9;8;11;9;0,000535728184063421;0,000437448934768808;"membrane, receptor complex, extracellular vesicular exosome, integrin complex, plasma membrane, cell surface";0,000948181861280994
"258";258;"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";5;61;0,00714878150048098;5;5;31;30;0,00741864827519552;0,00687684772979186;"mitochondrial nucleoid, mitochondrion, extracellular vesicular exosome, integral component of plasma membrane, mitochondrial inner membrane, MMXD complex, nucleus, membrane";0,00289195467690703
"263";263;"P05556";"P05556-1,P05556-2,P05556-3,P05556-4,P05556-5";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";3;5;2,34388358117684e-05;2;3;2;3;1,87730678307027e-05;2,81034445143871e-05;"myelin sheath abaxonal region, external side of plasma membrane, sarcolemma, cytoplasm, membrane, cell surface, integrin alpha7-beta1 complex, melanosome, extracellular vesicular exosome, neuromuscular junction, lamellipodium, integrin alpha9-beta1 complex, membrane raft, recycling endosome, focal adhesion, intercalated disc, plasma membrane, filopodium, integrin alpha8-beta1 complex, acrosomal vesicle, integrin complex, cleavage furrow, basement membrane, receptor complex, ruffle, integrin alpha3-beta1 complex, hemidesmosome";0,000237045465320248
"266";266;"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";24;157;0,00555114930720834;23;23;72;85;0,00509747346541047;0,00600584953185531;"mitochondrial membrane, plasma membrane, membrane, nucleus, mitochondrial proton-transporting ATP synthase complex, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrion, cell surface, mitochondrial matrix, extracellular vesicular exosome";0,0074432276110558
"268";268;"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";9;19;0,000818847070456295;7;7;9;10;0,000776659983641169;0,000861234589957023;"membrane, nucleus, M band, plasma membrane, phosphopyruvate hydratase complex, extracellular space, cytosol, cytoplasm, extracellular vesicular exosome";0,000900772768216944
"275";275;"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";5;7;0,000257734915048303;5;2;5;2;0,00036862470789618;0,000147155831512342;"extracellular region, endoplasmic reticulum, procollagen-proline 4-dioxygenase complex, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, melanosome, plasma membrane, endoplasmic reticulum lumen";0,000331863651448348
"282";282;"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";12;24;0,000405596004492042;11;10;12;12;0,000422809941746813;0,000388858820850078;"nucleus, cytosol, cytoplasm, endocytic vesicle lumen, extracellular vesicular exosome, mitochondrion, extracellular region, plasma membrane, melanosome, membrane";0,00113781823353719
"284";284;"P07947";"P07947";"YES_HUMAN";"Tyrosine-protein kinase Yes";"YES1";4;5;0,000235586833960296;1;4;1;4;0,000144153305660233;0,000342073320923865;"cytosol, microtubule organizing center, Golgi apparatus, cytoplasm, plasma membrane, extracellular vesicular exosome";0,000237045465320248
"285";285;"P07948";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";22;50;0,00197662847685595;21;20;24;26;0,00191357693677756;0,00204175442900299;"mitochondrial crista, extracellular vesicular exosome, membrane raft, plasma membrane, cytoplasm, Golgi apparatus, cytosol, perinuclear region of cytoplasm, postsynaptic density, nucleus, mast cell granule, integrin alpha2-beta1 complex, mitochondrial intermembrane space";0,00237045465320248
"287";287;"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";22;63;0,000467604774444779;21;22;30;33;0,000445860360979189;0,000489468325292241;"integral component of membrane, apical plasma membrane, melanosome, extracellular vesicular exosome, plasma membrane, cytoplasm, cell junction, membrane, nucleus";0,00298677286303513
"288";288;"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";17;38;0,0013292579629816;16;17;18;20;0,00131570040271944;0,00133920006321185;"melanosome, cytosol, mitochondrion, cell surface, membrane, cytoplasm, basolateral plasma membrane, brush border membrane, apical plasma membrane, inclusion body, extracellular vesicular exosome";0,00180154553643389
"290";290;"P08473";"P08473";"NEP_HUMAN";"Neprilysin";"MME";12;25;0,000623473032593039;10;11;12;13;0,000599236325156031;0,000647878074205003;"extracellular vesicular exosome, neuron projection terminus, synapse, integral component of membrane, plasma membrane, cytoplasm, dendrite, brush border, synaptic vesicle, axon, integral component of plasma membrane";0,00118522732660124
"295";295;"P08754";"P08754";"GNAI3_HUMAN";"Guanine nucleotide-binding protein G(k) subunit alpha";"GNAI3";5;12;0,00101491667410233;5;5;6;6;0,000971796967991868;0,00105660224216975;"zymogen granule, membrane, Golgi apparatus, cytoplasm, extracellular vesicular exosome, midbody, centrosome, lysosomal membrane, heterotrimeric G-protein complex, plasma membrane, membrane raft";0,000568909116768596
"296";296;"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;12;0,000760848446554217;6;5;6;6;0,000761741091300039;0,000760221990592572;"90S preribosome, nucleus, membrane, plasma membrane, cytoplasm, extracellular vesicular exosome, cytosol, cytosolic small ribosomal subunit";0,000568909116768596
"297";297;"P08962";"P08962";"CD63_HUMAN";"CD63 antigen";"CD63";4;8;0,000628712301774493;4;4;4;4;0,000629449921382385;0,000628194642086299;"integral component of plasma membrane, cell surface, intrinsic component of plasma membrane, multivesicular body, internal vesicle, plasma membrane, melanosome, lysosomal membrane, platelet dense granule membrane, late endosome membrane, endosome membrane, extracellular vesicular exosome";0,000379272744512397
