"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5835-1.id.csv";"peptide.count.P5835-2.id.csv";"spectra.count.P5835-1.id.csv";"spectra.count.P5835-2.id.csv";"dNSAF.P5835-1.id.csv";"dNSAF.P5835-2.id.csv"
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";32;108;0,00367644338694072;30;31;50;58;0,00341661515972119;0,00393793875143589
"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";30;190;0,00692395606729442;29;29;95;95;0,00694938287821772;0,00690495963648919
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";29;66;0,00180231403745232;25;27;34;32;0,001861433592222;0,00174527158457467
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";38;124;0,0012867621969931;37;35;63;61;0,0013123180123271;0,00126253457324348
"Q9H2M9-1";"Q9H2M9-1";"Q9H2M9-1";"RBGPR_HUMAN";"Rab3 GTPase-activating protein non-catalytic subunit";"RAB3GAP2";28;58;0,000839078727858848;25;25;28;30;0,000813120070172843;0,000865631014994943
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";25;68;0,000543793742595111;22;25;31;37;0,000497632709612725;0,000590151959574793
"Q9HAV4";"Q9HAV4";"Q9HAV4";"XPO5_HUMAN";"Exportin-5";"XPO5";25;66;0,00110469727462892;25;24;35;31;0,00117595126427613;0,00103489878517516
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";24;244;0,00929522674432565;23;24;116;128;0,0088705405008837;0,00972561263375288
"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-[1,2]";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";24;50;0,00045634864907678;20;23;24;26;0,000439703516207597;0,000473300484617857
"O43592";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";22;49;0,001026471372992;19;20;23;26;0,000967164906751846;0,00108632793143059
"Q92608-1";"Q92608-1";"Q92608-1";"DOCK2_HUMAN";"Dedicator of cytokinesis protein 2";"DOCK2";28;55;0,000626203163207731;26;23;32;23;0,000727580600495643;0,000526221009589841
"Q9C0E2";"Q9C0E2";"Q9C0E2";"XPO4_HUMAN";"Exportin-4";"XPO4";22;47;0,000822902474484655;21;19;24;23;0,000843497275227085;0,000803184248173269
"O95373";"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";21;58;0,00112604688623061;19;21;26;32;0,00101326667704101;0,00123912550174742
"P16435";"P16435";"P16435";"NCPR_HUMAN";"NADPH--cytochrome P450 reductase";"POR";21;46;0,00136928861416338;21;20;23;23;0,0013743170462264;0,00136553186063136
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";21;52;0,00119625859571688;18;21;26;26;0,00120065161046641;0,0011929765639683
"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";20;57;0,00200468466241561;20;20;29;28;0,00204734551700152;0,00196411123379074
"O75027-1,O75027-2";"O75027-1,O75027-2";"O75027-[1,2]";"ABCB7_HUMAN";"ATP-binding cassette sub-family B member 7, mitochondrial";"ABCB7";19;42;0,000562765270223195;17;15;22;20;0,000591728668087883;0,000534496455624094
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";19;65;0,00289161845984545;19;19;30;35;0,0026789883106688;0,00310550700044727
"P46977";"P46977";"P46977";"STT3A_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A";"STT3A";19;48;0,00147534981236188;18;19;23;25;0,00142971209501638;0,0015203454737752
"Q15042-1";"Q15042-1";"Q15042-1";"RB3GP_HUMAN";"Rab3 GTPase-activating protein catalytic subunit";"RAB3GAP1";19;46;0,000944962682761068;16;17;21;25;0,000865960441705482;0,00102431532780152
"Q92538";"Q92538";"Q92538";"GBF1_HUMAN";"Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1";"GBF1";19;32;0,000354434875461548;15;15;16;16;0,000355736464968384;0,000353462454850957
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";18;45;0,0017014184529932;17;14;24;21;0,00182151100147537;0,00158363377621307
"P52272-1,P52272-2";"P52272-1,P52272-2";"P52272-[1,2]";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";18;36;0,000496907416682398;16;13;21;15;0,000581854241995259;0,000412953425989026
"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";18;52;0,00170393907292356;17;17;24;28;0,00157864286794532;0,00182997680806844
"Q16795";"Q16795";"Q16795";"NDUA9_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial";"NDUFA9";18;36;0,00192436293993714;15;15;17;19;0,00182412811498324;0,00202569903394086
"Q29RF7-1";"Q29RF7-1";"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";34;62;0,000934514654659908;30;29;32;30;0,000968202806069683;0,000901887811434521
"Q93008-1,Q93008-3";"Q93008-1,Q93008-3";"Q93008-[1,3]";"USP9X_HUMAN";"Probable ubiquitin carboxyl-terminal hydrolase FAF-X";"USP9X";38;74;0,000290131200272192;35;34;37;37;0,000291196647698572;0,000289335201970521
"Q969V3-1,Q969V3-2";"Q969V3-1,Q969V3-2";"Q969V3-[1,2]";"NCLN_HUMAN";"Nicalin";"NCLN";18;37;0,000662199986411663;16;16;18;19;0,000646668759182754;0,000678231381701336
"A2RRP1-1,A2RRP1-2";"A2RRP1-1,A2RRP1-2";"A2RRP1-[1,2]";"NBAS_HUMAN";"Neuroblastoma-amplified sequence";"NBAS";17;28;0,000118993247070953;14;12;15;13;0,000127960955792173;0,00011019058098231
"O43264";"O43264";"O43264";"ZW10_HUMAN";"Centromere/kinetochore protein zw10 homolog";"ZW10";17;32;0,000827824650813067;13;16;16;16;0,000830864667339644;0,000825553447248921
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";17;31;0,00112075106818264;14;16;14;17;0,00101731296726313;0,00122434348517634
"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";17;34;0,000894491012623813;16;12;18;16;0,000950586191696842;0,000839564145439829
"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";17;46;0,00222304170692712;17;16;25;21;0,00242522323088123;0,00202416499453614
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";17;83;0,00808041341298618;17;15;38;45;0,00742610382928386;0,00873785510063736
"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";17;45;0,00303296332924875;13;16;20;25;0,00270586779204675;0,00336071350024514
"Q9Y4R8";"Q9Y4R8";"Q9Y4R8";"TELO2_HUMAN";"Telomere length regulation protein TEL2 homolog";"TELO2";17;32;0,000770460457566761;15;14;17;15;0,000821620429329369;0,000720324972453975
"Q9Y6D5";"Q9Y6D5";"Q9Y6D5";"BIG2_HUMAN";"Brefeldin A-inhibited guanine nucleotide-exchange protein 2";"ARFGEF2";17;31;0,000431896259671358;14;15;16;15;0,000445697607091473;0,000418535916585151
"O00116";"O00116";"O00116";"ADAS_HUMAN";"Alkyldihydroxyacetonephosphate synthase, peroxisomal";"AGPS";16;36;0,00110256052941687;14;15;18;18;0,00110660945720331;0,00109953556585528
"O75306";"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";16;36;0,00156692187549957;16;13;20;16;0,00174741786138656;0,00138899813262831
"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";16;29;0,000604362289507433;12;14;13;16;0,000543831856653864;0,000665052880462161
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";16;24;0,000712307146152481;12;11;13;11;0,000774499860654324;0,000651156801314065
"P52292";"P52292";"P52292";"IMA1_HUMAN";"Importin subunit alpha-1";"KPNA2";16;42;0,00159999804615441;14;14;21;21;0,00160587371136688;0,00159560832272508
"Q13576-1";"Q13576-1";"Q13576-1";"IQGA2_HUMAN";"Ras GTPase-activating-like protein IQGAP2";"IQGAP2";37;74;0,000976124607690437;34;33;39;35;0,00102132739794521;0,000932037877401318
"Q14139-1,Q14139-2";"Q14139-1,Q14139-2";"Q14139-[1,2]";"UBE4A_HUMAN";"Ubiquitin conjugation factor E4 A";"UBE4A";16;33;0,000311926716382087;13;15;16;17;0,000303585166912562;0,000320497311852646
"Q8TCJ2";"Q8TCJ2";"Q8TCJ2";"STT3B_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B";"STT3B";16;45;0,00118052544383527;15;16;25;20;0,00132638570768837;0,00103810514189977
"Q8TEQ6";"Q8TEQ6";"Q8TEQ6";"GEMI5_HUMAN";"Gem-associated protein 5";"GEMIN5";16;27;0,000360818051238214;14;12;14;13;0,000375555788378903;0,000346501150542516
"Q8TEX9-1,Q8TEX9-2";"Q8TEX9-1,Q8TEX9-2";"Q8TEX9-[1,2]";"IPO4_HUMAN";"Importin-4";"IPO4";16;34;0,000316919572465236;15;15;17;17;0,000318083394703368;0,00031605007810816
"Q9UGP8";"Q9UGP8";"Q9UGP8";"SEC63_HUMAN";"Translocation protein SEC63 homolog";"SEC63";16;36;0,000954585300468818;15;15;19;17;0,00101131808727747;0,000899079301144528
"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";15;37;0,0011195753524017;13;14;17;20;0,00103700235616071;0,00120238860786548
"P23786";"P23786";"P23786";"CPT2_HUMAN";"Carnitine O-palmitoyltransferase 2, mitochondrial";"CPT2";15;27;0,000826920397062654;13;11;15;12;0,000922174547669428;0,000733023710570185
"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";15;34;0,00142745857431217;15;13;18;16;0,00151697713091621;0,00133980444876439
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";15;30;0,00133754577499318;15;12;16;14;0,00143195481384421;0,00124495103646249
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";15;27;0,00188928340717787;13;14;13;14;0,00182599099091766;0,00195388148778141
"Q5UIP0-1,Q5UIP0-2";"Q5UIP0-1,Q5UIP0-2";"Q5UIP0-[1,2]";"RIF1_HUMAN";"Telomere-associated protein RIF1";"RIF1";15;28;0,00011413146796328;11;13;12;16;9,81862220657741e-05;0,000130078101821786
"Q9H9B4";"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";15;38;0,00249147735920449;15;13;19;19;0,00251259152118627;0,00247482107198176
"Q9UH99";"Q9UH99";"Q9UH99";"SUN2_HUMAN";"SUN domain-containing protein 2";"SUN2";15;35;0,00098372729708936;15;13;17;18;0,000959130124614619;0,00100905774383929
"Q9UI26-1,Q9UI26-2";"Q9UI26-1,Q9UI26-2";"Q9UI26-[1,2]";"IPO11_HUMAN";"Importin-11";"IPO11";15;33;0,000341039876577749;12;15;15;18;0,000311174796085376;0,000371022770427063
"Q9Y512";"Q9Y512";"Q9Y512";"SAM50_HUMAN";"Sorting and assembly machinery component 50 homolog";"SAMM50";15;35;0,00150390718979333;14;12;19;16;0,00163880969366925;0,00137122843370343
"O43156";"O43156";"O43156";"TTI1_HUMAN";"TELO2-interacting protein 1 homolog";"TTI1";14;30;0,000555161331769438;11;14;13;17;0,00048290670834186;0,000627456628897926
"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";14;34;0,00259537922602212;14;14;16;18;0,00245168021158175;0,00274050909974535
"P07099";"P07099";"P07099";"HYEP_HUMAN";"Epoxide hydrolase 1";"EPHX1";14;30;0,00132872679186136;14;12;16;14;0,00142251335353315;0,00123674256809021
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";14;23;0,000306550394109989;12;10;13;10;0,00034780780779384;0,000265834216024681
"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";14;25;0,000587189870140752;13;10;14;11;0,000660067749272011;0,000515309403370921
"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";14;108;0,00861547711806584;13;13;54;54;0,00860953587755653;0,00862824596421593
"P33121-1,P33121-2";"P33121-1,P33121-2";"P33121-[1,2]";"ACSL1_HUMAN";"Long-chain-fatty-acid--CoA ligase 1";"ACSL1";14;26;0,00040092112938636;13;12;13;13;0,00039383186779886;0,000408328003400454
"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";14;51;0,00225388195944026;13;13;25;26;0,00221780282297691;0,00229177076762331
"Q96QU8";"Q96QU8";"Q96QU8";"XPO6_HUMAN";"Exportin-6";"XPO6";14;23;0,000412003729683826;13;10;13;10;0,000467453693674921;0,000357281186337172
"Q9NTJ5";"Q9NTJ5";"Q9NTJ5";"SAC1_HUMAN";"Phosphatidylinositide phosphatase SAC1";"SACM1L";14;26;0,000892608628490623;12;13;12;14;0,000826972200840183;0,00095863350678202
"Q9Y4W6";"Q9Y4W6";"Q9Y4W6";"AFG32_HUMAN";"AFG3-like protein 2";"AFG3L2";15;30;0,000758557955203159;15;14;15;15;0,000761343603973004;0,000756476790393949
"O14981";"O14981";"O14981";"BTAF1_HUMAN";"TATA-binding protein-associated factor 172";"BTAF1";13;25;0,000272476424327077;10;12;12;13;0,000262537956675602;0,000282598017857282
"O15270";"O15270";"O15270";"SPTC2_HUMAN";"Serine palmitoyltransferase 2";"SPTLC2";13;22;0,000788882276781269;10;12;10;12;0,000719799350375426;0,000858237725187157
"O60488-1,O60488-2";"O60488-1,O60488-2";"O60488-[1,2]";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";13;37;0,00056687359615276;13;13;18;19;0,000555950630257418;0,000578364140492257
"O95299";"O95299";"O95299";"NDUAA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial";"NDUFA10";13;25;0,00141918002417117;11;11;13;12;0,00148136733911067;0,00135867493395826
"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";16;39;0,00188475275152516;15;15;19;20;0,00184316965546974;0,00192777618527251
"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";13;25;0,00245760443210129;11;13;12;13;0,00236796430191799;0,00254889626838104
"P08670";"P08670";"P08670";"VIME_HUMAN";"Vimentin";"VIM";16;32;0,00151227852907323;14;16;14;18;0,00138314748417348;0,00163881660041997
"P09543-1,P09543-2";"P09543-1,P09543-2";"P09543-[1,2]";"CN37_HUMAN";"2',3'-cyclic-nucleotide 3'-phosphodiesterase";"CNP";13;26;0,00062228178732066;11;10;13;13;0,000624566989767561;0,000620574507147404
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";13;26;0,000892483531064277;13;10;15;11;0,0010262383516447;0,000759311395384638
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";17;30;0,00077570487452716;13;15;14;16;0,000727317802494073;0,000824434647250818
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";13;26;0,00119899602957436;11;11;14;12;0,00129596825829608;0,00110372906534367
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";13;23;0,000607476010346401;11;11;11;12;0,000583197848495529;0,000632148888014655
"P49257";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";13;28;0,00118270759336877;13;11;15;13;0,00126910505070114;0,00109773893911368
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";16;30;0,000180468862775199;15;11;17;13;0,000205282477417517;0,000155977234333765
"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-[1,3-6]";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";14;27;6,80567381197281e-05;11;13;13;14;6,57767861643885e-05;7,03837233872477e-05
"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";13;27;0,00321960722643329;13;11;14;13;0,00335111318861175;0,00309185642022553
"Q92621";"Q92621";"Q92621";"NU205_HUMAN";"Nuclear pore complex protein Nup205";"NUP205";13;28;0,000280450287082732;13;10;17;11;0,000341797365481452;0,000219749238614438
"Q96P70";"Q96P70";"Q96P70";"IPO9_HUMAN";"Importin-9";"IPO9";13;27;0,000522683593916644;11;10;15;12;0,000582892269324192;0,000463332950581347
"Q9BPX3";"Q9BPX3";"Q9BPX3";"CND3_HUMAN";"Condensin complex subunit 3";"NCAPG";13;27;0,000536072533268203;12;11;14;13;0,000557968599877227;0,000514801709377452
"Q9H993";"Q9H993";"Q9H993";"CF211_HUMAN";"UPF0364 protein C6orf211";"C6orf211";13;30;0,00137090859477759;11;13;14;16;0,00128421344416187;0,00145829055647825
"O96005";"O96005";"O96005";"CLPT1_HUMAN";"Cleft lip and palate transmembrane protein 1";"CLPTM1";12;29;0,000873570005909847;11;11;15;14;0,000907011737468586;0,000841132837789306
"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"P00387-[1-3]";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";12;34;0,000758781966411783;12;11;17;17;0,000761568437816923;0,000756700187009791
"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";12;24;0,000965382339795478;10;11;10;14;0,000807439590640697;0,0011231893582456
"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";12;24;0,000907423174929708;11;11;13;11;0,000986651792465828;0,000829522454206848
"P30837";"P30837";"P30837";"AL1B1_HUMAN";"Aldehyde dehydrogenase X, mitochondrial";"ALDH1B1";12;19;0,000740608840466889;9;10;9;10;0,000704206018220291;0,000777449389998682
"P31040";"P31040";"P31040";"SDHA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";12;25;0,000758748356296333;11;12;13;12;0,000791996092446214;0,000726400002342142
"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";12;28;0,00207450727062668;9;12;13;15;0,00193340222567752;0,00221658824244109
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";12;27;0,00127427077580147;12;11;14;13;0,00132631880298685;0,00122370898130706
"P48449";"P48449";"P48449";"ERG7_HUMAN";"Lanosterol synthase";"LSS";12;20;0,000550610829050016;12;8;12;8;0,000663159401493425;0,000439280147135867
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";12;20;0,000160512595326409;8;11;9;11;0,000144991840469889;0,000176079437710972
"P53621-1,P53621-2";"P53621-1,P53621-2";"P53621-[1,2]";"COPA_HUMAN";"Coatomer subunit alpha";"COPA";12;22;0,000181107777594393;9;11;11;11;0,000181772858824382;0,000180610893828534
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";12;23;0,000877848855860424;11;10;12;11;0,000919380079343158;0,000837377780477746
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";12;59;0,00164225003349531;12;12;26;33;0,00145272211432123;0,00183205304458115
"Q02978";"Q02978";"Q02978";"M2OM_HUMAN";"Mitochondrial 2-oxoglutarate/malate carrier protein";"SLC25A11";12;24;0,00154030749120234;12;10;13;11;0,00167479428466333;0,00140807473914729
"Q10471";"Q10471";"Q10471";"GALT2_HUMAN";"Polypeptide N-acetylgalactosaminyltransferase 2";"GALNT2";13;23;0,000811741148676539;11;11;11;12;0,000779299401754971;0,000844710335473173
"Q53H12-1";"Q53H12-1";"Q53H12-1";"AGK_HUMAN";"Acylglycerol kinase, mitochondrial";"AGK";12;25;0,0011938599729402;12;9;15;10;0,00143789301508645;0,00095246761760502
"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"Q7Z3U7-1,Q7Z3U7-2,Q7Z3U7-4";"Q7Z3U7-[1,2,4]";"MON2_HUMAN";"Protein MON2 homolog";"MON2";12;26;0,000165669926677991;10;11;13;13;0,000167627977213795;0,000163771207357697
"Q8NBQ5";"Q8NBQ5";"Q8NBQ5";"DHB11_HUMAN";"Estradiol 17-beta-dehydrogenase 11";"HSD17B11";12;33;0,00221675919775537;12;12;18;15;0,00242716340946594;0,00200970667314659
"Q9BTV4";"Q9BTV4";"Q9BTV4";"TMM43_HUMAN";"Transmembrane protein 43";"TMEM43";12;26;0,00130990316230999;11;11;14;12;0,00141584532218846;0,00120582400388795
"Q9H3U1-1,Q9H3U1-2";"Q9H3U1-1,Q9H3U1-2";"Q9H3U1-[1,2]";"UN45A_HUMAN";"Protein unc-45 homolog A";"UNC45A";14;20;0,000213478351093544;10;10;10;10;0,000214262306626583;0,000212892656053664
"Q9H845";"Q9H845";"Q9H845";"ACAD9_HUMAN";"Acyl-CoA dehydrogenase family member 9, mitochondrial";"ACAD9";12;21;0,000681480649287991;11;10;11;10;0,000716553878264232;0,000647248525973137
"Q9NX63";"Q9NX63";"Q9NX63";"CHCH3_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial";"CHCHD3";12;38;0,00337352220723684;11;12;19;19;0,00338591077678802;0,00336426667751412
"Q9UJZ1";"Q9UJZ1";"Q9UJZ1";"STML2_HUMAN";"Stomatin-like protein 2, mitochondrial";"STOML2";12;26;0,00147180130596628;12;10;14;12;0,00159083744066119;0,00135485843133478
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";11;26;0,00070048297449732;10;11;13;13;0,000703055354791826;0,000698561143072345
"O75844";"O75844";"O75844";"FACE1_HUMAN";"CAAX prenyl protease 1 homolog";"ZMPSTE24";11;30;0,00127278040062509;10;10;15;15;0,0012774544260347;0,00126928842514522
"O76031";"O76031";"O76031";"CLPX_HUMAN";"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial";"CLPX";11;23;0,000732234116736657;9;10;10;13;0,000639063562260647;0,000825471935257684
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";11;24;0,000794181530767708;10;10;12;12;0,000797097999824609;0,000792002629811465
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";11;24;0,00066073299486002;9;9;11;13;0,00060789611803564;0,000713830239095784
"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";11;22;0,000624439210635314;10;8;13;9;0,000740683669555333;0,000509503100234347
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";11;23;0,00190742467446216;11;9;14;9;0,00233060958384932;0,00148867160973822
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";11;37;0,00291264525273255;11;11;16;21;0,00252829521819368;0,00329717501063113
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";11;22;0,000980866901661666;11;8;13;9;0,00116346328624842;0,000800325666297315
"P56192";"P56192";"P56192";"SYMC_HUMAN";"Methionine--tRNA ligase, cytoplasmic";"MARS";11;24;0,000537396169152816;10;10;12;12;0,000539369646547986;0,000535921779505758
"P57678";"P57678";"P57678";"GEMI4_HUMAN";"Gem-associated protein 4";"GEMIN4";11;19;0,000361904319963499;7;10;9;10;0,000344115795292902;0,000379906743505972
"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";11;28;0,00272543495446911;11;10;16;12;0,00312475556198539;0,00233079843699272
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";11;18;0,000261153645916595;9;9;9;9;0,000262112679207984;0,000260437149867809
