"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc";"norm.sc"
"38";38;"O15382";"O15382-1";"O15382-1";"BCAT2_HUMAN";"Branched-chain-amino-acid aminotransferase, mitochondrial";"BCAT2";2;2;0,000192568164561888;2;NA;2;NA;NA;NA;"mitochondrial matrix";0,000205549845837616
"40";40;"O43143";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";4;9;0,000427283323631661;3;4;4;5;0,000471977788776624;0,000601555511631264;"nucleolus, U12-type spliceosomal complex";0,00092497430626927
"43";43;"O43324";"O43324";"O43324";"MCA3_HUMAN";"Eukaryotic translation elongation factor 1 epsilon-1";"EEF1E1";2;2;0,000433831727058967;2;NA;2;NA;0,00107822512091212;NA;"nucleus, cytosol";0,000205549845837616
"44";44;"O43390";"O43390-1";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";11;21;0,00159649047520432;8;11;10;11;NA;NA;"nucleoplasm, cytoplasm, catalytic step 2 spliceosome";0,00215827338129496
"45";45;"O43399";"O43399-1,O43399-2,O43399-3,O43399-4,O43399-5";"O43399-1,O43399-2,O43399-3,O43399-4,O43399-5";"TPD54_HUMAN";"Tumor protein D54";"TPD52L2";4;5;0,000183220195408398;3;2;3;2;NA;NA;"perinuclear region of cytoplasm";0,000513874614594039
"46";46;"O43670";"O43670-1,O43670-2,O43670-3";"O43670-1,O43670-2,O43670-3";"ZN207_HUMAN";"Zinc finger protein 207";"ZNF207";1;3;7,89610047157533e-05;1;1;2;1;NA;NA;"nucleus";0,000308324768756423
"47";47;"O43684";"O43684-1,O43684-2";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";5;8;0,000460284881147928;4;4;4;4;NA;NA;"nucleus, condensed chromosome kinetochore, cytosol, kinetochore";0,000822199383350463
"50";50;"O43719";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";2;2;9,99824112692188e-05;2;NA;2;NA;0,000248491617269812;NA;"nucleus";0,000205549845837616
"53";53;"O43809";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";3;4;0,00066508123795824;1;3;1;3;0,00041324046484297;0,00126406158170975;"centrosome, mRNA cleavage factor complex, paraspeckles";0,000411099691675231
"54";54;"O43837";"O43837-1";"O43837-1";"IDH3B_HUMAN";"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial";"IDH3B";2;2;0,000196069403917559;2;NA;2;NA;NA;NA;"mitochondrial matrix";0,000205549845837616
"55";55;"O60264";"O60264";"O60264";"SMCA5_HUMAN";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5";"SMARCA5";2;5;0,000179388594363736;2;2;2;3;0,000178337615055806;0,000272758535216837;"chromatin silencing complex, nucleolus, NURF complex, RSF complex, nucleoplasm, condensed chromosome";0,000513874614594039
"58";58;"O60506";"O60506-1";"O60506-1";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";10;19;0,00146762905643066;9;9;9;10;NA;NA;"catalytic step 2 spliceosome, CRD-mediated mRNA stability complex, nucleoplasm, GAIT complex, histone pre-mRNA 3'end processing complex, endoplasmic reticulum";0,00195272353545735
"60";60;"O60814";"O60814,P58876,P62807,Q93079,Q99877,Q99880";"O60814,P58876,P62807,Q93079,Q99877,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1N_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-N";"HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BK, HIST1H2BL, HIST1H2BN";2;5;0,00122316445268014;2;2;2;3;0,00134007979313363;0,0016700326822906;"nucleus, nucleosome";0,000513874614594039
"61";61;"O60832";"O60832-1";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";4;7;0,00051401463381111;3;4;3;4;NA;NA;"telomerase holoenzyme complex, cytoplasm, Cajal body, nucleolus, nucleoplasm";0,000719424460431655
"62";62;"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";3;4;0,000123748722144689;2;2;2;2;0,000153779648392384;0,000156798895654707;"cytosol";0,000411099691675231
"67";67;"O75367";"O75367-1,O75367-2,O75367-3";"O75367-1,O75367-2,O75367-3";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";4;7;0,00023674150697035;4;3;4;3;NA;NA;"condensed chromosome, sex chromatin, Barr body, nucleosome";0,000719424460431655
"71";71;"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";3;7;0,00100077091582921;3;2;5;2;0,00177662093786655;0,000724600957192204;"mitochondrial respiratory chain complex I";0,000719424460431655
"72";72;"O75531";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";2;5;0,00212041349742304;2;2;3;2;0,00316198602874227;0,00214937812021058;"cytosol, chromosome, nucleoplasm";0,000513874614594039
"73";73;"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";6;13;0,000376275830754364;5;6;6;7;0,000431620792266967;0,000513444236538034;"U12-type spliceosomal complex, nuclear speck, catalytic step 2 spliceosome, nucleoplasm";0,0013360739979445
"74";74;"O75592";"O75592-1,O75592-2";"O75592-1,O75592-2";"MYCB2_HUMAN";"Probable E3 ubiquitin-protein ligase MYCBP2";"MYCBP2";2;2;8,13434488235562e-06;NA;2;NA;2;NA;NA;"microtubule cytoskeleton, axon, nucleus";0,000205549845837616
"75";75;"O75643";"O75643-1";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";14;24;0,000424082699484608;10;12;11;13;NA;NA;"nucleoplasm, catalytic step 2 spliceosome, U5 snRNP";0,00246659815005139
"76";76;"O75821";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";5;12;0,00141537600952988;4;5;5;7;0,00146571227373991;0,00209228526389249;"cytosol, perinuclear region of cytoplasm, eukaryotic 48S preinitiation complex, eukaryotic translation initiation factor 3 complex, nucleus, eukaryotic 43S preinitiation complex";0,00123329907502569
"77";77;"O75822";"O75822";"O75822";"EIF3J_HUMAN";"Eukaryotic translation initiation factor 3 subunit J";"EIF3J";2;2;0,000292584188016512;NA;2;NA;2;NA;0,000741452142243186;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, eukaryotic translation initiation factor 3 complex, cytosol";0,000205549845837616
"80";80;"O75937";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";2;4;0,000596732968444745;2;2;2;2;0,000741546130587779;0,000756105346635343;"nucleoplasm";0,000411099691675231
"81";81;"O75947";"O75947-1";"O75947-1";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";10;24;0,00562633941676473;9;10;12;12;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,00246659815005139
"82";82;"O75964";"O75964";"O75964";"ATP5L_HUMAN";"ATP synthase subunit g, mitochondrial";"ATP5L";3;6;0,00219864234490078;3;3;3;3;0,00273220151998119;0,00278584445677779;"mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,000616649537512847
"83";83;"O76021";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";3;3;0,000231081797474266;3;NA;3;NA;0,000574319911342984;NA;"nucleolus";0,000308324768756423
"90";90;"O95299";"O95299";"O95299";"NDUAA_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial";"NDUFA10";2;2;0,000212638649319043;2;NA;2;NA;0,000528482171940023;NA;"mitochondrial respiratory chain complex I, mitochondrial matrix";0,000205549845837616
"91";91;"O95373";"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";6;9;0,000327254568677429;4;5;4;5;0,000361485878687299;0,000460728932318743;"Golgi apparatus, nuclear pore";0,00092497430626927
"95";95;"O95758";"O95758-1,O95758-2,O95758-3,O95758-4,O95758-5,O95758-6";"O95758-1,O95758-2,O95758-3,O95758-4,O95758-5,O95758-6";"PTBP3_HUMAN";"Polypyrimidine tract-binding protein 3";"PTBP3";1;1;1,34679315794821e-05;0;1;0;1;NA;NA;"nucleus";0,000102774922918808
"98";98;"P00367";"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";17;39;0,00263797679195533;16;16;20;19;0,00336220736628509;0,00325680860329399;"mitochondrial matrix";0,0040082219938335
"109";109;"P02042";"P02042,P68871";"P02042,P68871";"HBB_HUMAN, HBD_HUMAN";"Hemoglobin subunit beta, Hemoglobin subunit delta";"HBB, HBD";2;6;0,000770272658247553;2;2;3;3;0,000957199852238307;0,000975993126013989;"hemoglobin complex, blood microparticle";0,000616649537512847
"112";112;"P02656";"P02656";"P02656";"APOC3_HUMAN";"Apolipoprotein C-III";"APOC3";1;3;0,00114373818951909;1;1;2;1;0,00189506233372432;0,000966134609589606;"spherical high-density lipoprotein particle, very-low-density lipoprotein particle, chylomicron, intermediate-density lipoprotein particle, early endosome";0,000308324768756423
"132";132;"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";4;9;0,00339690242287171;4;3;5;4;0,0046902792759677;0,00382589305397484;"chromatin, nucleus, cytoplasm";0,00092497430626927
"134";134;"P05165";"P05165-1,P05165-2,P05165-3";"P05165-1,P05165-2,P05165-3";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";1;1;1,72817583581182e-05;NA;1;NA;1;NA;NA;"mitochondrial matrix, cytosol";0,000102774922918808
"135";135;"P05166";"P05166-1,P05166-2";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";21;44;0,00154054531649511;18;20;20;24;NA;NA;"mitochondrial matrix, cytosol";0,00452209660842754
"137";137;"P05386";"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";1;1;0,000413852634365462;0;1;0;1;0;0,00104876454330451;"cytosolic large ribosomal subunit";0,000102774922918808
"140";140;"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";3;6;0,000555049415501913;2;3;3;3;0,000689746952348192;0,00070328916433361;"ribonucleoprotein complex, nucleus";0,000616649537512847
"149";149;"P06748";"P06748-1";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";16;40;0,00513515105498369;13;15;19;21;NA;NA;"spindle pole centrosome, ribonucleoprotein complex, cytosol, nucleolus, nucleoplasm";0,00411099691675231
"151";151;"P06899";"P06899,P23527,Q16778";"P06899,P23527,Q16778";"H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BJ, HIST1H2BO, HIST2H2BE";2;5;0,00244632890536028;2;2;3;2;0,00402023937940089;0,00222671024305414;"nucleus, nucleosome";0,000513874614594039
"154";154;"P07205";"P07205";"P07205";"PGK2_HUMAN";"Phosphoglycerate kinase 2";"PGK2";1;1;0,00010861398634282;0;1;0;1;0;0,000275244104602506;"cytoplasm";0,000102774922918808
"158";158;"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";13;22;0,000549175876713533;11;11;11;11;0,000682448042799534;0,000695846950954418;"GAIT complex, ribonucleoprotein complex, cytosol";0,00226104830421377
"161";161;"P07919";"P07919";"P07919";"QCR6_HUMAN";"Cytochrome b-c1 complex subunit 6, mitochondrial";"UQCRH";1;2;0,000829524401189672;1;1;1;1;0,00103083061010279;0,00105106952032276;"mitochondrial respiratory chain complex III, mitochondrial respiratory chain";0,000205549845837616
"170";170;"P08579";"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";3;5;0,00117423787457294;3;2;3;2;0,00175103759636128;0,00119027783901439;"nucleoplasm, catalytic step 2 spliceosome, U2 snRNP";0,000513874614594039
"171";171;"P08621";"P08621-1,P08621-2";"P08621-1,P08621-2";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";4;9;0,000388661604447564;4;4;5;4;NA;NA;"U1 snRNP, spliceosomal complex, nucleoplasm, nuclear speck";0,00092497430626927
"174";174;"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";6;14;0,00195706312428823;6;5;8;6;0,00277942475612901;0,00212549614109713;"cytosolic small ribosomal subunit";0,00143884892086331
"178";178;"P09012";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";3;5;0,000936891921201811;2;3;2;3;0,000931402976787913;0,00142453464775659;"nucleoplasm, U1 snRNP, spliceosomal complex";0,000513874614594039
"179";179;"P09234";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";1;1;0,000237379624239812;NA;1;NA;1;NA;0,000601555511631264;"commitment complex, U1 snRNP, U2-type prespliceosome, Cajal body";0,000102774922918808
"184";184;"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";7;16;0,00118643175651489;7;7;9;7;0,00165864493059762;0,00131538562759449;"nucleus, acrosomal matrix, mitochondrial matrix, cilium";0,00164439876670093
"186";186;"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";1;2;0,000296026354934354;1;1;1;1;0,000367865041252369;0,000375087554311259;"catalytic step 2 spliceosome, U2 snRNP, nucleoplasm";0,000205549845837616
"187";187;"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";19;37;0,00137722320453926;18;16;19;18;0,00175769834799579;0,00169788153282907;"nuclear envelope, transcription factor complex, nucleoplasm, nucleolus";0,00380267214799589
"189";189;"P0C0S5";"P0C0S5,Q71UI9-1";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";2;5;0,00138762353875478;2;2;3;2;0,00439713682121972;0,00269008105357606;"nucleosome, nucleus";0,000513874614594039
"194";194;"P10515";"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";2;2;0,000116671901867481;1;1;1;1;0,000144985449025277;0,000147832034543077;"mitochondrial pyruvate dehydrogenase complex";0,000205549845837616
"202";202;"P11177";"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";2;4;0,0001401796109717;2;1;3;1;NA;NA;"mitochondrial matrix, pyruvate dehydrogenase complex";0,000411099691675231
"204";204;"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";7;8;4,93055000053953e-05;3;5;3;5;NA;NA;"synaptonemal complex, cytoplasm, nucleolus, nucleoplasm, DNA topoisomerase complex (ATP-hydrolyzing)";0,000822199383350463
"207";207;"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";14;28;0,000830828684839342;13;12;14;14;NA;NA;"cytosol, catalytic step 2 spliceosome, cytoplasmic stress granule";0,00287769784172662
"214";214;"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";27;60;0,00309371805361722;26;23;34;26;0,00435709003778421;0,00339730940585197;"nonhomologous end joining complex, Ku70:Ku80 complex, nuclear telomere cap complex, cytosol, nucleoplasm";0,00616649537512847
"226";226;"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";11;23;0,000822061823716849;9;11;10;13;NA;NA;"endoplasmic reticulum lumen";0,00236382322713258
"229";229;"P14678";"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";4;7;0,000275212001853032;4;2;4;3;0,00156342642532257;0,00119559157936714;"U12-type spliceosomal complex, catalytic step 2 spliceosome, nucleoplasm, cytosol, U1 snRNP, U4 snRNP, methylosome, histone pre-mRNA 3'end processing complex, SMN-Sm protein complex, U7 snRNP";0,000719424460431655
"232";232;"P14927";"P14927";"P14927";"QCR7_HUMAN";"Cytochrome b-c1 complex subunit 7";"UQCRB";1;1;0,000340030272559731;1;NA;1;NA;0,000845095365039226;NA;"mitochondrial respiratory chain, mitochondrial respiratory chain complex III";0,000102774922918808
"238";238;"P15927";"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";3;7;0,000326177187381371;3;3;4;3;NA;NA;"PML body, DNA replication factor A complex";0,000719424460431655
"242";242;"P16402";"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";2;3;0,00215188388779203;2;1;2;1;0,00311270419521235;0,00216396665948803;"nucleosome, nuclear chromatin";0,000308324768756423
"243";243;"P16403";"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";1;2;0,0014884705452333;1;1;1;1;0,0016148066364834;0,00224524240256739;"nucleus, nucleosome";0,000205549845837616
"245";245;"P16989";"P16989-1,P16989-2,P16989-3";"P16989-1,P16989-2,P16989-3";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";2;4;0,00019325837303702;2;2;2;2;NA;NA;"nucleus, tight junction, perinuclear region of cytoplasm, polysome";0,000411099691675231
"247";247;"P17096";"P17096-1";"P17096-1";"HMGA1_HUMAN";"High mobility group protein HMG-I/HMG-Y";"HMGA1";3;8;0,00282193347694431;3;3;4;4;NA;NA;"nucleoplasm, cytosol, transcription factor complex, senescence-associated heterochromatin focus";0,000822199383350463
"250";250;"P17661";"P17661";"P17661";"DESM_HUMAN";"Desmin";"DES";1;1;8,67294235626819e-05;1;0;1;0;0,000214939148489518;0;"Z disc, sarcolemma, intermediate filament, fascia adherens, cytosol, neuromuscular junction";0,000102774922918808
"254";254;"P17980";"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";1;1;8,59757636768339e-05;NA;1;NA;1;NA;0,000217875458654604;"cytoplasmic mRNA processing body, cytosol, perinuclear region of cytoplasm, proteasome accessory complex, nucleoplasm";0,000102774922918808
"258";258;"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";7;14;0,00213067356273315;6;5;7;7;0,00264773830094951;0,0026997229211516;"cytosolic large ribosomal subunit";0,00143884892086331
"260";260;"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";6;13;0,00266665045273745;5;5;7;6;0,00356869075345369;0,00311893455487079;"cytosolic large ribosomal subunit";0,0013360739979445
"263";263;"P18859";"P18859";"P18859";"ATP5J_HUMAN";"ATP synthase-coupling factor 6, mitochondrial";"ATP5J";5;11;0,00384423113699473;3;5;5;6;0,00434285118145158;0,00531374035274283;"mitochondrial proton-transporting ATP synthase complex, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,00113052415210689
"265";265;"P19013";"P19013";"P19013";"K2C4_HUMAN";"Keratin, type II cytoskeletal 4";"KRT4";2;3;0,000228352222799404;2;1;2;1;0,000380609429385644;0,000191908760733088;"keratin filament, intermediate filament";0,000308324768756423
"268";268;"P19525";"P19525";"P19525";"E2AK2_HUMAN";"Interferon-induced, double-stranded RNA-activated protein kinase";"EIF2AK2";1;1;6,84997463777316e-05;NA;1;NA;1;NA;0,000173588614064194;"perinuclear region of cytoplasm, cytosol, nucleus";0,000102774922918808
"270";270;"P20042";"P20042";"P20042";"IF2B_HUMAN";"Eukaryotic translation initiation factor 2 subunit 2";"EIF2S2";1;1;0,000113343424186577;NA;1;NA;1;NA;0,000287229208256369;"eukaryotic translation initiation factor 2 complex, cytosol";0,000102774922918808
"279";279;"P22061";"P22061-1,P22061-2";"P22061-1,P22061-2";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";7;14;0,00116389216642692;5;7;6;8;NA;NA;"endoplasmic reticulum";0,00143884892086331
"284";284;"P22626";"P22626-1";"P22626-1";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";15;54;0,00652797413741416;15;14;29;25;NA;NA;"nucleoplasm, cytoplasm, nucleolus, catalytic step 2 spliceosome";0,00554984583761562
"286";286;"P23193";"P23193-1";"P23193-1";"TCEA1_HUMAN";"Transcription elongation factor A protein 1";"TCEA1";5;8;0,00100314578748519;5;3;5;3;NA;NA;"nucleolus, nucleoplasm";0,000822199383350463
"287";287;"P23246";"P23246-1";"P23246-1";"SFPQ_HUMAN";"Splicing factor, proline- and glutamine-rich";"SFPQ";10;19;0,00105842028632208;8;9;9;10;NA;NA;"paraspeckles, nuclear matrix, cytoplasm";0,00195272353545735
"289";289;"P23368";"P23368-1";"P23368-1";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";4;7;0,000452403290717313;4;2;5;2;NA;NA;"mitochondrial matrix, mitochondrion";0,000719424460431655
"293";293;"P23588";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";8;14;0,000864823311878595;6;7;7;7;0,00107469574244759;0,00109579588288968;"cytosol, eukaryotic translation initiation factor 4F complex";0,00143884892086331
"296";296;"P24534";"P24534";"P24534";"EF1B_HUMAN";"Elongation factor 1-beta";"EEF1B2";3;7;0,00117423787457294;3;3;3;4;0,00125074114025805;0,00170039691287771;"cytosol, eukaryotic translation elongation factor 1 complex";0,000719424460431655
