"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc";"norm.sc"
"70";70;"O75396";"O75396";"O75396";"SC22B_HUMAN";"Vesicle-trafficking protein SEC22b";"SEC22B";2;2;0,000351101025619815;2;NA;2;NA;0,000872610097854456;NA;"Golgi apparatus, melanosome, integral component of membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment";0,000205549845837616
"79";79;"O75915";"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";2;5;0,00100381277271623;2;1;3;2;0,00149689764126629;0,00101752474839756;"integral component of membrane, endoplasmic reticulum membrane, endoplasmic reticulum";0,000513874614594039
"85";85;"O94826";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";6;10;0,000620778951548192;3;6;4;6;0,00061714200999575;0,000943888088974055;"integral component of membrane, mitochondrial outer membrane translocase complex";0,00102774922918808
"86";86;"O95168";"O95168-1,O95168-2";"O95168-1,O95168-2";"NDUB4_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4";"NDUFB4";1;1;0,000146292094008256;1;NA;1;NA;NA;NA;"mitochondrial respiratory chain complex I, integral component of membrane";0,000102774922918808
"88";88;"O95202";"O95202-1";"O95202-1";"LETM1_HUMAN";"LETM1 and EF-hand domain-containing protein 1, mitochondrial";"LETM1";4;7;0,000357514914450488;3;4;3;4;NA;NA;"mitochondrial inner membrane, integral component of membrane";0,000719424460431655
"93";93;"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";1;3;0,000186751001257415;0;1;0;3;NA;0,000431741403660355;"endoplasmic reticulum, peroxisomal membrane, integral component of membrane, lipid particle, mitochondrial outer membrane, Golgi apparatus, endoplasmic reticulum membrane, perinuclear region of cytoplasm";0,000308324768756423
"96";96;"O95831";"O95831-1,O95831-3";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";12;25;0,000769644377123371;10;10;12;13;NA;NA;"perinuclear region of cytoplasm, mitochondrial inner membrane, nucleus, cytosol, mitochondrial intermembrane space";0,0025693730729702
"99";99;"P00387";"P00387-1,P00387-2,P00387-3";"P00387-1,P00387-2,P00387-3";"NB5R3_HUMAN";"NADH-cytochrome b5 reductase 3";"CYB5R3";3;7;0,000292584188016512;3;3;4;3;NA;NA;"lipid particle, mitochondrial outer membrane, mitochondrial inner membrane, endoplasmic reticulum membrane, hemoglobin complex, endoplasmic reticulum";0,000719424460431655
"105";105;"P00846";"P00846";"P00846";"ATP6_HUMAN";"ATP synthase subunit a";"MT-ATP6";2;2;0,000334012037647169;NA;2;NA;2;NA;0,000846436516366115;"proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, integral component of membrane";0,000205549845837616
"118";118;"P04179";"P04179-1,P04179-2";"P04179-1,P04179-2";"SODM_HUMAN";"Superoxide dismutase [Mn], mitochondrial";"SOD2";3;5;0,000425037840699663;2;3;2;3;NA;NA;"mitochondrial inner membrane, mitochondrial nucleoid, mitochondrial matrix";0,000513874614594039
"127";127;"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";13;24;0,00149232396391948;11;11;13;11;0,00200901583484613;0,00173331233911545;"integral component of membrane, oligosaccharyltransferase complex, melanosome, rough endoplasmic reticulum";0,00246659815005139
"128";128;"P04844";"P04844-1,P04844-2";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";4;9;0,000269168179308376;4;4;5;4;NA;NA;"rough endoplasmic reticulum, autophagic vacuole membrane, integral component of membrane, nucleus, oligosaccharyltransferase complex";0,00092497430626927
"152";152;"P07099";"P07099";"P07099";"HYEP_HUMAN";"Epoxide hydrolase 1";"EPHX1";3;5;0,000414762200594836;2;3;2;3;0,000412332244041117;0,000630641712193655;"integral component of membrane, endoplasmic reticulum membrane";0,000513874614594039
"168";168;"P08574";"P08574";"P08574";"CY1_HUMAN";"Cytochrome c1, heme protein, mitochondrial";"CYC1";3;6;0,000696800496999325;3;3;3;3;0,000865897712486345;0,000882898397071117;"integral component of membrane, cell junction, mitochondrial inner membrane, respiratory chain";0,000616649537512847
"209";209;"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";1;2;0,000455960056761303;1;0;2;0;0,00104927948008226;0;"integral component of membrane, mitochondrial inner membrane presequence translocase complex";0,000205549845837616
"211";211;"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";4;5;7,98632252520738e-05;4;1;4;1;0,000158790665288792;4,04770742062509e-05;"extrinsic component of membrane, mitotic spindle, nuclear inclusion body, kinetochore, nucleoplasm, nuclear pore nuclear basket, nuclear membrane, nuclear periphery, cytoplasmic dynein complex";0,000513874614594039
"213";213;"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";27;63;0,0039044855435307;24;25;32;31;0,00492902912416967;0,00486874731827668;"membrane, Ku70:Ku80 complex, nonhomologous end joining complex, cytosol, nuclear telomere cap complex, nucleolus, transcription factor complex, nucleoplasm";0,00647482014388489
"215";215;"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";2;2;0,000446666985255977;2;NA;2;NA;0,00111012527241839;NA;"mitochondrial inner membrane, nucleus";0,000205549845837616
"236";236;"P15531";"P15531-1,P15531-2,P22392-2";"P15531-1,P15531-2,P22392-2";"NDKA_HUMAN, NDKB_HUMAN";"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B";"NME1, NME2";4;4;0,000331082107492369;4;NA;4;NA;NA;NA;"perinuclear region of cytoplasm, centrosome, ruffle membrane, nucleus, cytosol";0,000411099691675231
"262";262;"P18754";"P18754-1,P18754-2";"P18754-1,P18754-2";"RCC1_HUMAN";"Regulator of chromosome condensation";"RCC1";2;4;0,000179303374128884;2;2;2;2;NA;NA;"condensed nuclear chromosome, nucleoplasm, cytoplasm, nuclear chromatin, nuclear membrane";0,000411099691675231
"274";274;"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";20;40;0,00268835330493878;18;18;21;19;0,00349609895519231;0,0032488690406336;"lamin filament, nuclear envelope, nucleoplasm, nuclear inner membrane";0,00411099691675231
"285";285;"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";5;10;0,000833186760576823;5;4;5;5;0,00103538173862422;0,00105571000385619;"mitochondrial respiratory chain complex III, mitochondrial inner membrane";0,00102774922918808
"295";295;"P23919";"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";2;2;0,000356069436359718;2;NA;2;NA;0,00088495835395617;NA;"mitochondrial intermembrane space, mitochondrial matrix, cytosol";0,000205549845837616
"298";298;"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";6;11;0,00077894364501957;6;5;6;5;0,0010559728201053;0,000897254468568208;"endoplasmic reticulum membrane, integral component of membrane";0,00113052415210689
"328";328;"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";17;42;0,00267773839640788;15;16;19;23;0,00301065223795224;0,00371602788181678;"melanosome, endoplasmic reticulum lumen, dendritic spine, protein complex, neuronal cell body, ribosome, dendrite cytoplasm, integral component of lumenal side of endoplasmic reticulum membrane, axon";0,00431654676258993
"345";345;"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";4;8;0,000512643263213991;3;4;3;5;0,000477787362577355;0,000811946743203489;"chromosome, centromeric region, nucleus, membrane, microtubule cytoskeleton, protein phosphatase type 2A complex, cytosol, mitochondrion";0,000822199383350463
"392";392;"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";8;14;0,00126716317399957;7;7;7;7;0,00157467409744719;0,00160559061018129;"endoplasmic reticulum membrane, integral component of membrane";0,00143884892086331
"400";400;"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";2;4;0,000331082107492369;2;2;2;2;0,000411428006663834;0,000419505817321802;"integral component of membrane, oligosaccharyltransferase complex";0,000411099691675231
"406";406;"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";16;28;0,00138507744051854;13;11;15;13;0,00184414650431233;0,00162963989848207;"nucleolus, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrial fatty acid beta-oxidation multienzyme complex";0,00287769784172662
"410";410;"P42126";"P42126-1,P42126-2";"P42126-1,P42126-2";"ECI1_HUMAN";"Enoyl-CoA delta isomerase 1, mitochondrial";"ECI1";5;9;0,000562401063389356;5;4;5;4;NA;NA;"mitochondrial inner membrane, mitochondrial matrix";0,00092497430626927
"411";411;"P42167";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";2;4;0,000886774983944319;2;2;2;2;NA;NA;"nuclear inner membrane, nuclear envelope, integral component of membrane";0,000411099691675231
"412";412;"P42167";"P42167-2";"P42167-2";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";1;2;0,00044338749197216;1;1;1;1;NA;NA;"nuclear inner membrane, nuclear envelope, integral component of membrane";0,000205549845837616
"414";414;"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";1;2;5,41511624879915e-05;1;1;1;1;6,72923855949455e-05;6,86135770081571e-05;"perinuclear region of cytoplasm, nucleoplasm, microtubule, condensed nuclear chromosome, nuclear inner membrane, nuclear outer membrane, ribonucleoprotein complex, mitochondrial nucleoid";0,000205549845837616
"415";415;"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";10;21;0,00199650016457615;10;8;12;9;0,00283543331544647;0,00216832729759279;"mitochondrial inner membrane, mitochondrion";0,00215827338129496
"419";419;"P43243";"P43243-1";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";15;34;0,00151508175754477;13;12;17;17;NA;NA;"nuclear inner membrane, nuclear matrix";0,00349434737923947
"421";421;"P43307";"P43307-1,P43307-2";"P43307-1,P43307-2";"SSRA_HUMAN";"Translocon-associated protein subunit alpha";"SSR1";1;1;6,59848955491785e-05;NA;1;NA;1;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";0,000102774922918808
"425";425;"P46060";"P46060";"P46060";"RAGP1_HUMAN";"Ran GTPase-activating protein 1";"RANGAP1";3;5;0,000321493698927854;2;2;3;2;0,000479415258190907;0,000325885268652031;"cytosol, condensed chromosome kinetochore, nuclear pore, spindle pole, perinuclear region of cytoplasm, nuclear membrane";0,000513874614594039
"442";442;"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";6;14;0,00116904213176509;5;6;7;7;0,00145274136866256;0,0014812639036407;"mitochondrial matrix, mitochondrial inner membrane";0,00143884892086331
"451";451;"P49748";"P49748-1,P49748-2";"P49748-1,P49748-2";"ACADV_HUMAN";"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADVL";1;2;5,76234507696643e-05;1;1;1;1;NA;NA;"mitochondrial nucleoid, mitochondrial inner membrane";0,000205549845837616
"452";452;"P49755";"P49755";"P49755";"TMEDA_HUMAN";"Transmembrane emp24 domain-containing protein 10";"TMED10";3;6;0,00103406466449671;3;3;3;3;0,00128500802081307;0,00131023734725166;"trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment membrane, gamma-secretase complex, integral component of membrane, cis-Golgi network, COPI-coated vesicle, endoplasmic reticulum, Golgi membrane, transport vesicle membrane, zymogen granule membrane, melanosome, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment";0,000616649537512847
"453";453;"P49790";"P49790";"P49790";"NU153_HUMAN";"Nuclear pore complex protein Nup153";"NUP153";1;2;5,11774376327188e-05;1;1;1;1;6,35970071317655e-05;6,48456449826244e-05;"nuclear pore nuclear basket, nuclear membrane, nuclear inclusion body, nucleolus, nucleoplasm, cytoplasm, nuclear periphery";0,000205549845837616
"454";454;"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";7;8;9,36559807794791e-05;4;4;4;4;0,000116384101140638;0,000118669139391279;"cytosol, nuclear inclusion body, nuclear pore nuclear basket, nuclear membrane, mitochondrion";0,000822199383350463
"457";457;"P50402";"P50402";"P50402";"EMD_HUMAN";"Emerin";"EMD";1;2;0,000297191813024646;1;1;1;1;0,000369313328816355;0,000376564276966027;"endoplasmic reticulum, integral component of membrane, nuclear outer membrane, microtubule, nuclear inner membrane";0,000205549845837616
"458";458;"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";2;3;7,32406731968889e-05;1;2;1;2;NA;NA;"integral component of mitochondrial outer membrane, mitochondrial inner membrane";0,000308324768756423
"471";471;"P51659";"P51659";"P51659";"DHB4_HUMAN";"Peroxisomal multifunctional enzyme type 2";"HSD17B4";4;5;0,000256408697378601;2;3;2;3;0,000254906482389549;0,000389866819358849;"peroxisomal membrane, mitochondrion, peroxisomal matrix";0,000513874614594039
"491";491;"P53992";"P53992";"P53992";"SC24C_HUMAN";"Protein transport protein Sec24C";"SEC24C";2;2;6,90006585998722e-05;2;NA;2;NA;0,000171491015574687;NA;"nucleus, cytosol, endoplasmic reticulum membrane, perinuclear region of cytoplasm, Golgi membrane, COPII vesicle coat";0,000205549845837616
"498";498;"P54886";"P54886-1,P54886-2";"P54886-1,P54886-2";"P5CS_HUMAN";"Delta-1-pyrroline-5-carboxylate synthase";"ALDH18A1";10;14;0,000332331473935737;8;6;8;6;NA;NA;"mitochondrial inner membrane";0,00143884892086331
"501";501;"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";5;12;0,000955528107699496;5;3;7;5;0,00138531455408329;0,00100893804166003;"mitochondrial outer membrane, endoplasmic reticulum, mitochondrial inner membrane, mitochondrial nucleoid, mitochondrial fatty acid beta-oxidation multienzyme complex";0,00123329907502569
"509";509;"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;4;0,000803050218172981;2;2;2;2;NA;NA;"integral component of membrane, proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex";0,000411099691675231
"511";511;"P56378";"P56378";"P56378";"68MP_HUMAN";"6.8 kDa mitochondrial proteolipid";"MP68";2;2;0,0013014951811769;NA;2;NA;2;NA;0,00329818366721969;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000205549845837616
"539";539;"P61803";"P61803";"P61803";"DAD1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1";"DAD1";1;1;0,000334012037647169;NA;1;NA;1;NA;0,000846436516366115;"oligosaccharyltransferase complex, integral component of membrane";0,000102774922918808
"564";564;"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";6;10;0,00141892331782444;4;5;5;5;0,00176326288570214;0,0017978820742363;"polysomal ribosome, membrane, cytosolic large ribosomal subunit";0,00102774922918808
"598";598;"P63241";"P63241-1,P63241-2";"P63241-1,P63241-2";"IF5A1_HUMAN";"Eukaryotic translation initiation factor 5A-1";"EIF5A";4;11;0,00134797715193322;4;3;7;4;NA;NA;"annulate lamellae, nuclear pore, endoplasmic reticulum membrane, cytosol";0,00113052415210689
"601";601;"P67812";"P67812";"P67812";"SC11A_HUMAN";"Signal peptidase complex catalytic subunit SEC11A";"SEC11A";2;4;0,00084342704478503;2;2;2;2;0,00104810710077491;0,0010686852106075;"endoplasmic reticulum membrane, integral component of membrane";0,000411099691675231
"609";609;"P69849";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"P69849,Q15155,Q5JPE7-1,Q5JPE7-2";"NOMO1_HUMAN, NOMO2_HUMAN, NOMO3_HUMAN";"Nodal modulator 1, Nodal modulator 2, Nodal modulator 3";"NOMO1, NOMO2, NOMO3";2;2;1,51640659920169e-05;NA;2;NA;2;NA;7,82711344921203e-05;"integral component of membrane";0,000205549845837616
"629";629;"Q00688";"Q00688";"Q00688";"FKBP3_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP3";"FKBP3";3;6;0,00101098286394991;3;3;3;3;0,00125632480606278;0,00128099097789336;"nucleus, membrane";0,000616649537512847
"630";630;"Q00765";"Q00765";"Q00765";"REEP5_HUMAN";"Receptor expression-enhancing protein 5";"REEP5";2;2;0,000399400637609842;2;NA;2;NA;0,000992651698617503;NA;"integral component of membrane";0,000205549845837616
"641";641;"Q02218";"Q02218-1,Q02218-2";"Q02218-1,Q02218-2";"ODO1_HUMAN";"2-oxoglutarate dehydrogenase, mitochondrial";"OGDH";2;3;5,53421704606013e-05;1;2;1;2;NA;NA;"oxoglutarate dehydrogenase complex, mitochondrial matrix, mitochondrial membrane";0,000308324768756423
"643";643;"Q02338";"Q02338";"Q02338";"BDH_HUMAN";"D-beta-hydroxybutyrate dehydrogenase, mitochondrial";"BDH1";9;15;0,00165058426767333;6;8;6;9;0,00164091403240853;0,00250969660975026;"mitochondrial inner membrane, nucleus, mitochondrial matrix";0,00154162384378212
"648";648;"Q03252";"Q03252";"Q03252";"LMNB2_HUMAN";"Lamin-B2";"LMNB2";4;6;0,000393843759173531;3;2;4;2;0,000650385392934188;0,000334006536458121;"nuclear inner membrane, intermediate filament";0,000616649537512847
"658";658;"Q07666";"Q07666-1,Q07666-2";"Q07666-1,Q07666-2";"KHDR1_HUMAN";"KH domain-containing, RNA-binding, signal transduction-associated protein 1";"KHDRBS1";5;11;0,000468597023471141;5;5;6;5;NA;NA;"cytoplasm, Grb2-Sos complex, membrane, nucleus";0,00113052415210689
"677";677;"Q13185";"Q13185";"Q13185";"CBX3_HUMAN";"Chromobox protein homolog 3";"CBX3";2;3;0,000773429513404305;2;1;2;1;0,00102519765594922;0,000783994478273533;"nuclear inner membrane, spindle, nuclear euchromatin, nuclear centromeric heterochromatin, condensed chromosome, centromeric region";0,000308324768756423
"684";684;"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";4;4;0,000139017901488509;4;NA;4;NA;0,00034550860228123;NA;"mitochondrial respiratory chain, integral component of membrane";0,000411099691675231
"687";687;"Q13439";"Q13439-1,Q13439-3,Q13439-4";"Q13439-1,Q13439-3,Q13439-4";"GOGA4_HUMAN";"Golgin subfamily A member 4";"GOLGA4";1;1;5,64175788552019e-06;1;NA;1;NA;NA;NA;"Golgi apparatus, Golgi membrane, trans-Golgi network";0,000102774922918808
"702";702;"Q14318";"Q14318-1,Q14318-2";"Q14318-1,Q14318-2";"FKBP8_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP8";"FKBP8";2;4;0,000183220195408398;1;2;2;2;NA;NA;"mitochondrial membrane, mitochondrial envelope, integral component of endoplasmic reticulum membrane";0,000411099691675231
"708";708;"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";2;4;0,000245485269945562;2;2;2;2;0,000305058814697086;0,000311048215770312;"integral component of nuclear inner membrane, mitochondrion";0,000411099691675231
"712";712;"Q14980";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"Q14980-1,Q14980-2,Q14980-3,Q14980-4";"NUMA1_HUMAN";"Nuclear mitotic apparatus protein 1";"NUMA1";3;3;1,3384170302883e-05;NA;3;NA;3;NA;NA;"spindle pole, neuronal cell body, chromosome, dendrite, cytosol, Golgi membrane, nuclear matrix, apical part of cell, nucleoplasm, spindle microtubule";0,000308324768756423
"713";713;"Q15005";"Q15005";"Q15005";"SPCS2_HUMAN";"Signal peptidase complex subunit 2";"SPCS2";1;1;0,000167006018823584;1;NA;1;NA;0,000415068962475018;NA;"signal peptidase complex, endoplasmic reticulum membrane, integral component of membrane";0,000102774922918808
"717";717;"Q15041";"Q15041";"Q15041";"AR6P1_HUMAN";"ADP-ribosylation factor-like protein 6-interacting protein 1";"ARL6IP1";1;1;0,000185927883025271;1;NA;1;NA;0,000462096480390907;NA;"cytosol, integral component of membrane, Sec61 translocon complex, endoplasmic reticulum";0,000102774922918808
"728";728;"Q15388";"Q15388";"Q15388";"TOM20_HUMAN";"Mitochondrial import receptor subunit TOM20 homolog";"TOMM20";2;3;0,00078089710870614;2;1;2;1;0,00129387014509454;0,000659636733443938;"mitochondrial outer membrane translocase complex, integral component of membrane";0,000308324768756423
"729";729;"Q15392";"Q15392";"Q15392";"DHC24_HUMAN";"Delta(24)-sterol reductase";"DHCR24";1;1;7,31460470041281e-05;NA;1;NA;1;NA;0,000185363035560796;"Golgi membrane, nucleus, cytoskeleton, integral component of membrane, endoplasmic reticulum membrane, cytosol";0,000102774922918808
"735";735;"Q15436";"Q15436";"Q15436";"SC23A_HUMAN";"Protein transport protein Sec23A";"SEC23A";2;4;0,000197350903289569;1;2;1;3;0,000122621680417456;0,000375087554311259;"endoplasmic reticulum membrane, smooth endoplasmic reticulum membrane, cytosol, Golgi membrane, ER to Golgi transport vesicle membrane, COPII vesicle coat, perinuclear region of cytoplasm";0,000411099691675231
"738";738;"Q15738";"Q15738";"Q15738";"NSDHL_HUMAN";"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating";"NSDHL";2;4;0,000404754533556355;2;2;2;2;0,000502979010827636;0,000512854296779469;"endoplasmic reticulum membrane, integral component of membrane, lipid particle";0,000411099691675231
"752";752;"Q3ZCQ8";"Q3ZCQ8-1,Q3ZCQ8-2";"Q3ZCQ8-1,Q3ZCQ8-2";"TIM50_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM50";"TIMM50";4;6;0,000320765101309887;4;2;4;2;NA;NA;"nuclear speck, integral component of membrane, mitochondrial inner membrane presequence translocase complex";0,000616649537512847
"754";754;"Q5JTH9";"Q5JTH9-1,Q5JTH9-2";"Q5JTH9-1,Q5JTH9-2";"RRP12_HUMAN";"RRP12-like protein";"RRP12";3;4;5,82010181251042e-05;2;2;2;2;NA;NA;"integral component of membrane, nuclear membrane, nucleolus";0,000411099691675231
"755";755;"Q5JTV8";"Q5JTV8-1";"Q5JTV8-1";"TOIP1_HUMAN";"Torsin-1A-interacting protein 1";"TOR1AIP1";2;3;0,000194219692559846;2;1;2;1;NA;NA;"nuclear inner membrane, integral component of membrane";0,000308324768756423
"790";790;"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";2;2;0,000141360899828203;1;1;1;1;0,000175665890485682;0,000179114843350882;"endoplasmic reticulum membrane, lipid particle, integral component of membrane, Golgi membrane, Golgi apparatus";0,000205549845837616
"791";791;"Q8NF91";"Q8NF91-1,Q8NF91-4";"Q8NF91-1,Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;2;4,29048087463113e-06;2;NA;2;NA;NA;NA;"Golgi apparatus, SUN-KASH complex, integral component of membrane, nuclear membrane, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane";0,000205549845837616
"792";792;"Q8NFZ8";"Q8NFZ8";"Q8NFZ8";"CADM4_HUMAN";"Cell adhesion molecule 4";"CADM4";2;2;0,000194553403371805;NA;2;NA;2;NA;0,000493027455409129;"integral component of membrane";0,000205549845837616
