"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5827.1.id.csv";"peptide.count.P5827.2.id.csv";"spectra.count.P5827.1.id.csv";"spectra.count.P5827.2.id.csv";"dNSAF.P5827.1.id.csv";"dNSAF.P5827.2.id.csv";"Go.Cc"
"11";"O00567";"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";3;5;0,000507948940940684;3;2;3;2;0,00071772094320319;0,000482914628874992;"small nucleolar ribonucleoprotein complex, pre-snoRNP complex, nucleolus, box C/D snoRNP complex, cytoplasm"
"12";"O00571";"O00571-1,O00571-2";"O00571-1,O00571-2";"DDX3X_HUMAN";"ATP-dependent RNA helicase DDX3X";"DDX3X";10;19;0,000895829526115725;9;10;9;10;NA;NA;"nuclear speck, cytoplasmic stress granule, mitochondrial outer membrane, extracellular vesicular exosome, nucleus, cytoplasm"
"13";"O00763";"O00763-1";"O00763-1";"ACACB_HUMAN";"Acetyl-CoA carboxylase 2";"ACACB";1;1;3,04760813475368e-05;1;0;1;0;NA;NA;"mitochondrial outer membrane, cytosol, endomembrane system"
"14";"O14776";"O14776-1,O14776-2";"O14776-1,O14776-2";"TCRG1_HUMAN";"Transcription elongation regulator 1";"TCERG1";1;2;5,49584100034183e-05;1;1;1;1;NA;NA;"nucleus"
"15";"O14818";"O14818-1";"O14818-1";"PSA7_HUMAN";"Proteasome subunit alpha type-7";"PSMA7";4;7;0,00170326749712207;4;3;4;3;NA;NA;"proteasome core complex, proteasome complex, proteasome core complex, alpha-subunit complex, extracellular vesicular exosome, nucleoplasm, cytosol"
"16";"O14828";"O14828-1,O14828-2";"O14828-1,O14828-2";"SCAM3_HUMAN";"Secretory carrier-associated membrane protein 3";"SCAMP3";1;1;8,69514901783189e-05;1;NA;1;NA;NA;NA;"extracellular vesicular exosome, integral component of membrane, Golgi membrane"
"17";"O14979";"O14979-1";"O14979-1";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRPDL";5;8;0,0014846621902352;4;4;4;4;NA;NA;"spliceosomal complex, cytoplasm, nucleus"
"18";"O15143";"O15143";"O15143";"ARC1B_HUMAN";"Actin-related protein 2/3 complex subunit 1B";"ARPC1B";3;5;0,000811079760534318;2;3;2;3;0,00076402552018404;0,00115665842561187;"cytoplasm, extracellular vesicular exosome, Arp2/3 protein complex, actin cytoskeleton"
"19";"O15144";"O15144";"O15144";"ARPC2_HUMAN";"Actin-related protein 2/3 complex subunit 2";"ARPC2";4;9;0,0018103300255126;4;4;5;4;0,00236847911257053;0,00191234193034497;"focal adhesion, extracellular vesicular exosome, actin cytoskeleton, neuron projection, cytoplasm, cell leading edge, endosome, synapse, plasma membrane, Golgi apparatus, Arp2/3 protein complex, cytosol"
"20";"O15371";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";6;9;0,000991056583309817;5;4;5;4;0,00129661265286708;0,00104690251661221;"eukaryotic translation initiation factor 3 complex, eukaryotic 48S preinitiation complex, cytosol, eukaryotic 43S preinitiation complex"
"21";"O15372";"O15372";"O15372";"EIF3H_HUMAN";"Eukaryotic translation initiation factor 3 subunit H";"EIF3H";6;9;0,00154289490810733;5;4;5;4;0,00201859015275897;0,0016298368724531;"eukaryotic translation initiation factor 3 complex, cytosol, extracellular vesicular exosome, eukaryotic 43S preinitiation complex, eukaryotic 48S preinitiation complex"
"22";"O15427";"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";1;1;0,000129772761685491;1;NA;1;NA;0,000305610208073616;NA;"membrane, actin cytoskeleton, integral component of plasma membrane, plasma membrane, nuclear membrane"
"23";"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";3;3;0,00033964916050893;NA;3;NA;3;NA;0,000807273797988025;"cytosol, extracellular vesicular exosome"
"24";"O43242";"O43242";"O43242";"PSMD3_HUMAN";"26S proteasome non-ATPase regulatory subunit 3";"PSMD3";4;7;0,000791030597914369;4;3;4;3;0,00106448499441372;0,000805762049302654;"cytoplasm, nucleus, proteasome complex, cytosol, proteasome accessory complex, nucleoplasm, extracellular vesicular exosome"
"25";"O43290";"O43290-1";"O43290-1";"SNUT1_HUMAN";"U4/U6.U5 tri-snRNP-associated protein 1";"SART1";1;2;0,000150860835459383;1;1;1;1;NA;NA;"nucleus, nucleoplasm, Cajal body, catalytic step 2 spliceosome, Golgi apparatus, cytoplasm, cytosol"
"26";"O43390";"O43390-1";"O43390-1";"HNRPR_HUMAN";"Heterogeneous nuclear ribonucleoprotein R";"HNRNPR";7;13;0,00179698372727291;5;7;6;7;NA;NA;"cytoplasm, catalytic step 2 spliceosome, spliceosomal complex, ribonucleoprotein complex, nucleus, nucleoplasm"
"27";"O43396";"O43396";"O43396";"TXNL1_HUMAN";"Thioredoxin-like protein 1";"TXNL1";3;4;0,000835215698045028;1;3;1;3;0,00049172576731568;0,00148884752362497;"nucleus, cytoplasm, proteasome complex"
"28";"O43684";"O43684-1,O43684-2";"O43684-1,O43684-2";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";3;6;0,000551929885827012;3;3;3;3;NA;NA;"nucleus, kinetochore, cytosol, condensed chromosome kinetochore"
"29";"O43747";"O43747-1,O43747-2";"O43747-1,O43747-2";"AP1G1_HUMAN";"AP-1 complex subunit gamma-1";"AP1G1";2;2;7,34115987636901e-05;NA;2;NA;2;NA;NA;"cytoplasm, cytosol, trans-Golgi network membrane, clathrin adaptor complex, clathrin-coated vesicle, intracellular membrane-bounded organelle, AP-type membrane coat adaptor complex, cytoplasmic vesicle membrane, recycling endosome, clathrin-coated vesicle membrane, lysosomal membrane, perinuclear region of cytoplasm, Golgi apparatus, Golgi membrane"
"30";"O43776";"O43776";"O43776";"SYNC_HUMAN";"Asparagine--tRNA ligase, cytoplasmic";"NARS";5;10;0,00110117398145535;5;4;6;4;0,00155593518344049;0,00104690251661221;"cytoplasm, mitochondrion, extracellular vesicular exosome, cytosol"
"31";"O43809";"O43809";"O43809";"CPSF5_HUMAN";"Cleavage and polyadenylation specificity factor subunit 5";"NUDT21";3;6;0,0015950044277644;2;2;3;3;0,00187808916415284;0,00189549310276483;"nucleoplasm, centrosome, paraspeckles, mRNA cleavage factor complex, nucleus"
"32";"O60488";"O60488-1,O60488-2";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";3;6;0,000254617443813305;2;3;3;3;NA;NA;"endoplasmic reticulum membrane, lipid particle, extracellular vesicular exosome, peroxisomal membrane, cytoplasm, mitochondrial outer membrane, integral component of membrane, neuronal cell body"
"33";"O60506";"O60506-1,O60506-2,O60506-3,O60506-4";"O60506-1,O60506-2,O60506-3,O60506-4";"HNRPQ_HUMAN";"Heterogeneous nuclear ribonucleoprotein Q";"SYNCRIP";4;7;0,000245784507209107;4;3;4;3;NA;NA;"ribonucleoprotein complex, nucleoplasm, CRD-mediated mRNA stability complex, endoplasmic reticulum, catalytic step 2 spliceosome, nucleus, histone pre-mRNA 3'end processing complex, GAIT complex"
"34";"O60814";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"O60814,P58876,P62807,Q5QNW6-1,Q5QNW6-2,Q93079,Q99877,Q99879,Q99880";"H2B1C_HUMAN, H2B1D_HUMAN, H2B1H_HUMAN, H2B1K_HUMAN, H2B1L_HUMAN, H2B1M_HUMAN, H2B1N_HUMAN, H2B2F_HUMAN";"Histone H2B type 1-C/E/F/G/I, Histone H2B type 1-D, Histone H2B type 1-H, Histone H2B type 1-K, Histone H2B type 1-L, Histone H2B type 1-M, Histone H2B type 1-N, Histone H2B type 2-F";"HIST1H2BD, HIST1H2BF,HIST1H2BE,HIST1H2BC,HIST1H2BG,HIST1H2BI, HIST1H2BH, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST2H2BF";2;3;0,00127712876579372;1;2;1;2;0,00193345233679227;0,00200557401991961;"nucleosome, nucleoplasm"
"35";"O60832";"O60832-1";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";2;3;0,000352204285119183;2;1;2;1;NA;NA;"nucleolus, nucleoplasm, cytoplasm, telomerase holoenzyme complex, Cajal body, nucleus"
"36";"O60841";"O60841";"O60841";"IF2P_HUMAN";"Eukaryotic translation initiation factor 5B";"EIF5B";2;2;9,89251380061529e-05;2;NA;2;NA;0,000232965158613494;NA;"cytosol"
"37";"O75367";"O75367-1,O75367-2,O75367-3";"O75367-1,O75367-2,O75367-3";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";1;1;5,40719840356212e-05;1;NA;1;NA;NA;NA;"sex chromatin, Barr body, nucleosome, condensed chromosome"
"38";"O75369";"O75369-1,O75369-2,O75369-3,O75369-4,O75369-5,O75369-6,O75369-7,O75369-8,O75369-9";"O75369-1,O75369-2,O75369-3,O75369-4,O75369-5,O75369-6,O75369-7,O75369-8,O75369-9";"FLNB_HUMAN";"Filamin-B";"FLNB";2;2;5,15367103798388e-06;NA;2;NA;2;NA;NA;"integral component of membrane, cell cortex, actin cytoskeleton, focal adhesion, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm, stress fiber, Z disc"
"39";"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";7;10;0,00129494279364277;5;5;5;5;0,00152477196088231;0,00153890176798146;"mitochondrion, extracellular vesicular exosome, mitochondrial matrix"
"40";"O75489";"O75489";"O75489";"NDUS3_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial";"NDUFS3";2;5;0,00114288511711654;1;2;1;4;0,000538290707402392;0,00217311582993746;"mitochondrial inner membrane, nucleus, mitochondrial membrane, mitochondrial respiratory chain complex I, mitochondrion"
"41";"O75531";"O75531";"O75531";"BAF_HUMAN";"Barrier-to-autointegration factor";"BANF1";1;1;0,000678026226783745;1;NA;1;NA;0,00159672749162058;NA;"cytosol, chromosome, nucleoplasm"
"42";"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";12;24;0,00111063191749239;10;11;11;13;0,00119877010298815;0,00142985688810302;"catalytic step 2 spliceosome, nucleus, spliceosomal complex, nucleoplasm, U12-type spliceosomal complex, nuclear speck, intracellular membrane-bounded organelle"
"43";"O75643";"O75643-1";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";11;19;0,000536770762870465;9;8;11;8;NA;NA;"spliceosomal complex, nucleus, nucleoplasm, catalytic step 2 spliceosome, U5 snRNP"
"44";"O75821";"O75821";"O75821";"EIF3G_HUMAN";"Eukaryotic translation initiation factor 3 subunit G";"EIF3G";5;13;0,00245148857621498;5;4;7;6;0,00310862883524881;0,00268923083954761;"eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex, perinuclear region of cytoplasm, eukaryotic translation initiation factor 3 complex, nucleus, cytosol"
"45";"O75915";"O75915";"O75915";"PRAF3_HUMAN";"PRA1 family protein 3";"ARL6IP5";1;4;0,00128392200390964;1;1;2;2;0,00151179517823651;0,00152580473165822;"integral component of membrane, endoplasmic reticulum, endoplasmic reticulum membrane"
"46";"O75937";"O75937";"O75937";"DNJC8_HUMAN";"DnaJ homolog subfamily C member 8";"DNAJC8";2;2;0,00047703030975299;NA;2;NA;2;NA;0,00113379956344563;"nucleoplasm"
"47";"O75947";"O75947-1,O75947-2";"O75947-1,O75947-2";"ATP5H_HUMAN";"ATP synthase subunit d, mitochondrial";"ATP5H";3;5;0,000937023822729088;3;2;3;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
"48";"O76009";"O76009";"O76009";"KT33A_HUMAN";"Keratin, type I cuticular Ha3-I";"KRT33A";0;0;0;0;0;0;0;0;0;"extracellular space, intermediate filament"
"49";"O76011";"O76011";"O76011";"KRT34_HUMAN";"Keratin, type I cuticular Ha4";"KRT34";1;5;0,00238577427386102;1;1;2;3;0,00229002835678659;0,00335718626551888;"extracellular space, intermediate filament"
"50";"O76013";"O76013-1,O76013-2";"O76013-1,O76013-2";"KRT36_HUMAN";"Keratin, type I cuticular Ha6";"KRT36";3;6;0,00101351704286376;3;3;3;3;NA;NA;"intermediate filament"
"51";"O76014";"O76014";"O76014";"KRT37_HUMAN";"Keratin, type I cuticular Ha7";"KRT37";0;0;NA;0;0;0;0;NA;0;"intermediate filament"
"52";"O76015";"O76015";"O76015";"KRT38_HUMAN";"Keratin, type I cuticular Ha8";"KRT38";0;0;NA;0;0;0;0;NA;0;"intermediate filament"
"53";"O94826";"O94826";"O94826";"TOM70_HUMAN";"Mitochondrial import receptor subunit TOM70";"TOMM70A";1;1;9,92505496443311e-05;1;NA;1;NA;0,000233731491372091;NA;"integral component of membrane, mitochondrion, mitochondrial outer membrane translocase complex"
"54";"O94903";"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";2;5;0,00109716971243188;2;1;3;2;0,00155027723731889;0,00104309559836998;"mitochondrion, cytoplasm, intracellular"
"55";"O94905";"O94905-1";"O94905-1";"ERLN2_HUMAN";"Erlin-2";"ERLIN2";1;4;0,000712027541991189;1;1;2;2;NA;NA;"endoplasmic reticulum membrane, endoplasmic reticulum, protein complex, integral component of membrane"
"56";"O94906";"O94906-1,O94906-2";"O94906-1,O94906-2";"PRP6_HUMAN";"Pre-mRNA-processing factor 6";"PRPF6";1;1;3,20639395237796e-05;NA;1;NA;1;NA;NA;"nucleus, U4/U6 x U5 tri-snRNP complex, U5 snRNP, U4/U6 snRNP, nucleoplasm, nuclear speck, spliceosomal complex, catalytic step 2 spliceosome"
"57";"O95232";"O95232-1";"O95232-1";"LC7L3_HUMAN";"Luc7-like protein 3";"LUC7L3";1;2;0,000279371917517376;1;1;1;1;NA;NA;"plasma membrane, focal adhesion, nucleus, U1 snRNP, nuclear speck"
"58";"O95347";"O95347-1,O95347-2";"O95347-1,O95347-2";"SMC2_HUMAN";"Structural maintenance of chromosomes protein 2";"SMC2";2;2;5,04129775971205e-05;NA;2;NA;2;NA;NA;"condensin complex, cytoplasm, condensed chromosome, cytosol, extracellular vesicular exosome, nucleus, nuclear chromosome, nucleoplasm"
"59";"O95782";"O95782-1,O95782-2";"O95782-1,O95782-2";"AP2A1_HUMAN";"AP-2 complex subunit alpha-1";"AP2A1";1;1;3,0882463758318e-05;1;NA;1;NA;NA;NA;"apical plasma membrane, basolateral plasma membrane, clathrin-coated endocytic vesicle membrane, cytosol, clathrin coat of trans-Golgi network vesicle, AP-2 adaptor complex, plasma membrane, endocytic vesicle membrane"
"60";"O95831";"O95831-1,O95831-3";"O95831-1,O95831-3";"AIFM1_HUMAN";"Apoptosis-inducing factor 1, mitochondrial";"AIFM1";7;12;0,000590646011586492;5;6;6;6;NA;NA;"cytosol, mitochondrial inner membrane, nucleus, mitochondrion, mitochondrial intermembrane space, perinuclear region of cytoplasm"
"61";"P00338";"P00338-1,P00338-2,P00338-3,P00338-5";"P00338-1,P00338-2,P00338-3,P00338-5";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";5;10;0,000504889007561524;5;4;5;5;NA;NA;"extracellular vesicular exosome, cytosol, cilium, mitochondrion"
"62";"P00367";"P00367,P49448";"P00367,P49448";"DHE3_HUMAN, DHE4_HUMAN";"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial";"GLUD1, GLUD2";3;8;0,00043257587228497;3;3;5;3;0,0006366879334867;0,000385552808537292;"cytoplasm, mitochondrion, mitochondrial matrix"
"63";"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";2;2;0,000280671321784899;NA;2;NA;2;NA;0,00066709602221336;"mitochondrial inner membrane, mitochondrion, extracellular vesicular exosome, plasma membrane, mitochondrial matrix"
"64";"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";23;57;0,00824850611144829;22;22;28;29;0,00954207412258629;0,00997444532014461;"extracellular vesicular exosome, cytosol"
"65";"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";4;9;0,00180245635203769;4;4;5;4;0,00231110465403101;0,00194700537870574;"keratin filament, cytosol, cell periphery, intermediate filament, extracellular vesicular exosome, nucleus, cytoplasm"
"66";"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";18;101;0,0187822821328266;17;17;48;53;0,0211246568601695;0,0233198014926338;"actin cytoskeleton, platelet alpha granule lumen, cytosol, extracellular space, extracellular vesicular exosome, extracellular region, I band"
"67";"P04233";"P04233-1,P04233-2,P04233-3";"P04233-1,P04233-2,P04233-3";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";2;2;0,000135910662576021;2;NA;2;NA;NA;NA;"cell surface, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class II protein complex, plasma membrane, endocytic vesicle membrane, lysosomal membrane, macrophage migration inhibitory factor receptor complex, multivesicular body, extracellular vesicular exosome, lysosomal lumen, NOS2-CD74 complex, integral component of membrane, clathrin-coated endocytic vesicle membrane, external side of plasma membrane, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, vacuole, intracellular"
"68";"P04259";"P04259";"P04259";"K2C6B_HUMAN";"Keratin, type II cytoskeletal 6B";"KRT6B";3;5;0,00100971121276306;3;2;3;2;0,00147567850300336;0,000908884563588332;"extracellular vesicular exosome, keratin filament"
"69";"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";23;70;0,00772403069117749;23;20;35;35;0,00896244808730872;0,00931742980453593;"extracellular vesicular exosome, plasma membrane, blood microparticle, extracellular space, membrane, cytoskeleton, keratin filament"
"70";"P04350";"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";1;1;0,000877306922448389;0;1;0;1;0;0,00195971977096162;"cilium, cytosol, myelin sheath, microtubule, internode region of axon, neuronal cell body"
"71";"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";19;360;0,0648476427049289;19;17;181;179;0,0767811437687042;0,0766363892981528;"perinuclear region of cytoplasm, extracellular vesicular exosome, GAIT complex, ribonucleoprotein complex, cytosol, nucleus, microtubule cytoskeleton, lipid particle, cytoplasm, plasma membrane"
"72";"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";3;7;0,00206053824042084;2;3;2;5;0,00138642679760226;0,00349818645794811;"spindle, extracellular vesicular exosome, cytoskeleton, cytoplasm, nucleus, extracellular space, Z disc, proteasome complex, plasma membrane, cytosol"
"73";"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";6;11;0,00109355465571876;5;5;6;5;0,00140469930893804;0,0011814303523548;"endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane, melanosome, rough endoplasmic reticulum"
"74";"P04844";"P04844-1,P04844-2";"P04844-1,P04844-2";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";4;6;0,000286898577735753;4;2;4;2;NA;NA;"autophagic vacuole membrane, endoplasmic reticulum, integral component of membrane, rough endoplasmic reticulum, nucleus, endoplasmic reticulum membrane, oligosaccharyltransferase complex"
"75";"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";1;1;0,000603443341837533;1;NA;1;NA;0,00142108746754232;NA;"chromatin, cytoplasm, nucleus"
"76";"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";4;11;0,0039409180558827;4;4;5;6;0,0043713540668248;0,00495045370271468;"integral component of membrane, mitochondrial nucleoid, integral component of plasma membrane, mitochondrion, mitochondrial inner membrane, MMXD complex"
"77";"P05165";"P05165-1,P05165-2,P05165-3";"P05165-1,P05165-2,P05165-3";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";2;2;5,52603792891514e-05;2;NA;2;NA;NA;NA;"cytosol, mitochondrial matrix"
"78";"P05166";"P05166-1,P05166-2";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";24;58;0,00324672670005352;22;23;28;30;NA;NA;"cytosol, mitochondrion, mitochondrial matrix"
"79";"P05198";"P05198";"P05198";"IF2A_HUMAN";"Eukaryotic translation initiation factor 2 subunit 1";"EIF2S1";3;4;0,000766277259476232;1;3;1;3;0,000451138878584862;0,00136595852167498;"polysome, nucleus, extracellular vesicular exosome, cytoplasmic stress granule, eukaryotic translation initiation factor 2 complex, cytosol"
"80";"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";5;12;0,00629680008873947;4;4;7;5;0,00865009762851844;0,00623589759895098;"extracellular vesicular exosome, cytosolic large ribosomal subunit, cytosol"
"81";"P05388";"P05388";"P05388";"RLA0_HUMAN";"60S acidic ribosomal protein P0";"RPLP0";11;23;0,00437829554014614;10;11;11;12;0,00493121834162948;0,00542936194735164;"ribonucleoprotein complex, extracellular vesicular exosome, cytoplasm, cytosolic large ribosomal subunit, nucleus, cytosol"
"82";"P06493";"P06493-1,P06493-2";"P06493-1,P06493-2";"CDK1_HUMAN";"Cyclin-dependent kinase 1";"CDK1";2;5;0,000507948940940684;2;1;3;2;NA;NA;"cytoplasm, spindle microtubule, cytosol, microtubule organizing center, nucleus, mitochondrion, nucleoplasm, extracellular vesicular exosome, midbody"
"83";"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";13;30;0,00342217396127145;10;13;12;18;0,00322363886777085;0,00488026768613555;"mitochondrial nucleoid, mitochondrial membrane, mitochondrial proton-transporting ATP synthase, catalytic core, mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, cell surface, mitochondrion, plasma membrane"
"84";"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";11;23;0,0031979716272496;9;10;12;11;NA;NA;"extracellular vesicular exosome, plasma membrane, cytoplasm, nucleus, phosphopyruvate hydratase complex, extracellular space, M band, cytosol"
"85";"P06748";"P06748-1,P06748-2";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";10;30;0,00307879256039558;10;9;15;15;NA;NA;"spindle pole centrosome, centrosome, cytosol, nucleolus, ribonucleoprotein complex, nucleoplasm, nucleus, cytoplasm"
"86";"P06899";"P06899,P23527,P33778,Q16778";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";0;0;0;0;0;0;0;NA;0;"nucleoplasm, nucleosome"
"87";"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";4;8;0,0016059703042915;3;4;3;5;0,00143597910268123;0,00236179953972245;"extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol"
"88";"P07203";"P07203";"P07203";"GPX1_HUMAN";"Glutathione peroxidase 1";"GPX1";1;3;0,000891788189907684;1;1;1;2;0,000700043087459269;0,00141306053966377;"mitochondrial matrix, cytosol, mitochondrion, nucleus, cytoplasm"
"89";"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";4;18;0,00978427331821088;3;4;8;10;0,0105265738336468;0,0126373537677895;"cytosol, cell body, microtubule, nuclear envelope lumen, extracellular vesicular exosome, cytoskeleton"
"90";"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";4;8;0,00344824766764305;4;3;4;4;0,00406024990726376;0,00409787556502493;"extracellular vesicular exosome, synapse, nucleus, cytosol, cytoskeleton, neuron projection, blood microparticle"
