"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5825-1.id.csv";"peptide.count.P5825-2.id.csv";"spectra.count.P5825-1.id.csv";"spectra.count.P5825-2.id.csv";"dNSAF.P5825-1.id.csv";"dNSAF.P5825-2.id.csv"
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";13;23;0,00269368634571842;11;10;12;11;0,00324615857283184;0,00316615019172434
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";12;21;0,00327386791162167;11;10;11;10;0,00396099085603095;0,00383143530764305
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";12;24;0,004293249413674;12;7;14;10;0,00578458503085598;0,00439637283882671
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";12;24;0,00545946198606427;8;12;10;14;0,00548482176510726;0,00753050341556132
"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";12;24;0,002146624706837;10;10;12;12;0,00247910787036685;0,00263782370329603
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";12;31;0,00495530666771114;12;10;16;15;0,0059074237091174;0,00589277339123142
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";12;26;0,005443340010663;12;11;13;13;0,0062864398320475;0,00668890619748038
"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";12;17;0,00166189703758481;10;5;11;6;0,00248380315042436;0,00144153795355744
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";12;26;0,00931965789704422;11;10;14;12;0,011591081368647;0,0105712783260879
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";12;20;0,00207978840644098;9;9;10;10;0,0024019195300807;0,00255569366125201
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";11;27;0,0105144858325627;10;11;12;15;0,0107938112215972;0,0143560569860453
"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";11;18;0,00122191298771532;8;9;9;9;0,00141117079995416;0,00150151585980301
"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-[1-4]";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";14;21;0,000324499970991893;11;9;12;9;NA;NA
"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";10;19;0,0029523433125915;7;9;9;10;0,00323016764390164;0,00381885259727312
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";10;20;0,00645941109167675;7;10;10;10;0,00745988659513119;0,00793747860661888
"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";10;22;0,00386160445698067;9;9;11;11;0,00447593195707872;0,00472941433644375
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";10;23;0,0100763822562059;10;9;12;11;0,0121430376242969;0,0118437470134873
"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";10;20;0,00469629640164091;10;8;11;9;0,00596605818761981;0,00519382905351216
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";10;21;0,00143069677635303;10;9;11;10;NA;NA
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";10;19;0,00218998425988821;8;9;9;10;0,00239606832537892;0,00283274206058384
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";10;20;0,00410959926866232;8;8;10;10;0,00464065132138735;0,00516219536093463
"Q8N163-1,Q8N163-2";"Q8N163-1,Q8N163-2";"Q8N163-[1,2]";"CCAR2_HUMAN";"Cell cycle and apoptosis regulator protein 2";"CCAR2";10;18;0,000922723025392828;9;6;10;8;NA;NA
"Q9UQ35-1";"Q9UQ35-1";"Q9UQ35-1";"SRRM2_HUMAN";"Serine/arginine repetitive matrix protein 2";"SRRM2";10;18;0,000618948657294753;9;8;10;8;NA;NA
"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";11;20;0,00301851267920461;11;9;11;9;0,00383464346030428;0,00333829841876459
"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";12;29;0,00475611924141918;11;12;14;15;0,0053033717180638;0,00604596507384575
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";9;21;0,00439654385476627;9;8;11;10;0,00531929524250173;0,00514531245960029
"P54577";"P54577";"P54577";"SYYC_HUMAN";"Tyrosine--tRNA ligase, cytoplasmic";"YARS";9;19;0,0034052596162277;9;8;10;9;0,00413967191737394;0,00396422937228295
"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";9;13;0,00462479264063849;5;8;5;8;0,00410854656461173;0,00699453002026867
"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-1,P78347-2,P78347-3,P78347-4";"P78347-[1-4]";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";9;14;0,000331870043813352;8;6;8;6;NA;NA
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";9;17;0,00150347320783373;7;6;10;7;NA;NA
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";9;15;0,00111768156487871;8;6;9;6;NA;NA
"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-1,Q9HCC0-2";"Q9HCC0-[1,2]";"MCCB_HUMAN";"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial";"MCCC2";9;23;0,00193294721788675;9;8;12;11;NA;NA
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";8;14;0,00087620715271356;8;5;9;5;0,00130103974546038;0,000769074481395282
"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";8;15;0,00247723488201739;8;6;8;7;0,00305165343437828;0,00284114635640058
"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";8;15;0,00165437714148714;7;6;8;7;0,00203799232855332;0,00189740893032346
"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";8;13;0,00263357857043959;7;6;7;6;0,00329609577681722;0,00296042913520736
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";8;14;0,00241756426077172;6;7;6;8;0,00239315340040888;0,00339515508283114
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";8;18;0,00537333345386486;7;8;9;9;0,00620559020547664;0,00660288046866056
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";7;13;0,0023080578656845;7;5;7;6;0,0028705867554623;0,00261802765298987
"O75390";"O75390";"O75390";"CISY_HUMAN";"Citrate synthase, mitochondrial";"CS";7;10;0,00203069468869237;6;4;6;4;0,00281426623052374;0,00199629290278054
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";7;13;0,00367222341017862;7;6;7;6;0,00456723206167584;0,00416539922102567
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";8;15;0,00153397561701572;7;6;7;8;NA;NA
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";7;13;0,00168059404700797;6;7;6;7;0,0017915957150602;0,00222401210685455
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";9;19;0,00237078509945264;9;8;11;8;0,0031517617481953;0,00247145867714931
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";7;17;0,00648675940476651;7;5;10;7;0,0088134950498929;0,00656442283152231
"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";7;12;0,00159938657734757;6;6;6;6;0,0018471099484846;0,00196536442118817
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";7;14;0,00391960122752338;6;7;7;7;0,00452669449899825;0,00481649959235956
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";7;14;0,00104978226220515;7;7;7;7;0,00121237935076181;0,00128999751364305
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";7;12;0,000452235949787644;5;6;6;6;0,000522281188141802;0,000555718334943687
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";7;10;0,000487283071539982;6;4;6;4;NA;NA
"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";7;10;0,00463874374966002;4;5;4;6;0,00428577798504596;0,00684023891688039
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";7;10;0,0062256824008595;5;5;5;5;0,00718995648807052;0,00765026720966885
"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-[1,3-6]";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";9;15;0,000177542912744961;6;7;6;9;NA;NA
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";7;14;0,00704694263246224;7;4;10;4;0,0116263126190077;0,00494825793987092
"Q14204";"Q14204";"Q14204";"DYHC1_HUMAN";"Cytoplasmic dynein 1 heavy chain 1";"DYNC1H1";7;11;0,000224049525919868;5;5;6;5;0,000282274658507117;0,000250288552705481
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";7;16;0,00172840863001031;6;7;7;9;0,00174660130212489;0,00238939852575959
"Q9NR30-1,Q9NR30-2";"Q9NR30-1,Q9NR30-2";"Q9NR30-[1,2]";"DDX21_HUMAN";"Nucleolar RNA helicase 2";"DDX21";7;9;0,000707008530120596;4;5;4;5;NA;NA
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";7;10;0,00240178610388488;6;4;6;4;0,00332854838432504;0,00236109769719729
"O00567";"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";6;12;0,00191172469682958;5;6;5;7;0,00183985418549953;0,002740701788245
"O95347-1,O95347-2";"O95347-1,O95347-2";"O95347-[1,2]";"SMC2_HUMAN";"Structural maintenance of chromosomes protein 2";"SMC2";6;9;0,000355753280049114;5;4;5;4;NA;NA
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";6;10;0,00320780923705303;4;6;4;6;0,00296372443711653;0,00473019911540203
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";6;11;0,00229786776473225;5;5;5;6;0,00241252403131726;0,00308037249236998
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";6;12;0,00265940156889174;6;5;7;5;0,00358319143012039;0,00272328013084231
"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";6;8;0,00128530217308067;4;4;4;4;0,00148437811366617;0,0015794100045768
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";6;13;0,00142548649178428;6;5;7;6;0,00177291163460186;0,00161692785520695
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";30;55;0,00265544412608089;24;26;27;28;NA;NA
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";6;10;0,00221616797407645;4;6;4;6;0,0020475379600688;0,00326793615701077
"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";6;9;0,00160390461852652;4;5;4;5;0,00164651357617585;0,00218990699787131
"P43243-1";"P43243-1";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";10;16;0,00178758672950299;8;6;9;7;NA;NA
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";6;15;0,00972229854380799;6;6;7;8;0,0104796078127494;0,0127434588040511
"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";6;8;0,00304033325278922;5;3;5;3;0,00438904974372177;0,00280202558040883
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";6;42;0,0385871421816379;6;6;23;19;0,0488079376355234;0,0429009159252886
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";6;13;0,00542413951679823;5;4;7;6;0,00649315206299209;0,00646022564372037
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";6;10;0,00328577682267585;5;5;5;5;0,00379469925759278;0,00403764102732523
"Q12931";"Q12931";"Q12931";"TRAP1_HUMAN";"Heat shock protein 75 kDa, mitochondrial";"TRAP1";6;11;0,00155072637850677;4;5;4;7;0,00130726481601282;0,00241757927627862
"Q13200";"Q13200";"Q13200";"PSMD2_HUMAN";"26S proteasome non-ATPase regulatory subunit 2";"PSMD2";6;8;0,00083374777526929;5;3;5;3;0,00120360505086643;0,00076839688273326
"Q13451";"Q13451";"Q13451";"FKBP5_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP5";"FKBP5";6;9;0,0018636178390319;4;4;5;4;0,00239140784723571;0,00203560720502349
"Q99832-1,Q99832-2,Q99832-3,Q99832-4";"Q99832-1,Q99832-2,Q99832-3,Q99832-4";"Q99832-[1-4]";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";6;12;0,000522819737530743;5;5;6;6;NA;NA
"Q9Y230";"Q9Y230";"Q9Y230";"RUVB2_HUMAN";"RuvB-like 2";"RUVBL2";6;11;0,0022482377914119;6;4;6;5;0,00283250121689863;0,00251153480749388
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";5;8;0,000706856190424384;4;4;4;4;0,000816338663818278;0,000868601767222907
"O75643-1";"O75643-1";"O75643-1";"U520_HUMAN";"U5 small nuclear ribonucleoprotein 200 kDa helicase";"SNRNP200";7;9;0,000398723479605609;5;4;5;4;NA;NA
"P00367,P49448";"P00367,P49448";"P00367, P49448";"DHE3_HUMAN, DHE4_HUMAN";"Glutamate dehydrogenase 1, mitochondrial, Glutamate dehydrogenase 2, mitochondrial";"GLUD1, GLUD2";5;8;0,000678353924681465;3;5;3;5;0,000587566336659527;0,00104197187801941
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";5;8;0,0014365141934431;4;3;4;4;0,00165901083292102;0,00176522294629171
"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";5;13;0,008531552598368;5;5;6;7;0,00880166485519506;0,0116088954101082
"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";5;8;0,000746590710004453;5;3;5;3;0,00107778440452339;0,000688071370337081
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";5;10;0,00155546866100985;4;4;6;4;0,00208882527940887;0,00160023937963716
"P11177-1,P11177-2,P11177-3";"P11177-1,P11177-2,P11177-3";"P11177-[1-3]";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";5;7;0,000615053488812861;4;3;4;3;NA;NA
"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";5;15;0,00283324468542109;5;5;7;8;0,00305393760611059;0,00371366264549195
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";5;11;0,00187218362845991;5;4;7;4;0,00275183946162124;0,0016731519652801
"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";5;8;0,000340244035930119;4;4;4;4;0,000392943239977248;0,000418099996717183
"P28838-1,P28838-2";"P28838-1,P28838-2";"P28838-[1,2]";"AMPL_HUMAN";"Cytosol aminopeptidase";"LAP3";5;7;0,000638162434924327;4;3;4;3;NA;NA
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";5;9;0,00116031791885229;5;4;5;4;0,00148892831905548;0,00126740121620672
"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";5;7;0,00152982126432206;2;5;2;5;0,00100958280479143;0,002685544147505
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";5;7;0,000868168554982243;4;3;4;3;0,00114586986756144;0,000914422502649803
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;11;0,00350482861085424;5;2;7;4;0,00515159171939868;0,00313223061513715
"P49257";"P49257";"P49257";"LMAN1_HUMAN";"Protein ERGIC-53";"LMAN1";5;7;0,00129884824990481;3;4;3;4;0,00128573339551379;0,0018240637111681
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";5;10;0,00175566553790472;4;4;6;4;0,00243311329021162;0,00172592299201435
"P51149";"P51149";"P51149";"RAB7A_HUMAN";"Ras-related protein Rab-7a";"RAB7A";5;10;0,00457151557937509;5;5;5;5;0,00527958157578126;0,00561758751627858
"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";5;14;0,00877367691988677;5;5;7;7;0,0101326009315325;0,0107813037232949
"P62913-1,P62913-2";"P62913-1,P62913-2";"P62913-[1,2]";"RL11_HUMAN";"60S ribosomal protein L11";"RPL11";5;9;0,00239234087763365;5;3;6;3;NA;NA
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";5;9;0,00117634440944417;4;5;4;5;NA;NA
"Q14739";"Q14739";"Q14739";"LBR_HUMAN";"Lamin-B receptor";"LBR";5;5;0,000769352621894833;5;NA;5;NA;0,00177702989623857;NA
"Q9H0A0";"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";5;8;0,000738578517019039;4;4;4;4;0,000852974350194513;0,000907582919703154
"O00231-1,O00231-2";"O00231-1,O00231-2";"O00231-[1,2]";"PSD11_HUMAN";"26S proteasome non-ATPase regulatory subunit 11";"PSMD11";4;7;0,000784849060961435;2;4;3;4;NA;NA
"O15355";"O15355";"O15355";"PPM1G_HUMAN";"Protein phosphatase 1G";"PPM1G";4;7;0,00121320990375724;4;2;4;3;0,00160127968672047;0,00127784683062601
"O60264";"O60264";"O60264";"SMCA5_HUMAN";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5";"SMARCA5";4;5;0,000449764127818747;1;4;1;4;0,00020777060573892;0,000884289441725982
"O60488-1,O60488-2";"O60488-1,O60488-2";"O60488-[1,2]";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";4;4;0,000266189514748423;NA;4;NA;4;NA;NA
"P04844-1,P04844-2";"P04844-1,P04844-2";"P04844-[1,2]";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";4;7;0,000524891131102576;3;4;3;4;NA;NA
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";5;17;0,0139888376728878;4;5;7;10;0,0133045455709688;0,0202233150586029
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;15;0,00321717913094599;8;7;8;7;0,00379650888445595;0,00384985320254858
"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";4;6;0,00284166793293909;3;3;3;3;0,00315467206714291;0,00365944990837461
"P0CG47,P0CG48,P62979,P62987";"P0CG47,P0CG48,P62979,P62987";"P0CG47, P0CG48, P62979, P62987";"RL40_HUMAN, RS27A_HUMAN, UBB_HUMAN, UBC_HUMAN";"Polyubiquitin-B, Polyubiquitin-C, Ubiquitin-40S ribosomal protein S27a, Ubiquitin-60S ribosomal protein L40";"RPS27A, UBA52, UBB, UBC";4;6;0,000473941765407668;3;3;3;3;0,000547348941328908;0,000582390959534056
"P19623";"P19623";"P19623";"SPEE_HUMAN";"Spermidine synthase";"SRM";4;5;0,00156672802140835;3;2;3;2;0,00217127162818554;0,00154018624618499
"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";4;5;0,00147399334101346;2;3;2;3;0,00136183599524825;0,00217353386143863
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";4;5;0,00224242588846124;4;1;4;1;0,00414359577701126;0,00110221859324139
"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"P26599-[1-3]";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";4;7;0,000415827123321689;3;4;3;4;NA;NA
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";4;4;0,000866181899250018;4;NA;4;NA;0,00200068354450658;NA
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";4;9;0,00204238214013808;4;3;5;4;0,00262079948725832;0,00223086928704013
"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";4;7;0,00243534046857151;2;4;2;5;0,00160716674439224;0,00427514932305024
"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";4;7;0,00146227948664779;3;4;3;4;0,00144751441879036;0,00205358166157998
"P38117-1,P38117-2";"P38117-1,P38117-2";"P38117-[1,2]";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";4;7;0,00129884824990481;3;3;3;4;NA;NA
"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";4;6;0,00149416377620628;2;3;2;4;0,00115039303809128;0,00244808550709403
"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";5;6;0,00279695682245511;2;4;2;4;0,00215344509593442;0,00458262311672775
"P51991-1,P51991-2";"P51991-1,P51991-2";"P51991-[1,2]";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";4;7;0,00087620715271356;4;2;5;2;NA;NA
"P52597";"P52597";"P52597";"HNRPF_HUMAN";"Heterogeneous nuclear ribonucleoprotein F";"HNRNPF";4;6;0,00173461870404671;2;4;2;4;0,00137941563374113;0,00277089196284874
"P61204,P84077";"P61204,P84077";"P61204, P84077";"ARF1_HUMAN, ARF3_HUMAN";"ADP-ribosylation factor 1, ADP-ribosylation factor 3";"ARF1, ARF3";5;7;0,00216257255069534;4;3;4;3;0,00276021691854578;0,00240920017100069
"P62191";"P62191";"P62191";"PRS4_HUMAN";"26S protease regulatory subunit 4";"PSMC1";4;5;0,00107534514196664;4;1;4;1;0,00198704252033949;0,000528563916304394
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";4;7;0,00318467599736275;4;3;4;3;0,00420335917764123;0,00335434793039327
"P62826";"P62826";"P62826";"RAN_HUMAN";"GTP-binding nuclear protein Ran";"RAN";4;8;0,00350482861085424;4;3;5;3;0,0050595990101237;0,00323011282186018
"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";4;7;0,00305259266106659;4;3;4;3;0,00402902630852247;0,00321522750931705
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";12;44;0,00450620821395545;12;11;21;23;0,00496760630084873;0,00578903336904812
