"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5829-1.id.csv";"peptide.count.P5829-2.id.csv";"spectra.count.P5829-1.id.csv";"spectra.count.P5829-2.id.csv";"dNSAF.P5829-1.id.csv";"dNSAF.P5829-2.id.csv"
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";12;22;0,00304661266927485;11;9;12;10;0,00391766634237033;0,00323560166273588
"Q02413";"Q02413";"Q02413";"DSG1_HUMAN";"Desmoglein-1";"DSG1";12;32;0,00231499262364173;9;12;15;17;0,00255824732557071;0,00287348570925143
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";11;28;0,00401677477207023;10;11;14;14;0,00473477255492521;0,00469253987835722
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";11;28;0,00664464877963952;11;10;14;14;0,00782513308478657;0,00777002350299024
"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";11;20;0,00244447008046966;9;10;9;11;0,00256460382695306;0,00316621222123171
"P55072";"P55072";"P55072";"TERA_HUMAN";"Transitional endoplasmic reticulum ATPase";"VCP";11;17;0,0016006228077467;8;9;8;9;0,00177574950836968;0,00197989918121754
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";11;41;0,00928782814834021;11;9;22;19;0,011749100851646;0,0100564431380316
"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";10;20;0,00624595489249015;8;10;9;11;0,00662617640623131;0,00802642256089378
"P27797";"P27797";"P27797";"CALR_HUMAN";"Calreticulin";"CALR";10;29;0,00527760720951776;10;9;15;14;0,00643549507080019;0,00595288632050592
"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";10;19;0,00426591327494483;8;9;8;11;0,00423447959688154;0,0057704753914118
"P49736";"P49736";"P49736";"MCM2_HUMAN";"DNA replication licensing factor MCM2";"MCM2";10;19;0,00159499854749043;10;6;10;9;0,00197905711248059;0,0017652640929882
"P60174-1,P60174-3";"P60174-1,P60174-3";"P60174-[1,3]";"TPIS_HUMAN";"Triosephosphate isomerase";"TPI1";10;21;0,0027861108231099;10;9;11;10;NA;NA
"P78371-1,P78371-2";"P78371-1,P78371-2";"P78371-[1,2]";"TCPB_HUMAN";"T-complex protein 1 subunit beta";"CCT2";10;16;0,00113477909448606;6;9;6;10;NA;NA
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";10;16;0,00036245183017913;5;10;5;11;NA;NA
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";9;17;0,0021253739424116;7;8;8;9;0,0023579145037001;0,00262899298197914
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";12;23;0,00180051821969822;12;10;12;11;NA;NA
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";12;22;0,00216576346871448;10;11;10;12;0,00232484829240234;0,00275571720990252
"P22626-1,P22626-2";"P22626-1,P22626-2";"P22626-[1,2]";"ROA2_HUMAN";"Heterogeneous nuclear ribonucleoproteins A2/B1";"HNRNPA2B1";9;18;0,00204539224583331;8;9;8;10;NA;NA
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";9;15;0,000453335435745253;7;7;7;8;0,000498744460684077;0,000564909505752055
"P49588";"P49588";"P49588";"SYAC_HUMAN";"Alanine--tRNA ligase, cytoplasmic";"AARS";9;17;0,00133274998248331;8;7;9;8;0,00166338932511798;0,00146537992659443
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";11;26;0,00422927037496147;9;9;13;13;0,00489404327812245;0,00503564790672619
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";8;13;0,00177436794113097;7;5;8;5;0,00257419802832008;0,00159452312156409
"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";8;11;0,0033660156104085;6;5;6;5;0,00432838942665109;0,00357481796608722
"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";8;14;0,0024881426866805;7;7;7;7;0,00293289775357779;0,00290673723144141
"P50991";"P50991";"P50991";"TCPD_HUMAN";"T-complex protein 1 subunit delta";"CCT4";8;16;0,00225271545658643;7;6;9;7;0,00298731144102821;0,00230273988464839
"P61247";"P61247";"P61247";"RS3A_HUMAN";"40S ribosomal protein S3a";"RPS3A";8;17;0,00488674993577212;7;7;9;8;0,00609909419209927;0,00537305973084625
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";10;21;0,00965851752011432;10;8;12;9;0,0130114009431451;0,00967150751552325
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";8;19;0,00782527126575809;7;7;11;8;0,0105956984528932;0,00777608644464181
"Q5T749";"Q5T749";"Q5T749";"KPRP_HUMAN";"Keratinocyte proline-rich protein";"KPRP";8;17;0,00222815541112926;8;7;9;8;0,00278093413940278;0,00244989251976409
"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-[1-4]";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";8;15;0,000697503234777163;8;6;8;7;NA;NA
"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";8;15;0,0028891504547115;7;7;7;8;0,00317854655019725;0,00360022276381576
"P04040";"P04040";"P04040";"CATA_HUMAN";"Catalase";"CAT";7;12;0,00172800801389955;7;5;7;5;0,00237637066561237;0,00168226727815869
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";8;19;0,00813963774880602;8;7;10;9;NA;NA
"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";7;18;0,00608511150081101;7;7;9;9;0,00683281208121093;0,00745395289664792
"P14314-1,P14314-2";"P14314-1,P14314-2";"P14314-[1,2]";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";7;9;0,000646775726793369;5;4;5;4;NA;NA
"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";7;14;0,00362606459799514;5;6;5;9;0,00305301643290521;0,0054464120821206
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";7;16;0,00576230310839529;7;6;8;8;0,00662298325361008;0,00690228542230967
"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";7;17;0,00217922632270919;6;6;8;9;0,00241765895903034;0,00269560597983334
"P29401";"P29401";"P29401";"TKT_HUMAN";"Transketolase";"TKT";7;12;0,00146173390581872;5;6;6;6;0,00172301858396384;0,00170764980209881
"P34932";"P34932";"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";7;10;0,000903432761235183;4;6;4;6;0,000851936966515454;0,00126650693655662
"P35579-1";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";21;37;0,00165878406235813;17;18;18;19;NA;NA
"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";7;11;0,00419483352452919;4;7;4;7;0,00359611583855769;0,00623706933580645
"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";7;12;0,00225970278740711;6;6;6;6;0,00266362426255452;0,00263986557495672
"P51991-1,P51991-2";"P51991-1,P51991-2";"P51991-[1,2]";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";7;11;0,00114363115410327;6;5;6;5;NA;NA
"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";7;15;0,00514403551805339;7;6;8;7;0,00631551728073232;0,00574149811239
"Q08211-1";"Q08211-1";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";10;17;0,00101582833310539;6;9;7;10;NA;NA
"Q14566";"Q14566";"Q14566";"MCM6_HUMAN";"DNA replication licensing factor MCM6";"MCM6";7;8;0,000739472369732086;2;6;2;6;0,000435826462772826;0,00129581708490567
"Q86YZ3";"Q86YZ3";"Q86YZ3";"HORN_HUMAN";"Hornerin";"HRNR";7;13;0,000346157394831165;6;5;7;6;0,000439420119571129;0,000373286254985108
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";6;172;0,0568303576032999;6;6;85;87;0,0665881766931619;0,0667794566548034
"O00299";"O00299";"O00299";"CLIC1_HUMAN";"Chloride intracellular channel protein 1";"CLIC1";6;15;0,00472334140728768;5;6;8;7;0,00593881370848947;0,00515011119429661
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";6;12;0,0017085557660883;5;5;7;5;0,00234961977631842;0,00166332993544021
"P07237";"P07237";"P07237";"PDIA1_HUMAN";"Protein disulfide-isomerase";"P4HB";6;10;0,00149386519574322;5;5;5;5;0,00176089333630163;0,00174518672360164
"P22234-1,P22234-2";"P22234-1,P22234-2";"P22234-[1,2]";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";6;9;0,000803523726463292;2;6;2;7;NA;NA
"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";6;13;0,00456735451513342;6;5;6;7;0,00496963230467348;0,00574618887882168
"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";6;9;0,00148155133946594;4;5;4;5;0,00155233633811926;0,00192311248501005
"P33316-2,P33316-3";"P33316-2,P33316-3";"P33316-[2,3]";"DUT_HUMAN";"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial";"DUT";6;13;0,0019574376493429;5;6;6;7;NA;NA
"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"P45880-[1-3]";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";6;11;0,000946453368913049;5;6;5;6;NA;NA
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;13;0,0021826295913027;6;3;7;6;0,00277067995747282;0,00235368545731761
"P52272-1,P52272-2";"P52272-1,P52272-2";"P52272-[1,2]";"HNRPM_HUMAN";"Heterogeneous nuclear ribonucleoprotein M";"HNRNPM";6;10;0,000519783232491475;5;5;5;5;NA;NA
"P52566";"P52566";"P52566";"GDIR2_HUMAN";"Rho GDP-dissociation inhibitor 2";"ARHGDIB";6;13;0,00490820186700905;6;5;7;6;0,00623058378496377;0,00529286480949034
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";6;11;0,00401332630471783;5;6;5;6;0,00430064334058282;0,00511473955147864
"P62701";"P62701";"P62701";"RS4X_HUMAN";"40S ribosomal protein S4, X isoform";"RPS4X";6;13;0,00375113526718182;5;4;7;6;0,004761776961132;0,00404511721181581
"P63244";"P63244";"P63244";"GBLP_HUMAN";"Guanine nucleotide-binding protein subunit beta-2-like 1";"GNB2L1";6;11;0,00263334975199151;6;3;7;4;0,00395062252611267;0,00223736241158267
"Q02790";"Q02790";"Q02790";"FKBP4_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP4";"FKBP4";6;8;0,00132267280076262;3;5;3;5;0,00116932524815847;0,00193149206010813
"Q02878";"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";6;10;0,00263501222026928;4;6;4;6;0,00248481615233674;0,0036939785649568
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;11;0,00444027591160271;6;5;6;5;0,00570979030749719;0,00471571731696612
"Q07021";"Q07021";"Q07021";"C1QBP_HUMAN";"Complement component 1 Q subcomponent-binding protein, mitochondrial";"C1QBP";6;13;0,00349839920308092;6;6;7;6;0,00444094801694226;0,0037725738535729
"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-1,Q12906-2,Q12906-3,Q12906-4,Q12906-5,Q12906-6";"Q12906-[1-6]";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";9;15;0,000212215749283432;7;7;7;8;NA;NA
"Q14974";"Q14974";"Q14974";"IMB1_HUMAN";"Importin subunit beta-1";"KPNB1";6;11;0,000952935926234371;4;6;4;7;0,00081692585830249;0,00141686849066836
"Q16555";"Q16555";"Q16555";"DPYL2_HUMAN";"Dihydropyrimidinase-related protein 2";"DPYSL2";7;11;0,00145939138353376;5;6;5;6;0,00156387030566648;0,00185990529144678
"Q7KZF4";"Q7KZF4";"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";6;13;0,00108411931348222;6;6;7;6;0,0013762058689865;0,00116908332605226
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";5;9;0,00158836085463674;2;5;3;6;0,00124818671838311;0,00247410657373851
"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";5;14;0,00593035489008797;5;4;7;7;0,00667336563462176;0,00725504482480213
"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";11;22;0,00560249578108261;9;10;11;11;0,00660394091493523;0,00654503584663486
"P06744-1,P06744-2";"P06744-1,P06744-2";"P06744-[1,2]";"G6PI_HUMAN";"Glucose-6-phosphate isomerase";"GPI";5;8;0,000544002522894304;3;5;3;5;NA;NA
"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";5;7;0,000351334962702571;2;4;2;5;0,000236649157365404;0,000586345803961396
"P09211";"P09211";"P09211";"GSTP1_HUMAN";"Glutathione S-transferase P";"GSTP1";5;7;0,00252961173145851;5;2;5;2;0,00425968483257727;0,00168867591540882
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";16;35;0,00515840386351013;13;16;15;20;NA;NA
"P15924-1,P15924-2";"P15924-1,P15924-2";"P15924-[1,2]";"DESP_HUMAN";"Desmoplakin";"DSP";5;7;9,25145356332789e-05;5;2;5;2;NA;NA
"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";5;10;0,000939212276531626;5;5;5;5;0,00110709630549657;0,00109722135592776
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";5;8;0,00287728348601916;3;3;4;4;0,00339159740224162;0,00336134542403652
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";5;7;0,00254171513687219;3;3;3;4;0,00256803965983127;0,00339351140895553
"P30086";"P30086";"P30086";"PEBP1_HUMAN";"Phosphatidylethanolamine-binding protein 1";"PEBP1";5;14;0,00568148089418489;5;5;7;7;0,00669704460308939;0,00663730907928066
"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";5;8;0,00103074162232605;4;4;4;4;0,00121498650572662;0,00120414920962938
"P31946-1,P31946-2";"P31946-1,P31946-2";"P31946-[1,2]";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";5;11;0,00197273969475677;5;5;5;6;NA;NA
"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";5;8;0,000703484143163433;3;5;3;5;0,000621923857363541;0,00102729415479679
"P37837";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";5;12;0,00270225585556399;5;5;6;6;0,00318528361367796;0,00315687188933993
"P46777";"P46777";"P46777";"RL5_HUMAN";"60S ribosomal protein L5";"RPL5";5;8;0,00204413069208769;3;5;3;5;0,00180713901988127;0,00298503318380347
"P46781";"P46781";"P46781";"RS9_HUMAN";"40S ribosomal protein S9";"RPS9";5;7;0,00273823950312519;4;3;4;3;0,00368879923645867;0,00274192223378237
"P48643";"P48643";"P48643";"TCPE_HUMAN";"T-complex protein 1 subunit epsilon";"CCT5";5;7;0,000981919526074469;4;3;4;3;0,0013227856781386;0,00098324013558924
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";5;11;0,00169669079549047;5;5;5;6;NA;NA
"P52209";"P52209";"P52209";"6PGD_HUMAN";"6-phosphogluconate dehydrogenase, decarboxylating";"PGD";5;9;0,00141406866975942;4;4;5;4;0,00185203688372925;0,00146841383948593
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;38;0,00700165865307335;6;7;17;21;0,00750966659372881;0,00890534625348893
"P62280";"P62280";"P62280";"RS11_HUMAN";"40S ribosomal protein S11";"RPS11";5;8;0,00384244819968382;5;3;5;3;0,00566160642304574;0,00336666400856822
"P62753";"P62753";"P62753";"RS6_HUMAN";"40S ribosomal protein S6";"RPS6";5;11;0,00335249747542694;3;5;4;7;0,00287400422438948;0,00498464577439953
"P62805";"P62805";"P62805";"H4_HUMAN";"Histone H4";"HIST1H4F,HIST1H4L,HIST1H4H,HIST2H4B,HIST1H4I,HIST1H4B,HIST1H4A,HIST1H4E,HIST4H4,HIST2H4A,HIST1H4C,HIST1H4K,HIST1H4D,HIST1H4J";5;11;0,00810458127554669;5;5;5;6;0,00868479431884686;0,010328794434054
"Q01105-1,Q01105-2";"Q01105-1,Q01105-2";"Q01105-[1,2]";"SET_HUMAN";"Protein SET";"SET";5;16;0,00209347177775877;5;5;8;8;NA;NA
"Q01469";"Q01469";"Q01469";"FABP5_HUMAN";"Fatty acid-binding protein, epidermal";"FABP5";5;8;0,00449708752259291;3;5;3;5;0,00397570584373878;0,00656707300436764
"Q01518-1,Q01518-2";"Q01518-1,Q01518-2";"Q01518-[1,2]";"CAP1_HUMAN";"Adenylyl cyclase-associated protein 1";"CAP1";5;10;0,000798824757302688;4;5;5;5;NA;NA
"Q13867";"Q13867";"Q13867";"BLMH_HUMAN";"Bleomycin hydrolase";"BLMH";5;7;0,00116751310682701;4;3;4;3;0,00157280670741315;0,00116908332605226
"Q14697-1,Q14697-2";"Q14697-1,Q14697-2";"Q14697-[1,2]";"GANAB_HUMAN";"Neutral alpha-glucosidase AB";"GANAB";5;6;0,000241170609990748;3;3;3;3;NA;NA
"Q5D862";"Q5D862";"Q5D862";"FILA2_HUMAN";"Filaggrin-2";"FLG2";5;8;0,000253913348201607;5;3;5;3;0,000374125393074541;0,000222472987600911
"Q86UE4";"Q86UE4";"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";5;9;0,00117353121562508;4;4;5;4;0,00153699968185778;0,00121863210390327
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";4;6;0,000425144828816557;4;2;4;2;0,000668185856090552;0,000331112924589965
"O75368";"O75368";"O75368";"SH3L1_HUMAN";"SH3 domain-binding glutamic acid-rich-like protein";"SH3BGRL";4;7;0,00465981108426568;3;3;4;3;0,00627743027958755;0,00466607818731385
"P02765";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";4;6;0,00124068150316766;3;2;3;3;0,00146245310328266;0,0014494084832528
"P04844-1,P04844-2";"P04844-1,P04844-2";"P04844-[1,2]";"RPN2_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2";"RPN2";4;6;0,000360800405437823;2;4;2;4;NA;NA
"P07339";"P07339";"P07339";"CATD_HUMAN";"Cathepsin D";"CTSD";4;6;0,00110517017393818;4;2;4;2;0,00173695886376937;0,000860732869504497
"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";5;14;0,00628129940075002;5;5;7;7;0,00705150529717183;0,00768746890545063
"P07737";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";4;9;0,00487853691066999;3;4;4;5;0,00511162179909272;0,00633253468278308
"P08107-1,P08107-2";"P08107-1,P08107-2";"P08107-[1,2]";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";4;4;0,000928370340438804;1;3;1;3;NA;NA
"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-1,P08195-2,P08195-3,P08195-4";"P08195-[1-4]";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";4;10;0,000301144253745061;4;4;6;4;NA;NA
"P08708,P0CW22";"P08708,P0CW22";"P08708, P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";4;7;0,0019674757911344;3;3;3;4;0,00198785292186939;0,00262682920174706
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;10;0,00257248650656798;4;4;5;5;0,00303231801641094;0,003005270696914
"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";4;4;0,000596372117436191;2;2;2;2;0,000702973528362457;0,000696703226396567
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";4;8;0,000649312102192559;4;4;4;4;0,000765376526067359;0,000758549609060647
"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";4;5;0,000518363059725105;2;3;2;3;0,000488816292262965;0,000726684307860354
"P14866-1,P14866-2";"P14866-1,P14866-2";"P14866-[1,2]";"HNRPL_HUMAN";"Heterogeneous nuclear ribonucleoprotein L";"HNRNPL";4;7;0,000450949459767646;4;2;5;2;NA;NA
"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";6;14;0,004182822548081;6;6;6;8;0,0042261440071239;0,00558459751552524
"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";4;7;0,00103956646498295;4;3;4;3;0,00140044432851855;0,001040964605389
"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";4;6;0,00160894032389587;2;4;2;4;0,00126435874889219;0,00250616213594242
"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";4;8;0,00134019164580583;3;4;3;5;0,0011848129997897;0,00195707473640095
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";7;19;0,00868601618633344;7;7;9;10;0,0096997642573145;0,0106813838022847
"P26599-1,P26599-2,P26599-3";"P26599-1,P26599-2,P26599-3";"P26599-[1-3]";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";4;7;0,000333470473073627;4;3;4;3;NA;NA
"P26639";"P26639";"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";4;6;0,000629778854305024;4;2;4;2;0,000989802284748245;0,000490486780409201
"P26641";"P26641";"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";4;6;0,0010419453356122;2;4;2;4;0,000818795253859246;0,00162298371732656
