"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5455-1.id.csv";"peptide.count.P5455-2.id.csv";"spectra.count.P5455-1.id.csv";"spectra.count.P5455-2.id.csv";"dNSAF.P5455-1.id.csv";"dNSAF.P5455-2.id.csv"
"Q9UIW2";"Q9UIW2";"Q9UIW2";"PLXA1_HUMAN";"Plexin-A1";"PLXNA1";9;10;0,000795613618997766;5;5;5;5;0,00117786787028299;0,00118140325837427
"P00813";"P00813";"P00813";"ADA_HUMAN";"Adenosine deaminase";"ADA";8;19;0,00789564325365717;8;8;10;9;0,0123043387441133;0,0111071433613766
"P25445-1,P25445-6";"P25445-1,P25445-6";"P25445-[1,6]";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";8;14;0,00315205491084727;7;7;7;7;NA;NA
"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";11;13;0,00339866282167365;5;8;5;8;0,0038704289117098;0,0062112736994873
"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";8;11;0,00226066997790428;5;6;5;6;0,00304255787746125;0,00366202819271543
"Q99808";"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";8;18;0,00595453982218328;5;8;8;10;0,00783592098967213;0,00982430078016495
"Q9Y666-1";"Q9Y666-1";"Q9Y666-1";"S12A7_HUMAN";"Solute carrier family 12 member 7";"SLC12A7";8;12;0,00167144977464794;6;6;6;6;NA;NA
"P05107";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";8;16;0,00313858709309704;8;8;8;8;0,00464652792105395;0,00466047454434873
"P06733-1";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";24;44;0,0152933803113525;22;17;24;20;NA;NA
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";7;14;0,0046378582395767;6;7;7;7;0,00706561011272131;0,00671769946126722
"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"P45880-[1-3]";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";7;10;0,00171029866396799;3;7;3;7;NA;NA
"P50895";"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";7;11;0,00264224803149959;6;5;6;5;0,00426733276826094;0,00356678435967772
"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";7;15;0,00811012592268691;7;7;8;7;0,0128070966712921;0,0112398451936511
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";7;9;0,000977419063684513;5;4;5;4;NA;NA
"P98172";"P98172";"P98172";"EFNB1_HUMAN";"Ephrin-B1";"EFNB1";7;8;0,00348782294016131;3;5;3;5;0,0038726661538553;0,00647381669906823
"Q9Y624";"Q9Y624";"Q9Y624";"JAM1_HUMAN";"Junctional adhesion molecule A";"F11R";7;11;0,00554960456114295;5;6;5;6;0,00746902167911892;0,0089897280717496
"O14672";"O14672";"O14672";"ADA10_HUMAN";"Disintegrin and metalloproteinase domain-containing protein 10";"ADAM10";6;9;0,00181502015970293;5;4;5;4;0,00298561160702748;0,00239565837206161
"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";6;10;0,00450293558692467;6;4;6;4;0,00799965665214289;0,00534911182776742
"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";6;8;0,00192469974050369;5;3;5;3;0,00356178226803279;0,00214348380658144
"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-[1,3-8,10-14,16-18]";"CD44_HUMAN";"CD44 antigen";"CD44";10;87;0,00117913798455453;9;8;49;38;NA;NA
"P23470-1,P23470-2";"P23470-1,P23470-2";"P23470-[1,2]";"PTPRG_HUMAN";"Receptor-type tyrosine-protein phosphatase gamma";"PTPRG";6;9;0,000469769923687816;6;3;6;3;NA;NA
"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";6;13;0,00928486938694941;6;6;7;6;0,0147246427388344;0,0127996604450149
"P42081-1,P42081-3,P42081-4";"P42081-1,P42081-3,P42081-4";"P42081-[1,3,4]";"CD86_HUMAN";"T-lymphocyte activation antigen CD86";"CD86";6;10;0,00152835199758841;6;4;6;4;NA;NA
"P49327";"P49327";"P49327";"FAS_HUMAN";"Fatty acid synthase";"FASN";6;7;0,000420525047843025;2;5;2;5;0,000355752685313669;0,000892051205845324
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;6;0,00200241162161916;4;2;4;2;0,00395263271160452;0,00198224829900673
"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";6;12;0,0115298095919982;4;6;5;7;0,0142244425608698;0,0199739924141952
"Q06830";"Q06830";"Q06830";"PRDX1_HUMAN";"Peroxiredoxin-1";"PRDX1";6;9;0,00779689923593848;5;4;5;4;0,013092682055608;0,0101303845230646
"Q15262-1,Q15262-2,Q15262-3";"Q15262-1,Q15262-2,Q15262-3";"Q15262-[1-3]";"PTPRK_HUMAN";"Receptor-type tyrosine-protein phosphatase kappa";"PTPRK";6;9;0,000314485772401619;3;5;3;6;NA;NA
"Q92854-1";"Q92854-1";"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";11;18;0,00314996538157259;8;9;9;9;NA;NA
"Q9UIA9";"Q9UIA9";"Q9UIA9";"XPO7_HUMAN";"Exportin-7";"XPO7";6;11;0,00152652416171273;5;6;5;6;0,00205449630363989;0,00247279548615743
"Q9UIQ6-1,Q9UIQ6-2,Q9UIQ6-3";"Q9UIQ6-1,Q9UIQ6-2,Q9UIQ6-3";"Q9UIQ6-[1-3]";"LCAP_HUMAN";"Leucyl-cystinyl aminopeptidase";"LNPEP";6;8;0,000392450971478313;3;5;3;5;NA;NA
"Q9Y289";"Q9Y289";"Q9Y289";"SC5A6_HUMAN";"Sodium-dependent multivitamin transporter";"SLC5A6";6;12;0,00285067733219483;5;6;6;6;0,00422029130467381;0,00423295857236713
"O15394";"O15394";"O15394";"NCAM2_HUMAN";"Neural cell adhesion molecule 2";"NCAM2";5;7;0,00126157514352907;5;2;5;2;0,00266814513985252;0,00107046144701439
"O43592";"O43592";"O43592";"XPOT_HUMAN";"Exportin-T";"XPOT";5;6;0,000940842050906298;4;2;4;2;0,00185716214724038;0,000931368223649733
"P06454-1,P06454-2";"P06454-1,P06454-2";"P06454-[1,2]";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";5;10;0,0067949703676566;5;4;5;5;NA;NA
"P11166";"P11166";"P11166";"GTR1_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 1";"SLC2A1";5;10;0,00306602321467432;5;5;5;5;0,00453910057328568;0,00455272475178376
"P22234-1,P22234-2";"P22234-1,P22234-2";"P22234-[1,2]";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";5;6;0,00106481182702572;3;3;3;3;NA;NA
"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";5;6;0,0018738924492171;3;3;3;3;0,00277420805224417;0,00278253487935107
"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";5;9;0,00682228683144617;5;4;5;4;0,0112222989048068;0,00900478624272405
"P50990";"P50990";"P50990";"TCPQ_HUMAN";"T-complex protein 1 subunit theta";"CCT8";5;5;0,00137635348687935;2;3;2;3;0,0016301003518661;0,0024524896838076
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";9;23;0,00684650342292491;7;8;11;12;0,00928034242543502;0,0110273997680128
"P61604";"P61604";"P61604";"CH10_HUMAN";"10 kDa heat shock protein, mitochondrial";"HSPE1";5;8;0,011831242522508;5;3;5;3;0,0218944851182015;0,0131761210463389
"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";5;7;0,00754241710809883;5;2;5;2;0,015951696300404;0,00639983022250745
"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";5;20;0,00636101286407029;5;4;11;9;0,0103366153015635;0,00852048402404838
"Q13449";"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";5;9;0,00401667183271535;4;5;4;5;0,00528576918829954;0,00662704312981541
"Q8NBI5";"Q8NBI5";"Q8NBI5";"S43A3_HUMAN";"Solute carrier family 43 member 3";"SLC43A3";5;7;0,00215058736279804;2;4;2;5;0,00181933807092184;0,00456199710362038
"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-[1-4]";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";5;8;0,000739452657656748;4;4;4;4;NA;NA
"Q92536";"Q92536";"Q92536";"YLAT2_HUMAN";"Y+L amino acid transporter 2";"SLC7A6";5;9;0,00281799045618958;4;5;4;5;0,00370038055279274;0,0046600705503695
"Q92692-1,Q92692-2";"Q92692-1,Q92692-2";"Q92692-[1,2]";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";5;5;0,000700968132722939;5;NA;5;NA;NA;NA
"136429";"136429";"136429";"136429";"trypsin [Sus scrofa]";"";4;28;0,018284647534785;4;4;14;14;0,0270695452370492;0,0271507948833649
"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";4;5;0,00141508763754199;3;2;3;2;0,00251396339443515;0,00168100606219708
"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";4;5;0,00255930321033293;3;2;3;2;0,00451327934247957;0,0030657869329377
"P08069";"P08069";"P08069";"IGF1R_HUMAN";"Insulin-like growth factor 1 receptor";"IGF1R";4;5;0,000640029542457545;3;2;3;2;0,0011435744238768;0,000756268272312512
"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;15;0,00620101380237012;6;7;7;8;0,00820498853904757;0,0103503030218353
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";22;39;0,011960457285159;19;17;21;18;NA;NA
"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";4;6;0,00123448207426631;3;3;3;3;0,00183553765648484;0,00182583178543176
"P23588";"P23588";"P23588";"IF4B_HUMAN";"Eukaryotic translation initiation factor 4B";"EIF4B";4;4;0,000987550521518668;4;NA;4;NA;0,00292404252969762;NA
"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";4;6;0,00211964883599967;2;4;2;4;0,00209202574431528;0,0041966099819721
"P26583";"P26583";"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";4;6;0,00487189621814996;2;4;2;4;0,00534267340204918;0,00857393522632577
"P32119-1";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";4;5;0,00435348750828215;1;4;1;4;NA;NA
"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";4;9;0,0110376835728275;4;3;5;4;0,0181564022931427;0,014568719205708
"P43007-1";"P43007-1";"P43007-1";"SATT_HUMAN";"Neutral amino acid transporter A";"SLC1A4";7;11;0,00311904466876267;4;7;4;7;NA;NA
"P62937";"P62937";"P62937";"PPIA_HUMAN";"Peptidyl-prolyl cis-trans isomerase A";"PPIA";4;8;0,00731385901391401;2;4;3;5;0,00812086357111475;0,0135753974416825
"P63104";"P63104";"P63104";"1433Z_HUMAN";"14-3-3 protein zeta/delta";"YWHAZ";4;5;0,00357110361036516;2;3;2;3;0,00420704078252412;0,00639983022250745
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";9;26;0,0042446503205751;9;9;12;14;0,00580061683651054;0,00678769872084124
"Q00325-1,Q00325-2";"Q00325-1,Q00325-2";"Q00325-[1,2]";"MPCP_HUMAN";"Phosphate carrier protein, mitochondrial";"SLC25A3";4;6;0,00125012438255782;3;3;3;3;NA;NA
"Q12866";"Q12866";"Q12866";"MERTK_HUMAN";"Tyrosine-protein kinase Mer";"MERTK";4;5;0,0007549967075174;2;3;2;3;0,000894189182004627;0,00134530965638295
"Q13641";"Q13641";"Q13641";"TPBG_HUMAN";"Trophoblast glycoprotein";"TPBG";4;5;0,00179581359716639;NA;4;NA;5;NA;0,00533319185208954
"Q14118";"Q14118";"Q14118";"DAG1_HUMAN";"Dystroglycan";"DAG1";4;7;0,00117981943590373;3;4;3;4;0,00149714244607143;0,00200218152212524
"Q15043-1,Q15043-2,Q15043-3";"Q15043-1,Q15043-2,Q15043-3";"Q15043-[1-3]";"S39AE_HUMAN";"Zinc transporter ZIP14";"SLC39A14";4;11;0,00112420851204725;4;4;5;6;NA;NA
"Q15365";"Q15365";"Q15365";"PCBP1_HUMAN";"Poly(rC)-binding protein 1";"PCBP1";4;7;0,00296611908745459;3;4;3;4;0,00376388339672453;0,00503357433230923
"Q8IWA5-1,Q8IWA5-2,Q8IWA5-3";"Q8IWA5-1,Q8IWA5-2,Q8IWA5-3";"Q8IWA5-[1-3]";"CTL2_HUMAN";"Choline transporter-like protein 2";"SLC44A2";4;6;0,000427332414056591;4;2;4;2;NA;NA
"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"Q8WTV0-1,Q8WTV0-2,Q8WTV0-4";"Q8WTV0-[1,2,4]";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";4;7;0,000637643958414152;4;3;4;3;NA;NA
"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";4;4;0,000225905416940437;4;NA;4;NA;0,000668884307617089;NA
"Q9Y6M5";"Q9Y6M5";"Q9Y6M5";"ZNT1_HUMAN";"Zinc transporter 1";"SLC30A1";4;7;0,00208271872807463;4;3;4;3;0,00352384612553303;0,00265081725192616
"O00410-1,O00410-3";"O00410-1,O00410-3";"O00410-[1,3]";"IPO5_HUMAN";"Importin-5";"IPO5";14;22;0,00151260871812374;11;11;11;11;NA;NA
"O00592-1,O00592-2";"O00592-1,O00592-2";"O00592-[1,2]";"PODXL_HUMAN";"Podocalyxin";"PODXL";3;6;0,000811012592268691;3;3;3;3;NA;NA
"O15427";"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";3;4;0,00129762014762991;2;2;2;2;0,00192106450069381;0,0019268306046259
"O75144-1,O75144-2";"O75144-1,O75144-2";"O75144-[1,2]";"ICOSL_HUMAN";"ICOS ligand";"ICOSLG";3;6;0,0014984934651852;3;3;3;3;NA;NA
"O95373";"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";3;5;0,000726629779200272;2;3;2;3;0,000860592478634511;0,00129476333981365
"O95858";"O95858";"O95858";"TSN15_HUMAN";"Tetraspanin-15";"TSPAN15";3;5;0,00256544799595198;3;2;3;2;0,00455762751440114;0,00304753820119402
"P02765";"P02765";"P02765";"FETUA_HUMAN";"Alpha-2-HS-glycoprotein";"AHSG";3;12;0,00493237086088207;2;3;6;6;0,007302138905907;0,00732405638543087
"P04843";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";3;3;0,000745543700965287;3;NA;3;NA;0,0022074835077989;NA
"P05026-1,P05026-2";"P05026-1,P05026-2";"P05026-[1,2]";"AT1B1_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-1";"ATP1B1";3;6;0,00149354794219779;3;3;3;3;NA;NA
"P05165-1,P05165-2";"P05165-1,P05165-2";"P05165-[1,2]";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";37;83;0,00859918434027751;32;29;42;41;NA;NA
"P06748-1,P06748-2";"P06748-1,P06748-2";"P06748-[1,2]";"NPM_HUMAN";"Nucleophosmin";"NPM1";6;12;0,00307853759514238;5;5;6;6;NA;NA
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";3;3;0,000583884748805465;3;0;3;0;NA;NA
"P13598";"P13598";"P13598";"ICAM2_HUMAN";"Intercellular adhesion molecule 2";"ICAM2";3;6;0,00329123655626131;3;3;3;3;0,00487251814266885;0,00488714307900569
"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";3;3;0,00042773631992999;3;NA;3;NA;0,00126648628472016;NA
"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";3;3;0,00272617485834897;NA;3;NA;3;NA;0,00809617076341304
"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";3;5;0,00136390906113903;2;3;2;3;0,00161536165067382;0,00243031527436992
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";3;4;0,00285968421160145;2;2;2;2;0,00423362555840105;0,00424633284905708
"P30825";"P30825";"P30825";"CTR1_HUMAN";"High affinity cationic amino acid transporter 1";"SLC7A1";3;6;0,0014389349013861;3;3;3;3;0,00213027422771691;0,00213666827778468
"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";3;4;0,000929982586880699;2;2;2;2;0,00137280398461567;0,00138553025435728
"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";3;5;0,00520166697110264;2;3;2;3;0,00616065512291464;0,009268719632597
"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";3;6;0,00611547333089094;3;3;3;3;0,00905366546779685;0,0090808401805849
"P48960-1,P48960-2,P48960-3";"P48960-1,P48960-2,P48960-3";"P48960-[1-3]";"CD97_HUMAN";"CD97 antigen";"CD97";3;5;0,000301094495333286;2;2;3;2;NA;NA
"P52292";"P52292";"P52292";"IMA1_HUMAN";"Importin subunit alpha-1";"KPNA2";3;5;0,00142578773309997;3;2;3;2;0,00253297256944033;0,00169371688308326
"P53794";"P53794";"P53794";"SC5A3_HUMAN";"Sodium/myo-inositol cotransporter";"SLC5A3";3;6;0,00126057110441763;3;3;3;3;0,00186621516606397;0,00187181663889494
"P54760";"P54760";"P54760";"EPHB4_HUMAN";"Ephrin type-B receptor 4";"EPHB4";3;3;0,000458505599276524;NA;3;NA;3;NA;0,00136166600478882
"P62249";"P62249";"P62249";"RS16_HUMAN";"40S ribosomal protein S16";"RPS16";3;3;0,00309962346908171;3;NA;3;NA;0,0091776882824242;NA
"P62269";"P62269";"P62269";"RS18_HUMAN";"40S ribosomal protein S18";"RPS18";3;5;0,00496211651848607;2;3;2;3;0,0058769407422541;0,00884187070214845
"P63173";"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";3;7;0,0150848342161977;3;2;4;3;0,0255227140806464;0,0191994906675224
"P67809";"P67809";"P67809";"YBOX1_HUMAN";"Nuclease-sensitive element-binding protein 1";"YBX1";3;4;0,00186232521187625;2;2;2;2;0,00275708331118093;0,0027653587381205
"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";3;6;0,00115445159817839;3;3;3;3;0,00170911031790043;0,00171424023817164
"Q7Z3B1";"Q7Z3B1";"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";3;5;0,00213062630172283;2;3;2;3;0,00252343218311475;0,00379650945402984
