"";"protein.acs";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5455-1.id.csv";"peptide.count.P5455-2.id.csv";"spectra.count.P5455-1.id.csv";"spectra.count.P5455-2.id.csv";"dNSAF.P5455-1.id.csv";"dNSAF.P5455-2.id.csv";"Go.Cc"
"32";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";22;44;0,00873332507253548;17;21;19;25;0,0111661874102828;0,0147364511702474;"endosome, melanosome, perinuclear region of cytoplasm, extracellular region, external side of plasma membrane, extracellular vesicular exosome, integral component of plasma membrane, extracellular space, cytoplasmic membrane-bounded vesicle, coated pit, cell surface, membrane, intracellular membrane-bounded organelle, plasma membrane, blood microparticle"
"33";"P03989";"P03989";"1B27_HUMAN";"HLA class I histocompatibility antigen, B-27 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, extracellular vesicular exosome, Golgi membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, Golgi apparatus, cell surface, plasma membrane, early endosome membrane, endoplasmic reticulum, membrane, phagocytic vesicle membrane"
"34";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";14;23;0,00953162601572928;10;12;10;13;0,0122705356156954;0,0159995755562686;"actin cytoskeleton, platelet alpha granule lumen, extracellular vesicular exosome, I band, extracellular region, nucleus, M band, cytosol, extracellular space"
"35";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, phagocytic vesicle membrane, cell surface, Golgi apparatus, early endosome membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane, plasma membrane"
"36";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";23;52;0,0141797634817046;21;20;26;26;0,021037744396185;0,0210062454582302;"plasma membrane, extracellular vesicular exosome, membrane, keratin filament, cytoskeleton, nucleus, blood microparticle, extracellular space"
"37";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";6;10;0,00450293558692467;6;4;6;4;0,00799965665214289;0,00534911182776742;"nucleus, extracellular vesicular exosome, cytosol, ribonucleoprotein complex, cytoplasm, microtubule cytoskeleton, lipid particle, plasma membrane, perinuclear region of cytoplasm, GAIT complex"
"38";"P04439";"P04439,P13746-1,P13746-2,P16188";"1A03_HUMAN, 1A11_HUMAN, 1A30_HUMAN";"HLA class I histocompatibility antigen, A-11 alpha chain, HLA class I histocompatibility antigen, A-3 alpha chain, HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;0;0;0;0;0;0;0;"plasma membrane, integral component of plasma membrane, cell surface, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane"
"39";"P04843";"P04843";"RPN1_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1";"RPN1";3;3;0,000745543700965287;3;NA;3;NA;0,0022074835077989;NA;"melanosome, rough endoplasmic reticulum, endoplasmic reticulum membrane, oligosaccharyltransferase complex, integral component of membrane"
"40";"P04899";"P04899-1,P04899-4";"GNAI2_HUMAN";"Guanine nucleotide-binding protein G(i) subunit alpha-2";"GNAI2";2;3;0,0012110359863708;1;2;1;2;NA;NA;"membrane raft, centrosome, heterotrimeric G-protein complex, midbody, cytoplasm, nucleus, extrinsic component of cytoplasmic side of plasma membrane, cytosol, plasma membrane, extracellular vesicular exosome"
"41";"P04920";"P04920-1,P04920-2";"B3A2_HUMAN";"Anion exchange protein 2";"SLC4A2";1;1;6,0776930766308e-05;1;NA;1;NA;NA;NA;"integral component of membrane, basolateral plasma membrane, plasma membrane, membrane"
"42";"P05023";"P05023-1";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";31;50;0,00737284174789719;29;20;30;20;NA;NA;"protein complex, Golgi apparatus, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, T-tubule, membrane, integral component of membrane, plasma membrane, caveola, melanosome, basolateral plasma membrane, endoplasmic reticulum, endosome"
"43";"P05026";"P05026-1,P05026-2";"AT1B1_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-1";"ATP1B1";3;6;0,00149354794219779;3;3;3;3;NA;NA;"caveola, extracellular vesicular exosome, apical plasma membrane, plasma membrane, sodium:potassium-exchanging ATPase complex, basolateral plasma membrane"
"44";"P05107";"P05107";"ITB2_HUMAN";"Integrin beta-2";"ITGB2";8;16;0,00313858709309704;8;8;8;8;0,00464652792105395;0,00466047454434873;"plasma membrane, extracellular vesicular exosome, receptor complex, cell surface, integrin complex"
"45";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";1;2;0,00531512615000253;1;1;1;1;0,0074940855102569;0,00826823703243412;"MMXD complex, mitochondrion, extracellular vesicular exosome, mitochondrial nucleoid, integral component of plasma membrane, mitochondrial inner membrane, nucleus"
"46";"P05165";"P05165-1,P05165-2";"PCCA_HUMAN";"Propionyl-CoA carboxylase alpha chain, mitochondrial";"PCCA";37;83;0,00859918434027751;32;29;42;41;NA;NA;"cytosol, mitochondrial matrix"
"47";"P05166";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";15;27;0,00377820523040201;12;13;13;14;NA;NA;"mitochondrial matrix, cytosol, mitochondrion"
"48";"P05362";"P05362";"ICAM1_HUMAN";"Intercellular adhesion molecule 1";"ICAM1";9;15;0,00425324273013092;8;7;8;7;0,00671650370543325;0,00589458046809897;"immunological synapse, integral component of plasma membrane, extracellular space, external side of plasma membrane, plasma membrane, extracellular vesicular exosome"
"49";"P05556";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";14;38;0,00718325438866555;13;12;19;19;NA;NA;"alpha7-beta1 integrin complex, plasma membrane, alpha9-beta1 integrin complex, extracellular vesicular exosome, filopodium, hemidesmosome, alpha8-beta1 integrin complex, intercalated disc, cell surface, recycling endosome, external side of plasma membrane, membrane raft, acrosomal vesicle, ruffle, melanosome, sarcolemma, myelin sheath abaxonal region, cytoplasm, basement membrane, lamellipodium, receptor complex, alpha3-beta1 integrin complex, integrin complex, focal adhesion, cleavage furrow, neuromuscular junction"
"50";"P05787";"P05787";"K2C8_HUMAN";"Keratin, type II cytoskeletal 8";"KRT8";0;0;0;0;0;0;0;0;0;"nucleoplasm, extracellular vesicular exosome, intermediate filament, Z disc, costamere, nuclear matrix, cytoplasm, keratin filament, nucleus, dystrophin-associated glycoprotein complex, sarcolemma"
"51";"P06213";"P06213-1,P06213-2";"INSR_HUMAN";"Insulin receptor";"INSR";13;20;0,00126616553478938;9;11;9;11;NA;NA;"membrane, insulin receptor complex, endosome membrane, receptor complex, extracellular vesicular exosome, caveola, plasma membrane, integral component of plasma membrane"
"52";"P06396";"P06396-1,P06396-2,P06396-3";"GELS_HUMAN";"Gelsolin";"GSN";2;2;0,000128600462201174;NA;2;NA;2;NA;NA;"blood microparticle, extracellular vesicular exosome, protein complex, lamellipodium, cytosol, actin cytoskeleton, perinuclear region of cytoplasm, ruffle, extracellular region"
"53";"P06454";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";5;10;0,0067949703676566;5;4;5;5;NA;NA;"extracellular vesicular exosome, nucleus"
"54";"P06733";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";24;44;0,0152933803113525;22;17;24;20;NA;NA;"M band, cytoplasm, extracellular vesicular exosome, plasma membrane, extracellular space, phosphopyruvate hydratase complex, cytosol, nucleus"
"55";"P06748";"P06748-1,P06748-2";"NPM_HUMAN";"Nucleophosmin";"NPM1";6;12;0,00307853759514238;5;5;6;6;NA;NA;"ribonucleoprotein complex, cytosol, cytoplasm, nucleus, spindle pole centrosome, centrosome, nucleoplasm, nucleolus"
"56";"P06753";"P06753-2,P06753-3";"TPM3_HUMAN";"Tropomyosin alpha-3 chain";"TPM3";4;8;0,00211716971455406;4;4;4;4;NA;NA;"podosome, growth cone, stress fiber, filamentous actin, cortical cytoskeleton, extracellular vesicular exosome, cleavage furrow, muscle thin filament tropomyosin, cytosol, cytoskeleton"
"57";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";4;5;0,00255930321033293;3;2;3;2;0,00451327934247957;0,0030657869329377;"cytosol, extracellular vesicular exosome, mitochondrion, cytoplasm"
"58";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";2;4;0,00614944818272922;2;1;2;2;0,00828242729831786;0,00995529145723381;"nucleus, nuclear envelope lumen, cytoskeleton, microtubule, cell body, cytosol, extracellular vesicular exosome"
"59";"P07737";"P07737";"PROF1_HUMAN";"Profilin-1";"PFN1";2;4;0,00430995263319933;2;2;2;2;0,00638067852016159;0,00639983022250745;"neuron projection, blood microparticle, cytoskeleton, synapse, nucleus, extracellular vesicular exosome, cytosol"
"60";"P07900";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";3;3;0,000583884748805465;3;0;3;0;NA;NA;"plasma membrane, cytosol, endocytic vesicle lumen, mitochondrion, extracellular region, nucleus, extracellular vesicular exosome, cytoplasm, melanosome"
"61";"P08069";"P08069";"IGF1R_HUMAN";"Insulin-like growth factor 1 receptor";"IGF1R";4;5;0,000640029542457545;3;2;3;2;0,0011435744238768;0,000756268272312512;"receptor complex, intracellular membrane-bounded organelle, membrane, neuron projection, plasma membrane, integral component of plasma membrane, caveola"
"62";"P08107";"P08107-1";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1A,HSPA1B";1;1;0,00121274776637365;0;1;0;1;NA;NA;"blood microparticle, nucleus, endoplasmic reticulum, centriole, mitochondrion, aggresome, perinuclear region of cytoplasm, cytoplasm, cytosol, nuclear speck, extracellular vesicular exosome, inclusion body, ribonucleoprotein complex"
"63";"P08195";"P08195-1,P08195-2,P08195-3,P08195-4";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";31;117;0,00700367302894891;29;30;57;60;NA;NA;"plasma membrane, cytoplasm, apical plasma membrane, cell junction, nucleus, melanosome, extracellular vesicular exosome, integral component of membrane"
"64";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";8;15;0,00620101380237012;6;7;7;8;0,00820498853904757;0,0103503030218353;"extracellular vesicular exosome, cytoplasm, brush border membrane, basolateral plasma membrane, cell surface, apical plasma membrane, cytosol, inclusion body, mitochondrion, melanosome"
"65";"P08575";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";51;242;0,0139974305226987;48;50;124;118;NA;NA;"membrane raft, plasma membrane, integral component of plasma membrane, extracellular vesicular exosome, external side of plasma membrane, focal adhesion"
"66";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";13;27;0,00388265513667623;11;11;14;13;0,00596097707317289;0,00555180696137443;"ruffle, external side of plasma membrane, synapse, integrin complex, cytoplasm, alphav-beta3 integrin-vitronectin complex, plasma membrane"
"67";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";1;2;0,00157556815966814;1;1;1;1;0,00195602195649774;0,00290668092777002;"intermediate filament, extracellular vesicular exosome, cytoskeleton, nucleus"
"68";"P09429";"P09429";"HMGB1_HUMAN";"High mobility group protein B1";"HMGB1";2;2;0,00204639223863146;2;NA;2;NA;0,00657852901691079;NA;"condensed chromosome, nucleoplasm, nucleus, extracellular region, extracellular space, cell surface"
"69";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, Golgi apparatus, cell surface, phagocytic vesicle membrane, endoplasmic reticulum, MHC class I protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane"
"70";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, Golgi apparatus, phagocytic vesicle membrane, Golgi membrane, early endosome membrane, cell surface, endoplasmic reticulum, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"71";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";1;1;0,00143665087773311;NA;1;NA;1;NA;0,00426655348167163;"nucleus, mitochondrion, nucleoplasm, cytoplasm, cytosol, extracellular vesicular exosome"
"72";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";20;35;0,0092141221215867;18;15;19;16;0,0148103009281238;0,0125092667525451;"protein complex, mitochondrial matrix, cytoplasm, coated vesicle, mitochondrion, lipopolysaccharide receptor complex, cell surface, mitochondrial inner membrane, plasma membrane, early endosome, coated pit, cytosol, secretory granule, extracellular vesicular exosome, extracellular space"
"73";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";15;24;0,00605752301399394;13;11;13;11;0,00965423404084892;0,00830578690148367;"endoplasmic reticulum, melanosome, endoplasmic reticulum membrane, nucleus, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, endoplasmic reticulum lumen, midbody, endoplasmic reticulum chaperone complex"
"74";"P11142";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";22;39;0,011960457285159;19;17;21;18;NA;NA;"cytosol, nucleolus, extracellular vesicular exosome, ribonucleoprotein complex, plasma membrane, extracellular space, melanosome, spliceosomal complex, nucleus, intracellular, blood microparticle, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, Prp19 complex"
"75";"P11166";"P11166";"GTR1_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 1";"SLC2A1";5;10;0,00306602321467432;5;5;5;5;0,00453910057328568;0,00455272475178376;"caveola, basolateral plasma membrane, cortical actin cytoskeleton, integral component of membrane, melanosome, membrane, cell-cell junction, extracellular vesicular exosome, blood microparticle, plasma membrane, midbody, female pronucleus"
"76";"P11169";"P11169";"GTR3_HUMAN";"Solute carrier family 2, facilitated glucose transporter member 3";"SLC2A3";5;9;0,00273716749890683;4;5;4;5;0,0036019959388009;0,00451600922959195;"extracellular vesicular exosome, integral component of membrane, plasma membrane"
"77";"P11498";"P11498";"PYC_HUMAN";"Pyruvate carboxylase, mitochondrial";"PC";35;67;0,0085796595287372;30;29;34;33;0,0128913538862348;0,0125497519643397;"cytosol, mitochondrion, mitochondrial inner membrane, mitochondrial matrix"
"78";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";2;2;0,000322670250613854;NA;2;NA;2;NA;0,000958263348824645;"cytosol, mitochondrion, extracellular vesicular exosome"
"79";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";1;2;0,00531512615000253;1;1;1;1;0,0074940855102569;0,00826823703243412;"nucleus, mitochondrial inner membrane presequence translocase complex, mitochondrion, mitochondrial inner membrane, integral component of membrane"
"80";"P12821";"P12821-1,P12821-2";"ACE_HUMAN";"Angiotensin-converting enzyme";"ACE";4;4;0,000231008180952491;4;NA;4;NA;NA;NA;"extracellular vesicular exosome, extracellular region, extracellular space, integral component of membrane, endosome, external side of plasma membrane, plasma membrane"
"81";"P13598";"P13598";"ICAM2_HUMAN";"Intercellular adhesion molecule 2";"ICAM2";3;6;0,00329123655626131;3;3;3;3;0,00487251814266885;0,00488714307900569;"integral component of plasma membrane, extracellular vesicular exosome, uropod, plasma membrane"
"82";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";13;23;0,00336193010632312;10;12;10;13;0,00432797961638868;0,00564326114581568;"integrin complex, cell surface, external side of plasma membrane, plasma membrane, extracellular vesicular exosome"
"83";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";10;16;0,00281302269765924;8;8;8;8;0,00416454542108449;0,00417704536667153;"ribonucleoprotein complex, extracellular vesicular exosome, polysome, cytosol, nucleus"
"84";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";22;52;0,0146325792129603;18;22;25;27;0,0212507187015656;0,0221401778895082;"extracellular vesicular exosome, cytoplasm, keratin filament, nucleus, intermediate filament, extracellular space"
"85";"P13646";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"extracellular vesicular exosome, nucleus, keratin filament, intermediate filament cytoskeleton"
"86";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";7;14;0,0046378582395767;6;7;7;7;0,00706561011272131;0,00671769946126722;"nucleus, plasma membrane, intermediate filament, cytoplasm, cytosol, extracellular vesicular exosome, keratin filament, mitochondrion"
"87";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";6;8;0,00192469974050369;5;3;5;3;0,00356178226803279;0,00214348380658144;"focal adhesion, filopodium, extracellular vesicular exosome, actin filament, plasma membrane, ruffle membrane, cytoplasm, phagocytic cup, cytosol, extracellular space, actin cytoskeleton, ruffle, actin filament bundle"
"88";"P14209";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;4;0,00326158577647517;2;1;3;1;NA;NA;"integral component of plasma membrane, cytoplasm, plasma membrane"
"89";"P14618";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase PKM";"PKM";17;26;0,00738617117930582;12;14;12;14;NA;NA;"cytoplasm, extracellular vesicular exosome, nucleus, cytosol, plasma membrane, cilium, mitochondrion"
