"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc";"norm.sc"
"59";59;"O95864";"O95864-1";"O95864-1";"FADS2_HUMAN";"Fatty acid desaturase 2";"FADS2";3;3;0,000405635293946883;NA;3;NA;3;NA;NA;"integral component of plasma membrane, membrane, endoplasmic reticulum membrane";0,000690131124913734
"62";62;"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";8;12;0,00167536809778992;6;3;6;6;0,00248875744580346;0,0016570359974221;"mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, mitochondrial matrix, mitochondrion";0,00276052449965493
"64";64;"P01589";"P01589";"P01589";"IL2RA_HUMAN";"Interleukin-2 receptor subunit alpha";"IL2RA";2;2;0,000441426643412784;2;NA;2;NA;0,00131147757560722;NA;"integral component of membrane, plasma membrane, external side of plasma membrane";0,000460087416609156
"65";65;"P01892";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";3;14;0,0075659317292887;2;3;2;12;0,0102618628929704;0,00813385249876143;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane";0,00322061191626409
"66";66;"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";5;12;0,00283625307893568;NA;5;NA;12;NA;0,00561043684166537;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, MHC class II protein complex, lysosome, Golgi membrane, late endosome membrane, extracellular vesicular exosome, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, lysosomal membrane, plasma membrane, endocytic vesicle membrane";0,00276052449965493
"71";71;"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";6;11;0,000868913498086217;3;4;4;7;0,000938741843592534;0,00109378911233345;"coated pit, extracellular region, cell surface, endosome, blood microparticle, external side of plasma membrane, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, extracellular space, extracellular vesicular exosome, melanosome, integral component of plasma membrane, intracellular membrane-bounded organelle, membrane, plasma membrane";0,00253048079135036
"75";75;"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, Golgi membrane";0
"76";76;"P04229";"P04229,Q29974";"P04229,Q29974";"2B11_HUMAN, 2B1G_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain, HLA class II histocompatibility antigen, DRB1-16 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;0;NA;"extracellular vesicular exosome, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, external side of plasma membrane, lysosomal membrane, transport vesicle membrane, Golgi membrane, plasma membrane, clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, late endosome membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane";0
"77";77;"P04233";"P04233-1,P04233-2";"P04233-1,P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";3;6;0,000608452940920324;2;2;2;4;NA;NA;"trans-Golgi network membrane, Golgi membrane, endocytic vesicle membrane, MHC class II protein complex, lysosomal lumen, cell surface, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, multivesicular body, plasma membrane, ER to Golgi transport vesicle membrane, integral component of membrane, integral component of lumenal side of endoplasmic reticulum membrane, vacuole, NOS2-CD74 complex, transport vesicle membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, intracellular";0,00138026224982747
"79";79;"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";20;109;0,0124468518461757;17;16;55;54;0,0184460442239294;0,0123686940527688;"extracellular vesicular exosome, cytoskeleton, plasma membrane, blood microparticle, membrane, extracellular space, keratin filament";0,025074764205199
"80";80;"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";12;60;0,0107523624186517;8;10;22;38;0,011713256436468;0,0134706309442174;"perinuclear region of cytoplasm, nucleus, extracellular vesicular exosome, cytosol, microtubule cytoskeleton, plasma membrane, ribonucleoprotein complex, lipid particle, cytoplasm, GAIT complex";0,0138026224982747
"81";81;"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";4;7;0,00204994226599498;2;2;2;5;0,00174010683202518;0,00289644503614432;"spindle, proteasome complex, plasma membrane, cytoskeleton, cytoplasm, extracellular space, extracellular vesicular exosome, Z disc, nucleus, cytosol";0,00161030595813205
"84";84;"P05023";"P05023-1,P05023-3";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";14;30;0,000880264274254232;8;8;9;21;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, Golgi apparatus, endoplasmic reticulum, caveola, melanosome, T-tubule, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, plasma membrane, membrane";0,00690131124913734
"85";85;"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";1;4;0,00499612007685449;1;1;1;3;0,00299263339400304;0,00777083156509188;"mitochondrion, integral component of plasma membrane, mitochondrial nucleoid, mitochondrial inner membrane, MMXD complex";0,000920174833218311
"89";89;"P05534";"P05534,P30447";"P05534,P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, phagocytic vesicle membrane, Golgi membrane";0
"90";90;"P05556";"P05556-1";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";4;4;0,000300922423579642;2;2;2;2;NA;NA;"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome";0,000920174833218311
"91";91;"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";8;16;0,00181577386780003;NA;8;NA;16;NA;0,00359181085767613;"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core";0,00368069933287325
"92";92;"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";8;8;0,00110661794477675;5;3;5;3;NA;NA;"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm";0,00184034966643662
"98";98;"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";5;7;0,000808953247665057;3;2;4;3;NA;NA;"perinuclear region of cytoplasm, extracellular matrix, neuron projection, neuronal cell body, melanosome, extracellular vesicular exosome, nucleus, cytosol, extracellular region, protein complex, endocytic vesicle lumen, mitochondrion, apical plasma membrane, brush border membrane, cell surface, plasma membrane, cytoplasm, basolateral plasma membrane";0,00161030595813205
"100";100;"P07948";"P07948-2";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";3;3;0,000351761856469562;2;1;2;1;NA;NA;"postsynaptic density, mast cell granule, mitochondrial crista, membrane raft, nucleus, plasma membrane, perinuclear region of cytoplasm, Golgi apparatus, alpha2-beta1 integrin complex, cytosol, cytoplasm, mitochondrial intermembrane space";0,000690131124913734
"102";102;"P08195";"P08195-1";"P08195-1";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";16;38;0,00362109983040836;11;10;15;23;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm, cell junction, plasma membrane, integral component of membrane, apical plasma membrane, melanosome";0,00874166091557396
"103";103;"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";4;4;0,00120007741610483;3;1;3;1;0,00192684728255157;0,000902138612776993;"apical plasma membrane, brush border membrane, mitochondrion, cell surface, extracellular vesicular exosome, cytosol, cytoplasm, melanosome, inclusion body, basolateral plasma membrane";0,000920174833218311
"105";105;"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";3;6;0,000138115084748785;1;3;3;3;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, plasma membrane, focal adhesion, membrane raft, integral component of plasma membrane";0,00138026224982747
"107";107;"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";7;10;0,000572297650182446;4;4;5;5;0,000850147522795908;0,000566035493240786;"integrin complex, synapse, plasma membrane, ruffle, external side of plasma membrane, cytoplasm, alphav-beta3 integrin-vitronectin complex";0,00230043708304578
"110";110;"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;5;0,00101752582210404;4;NA;5;NA;0,00302306695394206;NA;"cytosolic small ribosomal subunit, 90S preribosome, nucleus, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm";0,00115021854152289
"116";116;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane";0
"119";119;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";12;22;0,00230497123401579;9;7;12;10;0,00373530785932108;0,00207249993860239;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm";0,00506096158270071
"120";120;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";2;2;0,000200280311940412;2;NA;2;NA;0,000613627122531817;NA;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum";0,000460087416609156
"121";121;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";6;7;0,000709661972185146;5;1;5;2;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus";0,00161030595813205
"126";126;"P12273";"P12273";"P12273";"PIP_HUMAN";"Prolactin-inducible protein";"PIP";1;1;0,000411191941809169;NA;1;NA;1;NA;0,000813385249876143;"extracellular space, extracellular vesicular exosome, apical plasma membrane";0,000230043708304578
"130";130;"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;8;0,00123146714880284;1;1;4;4;0,00182934307982135;0,0012179922716094;"integral component of membrane, plasma membrane";0,00184034966643662
"131";131;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";2;2;9,76162983807132e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome";0,000460087416609156
"132";132;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";3;5;0,000290862516977416;2;3;2;3;0,000345660756361592;0,00034521583279627;"plasma membrane, cell surface, external side of plasma membrane, integrin complex, extracellular vesicular exosome";0,00115021854152289
"136";136;"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";6;7;0,00105593538065797;3;3;3;4;0,00132700861095119;0,00121550572269087;"plasma membrane, cytosol, intermediate filament, extracellular vesicular exosome, mitochondrion, cytoplasm, keratin filament";0,00161030595813205
"138";138;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;2;0,0001914960877325;2;NA;2;NA;0,000568934450662142;NA;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane";0,000460087416609156
"139";139;"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";1;2;0,000938031617252166;1;NA;2;NA;0,00278688984816533;NA;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane";0,000460087416609156
"140";140;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;1;0,00052203498699251;1;NA;1;NA;0,00155096478506593;NA;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface";0,000230043708304578
"141";141;"P14209";"P14209-1";"P14209-1";"CD99_HUMAN";"CD99 antigen";"CD99";2;8;0,00259606588126005;2;2;4;4;NA;NA;"cytoplasm, plasma membrane, integral component of plasma membrane";0,00184034966643662
"143";143;"P14618";"P14618-1";"P14618-1";"KPYM_HUMAN";"Pyruvate kinase isozymes M1/M2";"PKM";13;19;0,00214811006888632;7;7;7;12;NA;NA;"cytosol, mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cilium, plasma membrane";0,00437083045778698
"144";144;"P14625";"P14625";"P14625";"ENPL_HUMAN";"Endoplasmin";"HSP90B1";1;1;0,000134571908228455;1;0;1;0;0,000388706927764032;NA;"extracellular region, endoplasmic reticulum membrane, cytosol, endoplasmic reticulum, perinuclear region of cytoplasm, endocytic vesicle lumen, midbody, extracellular vesicular exosome, melanosome, plasma membrane, endoplasmic reticulum lumen";0,000230043708304578
"148";148;"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";1;1;6,20827543993161e-05;1;NA;1;NA;0,000184447725214665;NA;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane";0,000230043708304578
"149";149;"P15151";"P15151-1,P15151-2,P15151-3,P15151-4";"P15151-1,P15151-2,P15151-3,P15151-4";"PVR_HUMAN";"Poliovirus receptor";"PVR";2;2;7,1983241611677e-05;NA;2;NA;2;NA;NA;"cell surface, integral component of membrane, plasma membrane, extracellular space, cytoplasm";0,000460087416609156
"152";152;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";8;23;0,00012405952745689;5;7;11;12;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane";0,00529100529100529
"153";153;"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane";0
"156";156;"P16615";"P16615-1,P16615-2,P16615-3,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";4;9;0,000129632008526211;1;3;1;8;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane";0,0020703933747412
"157";157;"P17301";"P17301";"P17301";"ITA2_HUMAN";"Integrin alpha-2";"ITGA2";3;3;0,000152499636335661;3;NA;3;NA;0,000453076080311384;NA;"cell surface, basal part of cell, cell outer membrane, plasma membrane, nucleus, external side of plasma membrane, perinuclear region of cytoplasm, integrin complex, focal adhesion, axon terminus";0,000690131124913734
"162";162;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface";0
"167";167;"P20039";"P20039";"P20039";"2B1B_HUMAN";"HLA class II histocompatibility antigen, DRB1-11 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;0;NA;"lysosomal membrane, clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, transport vesicle membrane, ER to Golgi transport vesicle membrane, trans-Golgi network membrane, Golgi membrane, integral component of plasma membrane, late endosome membrane, MHC class II protein complex";0
"169";169;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";2;3;0,000650187980189227;NA;2;NA;3;NA;0,00128614707381137;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome";0,000690131124913734
"171";171;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";1;1;0,000318201538007802;NA;1;NA;1;NA;0,000629439468985426;"extracellular vesicular exosome, mitochondrion, plasma membrane, mitochondrial nucleoid, pore complex, membrane, mitochondrial inner membrane, mitochondrial outer membrane";0,000230043708304578
"172";172;"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";2;4;0,000443055524015783;NA;2;NA;4;NA;NA;"integral component of membrane, extracellular vesicular exosome, cytosol, plasma membrane, mitochondrion";0,000920174833218311
"180";180;"P23634";"P23634-1,P23634-2,P23634-3,P23634-4,P23634-5,P23634-6,P23634-7,P23634-8";"P23634-1,P23634-2,P23634-3,P23634-4,P23634-5,P23634-6,P23634-7,P23634-8";"AT2B4_HUMAN";"Plasma membrane calcium-transporting ATPase 4";"ATP2B4";2;2;1,20938806414461e-05;2;NA;2;NA;NA;NA;"protein complex, plasma membrane, integral component of plasma membrane";0,000460087416609156
"184";184;"P25445";"P25445-1,P25445-6";"P25445-1,P25445-6";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";2;2;0,000179206040310862;2;NA;2;NA;NA;NA;"cytosol, cell surface, nucleus, CD95 death-inducing signaling complex, extracellular vesicular exosome, plasma membrane, cytoplasm, death-inducing signaling complex, external side of plasma membrane, membrane raft, integral component of membrane";0,000460087416609156
"185";185;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";17;51;0,00553659167940519;11;13;16;35;0,00516053382372749;0,00751609154948841;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)";0,0117322291235335
"190";190;"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";4;6;0,00125070882300289;3;3;3;3;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft";0,00138026224982747
"192";192;"P27487";"P27487";"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";2;2;0,000156746797660936;NA;2;NA;2;NA;0,000310063306741297;"membrane raft, endocytic vesicle, lamellipodium membrane, plasma membrane, integral component of membrane, lamellipodium, intercellular canaliculus, invadopodium membrane, cell surface, lysosomal membrane, extracellular vesicular exosome, apical plasma membrane";0,000460087416609156
"199";199;"P30453";"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, phagocytic vesicle membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane";0
"200";200;"P30464";"P30464";"P30464";"1B15_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, Golgi membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"201";201;"P30479";"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"plasma membrane, Golgi membrane, MHC class I protein complex, cell surface, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane";0
"202";202;"P30486";"P30486";"P30486";"1B48_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"cell surface, integral component of membrane, MHC class I protein complex";0
"203";203;"P30487";"P30487,P30488";"P30487,P30488";"1B49_HUMAN, 1B50_HUMAN";"HLA class I histocompatibility antigen, B-49 alpha chain, HLA class I histocompatibility antigen, B-50 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, early endosome membrane";0
"204";204;"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, Golgi membrane, integral component of plasma membrane, cell surface, early endosome membrane, plasma membrane, phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane";0
"209";209;"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";3;3;0,000329254242253045;3;NA;3;NA;0,000978213621293865;NA;"integral component of plasma membrane, plasma membrane, extracellular vesicular exosome";0,000690131124913734
