"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc";"norm.sc"
"27";27;"O15427";"O15427";"O15427";"MOT4_HUMAN";"Monocarboxylate transporter 4";"SLC16A3";3;6;0,000774632561343724;2;2;3;3;0,00115071580827472;0,000766156428915593;"plasma membrane, nuclear membrane, membrane, actin cytoskeleton, integral component of plasma membrane";0,00138026224982747
"30";30;"O43175";"O43175";"O43175";"SERA_HUMAN";"D-3-phosphoglycerate dehydrogenase";"PHGDH";2;2;0,000225268380878569;2;NA;2;NA;0,000669271858471225;NA;"extracellular vesicular exosome, cytosol";0,000460087416609156
"34";34;"O60488";"O60488-1,O60488-2";"O60488-1,O60488-2";"ACSL4_HUMAN";"Long-chain-fatty-acid--CoA ligase 4";"ACSL4";3;4;0,000168872077367479;NA;3;NA;4;NA;NA;"endoplasmic reticulum membrane, lipid particle, extracellular vesicular exosome, cytoplasm, neuronal cell body, mitochondrial outer membrane, integral component of membrane, peroxisomal membrane";0,000920174833218311
"38";38;"O60884";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";1;1;0,00014571364928189;NA;1;NA;1;NA;0,00028823846233475;"membrane, extracellular vesicular exosome";0,000230043708304578
"39";39;"O75116";"O75116";"O75116";"ROCK2_HUMAN";"Rho-associated protein kinase 2";"ROCK2";1;2;9,31585379137598e-05;1;NA;2;NA;0,00028556027903071;NA;"nucleus, spindle pole centrosome, centrosome, cytosol, plasma membrane";0,000460087416609156
"40";40;"O75144";"O75144-1,O75144-2";"O75144-1,O75144-2";"ICOSL_HUMAN";"ICOS ligand";"ICOSLG";3;4;0,000397576314596945;2;2;2;2;NA;NA;"integral component of plasma membrane, plasma membrane, external side of plasma membrane, integral component of membrane";0,000920174833218311
"52";52;"O94804";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";3;4;0,000248074477289829;3;NA;4;NA;0,000737028720175956;NA;"extracellular vesicular exosome, cytoplasm, plasma membrane";0,000920174833218311
"56";56;"O95297";"O95297-1,O95297-2,O95297-3,O95297-4";"O95297-1,O95297-2,O95297-3,O95297-4";"MPZL1_HUMAN";"Myelin protein zero-like protein 1";"MPZL1";1;2;0,000111587404282786;NA;1;NA;2;NA;NA;"integral component of plasma membrane";0,000460087416609156
"59";59;"O95864";"O95864-1";"O95864-1";"FADS2_HUMAN";"Fatty acid desaturase 2";"FADS2";3;3;0,000405635293946883;NA;3;NA;3;NA;NA;"integral component of plasma membrane, membrane, endoplasmic reticulum membrane";0,000690131124913734
"60";60;"P00338";"P00338-1,P00338-3";"P00338-1,P00338-3";"LDHA_HUMAN";"L-lactate dehydrogenase A chain";"LDHA";5;6;0,000602751240001392;3;3;3;3;NA;NA;"cilium, extracellular vesicular exosome, mitochondrion, cytosol";0,00138026224982747
"62";62;"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";8;12;0,00167536809778992;6;3;6;6;0,00248875744580346;0,0016570359974221;"mitochondrial inner membrane, plasma membrane, extracellular vesicular exosome, mitochondrial matrix, mitochondrion";0,00276052449965493
"63";63;"P00558";"P00558";"P00558";"PGK1_HUMAN";"Phosphoglycerate kinase 1";"PGK1";10;15;0,00215949724835031;8;4;9;6;0,0038495169125737;0,00170869419398442;"extracellular vesicular exosome, cytosol";0,00345065562456867
"64";64;"P01589";"P01589";"P01589";"IL2RA_HUMAN";"Interleukin-2 receptor subunit alpha";"IL2RA";2;2;0,000441426643412784;2;NA;2;NA;0,00131147757560722;NA;"integral component of membrane, plasma membrane, external side of plasma membrane";0,000460087416609156
"65";65;"P01892";"P01892";"P01892";"1A02_HUMAN";"HLA class I histocompatibility antigen, A-2 alpha chain";"HLA-A";3;14;0,0075659317292887;2;3;2;12;0,0102618628929704;0,00813385249876143;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, plasma membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane";0,00322061191626409
"66";66;"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";5;12;0,00283625307893568;NA;5;NA;12;NA;0,00561043684166537;"integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, integral component of plasma membrane, MHC class II protein complex, lysosome, Golgi membrane, late endosome membrane, extracellular vesicular exosome, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, transport vesicle membrane, lysosomal membrane, plasma membrane, endocytic vesicle membrane";0,00276052449965493
"68";68;"P02533";"P02533";"P02533";"K1C14_HUMAN";"Keratin, type I cytoskeletal 14";"KRT14";3;4;0,00153339575521889;2;2;2;2;0,00228347327254899;0,00150239936529786;"cytosol, intermediate filament, keratin filament, nucleus, cell periphery, cytoplasm, extracellular vesicular exosome";0,000920174833218311
"69";69;"P02538";"P02538";"P02538";"K2C6A_HUMAN";"Keratin, type II cytoskeletal 6A";"KRT6A";0;0;NA;0;0;0;0;NA;NA;"intermediate filament, extracellular vesicular exosome, keratin filament";0
"70";70;"P02656";"P02656";"P02656";"APOC3_HUMAN";"Apolipoprotein C-III";"APOC3";2;2;0,00121280855563916;2;NA;2;NA;0,00360325152086023;NA;"chylomicron, intermediate-density lipoprotein particle, spherical high-density lipoprotein particle, early endosome, very-low-density lipoprotein particle, extracellular space, extracellular region";0,000460087416609156
"71";71;"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";6;11;0,000868913498086217;3;4;4;7;0,000938741843592534;0,00109378911233345;"coated pit, extracellular region, cell surface, endosome, blood microparticle, external side of plasma membrane, perinuclear region of cytoplasm, cytoplasmic membrane-bounded vesicle, extracellular space, extracellular vesicular exosome, melanosome, integral component of plasma membrane, intracellular membrane-bounded organelle, membrane, plasma membrane";0,00253048079135036
"72";72;"P04004";"P04004";"P04004";"VTNC_HUMAN";"Vitronectin";"VTN";1;1;0,000125594191431252;NA;1;NA;1;NA;0,000248439846196479;"proteinaceous extracellular matrix, extracellular matrix, blood microparticle, extracellular region, extracellular space, extracellular vesicular exosome, alphav-beta3 integrin-vitronectin complex";0,000230043708304578
"73";73;"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";5;7;0,00115450045200267;4;2;4;3;0,00196001044266573;0,000978743789686129;"extracellular vesicular exosome, actin cytoskeleton, cytosol, extracellular space, extracellular region, platelet alpha granule lumen, I band";0,00161030595813205
"75";75;"P04222";"P04222";"P04222";"1C03_HUMAN";"HLA class I histocompatibility antigen, Cw-3 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, MHC class I protein complex, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, cell surface, ER to Golgi transport vesicle membrane, Golgi membrane";0
"76";76;"P04229";"P04229,Q29974";"P04229,Q29974";"2B11_HUMAN, 2B1G_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain, HLA class II histocompatibility antigen, DRB1-16 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;0;NA;"extracellular vesicular exosome, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, external side of plasma membrane, lysosomal membrane, transport vesicle membrane, Golgi membrane, plasma membrane, clathrin-coated endocytic vesicle membrane, endocytic vesicle membrane, late endosome membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane";0
"77";77;"P04233";"P04233-1,P04233-2";"P04233-1,P04233-2";"HG2A_HUMAN";"HLA class II histocompatibility antigen gamma chain";"CD74";3;6;0,000608452940920324;2;2;2;4;NA;NA;"trans-Golgi network membrane, Golgi membrane, endocytic vesicle membrane, MHC class II protein complex, lysosomal lumen, cell surface, macrophage migration inhibitory factor receptor complex, extracellular vesicular exosome, multivesicular body, plasma membrane, ER to Golgi transport vesicle membrane, integral component of membrane, integral component of lumenal side of endoplasmic reticulum membrane, vacuole, NOS2-CD74 complex, transport vesicle membrane, lysosomal membrane, external side of plasma membrane, clathrin-coated endocytic vesicle membrane, intracellular";0,00138026224982747
"78";78;"P04259";"P04259";"P04259";"K2C6B_HUMAN";"Keratin, type II cytoskeletal 6B";"KRT6B";0;0;NA;0;0;0;0;0;NA;"keratin filament, extracellular vesicular exosome";0
"79";79;"P04264";"P04264";"P04264";"K2C1_HUMAN";"Keratin, type II cytoskeletal 1";"KRT1";20;109;0,0124468518461757;17;16;55;54;0,0184460442239294;0,0123686940527688;"extracellular vesicular exosome, cytoskeleton, plasma membrane, blood microparticle, membrane, extracellular space, keratin filament";0,025074764205199
"80";80;"P04406";"P04406";"P04406";"G3P_HUMAN";"Glyceraldehyde-3-phosphate dehydrogenase";"GAPDH";12;60;0,0107523624186517;8;10;22;38;0,011713256436468;0,0134706309442174;"perinuclear region of cytoplasm, nucleus, extracellular vesicular exosome, cytosol, microtubule cytoskeleton, plasma membrane, ribonucleoprotein complex, lipid particle, cytoplasm, GAIT complex";0,0138026224982747
"81";81;"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";4;7;0,00204994226599498;2;2;2;5;0,00174010683202518;0,00289644503614432;"spindle, proteasome complex, plasma membrane, cytoskeleton, cytoplasm, extracellular space, extracellular vesicular exosome, Z disc, nucleus, cytosol";0,00161030595813205
"84";84;"P05023";"P05023-1,P05023-3";"P05023-1,P05023-3";"AT1A1_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-1";"ATP1A1";14;30;0,000880264274254232;8;8;9;21;NA;NA;"basolateral plasma membrane, integral component of membrane, endosome, Golgi apparatus, endoplasmic reticulum, caveola, melanosome, T-tubule, sodium:potassium-exchanging ATPase complex, extracellular vesicular exosome, plasma membrane, membrane";0,00690131124913734
"85";85;"P05141";"P05141";"P05141";"ADT2_HUMAN";"ADP/ATP translocase 2";"SLC25A5";1;4;0,00499612007685449;1;1;1;3;0,00299263339400304;0,00777083156509188;"mitochondrion, integral component of plasma membrane, mitochondrial nucleoid, mitochondrial inner membrane, MMXD complex";0,000920174833218311
"87";87;"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";5;12;0,00626441984391012;3;5;6;6;0,00930578871039555;0,00619587372949132;"cytosol, cytosolic large ribosomal subunit, extracellular vesicular exosome";0,00276052449965493
"88";88;"P05388";"P05388";"P05388";"RLA0_HUMAN";"60S acidic ribosomal protein P0";"RPLP0";6;10;0,00189381777615579;4;3;5;5;0,00281326420004072;0,00187309537037724;"ribonucleoprotein complex, extracellular vesicular exosome, cytosolic large ribosomal subunit, nucleus, cytosol, cytoplasm";0,00230043708304578
"89";89;"P05534";"P05534,P30447";"P05534,P30447";"1A23_HUMAN, 1A24_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain, HLA class I histocompatibility antigen, A-24 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, extracellular vesicular exosome, phagocytic vesicle membrane, Golgi membrane";0
"90";90;"P05556";"P05556-1";"P05556-1";"ITB1_HUMAN";"Integrin beta-1";"ITGB1";4;4;0,000300922423579642;2;2;2;2;NA;NA;"integrin complex, filopodium, plasma membrane, sarcolemma, cell surface, alpha3-beta1 integrin complex, myelin sheath abaxonal region, alpha7-beta1 integrin complex, alpha8-beta1 integrin complex, alpha9-beta1 integrin complex, hemidesmosome, cytoplasm, recycling endosome, focal adhesion, intercalated disc, lamellipodium, neuromuscular junction, basement membrane, ruffle, external side of plasma membrane, extracellular vesicular exosome, cleavage furrow, receptor complex, acrosomal vesicle, membrane raft, melanosome";0,000920174833218311
"91";91;"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";8;16;0,00181577386780003;NA;8;NA;16;NA;0,00359181085767613;"plasma membrane, mitochondrial nucleoid, mitochondrial proton-transporting ATP synthase complex, extracellular vesicular exosome, mitochondrion, mitochondrial membrane, cell surface, mitochondrial matrix, mitochondrial proton-transporting ATP synthase, catalytic core";0,00368069933287325
"92";92;"P06733";"P06733-1";"P06733-1";"ENOA_HUMAN";"Alpha-enolase";"ENO1";8;8;0,00110661794477675;5;3;5;3;NA;NA;"extracellular space, M band, extracellular vesicular exosome, phosphopyruvate hydratase complex, cytosol, nucleus, plasma membrane, cytoplasm";0,00184034966643662
"95";95;"P07195";"P07195";"P07195";"LDHB_HUMAN";"L-lactate dehydrogenase B chain";"LDHB";3;3;0,000599141951139108;1;2;1;2;0,000667518526506667;0,000711103272346808;"cytoplasm, cytosol, mitochondrion, extracellular vesicular exosome";0,000690131124913734
"96";96;"P07437";"P07437";"P07437";"TBB5_HUMAN";"Tubulin beta chain";"TUBB";2;13;0,00858395864690535;1;2;6;7;0,0124531294116217;0,00853657590138404;"cytosol, cytoskeleton, microtubule, cell body, extracellular vesicular exosome, nuclear envelope lumen";0,00299056820795951
"98";98;"P07900";"P07900-1,P07900-2";"P07900-1,P07900-2";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";5;7;0,000808953247665057;3;2;4;3;NA;NA;"perinuclear region of cytoplasm, extracellular matrix, neuron projection, neuronal cell body, melanosome, extracellular vesicular exosome, nucleus, cytosol, extracellular region, protein complex, endocytic vesicle lumen, mitochondrion, apical plasma membrane, brush border membrane, cell surface, plasma membrane, cytoplasm, basolateral plasma membrane";0,00161030595813205
"99";99;"P07910";"P07910-1,P07910-2";"P07910-1,P07910-2";"HNRPC_HUMAN";"Heterogeneous nuclear ribonucleoproteins C1/C2";"HNRNPC";14;51;0,00500283529201155;9;12;15;36;NA;NA;"catalytic step 2 spliceosome, extracellular vesicular exosome, nucleus, nucleoplasm, spliceosomal complex";0,0117322291235335
"100";100;"P07948";"P07948-2";"P07948-2";"LYN_HUMAN";"Tyrosine-protein kinase Lyn";"LYN";3;3;0,000351761856469562;2;1;2;1;NA;NA;"postsynaptic density, mast cell granule, mitochondrial crista, membrane raft, nucleus, plasma membrane, perinuclear region of cytoplasm, Golgi apparatus, alpha2-beta1 integrin complex, cytosol, cytoplasm, mitochondrial intermembrane space";0,000690131124913734
"101";101;"P08107";"P08107-1,P08107-2";"P08107-1,P08107-2";"HSP71_HUMAN";"Heat shock 70 kDa protein 1A/1B";"HSPA1B,HSPA1A";2;2;0,000164608961529809;1;1;1;1;NA;NA;"blood microparticle, endoplasmic reticulum, cytoplasm, perinuclear region of cytoplasm, nucleus, aggresome, inclusion body, nuclear speck, mitochondrion, extracellular vesicular exosome, ribonucleoprotein complex, cytosol";0,000460087416609156
"102";102;"P08195";"P08195-1";"P08195-1";"4F2_HUMAN";"4F2 cell-surface antigen heavy chain";"SLC3A2";16;38;0,00362109983040836;11;10;15;23;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm, cell junction, plasma membrane, integral component of membrane, apical plasma membrane, melanosome";0,00874166091557396
"103";103;"P08238";"P08238";"P08238";"HS90B_HUMAN";"Heat shock protein HSP 90-beta";"HSP90AB1";4;4;0,00120007741610483;3;1;3;1;0,00192684728255157;0,000902138612776993;"apical plasma membrane, brush border membrane, mitochondrion, cell surface, extracellular vesicular exosome, cytosol, cytoplasm, melanosome, inclusion body, basolateral plasma membrane";0,000920174833218311
"105";105;"P08575";"P08575-1,P08575-2";"P08575-1,P08575-2";"PTPRC_HUMAN";"Receptor-type tyrosine-protein phosphatase C";"PTPRC";3;6;0,000138115084748785;1;3;3;3;NA;NA;"external side of plasma membrane, extracellular vesicular exosome, plasma membrane, focal adhesion, membrane raft, integral component of plasma membrane";0,00138026224982747
"107";107;"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";7;10;0,000572297650182446;4;4;5;5;0,000850147522795908;0,000566035493240786;"integrin complex, synapse, plasma membrane, ruffle, external side of plasma membrane, cytoplasm, alphav-beta3 integrin-vitronectin complex";0,00230043708304578
"109";109;"P08779";"P08779";"P08779";"K1C16_HUMAN";"Keratin, type I cytoskeletal 16";"KRT16";3;4;0,00112400406183947;3;1;3;1;0,00266379952727172;0,00049854546242786;"extracellular vesicular exosome, intermediate filament";0,000920174833218311
"110";110;"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;5;0,00101752582210404;4;NA;5;NA;0,00302306695394206;NA;"cytosolic small ribosomal subunit, 90S preribosome, nucleus, extracellular vesicular exosome, plasma membrane, cytosol, cytoplasm";0,00115021854152289
"111";111;"P09651";"P09651-1,P09651-2,P09651-3";"P09651-1,P09651-2,P09651-3";"ROA1_HUMAN";"Heterogeneous nuclear ribonucleoprotein A1";"HNRNPA1";5;13;0,000745089635915332;1;5;1;12;NA;NA;"extracellular vesicular exosome, nucleoplasm, cytoplasm, catalytic step 2 spliceosome, nucleus, intermediate filament cytoskeleton, spliceosomal complex, ribonucleoprotein complex";0,00299056820795951
"113";113;"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";1;2;0,000329857272000762;1;NA;2;NA;0,000980005221332865;NA;"cytosol, mitochondrion, axon, extracellular vesicular exosome, cytoskeleton";0,000460087416609156
"115";115;"P0C0S8";"P0C0S8,Q6FI13,Q96KK5,Q99878";"P0C0S8,Q6FI13,Q96KK5,Q99878";"H2A1_HUMAN, H2A1H_HUMAN, H2A1J_HUMAN, H2A2A_HUMAN";"Histone H2A type 1, Histone H2A type 1-H, Histone H2A type 1-J, Histone H2A type 2-A";"HIST1H2AH, HIST1H2AJ, HIST1H2AM,HIST1H2AL,HIST1H2AG,HIST1H2AI,HIST1H2AK, HIST2H2AA3,HIST2H2AA4";1;1;0,00155126675721288;0;1;0;1;NA;0,00241651082957389;"nucleus, extracellular vesicular exosome, nucleosome";0,000230043708304578
"116";116;"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;0;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane";0
"118";118;"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";1;1;0,00057175260480132;1;NA;1;NA;0,00169867571697697;NA;"nucleoplasm, extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol, nucleus";0,000230043708304578
"119";119;"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";12;22;0,00230497123401579;9;7;12;10;0,00373530785932108;0,00207249993860239;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm";0,00506096158270071
"120";120;"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";2;2;0,000200280311940412;2;NA;2;NA;0,000613627122531817;NA;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum";0,000460087416609156
"121";121;"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";6;7;0,000709661972185146;5;1;5;2;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus";0,00161030595813205
"123";123;"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";5;5;0,000321037558845661;2;3;2;3;0,000381520749267554;0,000381029667856418;"cytosol, extracellular vesicular exosome, mitochondrion";0,00115021854152289
"126";126;"P12273";"P12273";"P12273";"PIP_HUMAN";"Prolactin-inducible protein";"PIP";1;1;0,000411191941809169;NA;1;NA;1;NA;0,000813385249876143;"extracellular space, extracellular vesicular exosome, apical plasma membrane";0,000230043708304578
"130";130;"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;8;0,00123146714880284;1;1;4;4;0,00182934307982135;0,0012179922716094;"integral component of membrane, plasma membrane";0,00184034966643662
"131";131;"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";2;2;9,76162983807132e-05;NA;2;NA;2;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome";0,000460087416609156
"132";132;"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";3;5;0,000290862516977416;2;3;2;3;0,000345660756361592;0,00034521583279627;"plasma membrane, cell surface, external side of plasma membrane, integrin complex, extracellular vesicular exosome";0,00115021854152289
"133";133;"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";6;6;0,000466464829091986;3;3;3;3;0,000779549607878415;0,000415224638048661;"cytosol, polysome, ribonucleoprotein complex, extracellular vesicular exosome";0,00138026224982747
"134";134;"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";18;60;0,0078645413721768;12;15;35;25;0,0133105881655608;0,00670558673260987;"cytoplasm, extracellular space, keratin filament, intermediate filament, extracellular vesicular exosome";0,0138026224982747
"135";135;"P13646";"P13646-1,P13646-3";"P13646-1,P13646-3";"K1C13_HUMAN";"Keratin, type I cytoskeletal 13";"KRT13";0;0;0;0;0;0;0;NA;NA;"extracellular vesicular exosome, keratin filament, intermediate filament cytoskeleton";0
"136";136;"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";6;7;0,00105593538065797;3;3;3;4;0,00132700861095119;0,00121550572269087;"plasma membrane, cytosol, intermediate filament, extracellular vesicular exosome, mitochondrion, cytoplasm, keratin filament";0,00161030595813205
"138";138;"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";2;2;0,0001914960877325;2;NA;2;NA;0,000568934450662142;NA;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane";0,000460087416609156
"139";139;"P13987";"P13987";"P13987";"CD59_HUMAN";"CD59 glycoprotein";"CD59";1;2;0,000938031617252166;1;NA;2;NA;0,00278688984816533;NA;"extracellular vesicular exosome, extracellular region, extracellular space, compact myelin, sarcolemma, plasma membrane, anchored component of external side of plasma membrane, cell surface, membrane";0,000460087416609156
"140";140;"P14174";"P14174";"P14174";"MIF_HUMAN";"Macrophage migration inhibitory factor";"MIF";1;1;0,00052203498699251;1;NA;1;NA;0,00155096478506593;NA;"extracellular space, cytoplasm, extracellular region, extracellular vesicular exosome, cell surface";0,000230043708304578
