"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828-1.id.csv";"peptide.count.P5828-2.id.csv";"spectra.count.P5828-1.id.csv";"spectra.count.P5828-2.id.csv";"dNSAF.P5828-1.id.csv";"dNSAF.P5828-2.id.csv"
"O75367-1,O75367-2,O75367-3";"O75367-1,O75367-2,O75367-3";"O75367-[1-3]";"H2AY_HUMAN";"Core histone macro-H2A.1";"H2AFY";8;16;0,000860702845937471;3;6;5;11;NA;NA
"O75533";"O75533";"O75533";"SF3B1_HUMAN";"Splicing factor 3B subunit 1";"SF3B1";8;10;0,000460383615829284;6;4;6;4;0,000820679219091632;0,000364276829699132
"P00505";"P00505";"P00505";"AATM_HUMAN";"Aspartate aminotransferase, mitochondrial";"GOT2";8;12;0,00167536809778992;6;3;6;6;0,00248875744580346;0,0016570359974221
"P06576";"P06576";"P06576";"ATPB_HUMAN";"ATP synthase subunit beta, mitochondrial";"ATP5B";8;16;0,00181577386780003;NA;8;NA;16;NA;0,00359181085767613
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";8;18;0,00422114227763475;2;8;4;14;0,00278688984816533;0,00649437285447983
"P62241";"P62241";"P62241";"RS8_HUMAN";"40S ribosomal protein S8";"RPS8";8;19;0,00548387714701266;6;4;11;8;0,00943255025532883;0,00456747101853527
"P62906";"P62906";"P62906";"RL10A_HUMAN";"60S ribosomal protein L10a";"RPL10A";8;20;0,00553308972388374;2;6;2;18;0,00164387972610674;0,0098505826574862
"Q13449";"Q13449";"Q13449";"LSAMP_HUMAN";"Limbic system-associated membrane protein";"LSAMP";8;11;0,00210405999536581;6;4;7;4;0,00410429537139405;0,00140537569801085
"Q9Y2W1";"Q9Y2W1";"Q9Y2W1";"TR150_HUMAN";"Thyroid hormone receptor-associated protein 3";"THRAP3";8;14;0,000880079925715121;5;5;7;7;0,00130735775076238;0,000870449974213004
"O76021";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";7;10;0,00122518415314569;6;2;7;3;0,00254801357546545;0,00072706681519541
"P08648";"P08648";"P08648";"ITA5_HUMAN";"Integrin alpha-5";"ITGA5";7;10;0,000572297650182446;4;4;5;5;0,000850147522795908;0,000566035493240786
"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";7;10;0,00119828390227822;3;5;3;7;0,00106802964241067;0,00165924096880922
"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";7;22;0,00910861046269689;3;6;4;18;0,00492030207676087;0,0147419064598242
"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";7;11;0,000865497062313925;4;5;6;5;0,00140257628007272;0,000778206071310072
"P46779-1,P46779-2";"P46779-1,P46779-2";"P46779-[1,2]";"RL28_HUMAN";"60S ribosomal protein L28";"RPL28";7;12;0,0026292273067506;7;3;8;4;NA;NA
"P46782";"P46782";"P46782";"RS5_HUMAN";"40S ribosomal protein S5";"RPS5";7;16;0,0047085508630697;5;3;8;8;0,00699454706990515;0,00465702927380066
"P53999";"P53999";"P53999";"TCP4_HUMAN";"Activated RNA polymerase II transcriptional coactivator p15";"SUB1";7;11;0,00519979731138209;4;4;5;6;0,00702208465679454;0,00561043684166537
"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";7;9;0,00113988652223048;3;4;4;5;0,00150515569858718;0,00125268192491474
"P61313";"P61313";"P61313";"RL15_HUMAN";"60S ribosomal protein L15";"RPL15";7;17;0,00500283529201155;5;4;12;5;0,0104918206048577;0,00291064329612542
"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";7;20;0,0104406997398502;4;4;8;12;0,0124077182805274;0,0123917474589826
"Q6PKG0-1,Q6PKG0-3";"Q6PKG0-1,Q6PKG0-3";"Q6PKG0-[1,3]";"LARP1_HUMAN";"La-related protein 1";"LARP1";10;13;0,000356041197789143;5;6;7;6;NA;NA
"O00567";"O00567";"O00567";"NOP56_HUMAN";"Nucleolar protein 56";"NOP56";6;8;0,000808539037092776;4;4;4;4;0,00120108384028674;0,000799691895501124
"O43143";"O43143";"O43143";"DHX15_HUMAN";"Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15";"DHX15";6;7;0,000528601464816315;3;3;3;4;0,00067306018974559;0,000597505642676312
"P02786";"P02786";"P02786";"TFR1_HUMAN";"Transferrin receptor protein 1";"TFRC";6;11;0,000868913498086217;3;4;4;7;0,000938741843592534;0,00109378911233345
"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";6;6;0,000466464829091986;3;3;3;3;0,000779549607878415;0,000415224638048661
"P13647";"P13647";"P13647";"K2C5_HUMAN";"Keratin, type II cytoskeletal 5";"KRT5";6;7;0,00105593538065797;3;3;3;4;0,00132700861095119;0,00121550572269087
"P26373";"P26373";"P26373";"RL13_HUMAN";"60S ribosomal protein L13";"RPL13";6;21;0,00597495020657304;4;5;13;8;0,0109890632875524;0,00450253067230017
"P27694";"P27694";"P27694";"RFA1_HUMAN";"Replication protein A 70 kDa DNA-binding subunit";"RPA1";6;6;0,000584746982183168;2;4;2;4;0,000579093994423966;0,000771131470661798
"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";6;7;0,000921574922212654;2;4;3;4;0,00117342730449067;0,00104170391650804
"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";9;22;0,00650615033049778;4;7;7;15;0,00615037759595108;0,00877494432132391
"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";6;14;0,00525297705661213;4;2;7;7;0,00780329157486294;0,00519549828358387
"P48047";"P48047";"P48047";"ATPO_HUMAN";"ATP synthase subunit O, mitochondrial";"ATP5O";6;18;0,00507329776091312;3;3;3;15;0,00251212606031805;0,00836297510436035
"P49411";"P49411";"P49411";"EFTU_HUMAN";"Elongation factor Tu, mitochondrial";"TUFM";6;9;0,00119536772463993;3;4;3;6;0,00118381161691979;0,0015763838028573
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";6;13;0,00158626484868659;5;3;8;5;NA;NA
"P55060-1,P55060-3";"P55060-1,P55060-3";"P55060-[1,3]";"XPO2_HUMAN";"Exportin-2";"CSE1L";6;8;0,000247308026793568;3;3;3;5;NA;NA
"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";6;26;0,0109152770007525;1;6;6;20;0,00748367623563279;0,0166089855219464
"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";6;26;0,0100056705840231;3;4;11;15;0,0125767336737718;0,0114186775463382
"P62829";"P62829";"P62829";"RL23_HUMAN";"60S ribosomal protein L23";"RPL23";6;17;0,00728984571121683;4;5;6;11;0,00764404072639635;0,00933069079500776
"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";6;19;0,00844923293761951;3;5;4;15;0,00528476889726167;0,0131949162757685
"P62917";"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";6;14;0,00327033591073129;4;4;9;5;0,00624610331728884;0,0023103939004264
"Q00610-1,Q00610-2";"Q00610-1,Q00610-2";"Q00610-[1,2]";"CLH1_HUMAN";"Clathrin heavy chain 1";"CLTC";8;13;0,00023296785240412;1;7;1;12;NA;NA
"Q01650";"Q01650";"Q01650";"LAT1_HUMAN";"Large neutral amino acids transporter small subunit 1";"SLC7A5";6;12;0,00142092363323405;5;3;8;4;0,00281437396895592;0,000936917132007234
"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-1,Q04637-3,Q04637-4,Q04637-5,Q04637-6";"Q04637-[1,3-6]";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";7;7;5,25626222049994e-05;6;1;6;1;NA;NA
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";6;24;0,00766391789414536;5;5;7;17;0,00664109921264931;0,0107384159052797
"Q13435";"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";6;6;0,000402462727402047;3;3;3;3;0,000597857933908094;0,000398058926755029
"Q9H0A0";"Q9H0A0";"Q9H0A0";"NAT10_HUMAN";"N-acetyltransferase 10";"NAT10";6;8;0,000468558232227423;4;3;4;4;0,000696042732810074;0,00046343120578309
"Q9NW13";"Q9NW13";"Q9NW13";"RBM28_HUMAN";"RNA-binding protein 28";"RBM28";6;9;0,000711865891353422;5;2;6;3;0,00140996798642357;0,000469384373446312
"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";6;8;0,00126720893940134;2;4;2;6;0,00094121873500043;0,0018800144561781
"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-1,Q9UKM9-2";"Q9UKM9-[1,2]";"RALY_HUMAN";"RNA-binding protein Raly";"RALY";6;7;0,000686663667530997;3;3;3;4;NA;NA
"O14980";"O14980";"O14980";"XPO1_HUMAN";"Exportin-1";"XPO1";5;6;0,000336325061647835;NA;5;NA;6;NA;0,000665289896257238
"O76094";"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle 72 kDa protein";"SRP72";5;7;0,000626286385289077;3;3;3;4;0,000797440910354313;0,000707923973066569
"P04075";"P04075";"P04075";"ALDOA_HUMAN";"Fructose-bisphosphate aldolase A";"ALDOA";5;7;0,00115450045200267;4;2;4;3;0,00196001044266573;0,000978743789686129
"P05387";"P05387";"P05387";"RLA2_HUMAN";"60S acidic ribosomal protein P2";"RPLP2";5;12;0,00626441984391012;3;5;6;6;0,00930578871039555;0,00619587372949132
"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-[1-4]";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";8;11;0,000107833810996983;3;5;3;8;NA;NA
"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";5;5;0,000321037558845661;2;3;2;3;0,000381520749267554;0,000381029667856418
"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"P15927-[1-3]";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";5;6;0,000444696470401027;3;2;3;3;NA;NA
"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";5;9;0,00097177376175764;1;4;1;8;0,000320793076047808;0,00170869419398442
"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";5;8;0,00436611080030099;4;3;5;3;0,00810731592193552;0,00323875217677955
"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";5;28;0,0113577882305127;4;4;10;18;0,0120514155596339;0,0144430840315845
"P50416-1,P50416-2";"P50416-1,P50416-2";"P50416-[1,2]";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";5;6;0,000232991035591741;4;2;4;2;NA;NA
"P50895";"P50895";"P50895";"BCAM_HUMAN";"Basal cell adhesion molecule";"BCAM";5;8;0,00076476463062597;3;4;3;5;0,000852042756126981;0,000945495593008893
"P50914";"P50914";"P50914";"RL14_HUMAN";"60S ribosomal protein L14";"RPL14";5;16;0,00446764826077311;1;5;2;14;0,00165917163053564;0,00773283465463645
"P51991-1,P51991-2";"P51991-1,P51991-2";"P51991-[1,2]";"ROA3_HUMAN";"Heterogeneous nuclear ribonucleoprotein A3";"HNRNPA3";5;19;0,00153393812260354;1;5;2;17;NA;NA
"P54709";"P54709";"P54709";"AT1B3_HUMAN";"Sodium/potassium-transporting ATPase subunit beta-3";"ATP1B3";5;9;0,00193658140335931;2;3;2;7;0,00127857312030524;0,00297949722356064
"P60228";"P60228";"P60228";"EIF3E_HUMAN";"Eukaryotic translation initiation factor 3 subunit E";"EIF3E";5;7;0,000944355425907799;5;NA;7;NA;0,00280567786961364;NA
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;19;0,00418237030412166;4;5;7;12;0,00647384189914555;0,00392680708366872
"P62263";"P62263";"P62263";"RS14_HUMAN";"40S ribosomal protein S14";"RPS14";5;23;0,00914425523572972;3;4;9;14;0,0106307851161804;0,0110103274883897
"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";5;22;0,00874667892113278;4;5;11;11;0,0129931818086649;0,00865097159802044
"P62851";"P62851";"P62851";"RS25_HUMAN";"40S ribosomal protein S25";"RPS25";5;17;0,00816462719656285;2;5;6;11;0,00856132561356391;0,0104503736904087
"P68104,Q5VTE0";"P68104,Q5VTE0";"P68104, Q5VTE0";"EF1A1_HUMAN, EF1A3_HUMAN";"Elongation factor 1-alpha 1, Putative elongation factor 1-alpha-like 3";"EEF1A1, EEF1A1P5";10;33;0,00214407226800495;7;6;13;20;0,00250940730917052;0,00257043823553933
"Q01813";"Q01813";"Q01813";"K6PP_HUMAN";"6-phosphofructokinase type C";"PFKP";5;7;0,000536018067001238;2;3;2;5;0,000455002424190259;0,000757361265828552
"Q04837";"Q04837";"Q04837";"SSBP_HUMAN";"Single-stranded DNA-binding protein, mitochondrial";"SSBP1";5;8;0,00324508235157506;4;2;6;2;0,00723084933578033;0,0016047871146205
"Q13740-1,Q13740-2";"Q13740-1,Q13740-2";"Q13740-[1,2]";"CD166_HUMAN";"CD166 antigen";"ALCAM";5;5;0,000257435778319634;2;3;2;3;NA;NA
"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"Q14103-1,Q14103-2,Q14103-3,Q14103-4";"Q14103-[1-4]";"HNRPD_HUMAN";"Heterogeneous nuclear ribonucleoprotein D0";"HNRNPD";5;8;0,000338219850727542;3;2;5;3;NA;NA
"Q14152";"Q14152";"Q14152";"EIF3A_HUMAN";"Eukaryotic translation initiation factor 3 subunit A";"EIF3A";5;7;0,000304079713841513;3;2;4;3;0,000516240087648571;0,000257787799888387
"Q15233";"Q15233";"Q15233";"NONO_HUMAN";"Non-POU domain-containing octamer-binding protein";"NONO";5;9;0,00114714694593895;NA;5;NA;9;NA;0,00226918942322134
"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-1,Q8NC51-2,Q8NC51-3,Q8NC51-4";"Q8NC51-[1-4]";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";5;5;0,00018392776808866;5;NA;5;NA;NA;NA
"Q9BYG3";"Q9BYG3";"Q9BYG3";"MK67I_HUMAN";"MKI67 FHA domain-interacting nucleolar phosphoprotein";"MKI67IP";5;5;0,00102447139085561;3;2;3;2;0,00182622133395135;0,000810609191002846
"Q9Y3I0";"Q9Y3I0";"Q9Y3I0";"RTCB_HUMAN";"tRNA-splicing ligase RtcB homolog";"C22orf28";5;6;0,000713275526781845;2;3;2;4;0,000706380001119134;0,000940627694906273
"O60832-1";"O60832-1";"O60832-1";"DKC1_HUMAN";"H/ACA ribonucleoprotein complex subunit 4";"DKC1";7;9;0,00105117939987791;5;2;5;4;NA;NA
"P01903";"P01903";"P01903";"DRA_HUMAN";"HLA class II histocompatibility antigen, DR alpha chain";"HLA-DRA";5;12;0,00283625307893568;NA;5;NA;12;NA;0,00561043684166537
"P04792";"P04792";"P04792";"HSPB1_HUMAN";"Heat shock protein beta-1";"HSPB1";4;7;0,00204994226599498;2;2;2;5;0,00174010683202518;0,00289644503614432
"P07900-1,P07900-2";"P07900-1,P07900-2";"P07900-[1,2]";"HS90A_HUMAN";"Heat shock protein HSP 90-alpha";"HSP90AA1";5;7;0,000808953247665057;3;2;4;3;NA;NA
"P08708,P0CW22";"P08708,P0CW22";"P08708, P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";4;6;0,00133408941120308;2;2;2;4;0,00132119222431542;0,00175932217010247
"P08865";"P08865";"P08865";"RSSA_HUMAN";"40S ribosomal protein SA";"RPSA";4;5;0,00101752582210404;4;NA;5;NA;0,00302306695394206;NA
"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-[1,3-8,10-14,16-18]";"CD44_HUMAN";"CD44 antigen";"CD44";8;23;0,00012405952745689;5;7;11;12;NA;NA
"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";4;11;0,00358899053557351;3;4;6;5;0,00581611794399722;0,00322701756744339
"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";4;6;0,00112213128045119;2;2;2;4;0,00111128317933073;0,00147980369447872
"P27708";"P27708";"P27708";"PYR1_HUMAN";"CAD protein";"CAD";4;5;0,000134907917986828;NA;4;NA;5;NA;0,000266863475240263
"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";4;7;0,00218874044025505;2;2;4;3;0,00371585313088711;0,00185553510127995
"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";4;13;0,00609720551213908;2;4;6;7;0,008360669544496;0,00649437285447983
"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";4;7;0,000332993791227393;NA;4;NA;7;NA;0,000658700257823628
"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";4;6;0,000796911816426619;2;3;3;3;0,00118381161691979;0,000788191901428652
"P49207";"P49207";"P49207";"RL34_HUMAN";"60S ribosomal protein L34";"RPL34";4;9;0,00461800180801066;4;2;6;3;0,00914671539910674;0,00304498067902351
"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";4;5;9,31048751615053e-05;3;2;3;2;0,000165968626193469;7,36688873957301e-05
"P53985";"P53985";"P53985";"MOT1_HUMAN";"Monocarboxylate transporter 1";"SLC16A1";4;5;0,000600340235041386;2;2;2;3;0,000713443801130326;0,000712525478891502
"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";4;4;0,00111691206519328;2;2;2;2;0,00165917163053564;0,00110469066494806
"P61513";"P61513";"P61513";"RL37A_HUMAN";"60S ribosomal protein L37a";"RPL37A";4;17;0,0110932434735908;2;4;2;15;0,00387741196266481;0,0193621054046604
"P61978-1,P61978-2,P61978-3";"P61978-1,P61978-2,P61978-3";"P61978-[1-3]";"HNRPK_HUMAN";"Heterogeneous nuclear ribonucleoprotein K";"HNRNPK";4;5;0,000216105196199203;2;3;2;3;NA;NA
"P62244";"P62244";"P62244";"RS15A_HUMAN";"40S ribosomal protein S15a";"RPS15A";4;6;0,0027708010848064;2;2;3;3;0,00411602192959803;0,00274048261112116
"P62316";"P62316";"P62316";"SMD2_HUMAN";"Small nuclear ribonucleoprotein Sm D2";"SNRPD2";4;5;0,00254381455526011;2;3;2;3;0,00302306695394206;0,00301917575801484
"P62841";"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";4;9;0,00372624973473964;1;4;1;8;0,00123007551919022;0,00655195842658852
