"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5828.1.id.csv";"peptide.count.P5828.2.id.csv";"spectra.count.P5828.1.id.csv";"spectra.count.P5828.2.id.csv";"dNSAF.P5828.1.id.csv";"dNSAF.P5828.2.id.csv";"Go.Cc";"norm.sc"
"196";196;"P27824";"P27824";"P27824";"CALX_HUMAN";"Calnexin";"CANX";1;1;0,000101408823486721;1;NA;1;NA;0,000301285388990847;NA;"melanosome, endoplasmic reticulum membrane, neuronal cell body, endoplasmic reticulum lumen, endoplasmic reticulum, ribosome, axon, dendritic spine, integral component of lumenal side of endoplasmic reticulum membrane, dendrite cytoplasm, protein complex";0,000230043708304578
"205";205;"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";2;2;0,000250141764600578;NA;2;NA;2;NA;0,000494809360341321;"mitochondrion, mitochondrial respiratory chain, mitochondrial inner membrane, mitochondrial respiratory chain complex III";0,000460087416609156
"224";224;"P36542";"P36542-1";"P36542-1";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";9;23;0,00463349845837312;5;7;8;15;NA;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrion, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1), mitochondrial matrix, mitochondrial inner membrane";0,00529100529100529
"227";227;"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";2;2;0,000287932966446708;NA;2;NA;2;NA;0,000569564731328139;"endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane";0,000460087416609156
"232";232;"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";6;7;0,000921574922212654;2;4;3;4;0,00117342730449067;0,00104170391650804;"intracellular membrane-bounded organelle, endoplasmic reticulum, oligosaccharyltransferase complex, endoplasmic reticulum membrane, protein complex, integral component of membrane";0,00161030595813205
"238";238;"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";7;11;0,000865497062313925;4;5;6;5;0,00140257628007272;0,000778206071310072;"mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrion";0,00253048079135036
"241";241;"P42166";"P42166-1";"P42166-1";"LAP2A_HUMAN";"Lamina-associated polypeptide 2, isoform alpha";"TMPO";3;3;0,000363318297863663;3;NA;3;NA;NA;NA;"nuclear envelope, nucleus, nuclear inner membrane, chromatin";0,000690131124913734
"242";242;"P42167";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";2;2;0,000370253889452837;0;2;0;2;NA;NA;"nuclear membrane, nuclear envelope, integral component of membrane, nucleus, nuclear inner membrane";0,000460087416609156
"245";245;"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";2;2;0,000302438405562411;2;NA;2;NA;0,000898543830138949;NA;"mitochondrial inner membrane, mitochondrion";0,000460087416609156
"248";248;"P43243";"P43243-1";"P43243-1";"MATR3_HUMAN";"Matrin-3";"MATR3";7;11;0,000779662642910891;3;4;3;8;NA;NA;"nucleus, nuclear matrix, nuclear inner membrane";0,00253048079135036
"249";249;"P45880";"P45880-1,P45880-2,P45880-3";"P45880-1,P45880-2,P45880-3";"VDAC2_HUMAN";"Voltage-dependent anion-selective channel protein 2";"VDAC2";3;5;0,000340328931429357;NA;3;NA;5;NA;NA;"mitochondrial outer membrane, pore complex, mitochondrion, mitochondrial inner membrane, mitochondrial nucleoid";0,00115021854152289
"262";262;"P48735";"P48735";"P48735";"IDHP_HUMAN";"Isocitrate dehydrogenase [NADP], mitochondrial";"IDH2";4;6;0,000796911816426619;2;3;3;3;0,00118381161691979;0,000788191901428652;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane";0,00138026224982747
"270";270;"P49792";"P49792";"P49792";"RBP2_HUMAN";"E3 SUMO-protein ligase RanBP2";"RANBP2";4;5;9,31048751615053e-05;3;2;3;2;0,000165968626193469;7,36688873957301e-05;"nuclear pore nuclear basket, nuclear pore, mitochondrion, cytosol, nuclear membrane, nuclear inclusion body";0,00115021854152289
"271";271;"P50416";"P50416-1,P50416-2";"P50416-1,P50416-2";"CPT1A_HUMAN";"Carnitine O-palmitoyltransferase 1, liver isoform";"CPT1A";5;6;0,000232991035591741;4;2;4;2;NA;NA;"mitochondrion, mitochondrial inner membrane, integral component of mitochondrial outer membrane, mitochondrial outer membrane";0,00138026224982747
"284";284;"P52789";"P52789";"P52789";"HXK2_HUMAN";"Hexokinase-2";"HK2";1;1;6,54678555116016e-05;NA;1;NA;1;NA;0,000129502995072974;"cytosol, mitochondrial outer membrane";0,000230043708304578
"292";292;"P55084";"P55084";"P55084";"ECHB_HUMAN";"Trifunctional enzyme subunit beta, mitochondrial";"HADHB";7;9;0,00113988652223048;3;4;4;5;0,00150515569858718;0,00125268192491474;"endoplasmic reticulum, mitochondrion, mitochondrial nucleoid, mitochondrial outer membrane, mitochondrial fatty acid beta-oxidation multienzyme complex, mitochondrial inner membrane, mitochondrial envelope";0,0020703933747412
"298";298;"P56134";"P56134-1,P56134-2";"P56134-1,P56134-2";"ATPK_HUMAN";"ATP synthase subunit f, mitochondrial";"ATP5J2";2;2;0,000638659824512113;NA;2;NA;2;NA;NA;"mitochondrial proton-transporting ATP synthase complex, integral component of membrane, mitochondrial inner membrane, proton-transporting ATP synthase complex, coupling factor F(o)";0,000460087416609156
"301";301;"P56385";"P56385";"P56385";"ATP5I_HUMAN";"ATP synthase subunit e, mitochondrial";"ATP5I";2;2;0,00174011662330837;2;NA;2;NA;0,00516988261688642;NA;"mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion";0,000460087416609156
"334";334;"P62424";"P62424";"P62424";"RL7A_HUMAN";"60S ribosomal protein L7a";"RPL7A";12;32;0,00722213816591141;8;8;11;21;0,00737582877108419;0,00937533524857239;"membrane, cytosol, polysomal ribosome, cytosolic large ribosomal subunit";0,00736139866574649
"390";390;"Q02338";"Q02338";"Q02338";"BDH_HUMAN";"D-beta-hydroxybutyrate dehydrogenase, mitochondrial";"BDH1";4;5;0,000875131537961204;NA;4;NA;5;NA;0,00173111146475098;"mitochondrion, mitochondrial matrix, nucleus, mitochondrial inner membrane";0,00115021854152289
"417";417;"Q13423";"Q13423";"Q13423";"NNTM_HUMAN";"NAD(P) transhydrogenase, mitochondrial";"NNT";2;2;0,000110559895956056;2;NA;2;NA;0,000328473204940297;NA;"mitochondrial respiratory chain, mitochondrial inner membrane, integral component of membrane, mitochondrion";0,000460087416609156
"434";434;"Q15005";"Q15005";"Q15005";"SPCS2_HUMAN";"Signal peptidase complex subunit 2";"SPCS2";2;2;0,000531274544284413;NA;2;NA;2;NA;0,0010509225352382;"endoplasmic reticulum membrane, integral component of membrane, signal peptidase complex";0,000460087416609156
"451";451;"Q3ZAQ7";"Q3ZAQ7-1,Q3ZAQ7-2";"Q3ZAQ7-1,Q3ZAQ7-2";"VMA21_HUMAN";"Vacuolar ATPase assembly integral membrane protein VMA21";"VMA21";1;2;0,000594396272318204;NA;1;NA;2;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment membrane, COPII vesicle coat, endoplasmic reticulum membrane, lysosome, integral component of membrane";0,000460087416609156
"452";452;"Q3ZCQ8";"Q3ZCQ8-1,Q3ZCQ8-2";"Q3ZCQ8-1,Q3ZCQ8-2";"TIM50_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM50";"TIMM50";2;2;0,000170068055252517;2;NA;2;NA;NA;NA;"mitochondrion, nuclear speck, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex";0,000460087416609156
"454";454;"Q5BJH7";"Q5BJH7-1,Q5BJH7-2,Q5BJH7-3";"Q5BJH7-1,Q5BJH7-2,Q5BJH7-3";"YIF1B_HUMAN";"Protein YIF1B";"YIF1B";1;1;6,37303858854975e-05;1;NA;1;NA;NA;NA;"integral component of membrane";0,000230043708304578
"456";456;"Q5JTH9";"Q5JTH9-1,Q5JTH9-2";"Q5JTH9-1,Q5JTH9-2";"RRP12_HUMAN";"RRP12-like protein";"RRP12";2;3;6,94302507757964e-05;2;NA;3;NA;NA;NA;"integral component of membrane, nuclear membrane, nucleolus";0,000690131124913734
"462";462;"Q6UW68";"Q6UW68";"Q6UW68";"TM205_HUMAN";"Transmembrane protein 205";"TMEM205";1;1;0,000317640336000733;NA;1;NA;1;NA;0,000628329346465169;"integral component of membrane";0,000230043708304578
"484";484;"Q92544";"Q92544";"Q92544";"TM9S4_HUMAN";"Transmembrane 9 superfamily member 4";"TM9SF4";1;3;0,000280532820112797;NA;1;NA;3;NA;0,000554926385429518;"integral component of membrane";0,000690131124913734
"495";495;"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";3;5;0,00194915660727723;NA;3;NA;5;NA;0,00385565735330899;"mitochondrion, nucleus, cytoplasm, integral component of membrane";0,00115021854152289
"497";497;"Q96AG4";"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";4;6;0,00117330339096036;3;1;4;2;0,00232392117632028;0,000773643299556462;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, nuclear envelope, mitochondrial nucleoid";0,00138026224982747
"499";499;"Q96IX5";"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;3;0,00310520811228303;1;1;2;1;0,00615037759595108;0,00204748700830891;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000690131124913734
"506";506;"Q99848";"Q99848";"Q99848";"EBP2_HUMAN";"Probable rRNA-processing protein EBP2";"EBNA1BP2";2;2;0,000392379238589141;NA;2;NA;2;NA;0,000776171545633444;"membrane, nucleus, nucleolus";0,000460087416609156
"507";507;"Q9BQB6";"Q9BQB6-1,Q9BQB6-2,Q9BQB6-3";"Q9BQB6-1,Q9BQB6-2,Q9BQB6-3";"VKOR1_HUMAN";"Vitamin K epoxide reductase complex subunit 1";"VKORC1";1;1;0,000122768964221142;1;NA;1;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";0,000230043708304578
"510";510;"Q9BQG0";"Q9BQG0-1,Q9BQG0-2";"Q9BQG0-1,Q9BQG0-2";"MBB1A_HUMAN";"Myb-binding protein 1A";"MYBBP1A";2;2;4,52063430001044e-05;NA;2;NA;2;NA;NA;"cytoplasm, intracellular membrane-bounded organelle, nucleus, NLS-dependent protein nuclear import complex, nucleolus";0,000460087416609156
"528";528;"Q9NRP0";"Q9NRP0";"Q9NRP0";"OSTC_HUMAN";"Oligosaccharyltransferase complex subunit OSTC";"OSTC";1;1;0,000402912909423749;NA;1;NA;1;NA;0,000797008365650449;"integral component of membrane, oligosaccharyltransferase complex";0,000230043708304578
"530";530;"Q9NS69";"Q9NS69";"Q9NS69";"TOM22_HUMAN";"Mitochondrial import receptor subunit TOM22 homolog";"TOMM22";1;2;0,000845549626818854;1;1;1;1;0,00125606303015902;0,000836297510436035;"mitochondrion, integral component of membrane, mitochondrial inner membrane, mitochondrial outer membrane translocase complex";0,000460087416609156
"532";532;"Q9NV96";"Q9NV96-1";"Q9NV96-1";"CC50A_HUMAN";"Cell cycle control protein 50A";"TMEM30A";3;3;0,000498897702250459;3;NA;3;NA;NA;NA;"endoplasmic reticulum, integral component of membrane";0,000690131124913734
"539";539;"Q9P035";"Q9P035";"Q9P035";"HACD3_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3";"PTPLAD1";2;2;0,000331679687868169;NA;2;NA;2;NA;0,000656100809292359;"endoplasmic reticulum membrane, integral component of membrane";0,000460087416609156
"541";541;"Q9P2X0";"Q9P2X0-1,Q9P2X0-2";"Q9P2X0-1,Q9P2X0-2";"DPM3_HUMAN";"Dolichol-phosphate mannosyltransferase subunit 3";"DPM3";1;1;0,000326271866870319;1;NA;1;NA;NA;NA;"mannosyltransferase complex, endoplasmic reticulum, integral component of endoplasmic reticulum membrane, endoplasmic reticulum membrane, dolichol-phosphate-mannose synthase complex";0,000230043708304578
"542";542;"Q9UDW1";"Q9UDW1-1";"Q9UDW1-1";"QCR9_HUMAN";"Cytochrome b-c1 complex subunit 9";"UQCR10";2;4;0,0038116840320088;NA;2;NA;4;NA;NA;"mitochondrial inner membrane, mitochondrial respiratory chain complex III";0,000920174833218311
"546";546;"Q9ULF5";"Q9ULF5";"Q9ULF5";"S39AA_HUMAN";"Zinc transporter ZIP10";"SLC39A10";1;1;7,22431089099141e-05;1;NA;1;NA;0,000214634115863516;NA;"integral component of membrane";0,000230043708304578
"565";565;"Q9Y5M8";"Q9Y5M8";"Q9Y5M8";"SRPRB_HUMAN";"Signal recognition particle receptor subunit beta";"SRPRB";3;5;0,00110763881003946;2;3;2;3;0,00131631697625521;0,00131462265478137;"endoplasmic reticulum membrane, integral component of membrane, cytoplasm, cytoplasmic microtubule, membrane";0,00115021854152289
"567";567;"Q9Y6N5";"Q9Y6N5";"Q9Y6N5";"SQRD_HUMAN";"Sulfide:quinone oxidoreductase, mitochondrial";"SQRDL";2;3;0,000400226823360924;2;1;2;1;0,000792715334589251;0,000263898325515371;"mitochondrial inner membrane";0,000690131124913734
